Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.57,27.9,7.5,10.8,1.4,0.4,5.4,51.3,$11700,4.38
Kevin Durant,SF,36.38,27.5,9,4.8,1.3,1.6,2.4,48.9,$10100,4.84
DeMarcus Cousins,C,35.59,27.7,10.7,3.9,1.5,1.4,3.3,48.9,$10700,4.57
LeBron James,SF,38.15,26.2,7.7,7.9,1.5,0.7,3.9,47.8,$10000,4.78
Giannis Antetokounmpo,SG,37.13,23.9,9.3,5.4,1.8,1.9,3.0,47.6,$10100,4.71
John Wall,PG,37.31,22.7,4.4,10.2,2.2,0.4,4.2,44.3,$9500,4.66
Stephen Curry,PG,36.25,27.0,4.7,6.6,1.9,0.2,3.2,43.5,$8800,4.95
Kawhi Leonard,SF,34.77,25.1,6.1,3.8,1.8,0.7,1.9,41.2,$8300,4.97
Kevin Love,PF,35.90,23.2,11.7,2.3,1.0,0.4,2.5,41.0,$7900,5.19
Andre Drummond,C,34.33,17.0,15.1,1.2,1.6,1.3,2.0,40.7,$8400,4.85
Kyle Lowry,PG,37.42,22.5,4.9,7.3,1.7,0.3,2.9,40.4,$8800,4.59
DeMar DeRozan,SG,36.95,27.4,5.1,4.3,1.2,0.2,2.4,40.4,$9000,4.49
Damian Lillard,PG,35.91,26.0,4.3,6.5,0.9,0.2,2.8,40.3,$8900,4.53
Isaiah Thomas,PG,36.30,27.0,3,6.4,1.0,0.2,2.5,40.1,$8900,4.51
Draymond Green,PF,34.44,12.0,9,7.6,1.9,1.3,2.7,37.9,$7900,4.8
Kemba Walker,PG,35.04,22.7,4.3,5.8,1.3,0.2,2.4,37.2,$8300,4.48
Kyrie Irving,PG,35.91,23.3,3.8,6.2,1.1,0.2,2.7,37.1,$8100,4.58
Hassan Whiteside,C,33.39,16.1,13.4,0.8,0.7,2.1,2.1,36.9,$8200,4.5
Paul Millsap,PF,34.39,18.0,8.3,3.7,1.7,0.9,2.1,36.6,$8100,4.52
C.J. McCollum,SG,35.61,24.3,4,4.2,1.1,0.6,2.4,36.4,$8800,4.14
Al Horford,C,34.22,16.3,7.6,4.6,0.7,2.0,1.8,35.9,$7400,4.85
Dwight Howard,C,30.34,14.6,13.2,1.3,1.0,1.7,2.2,35.6,$7600,4.68
Julius Randle,PF,34.41,16.5,10,4.2,1.0,0.7,2.9,35.3,$7200,4.9
Rudy Gobert,C,35.15,12.8,12.5,0.9,0.7,2.6,1.8,34.0,$7500,4.53
Gordon Hayward,SF,35.46,21.2,5.6,3.6,1.0,0.3,2.2,33.7,$7200,4.68
Brook Lopez,C,30.44,20.2,6.2,2.4,0.6,1.6,2.5,33.1,$7000,4.73
Jabari Parker,PF,36.88,20.9,6.1,2.5,1.1,0.3,1.8,33.0,$6900,4.78
Pau Gasol,C,30.37,15.1,8.9,2.8,0.5,1.5,1.5,32.5,$6400,5.08
Goran Dragic,PG,34.57,18.8,3.9,6.5,0.9,0.2,3.2,32.2,$6900,4.67
Bradley Beal,SG,35.79,22.7,3.2,3.6,0.9,0.2,2.0,32.1,$6900,4.66
Dennis Schroder,PG,32.50,17.7,3.7,6.9,1.1,0.3,3.2,32.1,$6900,4.65
Marcin Gortat,C,38.14,12.7,12.2,1.8,0.6,1.3,1.9,31.9,$6400,4.99
Mason Plumlee,C,31.08,12.4,8.7,4.4,1.0,1.2,1.9,31.9,$6700,4.77
Rudy Gay,SF,34.30,18.6,6,2.8,1.5,0.6,2.4,31.8,$7100,4.48
Reggie Jackson,PG,33.48,19.0,2.8,6.3,1.0,0.2,2.8,31.4,$7100,4.42
Greg Monroe,C,28.42,13.7,8.9,2.7,1.5,0.8,1.8,31.2,$6000,5.21
D'Angelo Russell,PG,32.10,17.5,4.2,5.5,1.5,0.2,3.1,31.1,$6700,4.64
George Hill,PG,33.10,18.8,3.7,4.3,1.2,0.2,1.7,30.8,$6500,4.74
Jeremy Lamb,SG,29.87,15.3,7.7,2.0,0.7,0.7,1.2,29.1,$4000,7.29
Markieff Morris,PF,35.38,15.3,7.1,1.9,1.3,0.9,2.2,28.9,$5100,5.66
Derrick Favors,PF,32.46,13.3,8.2,1.4,1.0,1.4,1.7,28.3,$4500,6.3
Tobias Harris,PF,34.58,17.3,5.5,2.0,0.8,0.6,1.4,28.3,$6100,4.64
Otto Porter,SF,35.06,14.1,6.5,1.7,1.6,0.6,0.9,28.0,$6000,4.66
Michael Carter-Williams,PG,36.43,11.2,6.4,5.0,1.1,0.8,3.1,27.1,$4800,5.64
Patrick Beverley,PG,33.36,10.7,6.1,4.5,1.5,0.4,1.6,27.0,$5900,4.57
Kentavious Caldwell-Pope,SG,37.33,16.3,3.4,3.1,1.4,0.2,1.4,26.8,$5700,4.71
Tyler Johnson,PG,32.17,14.0,4.3,3.0,1.3,0.6,1.3,26.2,$6100,4.29
