Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,36.67,28.4,7.4,10.8,1.5,0.4,5.4,51.9,$12200,4.25
Anthony Davis,PF,36.44,27.0,11.7,2.2,1.2,2.2,2.5,48.6,$11600,4.19
Giannis Antetokounmpo,SG,36.72,23.5,9.4,5.4,1.8,2.0,3.1,47.4,$11100,4.27
LeBron James,SF,37.56,25.4,7.6,8.5,1.4,0.6,4.1,47.2,$10600,4.45
Karl-Anthony Towns,C,38.27,24.2,12,2.7,0.6,1.4,2.6,44.1,$10500,4.2
John Wall,PG,37.39,22.2,4.6,10.4,1.9,0.5,4.4,43.7,$10400,4.2
Blake Griffin,PF,35.39,24.3,9.2,5.0,1.1,0.5,2.5,43.5,$10000,4.35
Nikola Jokic,PF,32.82,20.3,10.7,5.1,0.9,1.2,2.7,42.3,$9800,4.32
Chris Paul,PG,31.78,18.5,5.3,9.5,2.3,0.1,2.3,41.6,$9700,4.29
DeMar DeRozan,SG,37.49,28.3,5.5,4.0,1.0,0.2,2.4,40.9,$10200,4.01
Isaiah Thomas,PG,35.67,28.0,3.1,6.6,0.8,0.1,2.8,40.6,$9400,4.32
Kawhi Leonard,SF,33.33,25.4,5.8,3.6,1.7,0.7,2.1,40.5,$8900,4.55
Jrue Holiday,PG,36.61,19.2,4.6,8.1,1.8,0.7,3.7,38.2,$7700,4.96
Hassan Whiteside,C,33.47,16.7,13.5,0.9,0.8,2.2,2.2,38.1,$8800,4.32
Kyrie Irving,PG,35.48,24.0,3.5,6.1,1.3,0.2,2.7,37.7,$9100,4.14
Carmelo Anthony,SF,35.52,24.2,6.5,2.9,0.8,0.4,2.3,36.5,$8100,4.5
Andre Drummond,C,29.79,14.6,13.5,1.1,1.6,1.2,1.9,36.2,$8100,4.46
Nikola Vucevic,C,31.09,16.0,10.7,2.8,1.0,1.3,2.0,35.6,$7400,4.82
Paul George,SF,36.35,21.7,5.9,3.6,1.5,0.3,3.0,34.8,$7700,4.52
Greg Monroe,C,29.54,16.5,9.4,2.9,1.6,0.8,2.2,34.7,$6400,5.43
Paul Millsap,PF,33.72,17.9,7.6,3.4,1.5,0.9,2.2,34.7,$7400,4.69
Brook Lopez,C,30.45,20.4,5.8,2.6,0.6,1.7,2.4,33.5,$7300,4.58
Goran Dragic,PG,34.01,20.0,3.8,6.2,1.0,0.2,2.9,33.4,$7800,4.28
Gordon Hayward,SF,34.49,21.2,5.1,3.4,1.0,0.3,1.8,33.2,$8200,4.05
Rudy Gobert,C,33.30,12.6,12.2,1.0,0.6,2.4,1.9,32.8,$7900,4.16
Kristaps Porzingis,PF,32.75,18.2,7.6,1.4,0.7,1.9,1.8,32.8,$6400,5.13
DeAndre Jordan,C,31.45,12.4,13.5,1.0,0.6,1.5,1.5,32.8,$7700,4.26
Bradley Beal,SG,36.27,22.9,3,3.9,1.0,0.2,2.1,32.7,$7400,4.41
Jeff Teague,PG,32.90,15.7,3.9,7.6,1.4,0.4,2.8,32.6,$7200,4.53
Kyle O'Quinn,C,27.59,12.1,10.4,2.2,0.8,2.5,2.0,32.5,$4700,6.91
LaMarcus Aldridge,PF,32.10,17.9,7.6,1.9,0.6,1.2,1.4,32.1,$7200,4.45
Dario Saric,PF,35.31,18.6,8.3,2.5,0.9,0.4,2.9,32.0,$7600,4.21
Myles Turner,C,32.68,15.8,7.8,1.3,0.9,2.2,1.5,31.8,$6400,4.97
Andrew Wiggins,SF,38.44,22.9,4.1,2.4,1.0,0.3,2.4,31.6,$8100,3.9
Al Horford,C,31.16,14.3,7,4.2,0.8,1.3,1.6,31.6,$5900,5.36
Dwight Howard,C,29.49,12.9,12,1.1,0.8,1.3,1.9,31.3,$7000,4.46
Serge Ibaka,PF,33.92,16.6,7.5,1.2,0.7,1.7,1.3,30.9,$6800,4.54
Robert Covington,SF,36.38,13.6,7.5,1.9,2.3,1.3,2.3,30.4,$7300,4.16
Willie Cauley-Stein,PF,31.63,15.1,7.9,1.5,1.1,1.5,1.7,30.3,$5400,5.62
Louis Williams,SG,26.17,20.4,2.7,3.8,1.3,0.2,2.2,30.1,$6400,4.71
Harrison Barnes,SF,37.73,20.5,5.3,1.6,0.9,0.2,1.6,29.9,$6100,4.9
Pau Gasol,C,26.76,13.7,8.4,2.5,0.4,1.4,1.4,29.7,$6300,4.72
Dennis Schroder,PG,30.89,17.3,3,6.3,0.9,0.2,2.9,29.7,$6600,4.49
Tyreke Evans,SG,26.01,15.3,4.7,5.2,1.3,0.4,2.5,29.6,$5900,5.02
George Hill,PG,33.32,17.9,3.4,4.4,1.0,0.3,1.8,29.4,$6000,4.9
Ricky Rubio,PG,34.00,9.6,4.1,8.6,1.9,0.1,2.4,29.0,$6900,4.21
Khris Middleton,SF,29.44,16.3,4.5,4.1,1.3,0.2,1.9,29.0,$5100,5.68
Nerlens Noel,PF,29.11,12.2,8,1.4,1.9,1.3,1.4,28.9,$5500,5.25
James Johnson,PF,29.57,13.8,6.1,3.9,1.1,1.1,2.5,28.9,$6000,4.81
Dirk Nowitzki,PF,29.80,15.5,7.2,1.5,0.8,0.9,1.0,28.8,$6100,4.72
Dion Waiters,SG,31.21,16.3,3.5,4.5,1.1,0.5,2.2,28.3,$7100,3.98
Wilson Chandler,SF,31.11,16.6,6.6,2.0,0.8,0.4,1.8,28.1,$6600,4.26
Otto Porter,SF,35.50,14.4,6.4,1.6,1.6,0.6,0.8,28.1,$6400,4.39
Derrick Rose,PG,32.48,17.1,3.8,4.5,0.7,0.3,2.4,28.0,$6300,4.45
Elfrid Payton,PG,29.47,13.3,3.8,6.2,1.1,0.4,2.2,28.0,$5800,4.82
Markieff Morris,PF,32.20,14.7,6.9,1.8,1.1,0.7,1.9,27.4,$6600,4.15
Tyler Johnson,PG,30.83,14.8,4.4,3.3,1.2,0.6,1.3,27.3,$5700,4.79
Seth Curry,SG,36.49,16.0,3.5,3.8,1.4,0.1,2.0,26.9,$6100,4.41
Danilo Gallinari,SF,33.61,16.9,4.7,2.2,0.7,0.3,1.4,26.4,$6700,3.95
Gary Harris,SG,33.06,16.1,3.6,2.9,1.3,0.2,1.4,26.4,$5500,4.79
Evan Fournier,SG,34.26,17.4,3.4,3.3,1.0,0.1,2.3,26.3,$5300,4.97
Will Barton,SG,30.14,14.0,5,3.6,0.9,0.4,1.9,26.1,$5900,4.42
Tristan Thompson,C,32.97,9.2,10.5,1.0,0.6,1.3,1.0,26.1,$6100,4.28
Marcin Gortat,C,31.56,10.7,10.1,1.2,0.5,0.9,1.4,26.0,$6500,4
Cory Joseph,PG,35.04,13.8,3.8,4.4,1.2,0.1,1.6,26.0,$5100,5.09
Kentavious Caldwell-Pope,SG,35.98,15.3,3.6,2.8,1.4,0.3,1.4,25.8,$5400,4.78
Marcus Morris,SF,35.01,15.2,5.1,2.4,0.7,0.3,1.3,25.6,$5900,4.34
T.J. McConnell,PG,31.31,8.2,3.9,7.2,1.8,0.1,2.3,25.2,$5500,4.58
Reggie Jackson,PG,28.53,14.9,2.5,5.3,0.8,0.1,2.5,25.2,$5300,4.75
Trevor Booker,PF,24.97,10.4,8.2,1.9,1.2,0.5,1.9,24.6,$5300,4.64
Jae Crowder,SF,32.21,13.5,5.1,2.0,1.1,0.3,1.0,24.4,$5800,4.21
Gorgui Dieng,PF,31.50,9.8,7.8,1.6,1.0,1.0,1.3,24.3,$5600,4.33
Clint Capela,C,23.17,11.5,7.2,0.9,0.5,1.5,1.3,24.2,$5100,4.74
Darren Collison,PG,30.81,14.1,2.3,4.4,1.1,0.1,1.7,24.2,$6000,4.03
Tobias Harris,PF,31.31,15.5,4.7,1.5,0.6,0.4,1.3,24.1,$5400,4.46
Jameer Nelson,PG,31.31,11.4,3,6.0,0.9,0.1,2.0,24.0,$5600,4.29
Trevor Ariza,SF,34.29,11.6,4.9,2.3,1.8,0.2,1.0,23.9,$5100,4.69
Eric Gordon,SG,28.51,16.0,2.7,2.8,0.6,0.4,1.6,23.8,$5100,4.67
Patrick Beverley,PG,29.17,9.4,4.9,4.1,1.5,0.4,1.4,23.8,$5400,4.41
Malcolm Brogdon,PG,29.14,11.5,2.9,5.2,1.3,0.1,1.8,23.8,$5100,4.66
Rodney Hood,SG,31.60,15.2,4,2.2,0.7,0.2,1.4,23.7,$4100,5.78
Aaron Gordon,PF,30.62,13.3,5.1,2.1,0.8,0.4,1.3,23.7,$5100,4.64
Richaun Holmes,PF,23.49,10.2,6.6,1.1,0.8,1.6,1.1,23.5,$4500,5.22
Derrick Favors,PF,26.47,10.8,6.8,1.2,0.9,1.1,1.3,23.5,$5000,4.69
Marcus Smart,SG,30.31,10.4,3.5,4.5,1.5,0.3,2.0,23.0,$5900,3.89
Ty Lawson,PG,28.01,10.1,3,5.4,1.4,0.1,2.1,22.7,$4900,4.63
Terrence Ross,SF,32.91,13.4,3.8,1.4,1.3,0.4,0.9,22.6,$4400,5.13
Dewayne Dedmon,C,22.21,7.4,8.7,0.9,0.8,1.4,1.1,22.5,$4700,4.79
Jon Leuer,PF,29.51,11.9,6.2,1.7,0.4,0.4,1.0,22.5,$4600,4.89
Channing Frye,PF,27.31,12.3,5.5,1.1,0.6,0.8,1.1,22.3,$5000,4.45
Yogi Ferrell,PG,30.12,11.9,3,4.2,1.0,0.2,2.0,22.2,$5200,4.27
Thaddeus Young,PF,28.24,10.4,5.6,1.4,1.4,0.5,1.3,21.7,$5100,4.26
Tony Parker,PG,26.37,11.5,2.1,5.1,0.6,0.1,1.5,21.6,$4500,4.79
Jonas Valanciunas,C,22.31,10.1,7.9,0.6,0.4,0.6,1.0,21.5,$5500,3.91
DeMarre Carroll,SF,30.48,11.3,4.8,1.3,1.2,0.4,0.9,21.3,$4100,5.2
Rondae Hollis-Jefferson,SF,24.34,9.2,5.9,2.2,1.2,0.6,1.9,21.3,$4800,4.43
J.J. Redick,SG,28.97,15.4,2.5,1.5,0.8,0.2,1.4,21.3,$4400,4.83
Kosta Koufos,C,23.86,8.4,7.3,0.9,0.8,1.0,1.1,21.0,$4200,5
Ryan Anderson,PF,29.75,13.0,4.6,1.2,0.5,0.2,0.9,20.8,$4700,4.43
Jeremy Lin,PG,19.42,10.7,2.4,4.3,1.0,0.3,2.0,20.6,$5400,3.82
Mason Plumlee,C,20.57,8.0,6,2.6,0.6,0.8,1.3,20.6,$5600,3.68
Jahlil Okafor,C,24.01,11.7,4.9,1.1,0.3,1.1,1.5,20.5,$5300,3.87
Kent Bazemore,SF,25.40,10.4,2.9,2.7,1.3,0.5,1.6,19.9,$4400,4.53
Gerald Henderson,SG,27.53,12.2,2.9,2.0,0.7,0.2,1.0,19.5,$3800,5.13
Tim Hardaway Jr.,SG,25.18,12.8,2.7,2.0,0.6,0.2,1.2,19.4,$5400,3.6
Caris LeVert,SG,25.98,9.1,3.8,2.8,1.2,0.2,1.4,19.3,$4000,4.82
Courtney Lee,SG,31.20,10.6,3.3,2.0,0.9,0.3,0.8,19.2,$4900,3.91
Matthew Dellavedova,PG,29.00,7.7,2.2,5.7,0.9,0.0,1.9,18.8,$3800,4.94
Dante Cunningham,SF,34.47,8.8,5.2,1.1,0.7,0.7,0.7,18.8,$3500,5.37
Deron Williams,PG,21.49,9.6,1.9,4.9,0.6,0.0,1.7,18.7,$4900,3.82
E'Twaun Moore,SG,26.92,10.6,2.6,2.2,0.9,0.4,1.0,18.6,$3900,4.77
Austin Rivers,PG,25.49,11.8,2.1,2.6,0.7,0.2,1.4,18.6,$4500,4.14
Taurean Prince,SF,24.60,8.3,4.9,1.4,1.0,0.8,1.4,18.5,$3900,4.74
Bojan Bogdanovic,SF,24.90,12.6,3.2,1.4,0.4,0.1,1.4,18.1,$3800,4.77
Buddy Hield,SG,25.74,11.6,3.7,1.5,0.4,0.1,1.2,18.1,$4400,4.11
Ben McLemore,SG,27.89,11.7,2.6,1.6,0.8,0.2,1.4,17.8,$4200,4.24
Danny Green,SG,27.38,7.9,3.5,1.9,1.0,0.8,1.0,17.6,$3800,4.62
Jaylen Brown,SF,25.25,10.0,4.2,1.0,0.7,0.4,1.2,17.5,$3800,4.62
Avery Bradley,SG,20.50,10.1,3.5,1.5,0.8,0.2,1.1,17.5,$5900,2.96
Ishmael Smith,PG,20.95,7.3,2.5,4.2,0.7,0.4,1.4,17.4,$4400,3.95
Jamal Crawford,SG,24.81,11.2,2,2.4,0.7,0.2,1.6,17.4,$4000,4.35
Thabo Sefolosha,SF,24.75,7.3,3.9,1.4,1.5,0.5,0.9,17.2,$3700,4.64
Monta Ellis,SG,26.10,8.1,2.6,3.7,0.8,0.3,1.8,17.2,$4800,3.58
Kyle Korver,SG,27.23,10.4,3,1.7,0.5,0.3,1.1,17.1,$4300,3.97
Patrick Mills,PG,19.66,9.1,2,3.2,0.9,0.1,1.3,17.0,$3800,4.47
Sean Kilpatrick,SG,20.69,10.8,3,2.0,0.6,0.1,1.8,17.0,$3800,4.47
Nene Hilario,C,17.60,8.6,4.3,0.9,0.8,0.7,1.2,16.9,$4400,3.84
Marreese Speights,PF,14.92,9.5,4.5,0.8,0.3,0.5,0.8,16.9,$3500,4.83
Ersan Ilyasova,PF,18.63,9.9,4.1,1.2,0.4,0.2,1.0,16.8,$4700,3.58
P.J. Tucker,SF,26.54,6.5,5.2,1.3,1.3,0.2,0.9,16.8,$4300,3.9
Tony Snell,SF,32.03,9.5,3.5,1.5,0.6,0.2,0.8,16.8,$4000,4.19
Kelly Olynyk,C,18.62,8.4,4.4,1.5,0.6,0.4,1.2,16.7,$4200,3.98
Devin Harris,PG,22.47,8.9,2.7,2.6,0.9,0.1,1.4,16.6,$3500,4.75
Amir Johnson,PF,18.84,6.3,4.9,1.4,0.5,0.9,0.9,16.2,$3500,4.62
Tyus Jones,PG,20.17,6.4,1.8,4.0,1.2,0.2,1.2,16.2,$3600,4.49
Donatas Motiejunas,PF,22.76,7.1,4.4,1.5,0.8,0.5,1.5,15.7,$3500,4.49
Manu Ginobili,SG,18.89,7.7,2.3,2.5,1.1,0.2,1.3,15.5,$3600,4.31
C.J. Miles,SF,22.45,9.9,2.8,0.7,0.6,0.3,0.6,15.5,$3900,3.98
David Lee,PF,15.44,6.5,4.9,1.3,0.4,0.5,0.8,15.3,$4700,3.26
Solomon Hill,SF,28.41,6.8,3.6,1.6,0.9,0.5,1.0,15.3,$3900,3.93
Lance Thomas,SF,30.26,8.7,3.5,1.2,0.6,0.2,1.1,15.2,$4000,3.8
Joe Johnson,SF,22.37,8.7,2.9,1.7,0.4,0.2,0.9,15.0,$3500,4.29
Spencer Dinwiddie,PG,21.01,7.0,2.6,2.8,0.6,0.3,1.1,15.0,$4300,3.49
D.J. Augustin,PG,20.24,8.7,1.5,3.1,0.5,0.0,1.2,15.0,$3500,4.27
Dorian Finney-Smith,SF,28.13,6.6,3.8,1.1,1.0,0.4,1.0,14.6,$3500,4.17
Nik Stauskas,SG,23.93,8.2,2.5,2.0,0.5,0.4,1.4,14.6,$4100,3.56
Sergio Rodriguez,PG,17.93,6.3,2.2,3.9,0.6,0.1,1.6,14.6,$3600,4.05
Stanley Johnson,SF,22.41,6.3,3,2.1,1.1,0.3,1.3,14.6,$3500,4.16
Joe Ingles,SF,21.37,6.4,2.7,2.4,1.1,0.1,1.1,14.5,$3900,3.73
Luc Mbah a Moute,SF,25.07,6.9,3,0.7,1.2,0.6,0.7,14.5,$3500,4.13
Alexis Ajinca,C,16.48,5.6,5.1,0.4,0.4,1.1,1.1,14.2,$3500,4.06
Iman Shumpert,SG,22.83,7.1,2.8,1.4,0.9,0.3,0.9,14.1,$3500,4.02
Rodney Stuckey,SG,17.65,8.7,2.2,2.0,0.5,0.0,1.4,13.9,$3800,3.67
Derrick Williams,PF,19.50,8.1,3.4,0.8,0.4,0.2,0.7,13.9,$4000,3.47
Jeff Green,SF,20.44,8.6,2.8,1.0,0.5,0.2,1.0,13.9,$3600,3.85
Jamal Murray,PG,18.87,8.3,2.5,1.5,0.4,0.3,1.1,13.9,$3500,3.96
Anthony Tolliver,PF,22.87,7.1,3.7,1.0,0.6,0.2,0.9,13.7,$3900,3.52
Justin Holiday,SG,18.31,6.8,2.8,1.0,0.8,0.4,0.8,13.3,$3800,3.49
Al Jefferson,C,12.12,7.2,3.7,0.7,0.2,0.3,0.5,13.2,$3600,3.66
Malcolm Delaney,PG,17.93,6.1,2,2.9,0.7,0.0,1.4,12.9,$3500,3.67
Thon Maker,C,11.26,6.3,3.4,0.3,0.3,0.8,0.4,12.6,$3500,3.61
Bismack Biyombo,C,15.75,4.1,4.9,0.6,0.2,1.0,0.8,12.5,$3500,3.57
Joe Harris,SG,19.39,7.4,2.5,1.1,0.6,0.1,1.0,12.5,$3500,3.56
Justin Hamilton,C,14.95,5.6,3.6,0.7,0.4,0.6,0.6,12.4,$3500,3.53
Shabazz Muhammad,SF,16.66,8.3,2.4,0.5,0.3,0.1,0.6,12.1,$3500,3.47
Kris Dunn,PG,16.52,4.1,2.1,2.8,0.9,0.4,1.3,12.1,$3500,3.46
Isaiah Whitehead,PG,17.21,6.1,2.2,2.3,0.5,0.3,1.7,12.1,$3500,3.45
Nemanja Bjelica,PF,15.95,5.5,3.3,1.0,0.6,0.3,0.9,11.9,$3800,3.12
Josh Richardson,SG,17.53,6.4,2,1.6,0.5,0.2,0.8,11.8,$4400,2.68
Patrick Patterson,PF,18.40,5.0,3.5,0.9,0.5,0.3,0.5,11.7,$3500,3.33
Delon Wright,PG,15.28,6.4,1.5,1.5,0.4,0.3,0.3,11.6,$3500,3.3
Wayne Ellington,SG,18.41,7.6,1.6,0.9,0.4,0.1,0.4,11.5,$3500,3.28
Sam Dekker,SF,14.78,5.8,2.9,0.8,0.4,0.3,0.6,11.3,$3500,3.22
Randy Foye,SG,16.46,5.1,2.2,2.2,0.5,0.2,1.4,11.0,$3500,3.15
Jonathon Simmons,SF,16.07,5.5,2.1,1.4,0.6,0.3,1.0,10.9,$3500,3.12
Terry Rozier,PG,15.32,5.0,2.4,1.4,0.5,0.2,0.5,10.9,$3500,3.11
Glenn Robinson III,SF,18.18,5.3,3,0.6,0.4,0.3,0.5,10.7,$3500,3.06
Alec Burks,SG,12.97,6.5,1.7,1.0,0.5,0.2,0.8,10.6,$3500,3.04
