Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.86,29.4,9.7,10.2,1.7,0.3,5.2,55.1,$13000,4.24
LeBron James,SF,37.61,26.1,7.8,8.5,1.4,0.6,4.2,48.0,$10800,4.45
Anthony Davis,PF,36.33,26.4,11.4,2.3,1.2,2.2,2.4,47.9,$10900,4.4
DeMarcus Cousins,C,34.34,26.0,10.8,4.5,1.4,1.4,3.5,47.8,$9900,4.83
Giannis Antetokounmpo,SG,35.61,22.8,8.9,5.2,1.7,1.8,3.1,45.2,$10800,4.18
John Wall,PG,36.59,21.8,4.5,10.3,1.9,0.5,4.2,43.3,$9900,4.37
Blake Griffin,PF,34.00,22.9,8.5,5.1,1.1,0.6,2.4,41.8,$9700,4.3
Kawhi Leonard,SF,33.35,25.2,6,3.7,1.8,0.8,2.1,41.1,$9000,4.56
Isaiah Thomas,PG,34.45,28.2,2.9,6.5,1.0,0.2,2.8,41.0,$9800,4.19
Chris Paul,PG,31.44,17.5,5,9.6,2.1,0.1,2.3,40.0,$9600,4.17
DeMar DeRozan,SG,35.68,26.7,5.2,3.8,1.0,0.2,2.3,38.7,$9900,3.91
Carmelo Anthony,SF,37.87,25.3,6.6,3.1,1.0,0.4,2.4,38.3,$8100,4.72
Kyrie Irving,PG,35.18,24.2,3.4,5.9,1.3,0.3,2.7,37.6,$9000,4.18
Marc Gasol,C,34.51,20.3,7.2,4.2,0.8,1.4,2.2,37.4,$8400,4.46
Hassan Whiteside,C,32.80,16.6,13.1,1.0,0.8,2.0,2.3,37.1,$8800,4.22
Eric Bledsoe,PG,33.41,21.2,4.8,6.5,1.4,0.4,3.4,36.9,$8800,4.19
Rudy Gobert,C,33.33,13.2,12.6,1.1,0.6,2.6,1.9,34.5,$7500,4.6
Paul Millsap,PF,33.66,17.7,7.6,3.5,1.4,0.9,2.2,34.5,$7500,4.6
Al Horford,C,32.70,15.5,7.4,4.5,0.7,1.7,1.9,34.0,$6000,5.67
Gordon Hayward,SF,34.35,21.6,5.3,3.5,1.0,0.3,1.8,34.0,$8000,4.25
Mike Conley,PG,32.96,19.2,3.6,6.2,1.3,0.3,2.3,33.7,$7700,4.38
LaMarcus Aldridge,PF,32.40,18.4,8,2.0,0.6,1.2,1.6,33.0,$6900,4.78
DeAndre Jordan,C,31.49,12.0,13.2,1.1,0.7,1.8,1.6,32.9,$7600,4.33
Alan Williams,C,25.29,14.3,10.8,1.0,1.0,2.1,2.1,32.9,$4900,6.71
Brook Lopez,C,29.91,20.0,5.8,2.4,0.6,1.7,2.4,32.8,$6900,4.75
Jrue Holiday,PG,32.72,16.1,4,7.2,1.6,0.6,3.4,32.7,$7400,4.42
D'Angelo Russell,PG,31.81,17.9,4.7,5.9,1.4,0.3,3.2,32.6,$6400,5.09
Goran Dragic,PG,33.68,19.1,3.7,6.1,1.2,0.2,2.9,32.6,$7600,4.29
Kristaps Porzingis,PF,32.60,17.9,7.5,1.4,0.7,1.9,1.8,32.4,$6700,4.84
Dwight Howard,C,29.29,13.1,12.2,1.2,0.9,1.4,2.1,32.0,$7100,4.51
Nikola Vucevic,C,28.92,14.8,9.5,2.4,0.9,1.1,1.8,32.0,$7200,4.44
Bradley Beal,SG,34.83,22.4,2.9,3.8,1.0,0.2,2.0,32.0,$7400,4.32
Serge Ibaka,PF,34.10,16.7,7.6,1.2,0.7,1.8,1.4,31.2,$6900,4.52
Pau Gasol,C,26.54,13.7,8.4,2.6,0.4,1.4,1.6,29.7,$6300,4.71
Devin Booker,SG,34.91,20.9,3.3,3.5,0.9,0.3,2.9,29.6,$6200,4.78
Dennis Schroder,PG,30.88,17.5,2.9,6.2,0.8,0.2,2.9,29.4,$6500,4.52
Julius Randle,PF,29.90,13.7,8.5,3.5,0.7,0.5,2.4,29.2,$6300,4.63
George Hill,PG,31.73,17.8,3.4,4.1,1.1,0.3,1.7,29.1,$6000,4.86
Zach Randolph,PF,26.75,15.5,8.9,1.7,0.6,0.2,1.5,28.8,$6100,4.73
Enes Kanter,PF,24.79,16.4,8.1,1.2,0.6,0.8,1.9,28.8,$5900,4.88
Marcin Gortat,C,33.80,11.6,10.9,1.3,0.6,1.0,1.6,28.2,$6300,4.48
Derrick Rose,PG,32.26,17.1,3.8,4.4,0.8,0.3,2.5,28.0,$6400,4.37
Dario Saric,PF,32.77,14.2,8.3,2.4,0.9,0.3,2.4,27.8,$7300,3.8
Harrison Barnes,SF,35.69,19.0,4.9,1.5,0.8,0.2,1.4,27.7,$6200,4.47
Markieff Morris,PF,32.04,14.7,6.9,1.8,1.2,0.6,1.9,27.4,$6800,4.03
Richaun Holmes,PF,26.70,12.1,7.6,1.3,1.1,1.7,1.4,27.4,$4600,5.95
Dion Waiters,SG,31.22,16.0,3.5,4.3,1.0,0.5,2.4,27.3,$6600,4.13
Elfrid Payton,PG,29.36,13.0,3.7,5.7,1.2,0.4,2.2,27.0,$5500,4.91
Tyler Johnson,PG,30.72,14.7,4.3,3.2,1.2,0.6,1.3,27.0,$5800,4.65
Evan Fournier,SG,33.80,17.7,3.3,3.4,1.0,0.1,2.2,26.8,$5300,5.05
Greg Monroe,C,22.71,12.5,7.3,2.3,1.3,0.5,1.7,26.6,$6400,4.16
James Johnson,PF,26.95,12.6,5.7,3.3,0.9,1.2,2.2,26.4,$6000,4.4
Khris Middleton,SF,28.81,14.6,3.9,4.0,1.3,0.2,2.0,26.3,$5300,4.96
Steven Adams,C,30.56,12.2,8,1.1,1.1,1.2,2.0,26.1,$6000,4.34
Robert Covington,SF,31.19,12.2,6.2,1.7,1.8,1.1,2.0,26.0,$7200,3.61
Dirk Nowitzki,PF,26.54,14.0,6.5,1.4,0.7,0.8,1.0,25.9,$5600,4.63
Tristan Thompson,C,33.07,9.0,10.4,1.0,0.7,1.2,1.0,25.8,$6100,4.23
Otto Porter,SF,33.42,13.3,5.8,1.5,1.5,0.5,0.8,25.7,$6300,4.08
T.J. McConnell,PG,30.36,8.3,3.9,7.2,1.9,0.1,2.2,25.6,$5600,4.57
Trevor Booker,PF,26.41,10.6,8.5,2.1,1.2,0.5,1.9,25.5,$5200,4.89
Seth Curry,SG,34.65,14.9,3.2,3.4,1.4,0.1,1.7,25.1,$6200,4.05
Jae Crowder,SF,32.24,13.7,5,2.1,1.1,0.3,1.0,24.7,$6100,4.04
Terrence Ross,SF,34.41,15.1,4,1.5,1.4,0.4,1.2,24.6,$4900,5.01
Marcus Smart,SG,30.69,10.7,3.8,4.8,1.6,0.4,2.1,24.4,$5000,4.87
Derrick Favors,PF,26.28,10.9,7.2,1.2,1.0,1.1,1.3,24.2,$5000,4.85
Jordan Clarkson,PG,29.31,15.0,3.4,2.6,1.4,0.1,2.1,23.9,$5000,4.78
Taj Gibson,PF,27.37,11.9,6.9,1.1,0.5,1.1,1.4,23.6,$4400,5.37
Kyle O'Quinn,C,19.38,8.5,7.3,1.5,0.9,1.7,1.2,23.5,$4900,4.8
Jeremy Lin,PG,21.53,12.3,2.8,4.6,1.1,0.4,2.2,23.4,$5400,4.33
Yogi Ferrell,PG,31.06,11.9,3.1,4.6,1.0,0.2,2.1,22.8,$5200,4.39
Cory Joseph,PG,31.19,12.0,3.4,3.7,1.1,0.1,1.3,22.7,$5000,4.55
Ersan Ilyasova,PF,24.11,12.9,5.4,1.5,0.6,0.4,1.3,22.3,$4800,4.65
Malcolm Brogdon,PG,28.17,11.1,2.8,4.6,1.2,0.1,1.8,22.2,$5200,4.26
Kent Bazemore,SF,27.84,11.8,3.2,2.9,1.3,0.6,1.9,21.9,$4400,4.98
T.J. Warren,SF,29.22,12.8,4.2,1.0,1.2,0.4,0.9,21.6,$5400,4.01
JaMychal Green,PF,28.69,9.0,7.7,1.2,0.7,0.7,1.4,21.4,$4000,5.36
Courtney Lee,SG,34.36,11.7,3.7,2.2,1.0,0.3,1.0,21.0,$5000,4.21
Tony Allen,SG,28.20,9.4,5.6,1.4,1.7,0.5,1.6,21.0,$4500,4.67
Avery Bradley,SG,24.62,12.3,4.2,1.7,1.0,0.2,1.3,21.0,$5700,3.68
Alec Burks,SG,26.11,13.1,3.5,1.5,1.2,0.1,1.3,20.9,$3500,5.96
J.J. Redick,SG,28.87,15.2,2.4,1.5,0.7,0.2,1.3,20.8,$4300,4.84
Tony Parker,PG,26.06,11.2,2,5.0,0.5,0.1,1.5,20.8,$4500,4.62
Brandon Ingram,SF,33.72,10.5,5,2.2,0.7,0.4,1.4,20.6,$3800,5.42
Austin Rivers,PG,28.44,12.9,2.2,3.2,0.8,0.1,1.6,20.5,$4700,4.37
Dewayne Dedmon,C,19.87,6.8,8.1,0.8,0.7,1.2,1.0,20.5,$4400,4.66
Jonas Valanciunas,C,21.59,9.5,7.7,0.5,0.4,0.6,1.1,20.4,$5400,3.78
Nerlens Noel,PF,19.17,8.9,5.2,1.1,1.3,1.0,1.1,20.3,$5300,3.83
Derrick Williams,PF,28.83,11.9,5.2,1.3,0.4,0.2,1.2,20.1,$4000,5.02
Jahlil Okafor,C,21.97,11.0,5.2,1.1,0.2,1.1,1.7,19.8,$5100,3.88
Josh Richardson,SG,29.22,10.5,3.2,2.7,0.9,0.5,1.5,19.7,$4500,4.38
Nick Young,SG,26.44,13.5,2.5,1.2,0.7,0.3,0.7,19.6,$4300,4.56
DeMarre Carroll,SF,27.71,10.0,4.4,1.2,1.2,0.4,0.9,19.4,$3900,4.97
Rondae Hollis-Jefferson,SF,22.29,8.5,5.2,2.0,1.0,0.6,1.6,19.3,$4700,4.11
Sean Kilpatrick,SG,23.58,12.3,3.7,2.2,0.6,0.1,2.1,19.3,$3600,5.37
Aaron Gordon,PF,26.05,10.4,4.2,1.7,0.7,0.4,1.1,19.1,$5000,3.82
Hollis Thompson,GF,30.45,9.9,4.4,1.4,0.8,0.4,0.6,19.1,N/A,N/A
Nik Stauskas,SG,29.12,10.7,3.1,2.3,0.6,0.6,1.7,18.6,$4000,4.64
Joe Ingles,SF,25.86,8.3,3.2,3.3,1.3,0.1,1.4,18.5,$3700,5
Bojan Bogdanovic,SF,24.37,12.8,3.2,1.5,0.4,0.1,1.5,18.4,$4000,4.6
Doug McDermott,SF,29.83,12.3,3.7,1.2,0.3,0.1,1.0,18.3,$3800,4.83
Kelly Olynyk,C,20.53,9.1,4.8,1.7,0.7,0.4,1.3,18.3,$4100,4.47
Deron Williams,PG,20.99,9.1,1.8,4.5,0.5,0.1,1.6,17.6,$4700,3.75
Thabo Sefolosha,SF,25.11,7.5,3.9,1.5,1.5,0.5,0.9,17.5,$3700,4.74
Larry Nance Jr.,PF,21.34,6.5,5.3,1.4,1.1,0.6,0.9,17.5,$4000,4.37
Andre Roberson,SF,29.87,6.9,4.8,1.1,1.1,0.8,0.7,17.4,$4300,4.05
Patrick Mills,PG,20.88,9.5,1.8,3.3,0.9,0.1,1.2,17.4,$3700,4.71
Tim Hardaway Jr.,SG,22.51,11.5,2.4,1.8,0.5,0.2,1.1,17.4,$5200,3.34
David Lee,PF,17.51,7.5,5.6,1.4,0.4,0.6,1.1,17.2,$4800,3.59
Matthew Dellavedova,PG,26.30,7.2,2,5.0,0.9,0.0,1.8,17.1,$3900,4.38
Kyle Korver,SG,27.22,9.9,3,1.9,0.6,0.3,1.2,17.0,$4100,4.13
Danny Green,SG,26.43,7.6,3.3,1.8,1.0,0.8,1.0,16.9,$3800,4.44
E'Twaun Moore,SG,24.39,9.5,2.4,2.1,0.7,0.4,0.9,16.8,$3900,4.32
Lance Thomas,SF,29.87,9.0,4,1.2,1.0,0.1,1.1,16.7,$4100,4.07
Alex Len,C,17.21,6.8,6,0.5,0.4,1.2,1.3,16.7,$5000,3.33
Amir Johnson,PF,18.84,6.5,5.1,1.4,0.5,0.9,0.9,16.6,$3500,4.75
