Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.65,30.4,10,10.1,1.7,0.3,5.2,56.4,$12300,4.58
James Harden,SG,37.58,28.6,7.8,11.1,1.4,0.5,5.6,52.8,$11800,4.48
Anthony Davis,PF,37.32,28.0,12,2.3,1.2,2.4,2.4,50.7,$11200,4.52
DeMarcus Cousins,C,35.43,27.9,10.7,4.0,1.5,1.4,3.5,49.0,$10700,4.58
Giannis Antetokounmpo,SG,36.73,23.7,9.7,5.5,1.9,2.0,3.0,48.4,$10600,4.57
Kevin Durant,SF,35.60,27.5,8.7,4.5,1.2,1.7,2.6,47.9,$10400,4.6
John Wall,PG,37.34,22.7,4.5,10.1,2.2,0.5,4.4,44.3,$9100,4.86
DeMar DeRozan,SG,37.22,28.2,5.6,4.3,1.3,0.2,2.4,42.0,$9000,4.66
Stephen Curry,PG,34.77,26.3,4.5,6.3,1.8,0.2,3.2,42.0,$9200,4.56
Kemba Walker,PG,36.71,25.2,4.5,6.0,1.5,0.2,2.4,40.6,$7900,5.14
Isaiah Thomas,PG,34.51,27.2,3,6.4,0.9,0.2,2.4,40.2,$9700,4.14
Kyle Lowry,PG,37.55,22.0,5.2,7.3,1.7,0.3,3.1,40.1,$8800,4.56
Damian Lillard,PG,36.39,25.6,4.8,6.2,0.8,0.2,2.8,39.9,$8400,4.75
Paul Millsap,PF,36.79,19.2,9,4.0,1.7,1.1,2.5,39.1,$8300,4.71
Andre Drummond,C,33.55,15.7,14.4,1.2,1.6,1.4,2.1,38.7,$8000,4.84
Draymond Green,PF,34.48,11.6,9.1,7.8,1.9,1.4,2.4,38.4,$8100,4.74
Mike Conley,PG,36.25,21.4,4,7.0,1.5,0.4,2.6,37.9,$7800,4.86
Marc Gasol,C,35.25,20.1,6.9,4.2,1.0,1.5,2.3,37.4,$8100,4.61
Joel Embiid,C,28.45,19.7,8.4,2.2,0.9,2.4,3.5,36.2,$8400,4.31
Carmelo Anthony,SF,35.66,22.6,6.3,3.2,1.1,0.4,2.1,35.9,$7700,4.66
Paul George,SF,35.10,21.7,6,3.8,1.8,0.3,3.1,35.7,$7500,4.76
Al Horford,C,33.24,16.0,7.7,4.7,0.7,1.9,1.8,35.7,$7300,4.89
Nikola Vucevic,C,32.03,16.0,10.9,2.8,0.9,1.2,2.0,35.5,$7200,4.93
C.J. McCollum,SG,34.96,23.2,3.9,3.8,1.0,0.6,2.2,34.6,$8300,4.17
Jeff Teague,PG,33.49,16.1,4.1,8.3,1.7,0.5,3.3,34.6,$7800,4.43
Nicolas Batum,SG,36.31,16.0,6.9,6.2,1.3,0.4,2.6,34.4,$7400,4.65
Rudy Gay,SF,34.79,19.3,6.4,2.9,1.6,0.8,2.4,33.7,$7300,4.62
Jabari Parker,PF,36.15,21.0,5.9,2.7,1.1,0.3,1.7,33.2,$7500,4.43
Bradley Beal,SG,35.81,22.9,3.2,3.7,0.9,0.2,2.0,32.5,$7000,4.64
Myles Turner,C,31.10,16.2,7.9,1.1,0.7,2.4,1.4,32.1,$6900,4.66
Dwight Howard,C,30.06,13.3,12.5,1.1,0.8,1.3,2.1,32.1,$7300,4.39
Serge Ibaka,PF,33.23,16.3,8.3,1.2,0.5,1.8,1.4,31.3,$6100,5.12
Klay Thompson,SG,34.41,22.5,3.8,2.1,0.8,0.4,1.8,30.8,$6500,4.74
Marcin Gortat,C,36.58,11.8,12.1,1.5,0.5,1.4,1.7,30.7,$5800,5.29
Enes Kanter,PF,27.43,17.2,8.5,1.2,0.4,1.0,2.0,30.0,$6300,4.76
Dennis Schroder,PG,31.23,17.6,3.1,6.3,0.9,0.2,3.0,30.0,$6500,4.61
Greg Monroe,C,26.16,13.6,8.1,2.7,1.4,0.7,1.9,29.7,$5900,5.03
Jrue Holiday,PG,32.49,14.3,3.6,7.1,1.3,0.3,2.8,29.7,$6400,4.64
Avery Bradley,SG,34.49,17.4,6.3,2.3,1.3,0.2,1.8,29.6,$6400,4.63
Zach Randolph,PF,26.69,15.2,8.8,1.9,0.7,0.2,1.5,28.9,$6100,4.74
Mason Plumlee,C,28.08,10.9,7.9,3.9,0.9,1.1,1.7,28.5,$6300,4.53
Elfrid Payton,PG,31.07,12.7,3.8,6.3,1.3,0.5,2.3,28.0,$6200,4.52
Cody Zeller,C,32.43,13.1,7.8,1.7,0.9,1.3,1.5,27.9,$5100,5.47
Derrick Rose,PG,31.98,16.7,3.7,4.5,0.7,0.3,2.4,27.5,$6200,4.43
Ersan Ilyasova,PF,31.15,16.0,6.8,1.8,0.7,0.3,1.5,27.4,$5800,4.72
Joakim Noah,C,28.80,7.3,10.8,2.6,1.0,1.2,1.5,27.1,$5100,5.31
Reggie Jackson,PG,30.08,16.5,2.5,5.3,0.8,0.1,2.6,26.7,$6300,4.23
Jae Crowder,SF,34.74,14.7,5.6,2.3,1.1,0.3,1.2,26.5,$5600,4.73
Michael Kidd-Gilchrist,SF,34.21,10.9,8.3,1.6,1.0,1.1,1.0,26.5,$4800,5.51
Mindaugas Kuzminskas,SF,34.29,14.9,4.7,2.5,1.5,0.4,1.7,26.4,$3900,6.77
Patrick Beverley,PG,32.01,9.9,5.9,4.4,1.6,0.5,1.4,26.4,$5300,4.98
Trevor Ariza,SF,35.45,13.3,5.4,2.1,1.9,0.3,1.0,26.3,$5800,4.54
Markieff Morris,PF,33.08,13.8,6.6,1.8,1.3,0.6,2.0,26.2,$6000,4.37
Otto Porter,SF,33.41,13.4,6.1,1.6,1.4,0.6,0.9,26.2,$5900,4.44
Evan Fournier,SG,33.13,16.7,3.1,3.5,1.0,0.1,2.1,25.8,$5200,4.96
Jonas Valanciunas,C,27.06,11.7,9.9,0.6,0.5,0.8,1.4,25.7,$5700,4.51
Aaron Gordon,SF,32.10,13.8,5.7,2.0,1.0,0.7,1.4,25.6,$4900,5.23
Thaddeus Young,PF,32.41,12.4,6.4,1.7,1.7,0.4,1.6,25.2,$5400,4.67
Victor Oladipo,SG,33.58,15.4,4.1,2.6,1.0,0.3,1.6,25.2,$5600,4.5
Tobias Harris,PF,32.09,15.4,5.1,1.7,0.7,0.5,1.3,25.2,$6000,4.2
