Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.39,29.1,9.9,10.5,1.6,0.3,5.3,55.2,$12000,4.6
James Harden,SG,37.36,28.3,7.8,11.1,1.4,0.5,5.5,52.6,$11900,4.42
Anthony Davis,PF,36.85,28.1,11.6,2.3,1.2,2.3,2.4,50.1,$11200,4.47
Giannis Antetokounmpo,SG,37.15,24.2,9.9,5.4,1.9,2.0,3.2,48.8,$10800,4.52
DeMarcus Cousins,C,35.54,27.3,10.7,4.1,1.4,1.4,3.4,48.5,$10900,4.45
LeBron James,SF,37.53,25.8,7.7,7.8,1.5,0.6,4.2,46.7,$10600,4.41
Kevin Durant,SF,34.48,25.9,8.4,4.5,1.2,1.6,2.3,46.0,$10600,4.34
John Wall,PG,37.22,23.2,4.8,10.1,2.1,0.5,4.4,44.9,$9700,4.63
Kawhi Leonard,SF,33.60,25.1,6.1,3.5,1.8,0.8,1.9,41.0,$9800,4.18
Stephen Curry,PG,33.71,24.7,4.2,6.4,1.7,0.2,3.0,40.1,$9000,4.46
Andre Drummond,C,33.44,16.5,14.8,1.2,1.7,1.3,2.2,39.9,$7700,5.18
Kemba Walker,PG,35.32,23.7,4.3,5.8,1.3,0.2,2.5,38.1,$7900,4.82
Kevin Love,PF,32.84,20.5,11.1,2.0,0.9,0.4,2.1,37.3,$7500,4.98
Hassan Whiteside,C,33.57,16.6,13.3,0.8,0.8,2.0,2.1,37.3,$8500,4.38
Kyrie Irving,PG,35.50,24.2,3.7,5.7,1.2,0.1,2.8,37.0,$8100,4.57
Paul Millsap,PF,34.58,18.3,8.5,3.7,1.5,1.1,2.3,37.0,$8100,4.56
Draymond Green,PF,33.30,11.2,8.8,7.4,1.8,1.4,2.6,36.7,$8200,4.47
Rudy Gobert,C,36.28,13.5,13.3,1.0,0.8,2.8,2.0,36.2,$8100,4.46
Jeff Teague,PG,34.62,17.0,4.2,8.4,1.8,0.5,3.4,35.8,$7500,4.78
Paul George,SF,35.30,21.9,6.1,3.4,1.8,0.3,3.0,35.5,$7000,5.07
Brook Lopez,C,31.28,21.4,6.3,2.7,0.6,1.8,2.5,35.3,$7600,4.65
Carmelo Anthony,SF,34.05,22.1,6.2,3.3,0.9,0.4,1.9,35.2,$8100,4.34
DeAndre Jordan,C,33.40,12.8,14.2,1.1,0.6,1.9,1.6,34.9,$8400,4.15
Kristaps Porzingis,PF,35.40,19.6,7.8,1.6,0.7,2.0,1.9,34.9,$7000,4.98
Gordon Hayward,SF,35.22,21.7,5.5,3.8,0.9,0.3,2.1,34.3,$7400,4.64
Goran Dragic,PG,35.13,19.5,3.8,6.5,0.9,0.2,3.1,32.9,$7100,4.64
Myles Turner,C,31.90,16.7,8.1,1.1,0.7,2.5,1.6,32.9,$6300,5.22
Nicolas Batum,SG,34.25,15.2,6.7,5.9,1.2,0.4,2.6,32.7,$7300,4.48
LaMarcus Aldridge,PF,32.45,17.9,7.8,2.3,0.6,1.1,1.5,32.6,$7600,4.29
Bradley Beal,SG,36.62,23.0,3,3.8,0.9,0.3,2.1,32.6,$6700,4.87
Jabari Parker,PF,34.62,20.3,5.8,2.8,1.0,0.3,1.7,32.4,$7400,4.37
James Johnson,PF,34.57,15.2,7,3.9,1.2,1.3,2.9,31.6,$5900,5.35
George Hill,PG,33.52,19.4,4,4.6,0.9,0.2,1.8,31.5,$6100,5.16
Dwight Howard,C,29.14,13.0,11.9,1.2,0.9,1.3,2.2,31.3,$6900,4.53
Enes Kanter,PF,27.83,18.0,8.6,1.2,0.4,1.0,2.1,30.8,$6400,4.82
Jrue Holiday,PG,31.56,14.4,3.6,7.1,1.4,0.4,2.7,30.3,$6400,4.73
David Lee,PF,30.69,12.5,10,2.5,0.8,1.0,1.7,30.2,$5100,5.91
Dennis Schroder,PG,30.44,17.1,3,6.4,0.9,0.3,3.1,29.6,$6500,4.55
Derrick Rose,PG,33.05,18.2,3.9,4.5,0.7,0.4,2.6,29.2,$6700,4.36
Klay Thompson,SG,33.47,20.5,3.7,2.0,0.8,0.5,1.8,28.7,$6200,4.64
Markieff Morris,PF,34.14,14.8,6.8,2.0,1.3,0.7,2.1,27.9,$6400,4.35
Otto Porter,SF,33.37,14.0,6.3,1.5,1.6,0.6,0.8,27.4,$6300,4.35
Reggie Jackson,PG,30.30,16.9,2.4,5.5,0.8,0.1,2.8,27.0,$6400,4.22
Dejounte Murray,SG,26.65,15.5,3.5,4.5,1.2,0.2,2.8,26.5,$3800,6.96
Tobias Harris,PF,32.68,16.3,5.1,1.8,0.7,0.5,1.2,26.3,$6100,4.31
Kentavious Caldwell-Pope,SG,36.26,15.8,3.5,3.0,1.4,0.2,1.4,26.3,$5400,4.87
Marcin Gortat,C,32.46,10.3,10.3,1.4,0.4,1.1,1.6,26.2,$5700,4.59
Dion Waiters,SG,33.18,15.4,3.6,4.0,0.9,0.4,2.2,26.1,$5500,4.75
Thaddeus Young,PF,33.59,13.0,6.4,1.7,1.7,0.5,1.7,25.9,$5700,4.55
Eric Gordon,SG,30.44,17.1,2.9,2.8,0.7,0.5,1.7,25.5,$6000,4.25
Trevor Booker,PF,27.42,10.2,8.5,2.2,1.3,0.5,1.9,25.4,$5300,4.79
Trevor Ariza,SF,34.58,12.6,5.3,2.2,1.8,0.2,0.9,25.4,$5200,4.88
Patrick Beverley,PG,30.82,9.5,5.7,4.1,1.6,0.5,1.4,25.3,$5600,4.52
Steven Adams,C,30.07,11.7,7.4,1.2,1.2,1.1,1.8,25.2,$5500,4.58
Tyreke Evans,SG,22.13,13.0,3.8,4.6,1.1,0.2,1.9,25.2,$5600,4.49
Victor Oladipo,SG,32.82,14.9,4,2.6,1.1,0.3,1.6,24.8,$5700,4.35
Cody Zeller,C,28.55,11.4,7.1,1.4,0.7,1.1,1.2,24.4,$5000,4.88
Austin Rivers,PG,35.02,15.0,2.7,3.5,1.0,0.3,1.8,24.3,$5400,4.5
Malcolm Brogdon,PG,31.73,12.1,3.5,4.8,1.2,0.1,2.1,24.0,$5200,4.62
Michael Kidd-Gilchrist,SF,31.06,9.9,7.4,1.4,0.8,1.1,0.9,23.8,$5400,4.4
Jon Leuer,PF,28.52,11.8,6.7,1.6,0.5,0.5,0.9,23.3,$4500,5.19
Derrick Favors,PF,27.38,10.6,7.1,1.2,0.8,1.1,1.5,23.2,$4500,5.16
Joe Ingles,SF,32.42,10.8,3.9,3.8,1.6,0.2,1.6,23.2,$3900,5.94
Tristan Thompson,C,28.68,7.8,9.5,0.7,0.6,1.3,0.9,23.2,$4900,4.72
Marcus Morris,SF,32.08,13.7,4.2,2.1,0.7,0.3,1.1,22.8,$5400,4.22
Marreese Speights,PF,20.22,12.3,6.1,1.0,0.4,0.8,1.0,22.5,$4500,5
Greg Monroe,C,19.77,10.3,6.2,2.0,1.1,0.5,1.6,22.3,$5200,4.3
Tim Hardaway Jr.,SG,27.56,14.7,3,2.2,0.8,0.2,1.4,22.2,$4700,4.72
