Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.59,30.2,9.7,10.3,1.5,0.3,5.1,55.8,$11800,4.73
Giannis Antetokounmpo,SG,38.42,24.8,10.2,5.7,2.0,1.9,3.0,50.4,$10500,4.8
DeMarcus Cousins,C,35.62,27.7,11.3,3.7,1.4,1.4,3.3,49.1,$11200,4.38
LeBron James,SF,36.63,25.2,7.6,7.5,1.5,0.6,3.6,46.2,$10000,4.62
Kevin Durant,SF,33.73,25.9,8.2,4.4,1.0,1.2,2.4,44.3,$9900,4.48
Jimmy Butler,SF,38.15,25.6,6.7,4.9,1.6,0.5,2.5,42.7,$9300,4.59
Stephen Curry,PG,32.82,25.5,4.4,6.6,1.9,0.2,2.9,42.0,$8200,5.12
Kemba Walker,PG,35.48,23.8,4.4,5.8,1.4,0.3,2.4,38.8,$8400,4.62
Kevin Love,PF,32.46,21.4,10.5,2.0,1.0,0.4,2.0,37.8,$8500,4.45
Draymond Green,PF,32.50,12.4,8.6,7.3,1.8,1.3,2.6,37.3,$7900,4.72
Paul Millsap,PF,34.23,17.8,8.7,3.5,1.7,1.2,2.3,37.0,$8200,4.51
Marc Gasol,C,34.20,19.0,7.2,4.2,0.9,1.6,2.1,36.8,$8500,4.33
C.J. McCollum,SG,36.96,24.0,3.9,4.5,1.2,0.5,2.5,36.3,$8000,4.54
Kyrie Irving,PG,34.48,22.9,3.6,5.8,1.1,0.1,2.5,35.8,$8600,4.17
Carmelo Anthony,SF,35.43,21.9,6.3,3.1,1.0,0.4,2.1,34.8,$7500,4.64
Jabari Parker,PF,38.36,21.6,6.2,2.4,1.2,0.4,1.9,33.9,$7200,4.71
DeAndre Jordan,C,34.14,12.2,13.7,1.0,0.6,2.0,1.7,33.6,$7100,4.74
Dennis Schroder,PG,34.05,19.4,3.2,7.4,1.1,0.2,3.4,33.5,$6800,4.93
Dwight Howard,C,32.00,13.3,12.7,1.3,1.0,1.7,2.4,33.5,$7700,4.35
Nicolas Batum,SG,35.36,15.0,6.9,6.0,1.2,0.4,2.6,32.9,$7800,4.22
Nikola Vucevic,C,28.94,14.0,9.9,2.3,0.8,1.0,1.6,31.3,$7000,4.48
Mike Conley,PG,30.46,17.0,3.4,5.6,1.3,0.4,2.2,30.7,$6800,4.51
Goran Dragic,PG,33.91,17.2,3.8,6.4,0.9,0.2,2.9,30.7,$7000,4.38
Dwyane Wade,SG,30.54,18.9,3.8,3.7,1.3,0.5,2.3,30.3,$6700,4.52
Klay Thompson,SG,32.53,22.0,3.5,2.1,0.8,0.5,1.7,30.3,$6900,4.38
Mason Plumlee,C,29.36,11.7,8.5,4.0,0.9,1.1,2.0,29.9,$6300,4.75
Derrick Rose,PG,34.31,17.9,4,4.8,0.7,0.3,2.5,29.4,$6600,4.45
James Johnson,PF,32.81,14.4,6.9,2.9,1.1,1.2,2.5,29.1,$5900,4.94
Greg Monroe,C,26.16,13.4,7.8,2.6,1.2,0.7,1.5,29.0,$5200,5.57
Serge Ibaka,PF,30.43,15.4,7,1.1,0.5,1.7,1.2,28.7,$6700,4.28
Elfrid Payton,PG,30.26,11.9,3.6,6.1,1.4,0.5,2.1,27.1,$6000,4.51
Victor Oladipo,SG,34.76,16.0,4.4,3.0,1.0,0.3,2.0,26.4,$5400,4.89
Malcolm Brogdon,PG,32.89,12.6,3.6,5.1,1.5,0.1,2.1,25.7,$4400,5.83
Evan Fournier,SG,33.04,16.8,2.8,3.4,1.1,0.1,2.0,25.7,$6100,4.21
Zach Randolph,PF,23.50,13.2,7.3,1.7,0.6,0.2,1.2,24.9,$5800,4.29
Tyler Johnson,PG,30.06,12.8,4.2,3.2,1.1,0.5,1.2,24.6,$5900,4.18
Enes Kanter,PF,23.70,13.8,6.8,0.9,0.5,0.9,1.5,24.6,$5300,4.64
Maurice Harkless,SF,33.45,12.7,5.9,1.2,1.3,0.8,1.4,24.4,$4800,5.08
Al-Farouq Aminu,PF,33.36,9.4,7.2,2.3,1.4,0.7,1.6,24.1,$4100,5.88
Steven Adams,C,28.72,11.0,7.8,0.9,1.0,1.0,1.7,24.0,$5600,4.29
Joakim Noah,C,27.03,6.1,9.2,2.6,0.9,1.1,1.3,23.7,$4900,4.84
Tony Allen,SG,31.19,11.0,5.9,1.5,1.9,0.4,1.5,23.4,$4600,5.09
Michael Carter-Williams,PG,30.08,9.5,5.7,3.9,1.1,0.8,2.6,23.4,$4700,4.98
Robin Lopez,C,28.87,10.3,7.9,0.8,0.2,1.6,1.2,23.4,$4400,5.31
Taj Gibson,PF,27.83,11.1,7,1.2,0.5,1.1,1.3,23.2,$4700,4.94
Marreese Speights,PF,19.84,12.5,6.3,1.0,0.4,0.8,1.0,23.0,$4300,5.34
Tristan Thompson,C,28.40,7.2,9.6,0.7,0.5,1.0,0.7,22.1,$4800,4.6
Austin Rivers,PG,33.77,13.3,2.6,3.1,1.0,0.1,1.6,21.7,$4200,5.16
Raymond Felton,PG,31.43,11.0,3.6,3.1,1.2,0.5,1.7,21.7,$4400,4.93
Evan Turner,SF,29.00,10.6,4.2,3.6,0.9,0.3,1.9,21.5,$4900,4.4
Josh Richardson,SG,31.61,11.7,3.3,2.8,1.0,0.5,1.5,21.4,$6000,3.56
Aaron Gordon,SF,27.75,11.7,5,1.5,0.8,0.5,1.2,21.4,$4500,4.74
Kent Bazemore,SF,28.58,10.5,3.5,3.0,1.4,0.6,1.9,21.3,$4000,5.33
Jamal Crawford,SG,29.11,14.0,1.9,2.9,0.7,0.2,1.8,20.6,$4300,4.8
Marvin Williams,PF,28.64,10.8,5.5,1.3,0.5,0.5,0.9,20.5,$4300,4.76
JaMychal Green,PF,27.51,8.5,7.3,1.1,0.7,0.6,1.1,20.4,$5500,3.71
Nikola Mirotic,PF,23.03,9.9,5.6,0.9,0.8,0.9,1.1,20.3,$4300,4.71
Matt Barnes,SF,27.30,8.8,5.1,2.7,1.1,0.3,1.6,20.2,$3800,5.31
Thabo Sefolosha,SF,26.82,8.1,5,1.7,1.7,0.6,1.1,20.2,$4100,4.91
Darren Collison,PG,26.98,11.3,1.9,3.9,0.8,0.1,1.5,19.7,$4500,4.38
Allen Crabbe,SG,33.97,11.9,3.7,1.5,0.8,0.2,1.1,19.5,$3800,5.13
Marco Belinelli,SF,28.13,12.3,2.8,2.0,0.7,0.2,1.0,19.5,$4100,4.75
Willie Reed,C,21.58,7.9,6.7,0.8,0.3,1.2,0.8,19.3,$4000,4.84
J.J. Redick,SG,27.74,14.8,2.2,1.2,0.6,0.1,1.4,19.2,$4100,4.69
John Henson,C,20.15,7.9,5.5,0.9,0.4,1.7,1.0,19.1,$3900,4.88
