Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Anthony Davis,PF,38.41,26.7,11.2,2.7,1.2,2.8,2.4,49.8,$12000,4.15
LeBron James,SF,36.50,25.1,7.9,7.6,1.5,0.5,3.5,46.5,$10100,4.6
James Harden,SG,37.55,25.4,6.2,8.5,1.5,0.5,4.4,45.2,$11500,3.93
Blake Griffin,PF,33.29,23.4,8.7,4.5,1.2,1.1,2.5,42.7,$9000,4.74
Chris Paul,PG,32.34,18.5,4.1,9.3,2.5,0.2,2.3,40.5,$8800,4.6
Kawhi Leonard,SF,33.73,23.9,6.6,3.1,1.9,0.9,1.7,40.4,$8400,4.81
Kemba Walker,PG,35.11,22.6,4.3,5.3,1.7,0.4,2.1,37.8,$8400,4.5
Giannis Antetokounmpo,SG,35.60,18.0,8,4.6,1.3,1.6,2.8,37.5,$10000,3.75
Andre Drummond,C,32.30,15.1,13.8,1.0,1.4,1.3,1.9,36.7,$8100,4.53
Kevin Love,PF,32.78,18.8,10.8,2.2,0.7,0.6,1.9,35.8,$8400,4.26
LaMarcus Aldridge,PF,33.23,19.6,8.3,1.6,0.7,1.5,1.5,34.9,$7000,4.98
Kyrie Irving,PG,34.55,23.0,3.7,4.8,0.9,0.2,2.0,34.8,$7600,4.58
Jrue Holiday,PG,31.07,18.2,3.3,7.3,1.2,0.5,2.9,33.6,$7300,4.6
DeAndre Jordan,C,33.33,12.1,13.3,0.9,0.6,2.2,1.7,33.3,$6700,4.97
Gordon Hayward,SF,35.37,21.0,5.4,3.5,1.1,0.2,2.2,33.1,$7600,4.36
Pau Gasol,C,28.73,14.9,9,2.6,0.4,1.7,1.9,31.9,$6100,5.23
Brook Lopez,C,28.44,19.3,6.6,1.7,0.7,1.4,2.1,31.9,$7000,4.55
Nicolas Batum,SG,35.45,15.6,6.1,5.4,0.9,0.5,2.9,30.9,$6900,4.48
Nikola Vucevic,C,29.31,14.7,9.4,2.2,0.8,0.8,1.7,30.8,$7000,4.4
George Hill,PG,34.02,18.0,3.9,4.0,1.4,0.3,1.8,30.3,$6800,4.45
Clint Capela,C,31.67,11.9,10.4,1.0,0.8,2.1,1.5,30.2,$6000,5.03
Julius Randle,PF,29.28,14.7,9.2,2.8,0.7,0.5,2.5,29.8,$6500,4.59
Tim Frazier,PG,32.15,13.0,3.7,7.7,1.3,0.2,2.8,29.2,$5100,5.72
Jabari Parker,PF,35.27,17.5,5.4,2.2,1.0,0.2,1.7,28.0,$6400,4.37
Bismack Biyombo,C,32.17,8.6,10.9,1.3,0.4,2.4,1.6,27.6,$4200,6.58
Rudy Gobert,C,29.58,9.3,10.5,1.1,0.5,2.1,1.9,26.9,$6800,3.95
Jeremy Lin,PG,28.79,14.8,3.5,4.7,1.0,0.3,2.5,26.2,$6300,4.15
Serge Ibaka,PF,30.34,13.1,8,1.0,0.4,1.3,1.5,26.1,$6200,4.21
Evan Fournier,SG,35.56,16.7,2.9,3.5,1.2,0.1,2.2,25.8,$5800,4.45
Tobias Harris,PF,35.03,15.6,5.7,1.7,0.8,0.5,1.8,25.8,$5300,4.87
Rodney Hood,SG,33.83,17.2,4,2.5,0.7,0.2,1.9,25.7,$5500,4.66
Frank Kaminsky,PF,33.66,12.5,6.1,2.5,0.8,0.8,1.4,25.4,$4700,5.4
Ishmael Smith,PG,30.75,11.6,3.4,6.1,1.1,0.3,2.3,25.3,$5200,4.87
Jordan Clarkson,SG,30.30,16.0,3.5,2.4,1.2,0.1,1.8,24.6,$5200,4.73
Trevor Booker,PF,27.04,9.1,7.8,1.8,1.3,1.0,1.3,24.5,$5600,4.37
Louis Williams,SG,26.63,15.9,2.6,3.0,1.1,0.2,1.9,24.2,$5000,4.84
Trevor Ariza,SF,35.25,12.4,4.9,2.1,1.7,0.3,1.4,24.0,$5400,4.45
Elfrid Payton,PG,29.41,10.5,3.5,5.6,1.3,0.3,2.3,24.0,$5700,4.21
Terrence Jones,PF,26.50,12.4,6.2,1.3,0.9,1.0,1.7,23.9,$4800,4.98
Tristan Thompson,C,28.80,7.6,9.7,0.8,0.5,1.1,0.6,23.0,$5000,4.61
Eric Gordon,SG,29.73,14.3,3.3,3.0,0.7,0.3,2.0,22.8,$4900,4.64
Kentavious Caldwell-Pope,SG,34.59,13.7,3.4,2.1,1.2,0.2,1.2,22.5,$5000,4.51
Ryan Anderson,PF,29.69,14.1,5.1,1.4,0.5,0.2,1.3,22.4,$4600,4.87
Marcus Morris,SF,32.55,13.1,4.2,2.2,0.7,0.3,1.3,22.1,$4700,4.71
Michael Kidd-Gilchrist,SF,31.32,10.3,6.6,1.2,0.7,0.9,1.2,22.0,$5200,4.23
John Henson,C,24.10,8.8,7,1.2,0.7,1.3,1.4,21.6,$4100,5.27
Matthew Dellavedova,PG,29.80,9.7,2.6,5.7,0.9,0.0,2.1,21.1,$4100,5.14
Patrick Beverley,PG,31.32,9.2,3.6,3.7,1.3,0.5,1.6,21.1,$4500,4.68
Sean Kilpatrick,SG,25.95,13.5,3.2,2.3,0.7,0.2,1.6,21.0,$5300,3.96
Tony Parker,PG,26.11,10.9,2.4,4.9,0.6,0.1,1.6,20.9,$4500,4.65
Jon Leuer,PF,25.70,10.0,6.6,1.3,0.5,0.6,1.4,20.7,$4400,4.7
J.J. Redick,SG,27.52,15.0,2.6,1.6,0.6,0.1,1.3,20.6,$4300,4.8
Cody Zeller,C,24.82,9.6,5.9,1.0,0.6,0.8,0.7,20.3,$4800,4.23
Jamal Crawford,SG,26.45,13.6,1.9,2.5,0.8,0.1,1.4,20.0,$3800,5.27
Larry Nance Jr.,PF,25.25,7.7,6.4,1.2,1.0,0.6,0.8,19.6,$4000,4.9
Danny Green,SG,29.41,8.3,4.1,2.2,1.0,1.0,1.1,19.4,$4100,4.74
Nick Young,SG,27.03,13.1,3.1,1.4,0.4,0.3,1.0,19.3,$4000,4.83
J.R. Smith,SG,31.82,10.6,2.9,1.8,1.2,0.4,0.7,19.3,$3800,5.07
Solomon Hill,SF,28.27,7.7,5.6,2.0,1.0,0.4,1.0,19.2,$3800,5.06
Brandon Ingram,SF,25.45,9.2,4.2,1.7,0.8,0.5,1.2,18.2,$3800,4.79
Rondae Hollis-Jefferson,SF,26.31,7.7,4.3,2.1,1.1,0.4,1.3,17.7,$3900,4.54
Langston Galloway,SG,22.29,9.5,3.2,1.9,0.9,0.2,0.9,17.5,$3700,4.73
David Lee,PF,17.80,8.1,5.5,1.1,0.5,0.6,1.1,17.5,$3900,4.47
Marreese Speights,PF,16.51,8.4,5.3,0.9,0.3,0.8,0.9,17.4,$3600,4.84
Marco Belinelli,SF,24.43,10.8,2.5,2.0,0.6,0.2,1.0,17.4,$4100,4.24
Timofey Mozgov,C,18.98,8.2,5.3,0.6,0.4,1.0,1.0,17.3,$3500,4.93
D.J. Augustin,PG,25.60,9.5,1.7,4.2,0.6,0.0,1.8,17.2,$3600,4.79
Greg Monroe,C,18.02,7.2,5.5,1.1,0.7,0.6,0.9,17.2,$4400,3.9
E'Twaun Moore,SG,24.44,9.5,2.4,2.6,0.8,0.3,1.4,17.1,$4200,4.07
Aaron Gordon,SF,23.56,7.8,5,1.3,0.7,0.5,1.1,17.1,$4100,4.16
Jeremy Lamb,SG,15.91,8.7,4.6,0.9,0.6,0.4,0.6,17.0,$4000,4.24
Bojan Bogdanovic,SF,28.13,11.3,3.6,1.2,0.3,0.1,1.3,16.9,$4200,4.03
Manu Ginobili,SG,18.84,8.0,2.6,2.7,1.2,0.4,1.6,16.8,$3700,4.53
Isaiah Whitehead,PG,24.33,8.6,3.2,2.4,0.9,0.3,1.7,16.7,$3900,4.29
Jose Calderon,PG,19.75,8.1,2.7,3.5,0.6,0.1,1.3,16.7,$3500,4.77
Luol Deng,SF,22.41,7.6,4.6,1.3,0.7,0.3,0.8,16.3,$3700,4.4
Malcolm Brogdon,PG,22.21,8.6,3.2,2.1,0.7,0.1,1.3,15.9,$3600,4.41
Tony Snell,SF,28.22,8.9,3.9,1.1,0.5,0.3,1.0,15.8,$3700,4.28
Michael Beasley,SF,16.37,9.6,3.6,0.9,0.4,0.2,0.8,15.7,$3600,4.35
Patrick Mills,PG,19.36,8.6,1.9,2.9,0.6,0.1,1.0,15.6,$4100,3.81
Justin Hamilton,C,22.83,7.4,4,1.2,0.9,0.4,1.0,15.6,$3700,4.22
Channing Frye,PF,19.00,8.4,3.5,0.9,0.3,0.7,0.6,15.4,$3900,3.94
Tarik Black,C,16.97,5.4,5.7,0.7,0.5,0.8,0.6,15.3,$3700,4.13
Omer Asik,C,19.09,4.6,6.7,0.6,0.3,0.9,1.0,14.9,$3500,4.27
Jeff Withey,C,13.76,5.6,5,0.3,0.6,1.2,0.8,14.9,$3500,4.24
Trey Lyles,PF,21.49,7.8,4.1,1.3,0.3,0.3,1.2,14.7,$4500,3.26
Jeff Green,SF,23.23,8.2,3.1,1.1,0.5,0.3,0.8,14.4,$3500,4.11
Joe Johnson,SF,22.13,8.0,2.8,1.7,0.5,0.2,1.0,14.3,$3500,4.09
Austin Rivers,PG,20.60,8.0,2.2,1.8,0.8,0.1,0.9,14.2,$3500,4.07
Roy Hibbert,C,18.25,5.4,4.6,0.7,0.2,1.2,0.8,14.0,$3500,3.99
Nene Hilario,C,15.84,7.0,3.5,1.0,0.6,0.5,1.0,13.9,$3500,3.97
Archie Goodwin,PG,15.94,7.4,1.7,2.3,0.5,0.3,0.9,13.6,$3500,3.88
Beno Udrih,PG,17.98,7.3,1.9,3.1,0.3,0.0,1.3,13.5,$3500,3.87
Luc Mbah a Moute,SF,23.99,6.6,2.7,1.3,0.9,0.3,0.7,13.5,$3500,3.85
Boris Diaw,PF,21.56,6.7,3.4,1.8,0.4,0.2,1.2,13.5,$3500,3.85
Aron Baynes,C,15.43,5.5,5,0.5,0.4,0.6,0.9,13.4,$3500,3.81
Joe Harris,SG,19.17,6.9,2.1,2.3,0.6,0.1,1.4,12.9,$3500,3.68
Raymond Felton,PG,17.07,5.5,1.9,2.0,0.7,0.2,1.0,11.6,$3500,3.31
Shelvin Mack,PG,14.39,5.2,1.8,2.3,0.7,0.1,1.3,11.1,$3500,3.17
Ramon Sessions,PG,14.56,5.4,1.4,2.4,0.6,0.1,1.0,11.1,$3500,3.17
Jonathon Simmons,SF,15.10,5.7,1.6,1.6,0.7,0.3,1.0,11.0,$3700,2.98
Randy Foye,SG,17.23,5.8,1.7,2.0,0.5,0.1,1.1,10.9,$3500,3.13
Sam Dekker,SF,16.65,5.1,3,0.8,0.6,0.2,0.6,10.9,$3500,3.11
Wesley Johnson,SF,15.32,4.8,3,0.6,0.6,0.4,0.5,10.8,$3500,3.09
Buddy Hield,SG,13.69,6.4,2.3,0.8,0.4,0.1,0.7,10.7,$3500,3.05
Jordan McRae,SG,13.58,5.9,1.6,1.9,0.3,0.1,1.0,10.5,$3500,2.99
Iman Shumpert,SG,15.41,4.5,1.9,1.5,0.8,0.3,0.8,10.4,$3500,2.98
Luis Scola,PF,11.79,5.1,2.6,0.6,0.5,0.2,0.7,9.8,$3500,2.81
Corey Brewer,SF,13.71,4.5,2.1,1.1,0.5,0.2,0.6,9.5,$3500,2.71
Dewayne Dedmon,C,9.96,3.4,3.6,0.2,0.2,0.7,0.5,9.3,$3500,2.66
Darrun Hilliard,SG,11.25,5.0,1.5,1.3,0.3,0.1,1.0,8.6,$3500,2.44
Mike Dunleavy,SF,14.59,4.1,2,1.0,0.3,0.2,0.6,8.4,$3500,2.4
Mirza Teletovic,SF,11.56,5.0,1.8,0.6,0.2,0.2,0.5,8.4,$3500,2.39
Richard Jefferson,SF,14.84,4.1,1.9,0.8,0.4,0.2,0.5,8.3,$3500,2.37
Spencer Hawes,C,9.97,3.7,2.3,0.7,0.2,0.4,0.5,8.2,$4100,2
Joe Ingles,SF,12.24,3.8,1.5,1.2,0.6,0.1,0.7,8.1,$3500,2.31
Davis Bertans,SF,10.27,4.1,1.8,0.7,0.3,0.3,0.5,8.0,$3500,2.29
Chris Andersen,C,2.41,3.5,2.8,0.2,0.2,0.4,0.4,8.0,$3500,2.27
Thomas Robinson,PF,5.97,2.5,3.1,0.4,0.3,0.5,0.5,7.9,$3600,2.2
Anthony Bennett,PF,0.13,4.0,2,0.4,0.4,0.2,0.4,7.8,$3500,2.23
Yogi Ferrell,PG,10.69,4.7,1.5,0.8,0.3,0.1,0.7,7.8,$3500,2.23
C.J. Watson,PG,12.36,2.6,1.5,1.2,0.7,0.1,0.5,7.3,$3500,2.09
Jodie Meeks,SG,6.89,4.0,1.3,0.7,0.3,0.1,0.5,6.9,N/A,N/A
Boban Marjanovic,C,0.93,2.4,2.3,0.3,0.2,0.2,0.2,6.2,$3500,1.77
Jason Terry,PG,15.09,3.4,1.1,0.6,0.3,0.1,0.4,6.0,$3500,1.72
C.J. Wilcox,SG,7.54,3.4,0.9,0.9,0.2,0.0,0.3,5.9,$3500,1.69
Cheick Diallo,PF,1.39,3.0,1.6,0.4,0.3,0.1,0.5,5.8,$3500,1.66
Kyle Wiltjer,PF,1.07,2.6,1.3,0.6,0.2,0.2,0.5,5.4,$3500,1.53
Henry Ellenson,PF,0.77,2.6,1.5,0.5,0.2,0.1,0.4,5.4,$3500,1.53
Arinze Onuaku,PF,1.11,2.7,1.5,0.5,0.2,0.1,0.5,5.4,$3500,1.53
Brian Roberts,PG,1.03,3.0,0.7,0.9,0.2,0.0,0.3,5.3,$3500,1.51
Stanley Johnson,SF,7.48,2.4,1.3,0.5,0.2,0.2,0.4,5.1,$3500,1.46
Raul Neto,PG,0.08,2.3,0.5,1.0,0.4,0.1,0.4,5.0,$3500,1.43
Dante Exum,PG,3.30,2.8,1.3,0.4,0.1,0.1,0.5,4.9,$3500,1.39
Alan Anderson,SG,1.20,2.6,0.9,0.5,0.2,0.1,0.2,4.8,$3500,1.38
Thon Maker,PF,0.08,2.4,1.3,0.3,0.2,0.2,0.5,4.7,$3500,1.35
Joel Bolomboy,PF,0.08,2.2,1.3,0.3,0.2,0.1,0.2,4.6,$3500,1.32
Damjan Rudez,SF,2.70,2.5,1,0.5,0.2,0.0,0.3,4.6,$3500,1.3
James Jones,SG,0.08,2.6,0.7,0.4,0.2,0.1,0.3,4.3,$3500,1.24
Bryn Forbes,SG,0.07,1.8,0.7,0.4,0.1,0.2,0.2,3.6,$3500,1.04
Kay Felder,PG,3.25,1.6,0.6,0.5,0.1,0.1,0.2,3.3,$3500,0.93
Kyle Anderson,SF,2.65,0.6,0.6,0.2,0.1,0.1,0.1,1.9,$3500,0.55
Miles Plumlee,C,1.77,0.6,0.5,0.1,0.1,0.1,0.1,1.7,$3500,0.47
Marcelo Huertas,PG,0.82,0.6,0.2,0.5,0.1,0.0,0.2,1.6,$3500,0.45
Dejounte Murray,SG,0.91,0.6,0.2,0.2,0.1,0.0,0.1,1.2,$3500,0.35
Alexis Ajinca,C,1.31,0.6,0.4,0.0,0.0,0.1,0.1,1.2,$3500,0.34
Montrezl Harrell,PF,1.25,0.5,0.3,0.1,0.0,0.1,0.1,1.1,$3500,0.32
Mario Hezonja,SG,1.62,0.6,0.2,0.1,0.1,0.0,0.1,1.1,$3500,0.31
Brandon Bass,PF,0.96,0.5,0.3,0.1,0.0,0.0,0.0,1.0,$3500,0.29
Tyler Ennis,PG,0.95,0.3,0.1,0.2,0.1,0.0,0.1,0.8,$3500,0.23
Treveon Graham,SF,1.19,0.5,0.2,0.1,0.0,0.0,0.1,0.8,$3500,0.23
K.J. McDaniels,SG,1.42,0.5,0.3,0.0,0.0,0.0,0.1,0.8,$3500,0.22
Metta World Peace,SF,0.71,0.3,0.2,0.1,0.0,0.0,0.0,0.7,$3500,0.2
Nicolas Laprovittola,PG,0.88,0.4,0.1,0.1,0.0,0.0,0.1,0.6,$3500,0.16
Paul Pierce,SF,0.13,0.1,0,0.0,0.0,0.0,0.0,0.1,$3500,0.03
Brice Johnson,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Caris LeVert,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Diamond Stone,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Reggie Bullock,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Marvin Williams,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4400,0
Steve Novak,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Christian Wood,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Aaron Harrison,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Tyreke Evans,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$6900,0
Stephen Zimmerman Jr.,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Derrick Favors,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$6500,0
Bobby Brown,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Ivica Zubac,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
D'Angelo Russell,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$6100,0
Quincy Pondexter,GF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,N/A,N/A
Dante Cunningham,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
