Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Giannis Antetokounmpo,SG,36.12,24.5,9.3,5.5,2.0,2.1,2.9,49.2,$10000,4.92
Jimmy Butler,SF,39.19,26.9,6.7,6.0,2.0,0.5,2.5,46.4,$10400,4.47
John Wall,PG,36.06,22.4,4.3,10.1,1.9,0.5,4.2,43.3,$10100,4.29
Isaiah Thomas,PG,35.83,29.8,2.9,6.5,1.1,0.2,3.1,42.5,$8800,4.83
Kevin Durant,SF,31.31,24.1,7.9,4.2,1.0,1.3,2.2,42.3,$9900,4.27
James Harden,SG,30.00,23.1,6,8.8,1.2,0.3,4.4,42.1,$12100,3.48
Chris Paul,PG,34.27,20.0,5,9.3,2.0,0.2,2.4,42.0,$9600,4.37
Kawhi Leonard,SF,33.76,25.3,6.2,3.9,1.8,0.8,2.0,41.8,$9200,4.54
Blake Griffin,PF,36.15,22.9,8.7,4.7,0.9,0.4,2.5,40.5,$9300,4.35
Stephen Curry,PG,32.05,24.4,4.3,6.4,1.7,0.3,3.0,40.2,$10000,4.02
Paul George,SF,37.52,24.5,6.8,3.8,1.6,0.4,3.1,39.3,$9900,3.97
Rudy Gobert,C,37.29,15.7,13.7,1.3,0.6,2.9,1.9,39.2,$9000,4.35
Nikola Vucevic,C,32.24,16.3,10.9,2.8,1.1,1.2,1.9,36.3,$8100,4.48
Hassan Whiteside,C,31.22,15.8,12.2,0.8,0.7,2.0,2.0,35.0,$8800,3.98
Draymond Green,PF,32.80,11.2,8,6.8,1.8,1.3,2.5,34.7,$7000,4.96
DeAndre Jordan,C,33.17,13.1,13.9,1.1,0.6,1.7,1.5,34.5,$8200,4.21
Goran Dragic,PG,34.59,20.4,3.8,6.1,1.1,0.2,3.0,33.7,$7900,4.27
Jeff Teague,PG,34.25,15.5,4.1,7.9,1.3,0.4,2.8,32.9,$7200,4.57
Bradley Beal,SG,35.08,23.0,3.3,3.4,1.1,0.2,2.1,32.6,$7400,4.4
Brook Lopez,C,29.54,20.1,5.9,2.2,0.5,1.7,2.5,32.4,$6600,4.91
LaMarcus Aldridge,PF,32.60,17.5,7.7,2.0,0.6,1.4,1.4,32.3,$6700,4.83
Myles Turner,C,35.04,15.3,7.8,1.3,1.0,2.2,1.2,31.8,$6800,4.68
Khris Middleton,SF,34.27,17.8,5.1,3.9,1.9,0.3,2.6,31.6,$5900,5.35
Boban Marjanovic,C,24.43,15.6,10.1,1.2,0.2,1.2,1.2,31.1,$3600,8.64
Jeremy Lin,PG,30.57,16.8,4,5.8,1.4,0.4,2.9,31.0,$6400,4.84
Elfrid Payton,PG,33.01,13.8,4.5,6.8,1.3,0.4,2.4,30.4,$7400,4.11
Richaun Holmes,PF,31.29,14.5,7.9,1.5,1.2,1.6,1.6,30.2,$6100,4.96
James Johnson,PF,30.32,14.5,5.9,3.9,1.2,1.2,2.5,29.7,$6500,4.57
Nicolas Batum,SG,32.59,14.2,5.4,5.6,1.0,0.4,2.5,29.4,$6600,4.45
Al Horford,C,32.56,12.9,6.2,3.9,0.7,1.2,1.5,28.5,$6900,4.13
Avery Bradley,SG,33.41,16.3,5.9,2.3,1.3,0.2,1.7,28.1,$6400,4.4
Channing Frye,PF,30.16,15.8,7.3,1.2,0.4,1.1,1.4,28.0,$3700,7.56
T.J. McConnell,PG,34.76,9.2,3.8,8.1,2.1,0.1,2.4,27.9,$5700,4.9
Andre Drummond,C,23.24,11.0,10.7,0.9,1.2,0.9,1.5,27.9,$7200,3.87
Marcus Smart,SG,33.41,11.8,3.9,5.3,1.7,0.4,2.3,26.3,$6200,4.25
Aaron Gordon,PF,34.87,14.6,5.8,2.1,0.9,0.6,1.4,26.3,$6300,4.18
Jae Crowder,SF,35.54,14.8,5.6,2.1,1.1,0.3,1.2,26.3,$6000,4.38
Pau Gasol,C,25.78,12.3,7.2,2.1,0.4,1.2,1.3,26.0,$5700,4.56
Ishmael Smith,PG,29.76,11.4,3.6,6.1,1.2,0.4,2.1,26.0,$5600,4.64
Greg Monroe,C,23.37,12.6,7,2.2,1.1,0.6,1.9,25.8,$5500,4.69
Evan Fournier,SG,33.25,17.2,3.2,3.2,0.9,0.1,2.1,25.7,$5600,4.6
Nikola Mirotic,PF,28.39,13.0,6.8,1.2,1.0,1.0,1.3,25.7,$5700,4.5
Clint Capela,C,24.13,12.3,8,1.0,0.5,1.3,1.4,25.6,$5500,4.65
Joe Ingles,SF,37.50,11.9,4.6,4.4,1.7,0.2,2.3,25.5,$4100,6.22
Tyler Johnson,PG,28.07,13.9,3.9,3.1,1.1,0.6,1.3,25.3,$5500,4.61
Justin Anderson,SF,31.20,13.4,6.2,1.6,1.0,0.6,1.6,24.8,$4200,5.91
Cody Zeller,C,30.09,11.1,7,1.5,1.0,1.0,1.2,24.6,$5000,4.91
Robin Lopez,C,30.35,11.5,7.2,1.0,0.3,1.7,1.4,24.2,$4900,4.95
J.J. Redick,SG,34.11,18.0,2.7,1.6,0.8,0.2,1.5,24.1,$4700,5.14
Deron Williams,PG,29.39,12.5,2.4,6.2,0.6,0.2,2.2,24.1,$3500,6.88
Al-Farouq Aminu,PF,32.05,10.0,7.8,1.8,1.0,0.8,1.8,23.9,$5500,4.34
George Hill,PG,27.77,14.5,2.8,3.6,0.9,0.2,1.7,23.8,$6100,3.9
Marvin Williams,PF,33.36,11.4,6.5,1.3,0.7,0.8,0.8,23.4,$5900,3.96
Trevor Ariza,SF,32.78,11.2,5,2.1,1.7,0.2,1.0,23.2,$5800,3.99
Jerian Grant,PG,30.29,11.7,3.4,3.5,1.4,0.2,1.4,22.8,$4000,5.71
Thaddeus Young,PF,30.05,11.0,5.6,1.6,1.4,0.5,1.2,22.7,$5000,4.54
Malcolm Brogdon,PG,29.30,11.4,3.1,4.4,1.2,0.1,1.7,22.6,$5900,3.83
Patrick Beverley,PG,27.90,9.1,4.9,3.6,1.4,0.4,1.4,22.6,$4900,4.61
Joe Johnson,SF,33.79,13.3,4.2,2.3,0.8,0.2,1.3,22.5,$4100,5.49
Josh Richardson,SG,33.20,11.1,3.7,2.8,1.2,0.8,1.3,22.4,$5000,4.49
Rondae Hollis-Jefferson,SF,25.35,10.0,6.1,2.1,1.1,0.6,1.7,22.2,$5000,4.43
Evan Turner,SF,30.27,10.6,4.1,3.6,1.1,0.3,1.9,21.8,$4100,5.32
Michael Kidd-Gilchrist,SF,27.60,8.7,6.5,1.2,1.0,1.0,0.7,21.6,$4300,5.02
Frank Kaminsky,PF,26.58,12.2,4.3,2.0,0.7,0.4,1.1,21.5,$5100,4.21
Dwyane Wade,SG,20.13,12.4,3,2.5,1.2,0.5,1.7,21.5,$6500,3.3
Dario Saric,PF,23.87,11.3,5.9,1.9,0.6,0.4,2.0,21.2,$6300,3.37
Iman Shumpert,SG,31.72,11.0,4.4,2.2,1.1,0.3,1.3,21.1,$3500,6.02
Markieff Morris,PF,26.25,11.1,5.3,1.4,0.9,0.5,1.4,21.0,$5400,3.88
Terrence Ross,SF,33.28,13.0,3.1,1.4,1.3,0.3,1.1,20.9,$4600,4.55
Shabazz Napier,PG,30.61,9.4,3.3,4.0,1.5,0.2,1.9,20.9,$3500,5.96
Andre Iguodala,SF,28.62,8.2,4.2,3.5,1.1,0.4,0.8,20.7,$5000,4.14
