Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.64,28.6,9.4,11.1,1.8,0.3,5.0,55.7,$12400,4.49
DeMarcus Cousins,C,35.20,26.6,11.7,3.2,1.4,1.4,3.4,47.6,$10900,4.37
Jimmy Butler,SF,36.28,26.6,5.3,4.6,1.5,0.4,2.0,41.7,$9000,4.63
Kawhi Leonard,SF,34.57,23.4,6.6,3.8,1.8,0.9,1.7,40.7,$8400,4.85
Karl-Anthony Towns,C,35.89,21.1,10.7,2.3,0.8,2.0,2.4,40.6,$8800,4.61
John Wall,PG,36.33,20.2,4.5,8.8,1.9,0.8,4.2,40.0,$9200,4.35
Hassan Whiteside,C,33.22,16.4,13.3,0.6,0.6,3.1,2.2,38.5,$8700,4.42
Andre Drummond,C,31.82,14.7,14.4,1.0,1.5,1.4,1.9,37.4,$8100,4.61
Damian Lillard,PG,35.79,24.5,4.3,6.0,0.7,0.2,3.1,37.4,$9400,3.97
Paul Millsap,PF,32.54,17.0,9.1,3.4,1.8,1.5,2.4,37.2,$7500,4.96
Kristaps Porzingis,PF,34.93,20.6,8.4,1.4,0.8,2.0,1.6,36.8,$7500,4.9
DeMar DeRozan,SG,34.61,23.9,4.4,4.0,1.0,0.2,2.1,35.5,$9000,3.94
Carmelo Anthony,SF,34.68,22.4,6.6,3.4,0.8,0.4,2.5,35.3,$7800,4.53
Kyle Lowry,PG,34.14,19.0,4.8,6.1,1.6,0.4,2.8,35.1,$8300,4.23
Dwight Howard,C,30.71,14.1,12.5,1.1,1.2,2.0,2.3,34.9,$7900,4.41
Isaiah Thomas,PG,33.86,22.2,2.6,6.6,0.9,0.2,2.7,34.7,$8200,4.23
Al Horford,C,33.14,15.8,7.1,3.9,0.7,2.0,1.5,34.1,$7500,4.54
C.J. McCollum,SG,35.72,21.9,3.6,4.5,1.2,0.4,2.5,33.7,$7400,4.55
Mason Plumlee,C,33.76,12.0,10.9,4.8,0.9,1.0,2.5,33.6,$5800,5.79
Myles Turner,C,34.15,16.0,9.1,1.5,0.8,2.3,1.8,33.6,$6400,5.25
Marc Gasol,C,34.05,17.0,7.3,3.4,0.9,1.4,2.3,33.2,$7000,4.74
Jeff Teague,PG,32.81,14.9,4,7.8,1.8,0.6,3.1,33.1,$7000,4.73
LaMarcus Aldridge,PF,32.47,18.4,8.3,1.5,0.7,1.3,1.6,33.0,$7000,4.72
Rajon Rondo,PG,33.82,10.6,6.5,9.3,1.5,0.3,3.2,32.8,$5800,5.65
Rudy Gay,SF,34.30,18.5,6.4,2.4,1.6,0.9,2.1,32.7,$7200,4.54
Dwyane Wade,SG,31.99,19.9,4,3.9,1.4,0.6,2.3,32.3,$6900,4.67
Bradley Beal,SG,37.50,20.8,3.5,4.3,0.9,0.2,2.4,31.3,$7000,4.46
Thaddeus Young,PF,35.70,15.5,8.3,2.2,1.3,0.7,1.7,31.1,$5500,5.65
