Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
DeMarcus Cousins,C,35.66,28.5,11,3.7,1.4,1.6,3.4,49.9,$11200,4.45
John Wall,PG,37.19,22.5,4.6,10.1,2.1,0.5,4.2,44.2,$9600,4.6
Karl-Anthony Towns,C,38.21,22.6,12.2,2.9,0.7,1.7,2.5,43.9,$9300,4.72
Kawhi Leonard,SF,33.89,24.1,6.2,3.7,1.9,0.7,2.0,40.3,$8300,4.85
Kyle Lowry,PG,36.99,21.9,4.8,6.7,1.5,0.3,2.9,38.4,$8000,4.8
Isaiah Thomas,PG,33.65,25.2,2.9,6.1,1.0,0.2,2.4,37.8,$8100,4.67
DeMar DeRozan,SG,36.17,25.4,4.7,4.1,1.2,0.1,2.3,37.5,$7900,4.75
Paul George,SF,36.43,22.6,6.8,3.5,1.8,0.3,3.0,37.2,$7800,4.77
Andre Drummond,C,31.40,15.0,13.7,1.1,1.5,1.2,2.0,36.5,$7700,4.74
Marc Gasol,C,33.54,18.6,7.3,4.0,1.0,1.6,2.2,36.4,$8200,4.43
Gordon Hayward,SF,36.09,22.2,5.8,3.9,1.0,0.3,2.2,35.4,$8000,4.43
Al Horford,C,33.44,15.7,7.5,4.1,0.7,2.0,1.8,34.5,$7200,4.78
Joel Embiid,C,28.49,18.5,7.8,2.0,0.9,2.3,3.5,33.8,$7200,4.69
LaMarcus Aldridge,PF,33.89,19.0,7.9,2.0,0.7,1.2,1.6,33.7,$7900,4.26
Nikola Jokic,PF,29.23,14.9,9.3,3.7,1.0,0.9,2.0,33.4,$7200,4.64
Rudy Gobert,C,35.36,12.6,12,1.1,0.7,2.5,1.9,33.2,$7500,4.42
Eric Bledsoe,PG,32.28,18.7,4.7,5.3,1.5,0.4,3.2,32.9,$7900,4.16
Andrew Wiggins,SF,38.24,23.2,4.7,2.5,0.8,0.4,2.2,32.8,$6900,4.75
Goran Dragic,PG,34.25,18.4,4.1,6.6,1.1,0.2,3.1,32.7,$7000,4.67
Bradley Beal,SG,36.84,22.5,3.1,3.8,1.1,0.2,2.0,32.5,$6800,4.78
Jeff Teague,PG,32.70,15.7,3.7,7.3,1.6,0.4,2.7,32.4,$7900,4.1
Zach LaVine,SG,39.30,22.3,3.4,3.5,0.9,0.2,2.1,31.7,$6500,4.88
Pau Gasol,C,29.61,14.7,8.8,2.7,0.6,1.3,1.6,31.5,$6500,4.85
Mike Conley,PG,31.13,17.2,3.5,5.6,1.4,0.5,2.1,31.5,$7000,4.5
Marcin Gortat,C,37.53,12.1,12.2,1.8,0.6,1.2,1.8,31.2,$6100,5.12
Myles Turner,C,30.87,16.0,7.8,1.0,0.6,2.3,1.5,31.2,$6600,4.72
Ricky Rubio,PG,35.08,9.6,4.7,8.9,2.1,0.1,2.3,30.7,$5900,5.2
Wilson Chandler,SF,33.41,17.7,7.2,2.2,0.8,0.3,1.8,30.0,$5600,5.36
Julius Randle,PF,31.83,13.6,9,3.2,0.8,0.7,2.6,29.6,$6700,4.42
Gorgui Dieng,PF,35.71,12.3,8.7,2.2,1.1,1.6,2.0,29.4,$5600,5.26
Avery Bradley,SG,34.69,17.2,6.3,2.2,1.3,0.2,1.8,29.3,$6500,4.5
Otto Porter,SF,36.21,15.2,6.8,1.7,1.5,0.6,1.0,29.1,$5600,5.2
Reggie Jackson,PG,31.81,17.9,2.8,5.7,0.9,0.2,2.9,29.1,$6100,4.77
Harrison Barnes,SF,36.40,19.3,5.4,1.7,0.8,0.2,1.6,28.7,$6800,4.23
D'Angelo Russell,PG,31.05,16.3,4.1,5.0,1.3,0.3,3.2,28.7,$6000,4.79
