Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Kevin Durant,SF,34.92,26.9,8.3,4.4,1.2,1.5,2.7,46.2,$9600,4.81
Stephen Curry,PG,34.52,27.0,4.8,6.8,2.1,0.2,3.2,44.4,$8700,5.1
Chris Paul,PG,33.71,20.6,4.7,9.6,2.1,0.2,2.3,42.9,$9200,4.67
Kawhi Leonard,SF,34.35,23.3,6.5,3.6,1.9,0.6,2.3,39.2,$8000,4.9
Paul George,SF,36.28,23.8,7.2,3.7,1.8,0.3,3.1,39.1,$7900,4.95
Hassan Whiteside,C,33.39,17.3,13,0.8,0.7,2.3,1.9,38.2,$9300,4.11
Al Horford,C,33.72,17.3,8.3,4.2,0.6,2.1,1.6,37.4,$8000,4.67
Isaiah Thomas,PG,34.17,24.4,2.9,5.9,1.1,0.2,2.6,36.7,$8400,4.37
Kristaps Porzingis,PF,35.45,20.9,8.3,1.5,0.6,1.9,1.8,36.3,$7800,4.66
Carmelo Anthony,SF,35.75,23.2,5.3,3.5,1.1,0.3,2.2,35.4,$7900,4.48
Brook Lopez,C,30.43,20.3,7.2,2.4,0.6,1.7,2.3,34.8,$7800,4.47
Goran Dragic,PG,35.51,18.2,4.2,6.8,1.2,0.3,3.1,33.3,$7400,4.51
Jeff Teague,PG,32.98,16.6,3.8,7.2,1.6,0.4,2.7,33.3,$7700,4.32
Myles Turner,C,32.43,16.5,8,1.1,0.7,2.7,1.6,33.0,$6700,4.92
Nikola Vucevic,C,28.80,14.9,9.8,2.4,0.8,1.1,1.6,32.5,$7000,4.64
DeAndre Jordan,C,33.64,11.7,12.6,0.7,0.6,1.9,1.3,31.6,$7400,4.27
Pau Gasol,C,28.66,13.9,8.9,2.9,0.5,1.4,1.5,31.2,$6400,4.88
Klay Thompson,SG,34.00,21.8,3.6,2.3,0.7,0.5,1.9,30.1,$6300,4.77
Serge Ibaka,PF,32.63,14.9,7.6,1.1,0.7,1.9,1.2,29.7,$6200,4.79
LaMarcus Aldridge,PF,31.41,16.6,7.2,1.8,0.6,0.9,1.6,29.3,$6500,4.51
Avery Bradley,SG,34.96,16.5,5.8,2.6,1.2,0.3,1.8,28.6,$6800,4.2
Jeremy Lin,PG,27.80,14.6,3.4,5.2,1.2,0.4,2.3,27.4,$6400,4.28
Trevor Booker,PF,29.47,10.9,8.6,2.2,1.7,0.7,2.0,27.3,$5500,4.97
Derrick Rose,PG,32.18,16.3,3.6,4.4,0.7,0.3,2.6,26.6,$6400,4.16
Evan Fournier,SG,33.87,17.7,2.9,3.2,1.0,0.1,2.0,26.2,$6000,4.36
D'Angelo Russell,PG,28.00,14.5,3.7,4.5,1.2,0.3,2.8,25.9,$5900,4.39
Jae Crowder,SF,33.23,13.9,5.4,2.3,1.4,0.3,1.4,25.8,$5500,4.7
Thaddeus Young,PF,33.21,12.7,6.8,1.7,1.5,0.5,1.8,25.6,$5000,5.12
Elfrid Payton,PG,27.54,11.2,3.1,5.6,1.2,0.4,1.9,24.6,$5800,4.24
Tyler Johnson,PG,30.32,12.7,4.3,3.2,1.2,0.4,1.3,24.6,$5700,4.31
