Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.51,31.5,10.2,10.7,1.9,0.4,5.3,59.1,$13400,4.41
James Harden,SG,36.63,28.5,7.6,10.6,1.5,0.4,5.3,52.0,$11800,4.41
LeBron James,SF,37.59,25.8,8.1,8.6,1.4,0.6,4.2,48.2,$11100,4.34
Giannis Antetokounmpo,SG,36.68,23.9,9.5,5.4,1.8,1.8,3.1,47.5,$10600,4.48
John Wall,PG,37.41,23.1,4.8,10.4,1.9,0.5,4.2,45.1,$10400,4.33
Nikola Jokic,PF,32.70,20.1,11.3,5.1,0.9,1.2,2.7,42.8,$10700,4
Kawhi Leonard,SF,34.52,26.4,6.4,3.7,1.8,0.8,2.1,42.7,$9900,4.32
Stephen Curry,PG,34.41,26.0,4.7,6.6,1.8,0.2,3.2,42.3,$10000,4.23
Blake Griffin,PF,35.06,22.8,8.9,5.1,0.9,0.6,2.6,41.5,$8600,4.83
Jimmy Butler,SF,37.33,23.2,5.9,5.4,1.8,0.4,2.3,40.5,$8700,4.65
Chris Paul,PG,32.06,18.6,5.1,9.0,2.1,0.2,2.4,40.4,$8600,4.7
Damian Lillard,PG,37.24,26.2,4.8,6.1,0.7,0.3,2.8,40.3,$8700,4.63
Marc Gasol,C,36.37,21.1,7.6,4.4,0.8,1.5,2.3,39.1,$8000,4.89
Mike Conley,PG,36.71,21.5,4,7.5,1.6,0.2,2.5,38.7,$8200,4.71
Kemba Walker,PG,36.06,24.1,4.1,6.0,1.1,0.2,2.4,38.2,$8000,4.78
Draymond Green,PF,34.08,12.1,8.6,7.3,2.1,1.5,2.6,38.0,$8200,4.63
Kyrie Irving,PG,35.46,24.2,3.5,6.0,1.2,0.3,2.7,37.7,$8600,4.38
DeAndre Jordan,C,35.95,13.8,15,1.2,0.7,1.9,1.5,37.3,$7400,5.04
C.J. McCollum,SG,37.19,24.5,4,4.0,0.9,0.5,2.3,35.8,$7100,5.04
Rudy Gobert,C,34.60,13.3,12.8,1.1,0.6,2.6,1.9,34.8,$7900,4.41
Bradley Beal,SG,36.07,23.9,3.4,3.8,1.1,0.2,2.1,34.2,$8500,4.02
Jusuf Nurkic,C,32.13,15.5,10.5,2.9,1.1,1.4,3.4,34.1,$6300,5.4
Gordon Hayward,SF,35.49,21.7,5.1,3.7,0.9,0.2,2.1,33.5,$7700,4.35
Dennis Schroder,PG,34.16,19.5,3.5,6.9,1.1,0.2,3.3,33.4,$7200,4.63
LaMarcus Aldridge,PF,33.75,18.3,7.9,2.0,0.6,1.2,1.5,32.9,$6900,4.77
Dwight Howard,C,30.26,12.6,12.5,1.2,0.8,1.5,2.2,31.8,$6800,4.68
Mason Plumlee,C,30.38,12.3,8.9,4.1,1.0,1.3,2.0,31.7,$6000,5.29
Klay Thompson,SG,34.22,22.5,3.7,2.2,0.8,0.5,1.7,31.1,$7100,4.39
Will Barton,SG,34.64,16.9,5.7,3.9,1.0,0.7,2.1,30.9,$6600,4.68
Gary Harris,SG,36.87,19.0,3.9,3.4,1.4,0.2,1.7,30.3,$6000,5.05
Willie Cauley-Stein,PF,33.75,14.9,7.9,1.8,1.2,1.2,1.8,30.1,$6200,4.85
Greg Monroe,C,27.13,14.1,8.2,2.6,1.4,0.7,2.0,30.0,$6500,4.62
Khris Middleton,SF,33.23,17.5,4.7,3.9,1.4,0.2,2.4,29.8,$6600,4.51
Nicolas Batum,SG,31.45,14.2,5.5,5.3,1.0,0.4,2.4,29.2,$7300,3.99
Rajon Rondo,PG,34.50,9.0,6,7.7,1.8,0.2,3.0,28.8,$5800,4.96
George Hill,PG,31.80,17.2,3.6,4.2,0.9,0.2,1.7,28.3,$6000,4.72
Pau Gasol,C,25.18,13.0,8,2.3,0.4,1.2,1.5,27.8,$5800,4.78
Clint Capela,C,25.14,13.0,8.4,1.0,0.6,1.6,1.3,27.7,$5400,5.13
Otto Porter,SF,34.57,14.2,6.4,1.5,1.6,0.5,0.8,27.5,$6400,4.3
Patrick Beverley,PG,32.50,10.4,5.7,4.8,1.8,0.5,1.6,27.4,$5300,5.18
Cody Zeller,C,31.84,12.4,7.8,1.8,0.9,1.2,1.4,27.3,$5000,5.45
Louis Williams,SG,24.50,18.2,2.5,3.3,1.2,0.2,1.9,27.1,$5800,4.66
Zach Randolph,PF,24.38,14.7,8,1.7,0.5,0.2,1.4,26.9,$5500,4.88
Victor Oladipo,SG,33.24,16.2,4.1,2.3,1.2,0.3,1.5,26.1,$6000,4.35
Steven Adams,C,30.28,12.0,7.8,1.1,1.1,1.2,1.9,25.7,$5200,4.94
Kevin Love,PF,22.19,13.8,7.8,1.6,0.6,0.2,1.6,25.6,$7800,3.28
Tristan Thompson,C,32.26,9.1,10.2,0.9,0.5,1.3,0.9,25.4,$5100,4.98
Joe Ingles,SF,36.03,11.2,4.3,4.1,1.7,0.1,1.7,24.4,$4100,5.95
Jameer Nelson,PG,32.37,11.3,2.8,6.4,1.0,0.1,2.2,24.3,$5000,4.85
Trevor Ariza,SF,33.97,11.7,5.2,2.3,1.7,0.2,1.0,24.2,$5200,4.65
Marcin Gortat,C,29.06,9.6,9.4,1.2,0.5,0.9,1.3,24.2,$5400,4.48
Enes Kanter,PF,20.98,14.0,6.9,1.0,0.4,0.6,1.7,24.1,$5500,4.38
Tim Hardaway Jr.,SG,29.99,16.1,3.1,2.5,0.8,0.2,1.5,24.1,$5600,4.3
Marvin Williams,PF,31.45,12.0,6.3,1.4,0.7,0.7,0.8,23.7,$6600,3.58
Markieff Morris,PF,28.85,12.1,6,1.6,1.1,0.6,1.6,23.5,$6100,3.85
Nikola Mirotic,PF,27.83,11.7,6.4,1.1,0.9,1.0,1.4,23.4,$4300,5.45
Taj Gibson,PF,26.77,11.9,6.9,1.1,0.5,1.0,1.5,23.3,$4200,5.55
Eric Gordon,SG,29.35,15.5,2.5,2.7,0.6,0.4,1.6,23.0,$4900,4.68
Andre Iguodala,SF,31.59,8.8,4.8,3.9,1.2,0.4,1.0,22.6,$4800,4.71
Kent Bazemore,SF,27.80,12.2,3.3,3.0,1.2,0.7,2.0,22.5,$4300,5.22
Terrence Jones,PF,24.05,11.2,5.6,1.2,0.8,1.0,1.0,22.3,$4200,5.31
Buddy Hield,SG,33.22,14.1,4.5,2.1,0.4,0.2,1.6,22.3,$4400,5.06
