Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.77,31.0,10.2,10.5,1.6,0.3,5.3,57.5,$12400,4.64
Anthony Davis,PF,37.36,26.5,11.8,2.3,1.3,2.5,2.5,49.2,$11100,4.43
Karl-Anthony Towns,C,38.68,22.9,12.3,3.0,0.7,1.7,2.6,44.4,$9200,4.82
Jimmy Butler,SF,37.54,27.0,6.5,4.6,1.7,0.4,2.4,43.5,$9600,4.53
Carmelo Anthony,SF,35.04,22.7,6,3.5,1.1,0.4,1.9,36.3,$7900,4.59
Kristaps Porzingis,PF,35.03,20.1,8,1.6,0.7,2.2,2.0,35.9,$7800,4.6
Jrue Holiday,PG,34.35,16.8,3.8,7.4,1.4,0.6,2.5,34.0,$6900,4.92
Andrew Wiggins,SF,38.24,22.4,4.2,2.3,0.8,0.3,2.3,30.8,$6400,4.81
Zach LaVine,SG,38.67,21.0,3.2,3.5,0.8,0.2,2.0,30.1,$6400,4.7
Dwyane Wade,SG,30.20,18.2,3.9,3.9,1.3,0.5,2.3,30.0,$6600,4.55
Harrison Barnes,SF,36.93,19.8,5.4,1.7,0.9,0.3,1.4,29.8,$6700,4.45
Derrick Rose,PG,34.64,17.8,4.2,4.8,0.9,0.4,2.9,29.7,$6200,4.8
Gorgui Dieng,PF,37.15,12.1,8.9,2.3,1.2,1.3,1.9,29.3,$5500,5.33
Ricky Rubio,PG,34.58,8.9,4.4,8.5,1.9,0.1,2.3,28.6,$5600,5.11
Steven Adams,C,31.67,12.6,8.2,1.3,1.2,1.3,2.0,27.4,$5900,4.64
Dirk Nowitzki,PF,29.61,15.1,7.1,1.9,0.6,0.7,1.8,27.3,$5200,5.24
Victor Oladipo,SG,35.03,16.5,4.5,2.8,1.0,0.3,1.9,26.8,$5900,4.54
Deron Williams,PG,30.91,14.2,2.8,6.5,0.6,0.1,2.5,26.2,$5900,4.44
Wesley Matthews,SG,36.19,15.5,3.3,2.2,1.3,0.2,1.4,24.4,$5200,4.68
Taj Gibson,PF,27.96,11.8,7.3,1.2,0.6,1.1,1.5,24.3,$4700,5.16
Enes Kanter,PF,22.77,14.0,6.7,0.8,0.4,0.8,1.5,24.1,$5300,4.55
Nikola Mirotic,PF,27.93,11.6,6.5,1.1,1.0,1.1,1.2,24.1,$4500,5.34
Joakim Noah,C,24.34,5.5,8.8,2.2,0.7,1.1,1.2,21.8,$4900,4.44
Michael Carter-Williams,PG,26.52,8.2,4.8,4.1,1.0,0.6,2.3,21.0,$4800,4.38
Robin Lopez,C,25.63,8.3,6.7,0.7,0.2,1.6,1.0,20.0,$4200,4.76
Courtney Lee,SG,32.61,11.2,2.9,1.9,1.1,0.3,0.9,19.4,$4100,4.74
Tyreke Evans,SG,19.63,8.6,3.4,4.7,0.6,0.1,1.7,19.4,$5000,3.89
Jose Juan Barea,PG,20.78,10.2,2.4,3.9,0.5,0.1,1.3,18.8,$5200,3.62
Buddy Hield,SG,25.59,11.6,3.6,1.6,0.5,0.3,1.1,18.8,$4100,4.59
Doug McDermott,SF,31.41,12.1,3.6,1.4,0.4,0.1,1.0,18.5,$4000,4.63
Donatas Motiejunas,PF,20.81,9.1,3.8,2.6,0.4,0.1,0.2,18.4,$3800,4.83
Andre Roberson,SF,31.27,7.7,4.6,1.2,1.2,0.9,0.9,18.3,$3800,4.82
Brandon Jennings,PG,21.57,7.7,2.4,4.8,0.8,0.1,1.8,17.8,$4100,4.34
