Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.54,27.5,7.1,10.5,2.4,0.2,4.4,52.6,$11500,4.57
LeBron James,SF,36.37,25.4,8,7.4,1.6,0.7,3.5,47.2,$9900,4.77
DeMarcus Cousins,C,33.47,24.3,11.1,2.9,1.7,1.4,3.7,44.5,$9500,4.68
Kawhi Leonard,SF,33.14,23.8,6,4.0,1.7,0.9,1.6,40.6,$8900,4.56
Chris Paul,PG,31.88,19.8,4.4,7.9,2.3,0.2,2.5,39.4,$9300,4.24
Blake Griffin,PF,34.35,21.9,8.5,4.1,1.0,0.7,2.4,39.3,$8700,4.51
Andre Drummond,C,34.10,16.0,14.4,1.0,1.4,1.7,2.1,38.9,$8200,4.74
John Wall,PG,34.54,18.7,4,9.1,1.6,0.5,3.3,38.1,$9000,4.23
Paul George,SF,34.31,22.6,6.1,4.3,1.9,0.5,3.3,37.9,$8500,4.46
Damian Lillard,PG,35.11,22.9,4.1,6.4,1.1,0.4,3.0,37.4,$9300,4.02
Kemba Walker,PG,34.70,22.3,3.6,5.4,1.6,0.4,2.3,36.4,$8100,4.5
Kyle Lowry,PG,38.16,19.9,4.6,6.4,1.9,0.3,3.3,36.1,$7800,4.63
Carmelo Anthony,SF,35.29,21.2,7.2,4.0,0.9,0.4,2.6,35.8,$7700,4.65
Isaiah Thomas,PG,32.47,21.6,2.8,6.2,1.1,0.2,2.5,34.4,$8200,4.19
Kevin Love,PF,33.61,17.6,10.2,2.6,0.8,0.5,2.0,34.3,$7500,4.58
DeAndre Jordan,C,33.98,12.2,13.7,1.0,0.6,2.0,1.1,34.2,$6700,5.11
DeMar DeRozan,SG,37.09,23.4,4.3,3.6,1.0,0.2,2.3,34.1,$9000,3.78
C.J. McCollum,SG,35.65,21.8,3.9,4.2,1.3,0.5,2.5,33.9,$7100,4.77
Kyrie Irving,PG,35.86,21.2,3.9,4.9,1.0,0.3,2.1,33.7,$7400,4.56
LaMarcus Aldridge,PF,31.79,18.4,8.2,1.3,0.7,1.1,1.3,32.5,$7300,4.45
Kristaps Porzingis,PF,33.29,16.7,8.5,1.3,0.8,1.9,1.8,32.5,$6900,4.7
Marcin Gortat,C,34.47,15.1,10.7,1.5,0.6,1.3,1.8,32.2,$6000,5.37
Gordon Hayward,SF,36.02,20.5,5,3.7,1.1,0.3,2.7,32.2,$7400,4.34
Markieff Morris,PF,34.37,15.9,7.3,2.8,1.3,1.0,2.5,31.0,$5400,5.73
Nikola Vucevic,C,28.70,16.1,8,2.3,0.7,0.9,1.8,30.6,$7400,4.13
Derrick Favors,PF,30.73,15.4,8.1,1.4,1.0,1.5,1.7,30.5,$5900,5.17
Rudy Gobert,C,32.31,9.4,11.8,1.5,0.7,2.5,1.8,30.4,$6500,4.68
Jeff Teague,PG,30.47,14.4,3.2,7.3,1.5,0.4,2.6,30.4,$6300,4.82
Rudy Gay,SF,33.71,16.9,6.6,1.9,1.4,0.6,2.1,29.6,$7600,3.89
Myles Turner,C,28.40,13.4,7.7,1.2,0.6,2.7,1.7,29.3,$6800,4.31
Thaddeus Young,PF,29.10,13.5,7.4,2.1,1.5,1.0,1.6,28.9,$5400,5.36
Jonas Valanciunas,C,29.16,12.9,9.3,0.9,0.5,1.6,1.7,27.9,$6100,4.58
Otto Porter,SF,36.41,14.3,6.2,1.8,1.7,0.6,1.2,27.8,$6000,4.64
Nicolas Batum,SG,34.28,14.6,5.2,5.0,0.7,0.4,2.7,27.8,$6200,4.49
Rodney Hood,SG,35.93,16.5,4,3.0,1.1,0.3,1.7,26.9,$5400,4.98
Derrick Rose,PG,33.70,15.8,3.6,4.7,0.7,0.3,2.7,26.5,$6200,4.27
Steven Adams,C,32.58,10.6,10.1,0.8,0.9,1.2,1.7,26.4,$5300,4.98
Ishmael Smith,PG,30.22,12.6,3.3,5.8,1.3,0.3,2.3,26.2,$5400,4.84
C.J. Miles,SF,30.77,15.8,4.1,1.8,1.3,0.6,1.2,26.0,$4400,5.91
Victor Oladipo,SG,33.38,15.4,4.6,3.4,0.8,0.3,2.4,25.8,$5500,4.69
Mason Plumlee,C,26.94,10.4,7.6,2.8,0.7,1.3,1.9,25.8,$5000,5.16
Elfrid Payton,PG,32.77,11.9,3.4,6.5,1.0,0.2,2.5,25.6,$5700,4.5
Tobias Harris,PF,34.15,14.2,6.4,1.5,0.9,0.5,1.7,25.2,$5800,4.35
Marcus Thornton,SG,31.86,15.2,4.2,2.3,1.2,0.2,1.5,25.0,$3800,6.58
Pau Gasol,C,23.69,11.3,7.4,1.7,0.3,1.4,1.2,24.9,$5600,4.45
Marcus Smart,PG,35.64,11.5,4.3,3.9,2.0,0.2,2.0,24.9,$4900,5.08
Serge Ibaka,PF,30.91,12.3,7,1.1,0.6,1.4,1.5,24.9,$5300,4.69
Maurice Harkless,SF,31.95,12.7,6.7,1.6,1.0,0.6,1.6,24.7,$4500,5.5
Robert Covington,SF,29.13,12.1,6.6,1.4,1.6,0.6,1.9,24.6,$4700,5.24
Monta Ellis,SG,27.14,11.2,3.3,5.3,1.4,0.3,2.2,24.3,$5300,4.59
Jon Leuer,PF,27.64,11.4,7.9,1.2,0.7,0.8,1.7,24.0,$4400,5.45
Avery Bradley,SG,34.01,15.0,3.6,2.2,1.2,0.2,1.5,23.9,$6900,3.47
Kelly Olynyk,C,28.21,12.0,6,2.0,0.8,0.4,1.0,23.6,$3500,6.74
Treveon Graham,SF,19.27,11.9,5.4,1.9,0.9,0.7,1.2,23.2,$3500,6.64
Sergio Rodriguez,PG,30.14,12.7,5.1,2.8,0.8,0.4,2.2,23.2,$5200,4.47
Dante Exum,PG,30.62,11.8,5.7,1.7,1.1,0.7,1.7,23.1,$3500,6.6
Joakim Noah,C,25.92,6.1,7.9,3.4,0.7,1.0,1.5,22.6,$4300,5.25
Kentavious Caldwell-Pope,SG,34.89,13.4,3.3,2.1,1.4,0.2,1.2,22.5,$4700,4.79
Evan Fournier,SG,31.83,14.8,2.9,2.4,0.9,0.1,1.5,22.4,$5500,4.07
Aaron Gordon,SF,26.80,9.4,6.4,1.9,0.9,0.8,1.1,22.2,$5600,3.97
Richaun Holmes,PF,23.76,10.5,6.6,0.8,0.6,1.4,1.4,22.2,$3700,6.01
Marvin Williams,PF,28.96,11.1,6,1.2,0.6,0.7,0.6,22.1,$5000,4.42
J.R. Smith,SG,33.35,12.9,3.2,1.8,1.3,0.3,0.6,22.0,$4200,5.25
Al Jefferson,C,19.89,10.5,5.9,1.6,0.5,0.9,1.0,21.8,$4200,5.19
Darren Collison,PG,28.99,10.7,2.3,5.0,1.3,0.1,2.0,21.8,$6300,3.45
Marcus Morris,SF,32.32,12.9,4.3,2.0,0.8,0.2,1.6,21.5,$5800,3.7
Dario Saric,PF,28.44,12.2,5.3,1.6,0.6,0.4,1.7,21.3,$4100,5.19
Joel Embiid,C,24.40,11.5,5.7,1.4,0.6,0.9,2.2,21.2,$5200,4.08
Tristan Thompson,C,28.07,7.4,9.1,0.7,0.5,0.8,0.8,21.2,$4500,4.7
Bismack Biyombo,C,23.80,7.4,7.8,0.7,0.2,2.0,1.1,21.1,$4300,4.91
Allen Crabbe,SG,31.11,12.8,3.5,1.7,1.0,0.2,1.1,20.9,$3600,5.79
Enes Kanter,PF,20.14,11.1,7.3,0.3,0.3,0.5,1.2,20.7,$4900,4.23
Ersan Ilyasova,PF,27.38,11.7,5.1,1.1,0.8,0.3,1.2,20.5,$3600,5.69
Tomas Satoransky,SG,26.81,10.4,4.6,1.8,1.1,0.5,1.5,20.3,$3500,5.81
Noah Vonleh,PF,22.91,7.2,7.2,0.8,0.8,1.3,1.1,20.1,$3700,5.44
Evan Turner,SF,25.85,8.6,4.2,3.9,1.0,0.2,1.9,20.0,$3900,5.13
Domantas Sabonis,PF,27.38,9.6,5.4,1.8,0.8,0.4,1.2,20.0,$4100,4.87
Tony Parker,PG,25.30,10.5,2.2,4.7,0.6,0.1,1.7,19.9,$4300,4.63
Jeff Green,SF,28.90,11.5,4.1,1.4,0.8,0.5,1.4,19.7,$4100,4.81
Cody Zeller,C,23.91,9.1,5.6,1.0,0.7,0.7,0.8,19.3,$4800,4.03
Kyle O'Quinn,C,11.44,7.3,5.8,1.7,0.5,1.4,1.4,19.2,$3500,5.49
Amir Johnson,PF,21.65,8.0,5.9,1.5,0.6,0.8,1.1,19.0,$4200,4.53
J.J. Redick,SG,27.16,14.0,2.2,1.3,0.7,0.1,1.2,19.0,$3900,4.87
Patrick Mills,PG,23.02,10.9,2.3,3.1,0.7,0.1,1.3,18.6,$4500,4.14
DeMarre Carroll,SF,28.14,7.7,4.5,2.0,1.2,0.6,1.2,18.5,$3900,4.74
Marco Belinelli,SF,26.37,11.3,2.4,2.2,0.7,0.1,1.1,18.0,$3800,4.73
Courtney Lee,SG,32.81,9.9,3,1.7,1.2,0.3,1.1,18.0,$3900,4.6
Iman Shumpert,SG,26.05,7.8,4,1.9,1.3,0.6,1.3,18.0,$3900,4.6
Jamal Crawford,SG,23.24,11.6,1.6,2.4,0.8,0.1,1.2,17.7,$4000,4.43
Arron Afflalo,SG,28.85,10.4,3.4,1.5,0.6,0.2,0.7,17.6,$3700,4.76
Brandon Jennings,PG,22.93,9.2,2,4.0,0.9,0.2,2.2,17.6,$4200,4.19
Ramon Sessions,PG,21.48,9.7,2.1,3.8,0.4,0.1,1.4,17.5,$3500,5.01
Marreese Speights,PF,14.23,9.9,4.9,0.9,0.2,0.4,1.0,17.3,$3900,4.44
Frank Kaminsky,PF,24.34,9.0,4.4,1.3,0.4,0.5,0.9,17.1,$4000,4.28
Kosta Koufos,C,19.39,6.4,6.1,0.6,0.5,1.0,0.7,16.9,$3500,4.83
Gerald Henderson,SG,25.16,10.7,2.9,1.4,0.8,0.2,1.4,16.9,$4000,4.22
Joe Johnson,SF,23.30,9.5,2.6,2.6,0.6,0.1,1.1,16.8,$4200,4
Matt Barnes,SF,22.88,8.2,4.4,1.4,0.9,0.5,1.6,16.8,$4000,4.2
Shelvin Mack,PG,20.00,7.8,2.3,3.8,0.9,0.2,2.0,16.5,$3900,4.22
Patrick Patterson,PF,30.01,7.2,4.7,1.4,0.8,0.4,1.0,16.3,$4000,4.09
Austin Rivers,PG,23.40,9.2,2.7,1.7,0.8,0.3,1.1,16.1,$3900,4.13
Ty Lawson,PG,21.54,6.6,2.4,3.8,1.0,0.2,1.5,16.1,$4000,4.02
Tyler Zeller,C,15.82,8.6,4.1,0.9,0.5,0.6,1.0,16.1,$4000,4.02
Trey Lyles,PF,22.86,7.9,4.6,1.1,0.5,0.5,1.2,15.9,$3600,4.41
C.J. Watson,PG,10.20,6.8,2.6,3.2,0.6,0.2,0.8,15.5,$3500,4.43
Andre Roberson,SF,26.41,6.1,4.7,1.1,1.0,0.4,0.8,15.4,$3600,4.28
Jaylen Brown,SF,19.33,8.2,2.9,1.3,0.8,0.5,1.1,15.1,$3500,4.32
Jerami Grant,SF,18.29,6.7,3.9,1.1,0.4,1.1,0.9,15.1,$3600,4.2
Jonathon Simmons,SF,19.89,8.4,2.6,1.8,0.8,0.2,1.3,14.9,$3500,4.26
Joffrey Lauvergne,C,15.47,7.5,4.6,1.1,0.3,0.2,0.9,14.8,$3500,4.22
Aaron Brooks,PG,14.93,7.6,1.7,3.0,0.5,0.2,1.4,14.1,$3500,4.04
T.J. McConnell,PG,16.04,5.0,2.3,3.6,1.0,0.2,1.5,14.1,$3900,3.61
Manu Ginobili,SG,16.91,7.0,2.3,2.4,0.9,0.2,1.7,13.9,$3500,3.96
Meyers Leonard,PF,17.71,6.8,4.4,1.3,0.1,0.4,1.2,13.8,$3500,3.95
D.J. Augustin,PG,19.94,7.4,1.6,2.9,0.7,0.1,1.6,13.7,$3500,3.91
Terrence Ross,SF,19.01,8.6,2,0.7,0.8,0.3,0.7,13.6,$3700,3.66
Semaj Christon,PG,19.66,6.8,3.1,1.7,0.5,0.2,1.0,13.5,$3500,3.85
Aron Baynes,C,13.98,6.3,4.3,0.6,0.3,0.5,0.7,13.3,$3500,3.79
Beno Udrih,PG,18.44,6.0,2.2,3.2,0.5,0.1,1.4,13.2,$3500,3.78
Jason Smith,PF,13.89,6.2,4.1,0.6,0.4,0.8,1.2,13.2,$3500,3.78
Lavoy Allen,PF,15.38,4.9,5.1,0.9,0.3,0.4,0.6,13.2,$3500,3.76
Hollis Thompson,SG,19.76,8.5,2.5,0.9,0.3,0.3,0.9,13.2,$3900,3.37
Jonas Jerebko,PF,16.90,5.4,4.2,1.1,0.4,0.4,0.7,13.0,$3500,3.71
Dewayne Dedmon,C,14.24,4.6,4.9,0.4,0.2,1.1,0.7,13.0,$3500,3.71
Ed Davis,PF,13.42,5.0,4.6,0.5,0.5,0.6,0.7,12.8,$3500,3.65
Alex Abrines,SG,15.16,7.4,3.1,1.0,0.5,0.1,1.2,12.6,$3500,3.61
Wesley Johnson,SF,18.24,5.3,3.8,0.8,0.8,0.4,0.9,12.6,$3500,3.59
Raymond Felton,PG,16.30,6.3,2,2.0,0.7,0.2,1.2,12.3,$3500,3.51
Terry Rozier,PG,18.85,6.1,2.7,1.7,0.6,0.1,1.0,12.3,$3500,3.51
Lucas Nogueira,C,20.23,4.3,4,0.3,0.3,1.2,0.3,12.3,$3700,3.31
Cory Joseph,PG,19.42,5.9,1.9,2.5,0.6,0.2,1.3,12.2,$3500,3.49
Nik Stauskas,SG,20.18,7.7,2,1.4,0.4,0.2,1.2,12.2,$3500,3.49
David Lee,PF,12.54,5.3,4,0.6,0.4,0.6,0.8,12.2,$3600,3.39
Stanley Johnson,SF,19.35,6.2,2.9,1.5,0.4,0.2,1.2,11.9,$3500,3.41
Channing Frye,PF,17.02,6.1,3.1,0.9,0.3,0.3,0.5,11.9,$3800,3.12
Lance Thomas,SF,22.98,7.1,2.4,0.8,0.6,0.1,1.1,11.5,$3500,3.28
Roy Hibbert,C,14.36,5.0,3.2,0.6,0.3,0.8,0.6,11.3,$3600,3.15
Justin Holiday,SG,16.17,5.8,2,1.2,0.7,0.3,0.7,11.3,$3500,3.23
Jordan Mickey,PF,10.44,5.3,3.4,0.4,0.3,0.6,0.6,11.2,$3500,3.19
Jake Layman,PF,10.38,6.3,2.1,1.0,0.6,0.2,0.8,11.1,$3600,3.09
Mario Hezonja,SG,17.75,6.1,2.3,1.3,0.6,0.2,1.3,11.1,$3500,3.17
Jakob Poeltl,C,13.93,5.0,3.4,0.7,0.4,0.4,0.9,10.8,$3500,3.09
Garrett Temple,PG,17.50,5.0,2.3,1.3,0.6,0.2,0.6,10.7,$3700,2.89
Kyle Anderson,SF,15.18,4.1,2.3,1.3,0.9,0.1,0.8,10.0,$3500,2.86
Pascal Siakam,PF,13.68,5.0,3,0.6,0.4,0.2,0.7,10.0,$3500,2.86
Luc Mbah a Moute,SF,21.72,4.1,2.5,1.0,0.7,0.3,0.6,10.0,$3500,2.86
Chris Andersen,C,2.57,4.3,2.7,0.5,0.4,0.5,0.4,9.7,$3500,2.77
Paul Pierce,SF,13.59,5.1,2.1,0.9,0.4,0.2,0.6,9.6,$3500,2.73
Anthony Tolliver,PF,14.36,4.9,2.7,0.6,0.3,0.2,0.5,9.5,$3500,2.73
Jordan McRae,SG,0.06,5.8,1.2,1.8,0.2,0.1,1.0,9.5,$3500,2.73
