Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.79,28.2,9.4,10.0,1.6,0.4,4.9,53.6,$12500,4.29
James Harden,SG,36.69,28.0,7.6,10.7,1.5,0.4,5.5,51.5,$12600,4.08
LeBron James,SF,37.66,25.8,8,8.3,1.5,0.6,4.1,48.0,$11500,4.17
Isaiah Thomas,PG,34.41,27.8,2.8,6.7,1.0,0.1,2.6,40.8,$10500,3.89
Damian Lillard,PG,35.86,25.1,4.5,6.1,0.8,0.3,2.6,39.3,$8500,4.62
Kyrie Irving,PG,35.33,23.5,3.4,5.9,1.3,0.2,2.7,36.7,$8400,4.37
Kevin Love,PF,32.06,19.6,11.2,2.2,0.8,0.4,2.2,36.5,$8900,4.11
Kemba Walker,PG,34.21,22.5,4.2,5.7,1.1,0.2,2.4,36.3,$7500,4.84
C.J. McCollum,SG,34.93,24.4,4,3.9,1.0,0.6,2.5,35.8,$8200,4.36
Al Horford,C,33.06,15.9,7.8,4.8,0.7,1.7,1.7,35.6,$7600,4.68
Nikola Vucevic,C,30.22,15.8,10.3,2.8,1.0,1.2,2.0,34.8,$7400,4.7
Rudy Gobert,C,33.58,12.4,12.4,1.0,0.7,2.5,1.8,33.4,$8000,4.17
Gordon Hayward,SF,34.47,20.8,5.3,3.5,0.9,0.3,2.0,32.8,$8000,4.1
Nicolas Batum,SG,34.57,14.9,6.5,6.1,1.2,0.4,2.7,32.4,$7700,4.2
Serge Ibaka,PF,33.72,16.7,8.1,1.2,0.7,1.8,1.4,31.8,$6000,5.3
Steven Adams,C,35.70,14.2,9.5,1.5,1.2,1.3,2.2,30.7,$6100,5.02
Clint Capela,C,28.69,13.8,9.1,1.0,0.7,2.0,1.5,30.1,$5200,5.79
George Hill,PG,33.29,18.1,3.7,4.2,1.0,0.3,1.6,29.8,$6100,4.89
Mason Plumlee,C,28.24,11.3,8.2,3.7,0.9,1.2,1.7,29.2,$6800,4.29
Harrison Barnes,SF,35.59,19.1,5.1,1.5,0.8,0.2,1.3,28.2,$6400,4.4
Elfrid Payton,PG,28.25,12.5,3.7,5.9,1.1,0.5,2.2,26.8,$6300,4.25
Tristan Thompson,C,34.03,9.2,10.7,0.9,0.6,1.4,0.9,26.5,$5600,4.73
Victor Oladipo,SG,34.11,15.8,4.2,2.6,1.2,0.4,1.6,26.3,$6400,4.12
Channing Frye,PF,30.11,14.9,5.8,1.1,0.7,0.9,1.1,25.6,$4300,5.96
Frank Kaminsky,PF,32.08,13.6,5.6,2.5,1.1,0.3,1.3,25.6,$4900,5.22
Evan Fournier,SG,32.85,16.8,3.2,3.2,1.0,0.1,2.1,25.5,$5400,4.73
Robert Covington,SF,31.07,11.7,6.3,1.7,1.8,1.0,2.0,25.4,$5800,4.38
Patrick Beverley,PG,31.27,10.0,5.3,4.4,1.5,0.5,1.6,25.4,$5600,4.53
Eric Gordon,SG,30.31,16.9,2.9,3.0,0.6,0.4,1.8,25.1,$5500,4.56
Ersan Ilyasova,PF,27.92,14.8,6.1,1.7,0.7,0.3,1.6,25.1,$5600,4.48
Jae Crowder,SF,32.35,13.7,5.1,2.1,1.1,0.3,1.0,24.8,$6500,3.81
Wesley Matthews,SG,37.07,15.6,3.5,2.4,1.1,0.2,1.4,24.6,$5800,4.24
Trevor Ariza,SF,34.36,11.8,5.4,2.2,1.8,0.2,1.0,24.6,$5400,4.55
Maurice Harkless,SF,34.71,12.4,5.6,1.3,1.4,1.0,1.5,24.4,$3800,6.41
Dirk Nowitzki,PF,25.72,13.3,5.8,1.3,0.6,0.8,0.9,24.1,$5600,4.31
Yogi Ferrell,PG,34.98,13.7,3,4.2,1.2,0.2,2.3,24.1,$5700,4.23
T.J. McConnell,PG,29.39,7.4,3.5,6.9,1.7,0.1,2.2,23.4,$5200,4.49
Cody Zeller,C,26.77,11.0,6.6,1.4,0.7,1.1,1.3,23.3,$5400,4.32
Jahlil Okafor,C,25.57,12.8,6,1.2,0.3,1.2,1.5,23.3,$4600,5.07
Marcus Smart,SG,30.15,9.8,3.6,4.7,1.5,0.4,2.0,23.0,$5600,4.1
Nerlens Noel,PF,22.48,9.8,6.3,1.2,1.3,1.2,1.2,23.0,$5400,4.25
Amir Johnson,PF,25.85,8.8,6.7,2.1,0.9,1.1,1.2,22.8,$3700,6.16
Ryan Anderson,PF,31.09,13.6,4.8,1.2,0.5,0.2,0.9,21.7,$4800,4.51
Marvin Williams,PF,27.78,11.5,5.4,1.2,0.7,0.5,0.8,21.4,$5400,3.96
Derrick Favors,PF,23.37,9.6,6.2,1.0,0.8,1.0,1.3,20.8,$5300,3.93
Jeff Green,SF,30.60,12.9,4.4,1.5,0.8,0.2,1.7,20.7,$3500,5.92
Allen Crabbe,SG,34.41,13.1,3.6,1.5,0.8,0.2,1.1,20.6,$3500,5.88
Al-Farouq Aminu,PF,28.25,7.7,6.7,2.0,0.9,0.6,1.4,20.3,$5400,3.77
Michael Kidd-Gilchrist,SF,26.27,8.5,6.6,1.2,0.6,0.8,0.7,20.3,$5500,3.69
Seth Curry,SG,27.59,11.2,2.5,2.6,1.1,0.1,1.2,19.3,$5300,3.64
Devin Harris,PG,25.72,10.1,3.2,2.9,1.0,0.1,1.3,19.2,$3900,4.92
Jeremy Lamb,SG,18.05,10.1,5.2,1.2,0.3,0.4,0.8,18.7,$4600,4.07
Dario Saric,PF,23.68,9.9,5.6,1.6,0.5,0.3,1.9,18.7,$4300,4.35
Jaylen Brown,SF,26.18,10.8,4.7,1.4,0.4,0.2,1.4,18.3,$3800,4.83
D.J. Augustin,PG,24.35,10.6,1.7,3.7,0.7,0.0,1.4,18.2,$3500,5.2
Nik Stauskas,SG,29.50,9.8,3.2,2.4,0.7,0.4,1.5,17.9,$3600,4.98
Andre Roberson,SF,29.73,6.8,4.9,1.1,1.1,0.9,0.7,17.6,$4100,4.3
Alec Burks,SG,20.48,10.9,2.9,1.2,0.9,0.2,1.1,17.3,$3500,4.94
Gerald Henderson,SG,24.04,10.0,2.8,1.9,0.6,0.2,0.9,16.9,$3500,4.83
Marco Belinelli,SF,24.13,10.8,2.4,1.7,0.6,0.1,0.9,16.7,$4100,4.08
Kyle Korver,SG,27.15,9.6,2.9,1.8,0.5,0.4,1.1,16.5,$3700,4.45
Kelly Olynyk,C,18.19,7.7,4,1.7,0.6,0.5,1.2,16.1,$4000,4.01
Dwight Powell,PF,17.70,6.7,4.6,0.8,0.9,0.6,0.5,15.9,$3500,4.55
Joe Ingles,SF,23.53,6.9,2.8,2.7,1.2,0.1,1.2,15.7,$3700,4.25
Joe Johnson,SF,22.11,8.8,3.1,1.6,0.4,0.2,0.8,15.3,$3800,4.03
Nene Hilario,C,15.84,7.6,3.8,0.9,0.7,0.6,1.1,15.0,$4400,3.41
Bismack Biyombo,C,18.86,5.0,5.6,0.7,0.3,1.2,1.0,14.8,$3500,4.22
