Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Kevin Durant,SF,33.96,26.6,8.4,4.6,1.2,1.7,2.5,46.9,$10100,4.64
Giannis Antetokounmpo,SG,35.42,22.6,9.2,5.2,1.6,1.8,2.8,45.4,$10000,4.54
John Wall,PG,36.25,23.2,4.6,10.0,1.9,0.6,4.2,44.5,$10300,4.32
Jimmy Butler,SF,37.09,24.7,6.4,5.7,1.9,0.5,2.3,43.4,$10500,4.14
Kawhi Leonard,SF,33.94,25.6,6.3,4.0,1.8,0.8,2.1,42.3,$9200,4.59
Chris Paul,PG,32.11,19.4,4.7,9.3,1.9,0.1,2.5,40.5,$9400,4.31
Damian Lillard,PG,36.04,26.1,4.6,6.1,1.0,0.2,2.7,40.5,$9100,4.45
Blake Griffin,PF,34.50,21.9,8.7,5.0,1.0,0.5,2.5,40.3,$9200,4.38
Isaiah Thomas,PG,34.27,27.8,2.9,6.2,1.0,0.2,2.8,40.2,$8600,4.67
Kemba Walker,PG,35.10,23.5,4,5.6,1.1,0.2,2.3,37.0,$7700,4.81
Paul George,SF,35.71,22.8,6.4,3.6,1.6,0.4,2.9,37.0,$9600,3.85
Hassan Whiteside,C,32.47,15.9,12.8,0.8,0.7,2.0,2.0,35.9,$8500,4.22
Draymond Green,PF,32.92,11.2,8.3,7.0,2.0,1.4,2.6,35.9,$7100,5.05
Rudy Gobert,C,33.84,14.3,12.5,1.1,0.6,2.6,2.0,35.4,$9100,3.88
Jeremy Lin,PG,30.60,18.6,4.3,6.3,1.5,0.7,3.4,34.2,$6300,5.43
Al Horford,C,32.87,15.1,7.5,4.8,0.8,1.4,1.9,33.8,$6600,5.12
Gordon Hayward,SF,34.51,21.3,5.1,3.8,1.0,0.2,2.0,33.5,$7800,4.3
Nikola Vucevic,C,29.19,15.1,10,2.5,0.9,1.0,1.6,33.1,$8200,4.03
Goran Dragic,PG,33.47,19.8,3.7,5.8,1.2,0.2,2.7,33.0,$7900,4.18
Jeff Teague,PG,32.57,15.8,4,7.8,1.3,0.4,2.8,32.9,$6900,4.77
C.J. McCollum,SG,35.13,22.7,3.6,3.7,0.9,0.4,2.3,32.9,$7000,4.7
Dwyane Wade,SG,30.41,18.9,4.4,4.3,1.6,0.6,2.2,32.8,$6600,4.97
Brook Lopez,C,29.72,20.0,5.9,2.2,0.6,1.7,2.5,32.5,$6800,4.78
Jrue Holiday,PG,33.13,15.2,3.9,7.6,1.5,0.6,3.0,32.5,$7500,4.33
Bradley Beal,SG,34.92,23.0,3.1,3.4,1.1,0.2,2.0,32.4,$7500,4.32
LaMarcus Aldridge,PF,32.86,17.8,7.7,2.1,0.6,1.2,1.5,32.3,$6900,4.68
Elfrid Payton,PG,32.88,14.6,4.6,7.2,1.3,0.6,2.5,32.2,$7600,4.24
DeAndre Jordan,C,31.78,11.9,12.9,1.0,0.6,1.7,1.3,32.2,$8100,3.97
James Johnson,PF,33.37,15.6,6.4,4.1,1.3,1.4,2.8,32.0,$6400,5
Klay Thompson,SG,34.19,22.6,3.8,2.2,0.9,0.5,1.7,31.6,$7300,4.32
Nicolas Batum,SG,34.27,15.3,5.8,5.8,1.1,0.3,2.5,31.3,$6400,4.88
Myles Turner,C,31.44,14.6,7.5,1.3,0.9,2.1,1.3,30.3,$6100,4.96
Pau Gasol,C,26.64,13.9,8.7,2.6,0.5,1.2,1.5,30.1,$5700,5.29
Richaun Holmes,PF,28.83,14.4,7.9,1.4,1.2,1.5,1.4,30.0,$6100,4.91
George Hill,PG,32.13,17.2,3.6,4.1,1.1,0.2,1.9,28.4,$6100,4.65
Justin Anderson,SF,31.04,15.0,7,2.0,1.1,0.7,1.8,28.2,$4200,6.71
T.J. McConnell,PG,32.31,9.2,3.9,8.1,2.0,0.1,2.3,27.9,$5700,4.9
Avery Bradley,SG,33.24,15.7,6,2.1,1.3,0.2,1.7,27.4,$6000,4.56
Khris Middleton,SF,30.61,15.7,4.1,3.6,1.4,0.3,2.2,27.2,$5900,4.61
Otto Porter,SF,32.54,13.6,6.2,1.5,1.6,0.5,0.7,26.8,$5100,5.25
Donatas Motiejunas,PF,31.63,11.6,7.7,2.4,1.2,1.0,2.4,26.4,$3500,7.55
Greg Monroe,C,23.11,12.7,7,2.2,1.2,0.6,1.8,26.2,$5400,4.85
Nikola Mirotic,PF,29.17,13.3,6.8,1.3,0.9,1.0,1.4,25.8,$5800,4.45
Evan Fournier,SG,33.11,17.0,3.2,3.1,0.9,0.1,2.2,25.3,$5600,4.52
Tyler Johnson,PG,29.65,13.2,4,3.1,1.2,0.5,1.3,24.8,$5500,4.5
Thaddeus Young,PF,30.35,12.1,6.3,1.7,1.5,0.4,1.3,24.7,$4900,5.04
Jae Crowder,SF,32.41,13.8,5.3,2.0,1.0,0.3,1.1,24.7,$5900,4.18
Marvin Williams,PF,30.54,11.8,6.6,1.3,0.7,0.8,0.8,23.9,$6100,3.91
Rondae Hollis-Jefferson,SF,25.17,10.7,6.7,2.1,1.1,0.7,1.7,23.8,$4700,5.06
Marcin Gortat,C,30.34,9.9,9.2,1.2,0.4,0.8,1.4,23.7,$4700,5.05
Cody Zeller,C,28.00,10.4,6.6,1.6,0.9,1.1,1.1,23.6,$4800,4.92
Kelly Olynyk,C,26.32,11.8,6.1,2.3,0.9,0.4,1.7,23.5,$4000,5.87
Marcus Smart,SG,29.97,10.5,3.7,4.4,1.6,0.4,2.1,23.4,$6000,3.91
Aaron Gordon,PF,28.93,13.0,5.2,1.8,0.8,0.5,1.2,23.3,$6300,3.7
Jerian Grant,PG,30.08,11.3,3.6,3.6,1.4,0.4,1.3,23.3,$3800,6.14
Jonathon Simmons,SF,33.42,12.2,4,3.0,1.2,0.6,1.8,23.3,$3500,6.66
