Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,36.48,28.5,7.4,10.3,1.6,0.4,5.4,51.4,$11800,4.36
Anthony Davis,PF,37.07,28.6,12.2,2.2,1.2,2.2,2.6,50.7,$11200,4.53
DeMarcus Cousins,C,36.04,27.3,11.4,4.3,1.5,1.4,3.8,49.4,$9400,5.26
Giannis Antetokounmpo,SG,36.53,23.7,8.9,5.5,1.8,1.9,3.0,47.0,$10500,4.48
John Wall,PG,37.60,23.3,4.6,10.4,1.9,0.6,4.2,45.2,$10400,4.35
Karl-Anthony Towns,C,38.18,24.3,12,2.7,0.6,1.6,2.7,44.5,$10600,4.19
Jimmy Butler,SF,37.69,24.3,6.4,5.7,1.9,0.4,2.3,42.8,$8700,4.92
DeMar DeRozan,SG,36.37,26.4,5.3,3.9,1.1,0.2,2.3,38.9,$9300,4.18
Hassan Whiteside,C,34.41,17.1,13.7,0.7,0.7,2.1,2.1,38.1,$8700,4.38
Andre Drummond,C,30.38,15.1,13.6,1.0,1.6,1.1,1.9,36.4,$7400,4.92
Ricky Rubio,PG,34.68,12.2,4.8,10.3,2.3,0.1,2.9,35.3,$7600,4.65
Dario Saric,PF,35.62,19.1,9.5,2.9,1.3,0.3,3.2,34.9,$7900,4.41
Jrue Holiday,PG,34.33,16.9,4.3,7.7,1.6,0.6,3.3,34.7,$7300,4.75
Bradley Beal,SG,36.61,24.2,3.3,3.8,1.2,0.2,2.1,34.6,$8500,4.07
Goran Dragic,PG,34.51,20.4,3.9,6.1,1.1,0.2,2.9,33.9,$7700,4.41
Nikola Vucevic,C,30.19,15.4,10.3,2.5,0.9,1.1,1.8,33.7,$7700,4.38
Brook Lopez,C,30.30,20.6,6,2.3,0.6,1.7,2.6,33.3,$7000,4.75
Rajon Rondo,PG,34.15,10.7,6.7,9.1,2.0,0.1,3.5,33.1,$5800,5.71
Al Horford,C,32.40,14.6,7,4.4,0.7,1.5,1.8,32.2,$6500,4.95
Julius Randle,PF,32.56,14.7,9.5,3.6,0.8,0.6,2.6,31.7,$6800,4.66
Avery Bradley,SG,34.62,18.8,6.1,2.7,1.3,0.2,1.6,31.6,$6400,4.93
Devin Booker,SG,36.79,22.9,3.5,3.5,0.8,0.3,3.0,31.6,$6900,4.57
Greg Monroe,C,27.67,15.1,8.5,2.6,1.4,0.8,2.1,31.5,$6500,4.85
Robert Covington,SF,33.58,14.6,7.5,1.9,2.2,1.4,2.4,31.3,$7100,4.4
Tyler Ulis,PG,34.26,14.5,2.7,7.8,2.0,0.2,2.9,30.9,$5400,5.73
Elfrid Payton,PG,32.10,13.8,4.7,6.7,1.3,0.6,2.4,30.9,$7200,4.29
Andrew Wiggins,SF,37.72,22.0,4,2.3,1.0,0.3,2.1,30.8,$7100,4.33
Alan Williams,C,27.82,13.4,10,0.9,0.9,1.7,1.3,30.7,$5800,5.28
Khris Middleton,SF,33.91,17.3,4.8,4.4,1.4,0.3,2.5,30.6,$6600,4.63
Jeremy Lin,PG,29.26,16.6,3.5,5.6,1.2,0.4,2.9,29.5,$5900,5
Serge Ibaka,PF,32.16,15.5,7.4,1.1,0.5,1.9,1.5,29.3,$6000,4.89
Harrison Barnes,SF,36.73,19.9,5.2,1.6,0.8,0.2,1.5,29.0,$6100,4.76
Otto Porter,SF,34.25,14.7,6.5,1.6,1.6,0.5,0.8,28.3,$6400,4.42
Marcus Smart,SG,34.53,12.5,4.4,5.6,2.0,0.3,2.5,28.3,$6300,4.49
D'Angelo Russell,PG,28.13,15.5,3.8,5.0,1.4,0.3,2.9,28.1,$6100,4.6
Jordan Clarkson,PG,34.21,17.5,3.7,3.3,1.5,0.1,2.4,27.7,$5600,4.94
Louis Williams,SG,24.32,18.3,2.8,3.4,1.3,0.2,2.1,27.7,$5800,4.77
Dirk Nowitzki,PF,28.31,14.7,6.9,1.6,0.7,0.9,1.1,27.5,$6300,4.36
T.J. Warren,SF,36.09,15.9,5.7,1.3,1.2,0.7,1.1,27.4,$6300,4.35
James Johnson,PF,28.03,12.9,5.9,3.6,0.9,1.2,2.3,27.3,$5800,4.7
Jae Crowder,SF,33.72,14.4,6,2.3,1.1,0.3,1.1,26.8,$5600,4.78
Evan Fournier,SG,33.85,17.7,3.5,3.2,1.0,0.1,2.2,26.7,$5500,4.85
Clint Capela,C,25.06,12.8,8.3,0.8,0.5,1.5,1.3,26.7,$5400,4.94
Tobias Harris,PF,31.48,16.0,5,1.6,0.6,0.5,1.2,25.4,$5500,4.62
Markieff Morris,PF,31.39,13.3,6.4,1.7,1.2,0.6,1.8,25.3,$6100,4.15
Richaun Holmes,PF,24.88,11.8,6.8,1.0,0.9,1.6,1.4,25.1,$4600,5.45
Kentavious Caldwell-Pope,SG,34.11,15.0,3.3,2.6,1.3,0.2,1.1,24.8,$4400,5.63
Gorgui Dieng,PF,31.49,9.9,7.8,1.7,1.0,1.1,1.3,24.7,$5300,4.66
Dion Waiters,SG,27.69,14.7,3.1,3.8,0.8,0.4,2.0,24.5,$6600,3.72
Reggie Jackson,PG,29.27,14.7,2.3,5.0,0.8,0.1,2.3,24.5,$4900,4.99
Ivica Zubac,C,24.52,11.8,6.7,1.0,0.6,1.6,1.4,24.3,$4100,5.94
T.J. McConnell,PG,29.44,7.4,3.6,7.1,1.8,0.1,2.1,24.1,$5500,4.38
Trevor Ariza,SF,34.04,11.7,5.1,2.2,1.8,0.2,1.1,24.0,$5200,4.62
Eric Gordon,SG,29.49,15.9,2.7,2.7,0.7,0.5,1.6,24.0,$4900,4.9
Nikola Mirotic,PF,28.59,11.8,6.6,1.2,0.9,0.9,1.5,23.6,$4300,5.49
Patrick Beverley,PG,32.09,9.0,5.1,4.0,1.6,0.4,1.5,23.6,$5300,4.46
Seth Curry,SG,31.23,14.1,2.9,3.0,1.3,0.1,1.5,23.4,$5600,4.18
Jahlil Okafor,C,24.21,13.0,5.8,1.3,0.3,1.3,1.8,23.3,$5400,4.32
Aaron Gordon,PF,29.45,13.0,5.1,2.1,0.7,0.5,1.4,23.3,$5600,4.16
Robin Lopez,C,29.31,10.3,7,1.2,0.3,1.6,1.2,23.1,$4500,5.13
Wesley Matthews,SG,33.43,14.1,3.5,2.3,1.1,0.2,1.4,23.0,$4800,4.78
Cory Joseph,PG,33.52,11.8,3.4,4.0,1.1,0.1,1.4,22.9,$4800,4.77
Marcus Morris,SF,32.56,13.5,4.4,2.1,0.7,0.3,1.1,22.8,$5600,4.08
Tyler Johnson,PG,27.30,12.4,3.3,2.7,1.1,0.5,1.0,22.6,$5300,4.27
Rondae Hollis-Jefferson,SF,26.35,9.8,6,2.3,1.2,0.7,1.7,22.6,$4400,5.13
Marcin Gortat,C,27.20,9.1,8.7,1.0,0.5,0.8,1.1,22.5,$5400,4.17
Marquese Chriss,PF,27.37,11.7,5,1.1,1.1,1.1,1.4,22.4,$4800,4.66
Jonas Valanciunas,C,23.53,10.4,8.1,0.6,0.4,0.7,1.2,22.0,$5600,3.93
Malcolm Brogdon,PG,27.07,10.7,2.8,4.4,1.3,0.1,1.6,21.9,$5000,4.37
Brandon Ingram,SF,35.62,10.6,5.2,2.4,0.7,0.7,1.8,21.4,$4400,4.87
Nerlens Noel,C,24.83,9.1,6.1,1.1,1.2,0.9,1.1,21.2,$6000,3.53
