Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Anthony Davis,PF,36.45,26.6,11.6,2.2,1.2,2.3,2.5,48.3,$11100,4.35
LeBron James,SF,37.60,26.0,7.9,8.3,1.5,0.6,4.0,48.1,$11500,4.19
Kevin Durant,SF,34.71,26.2,8.5,4.5,1.1,1.6,2.5,46.1,$10300,4.47
Giannis Antetokounmpo,SG,35.31,22.4,8.7,5.2,1.7,2.0,3.0,45.0,$10700,4.21
John Wall,PG,36.26,22.3,4.7,10.2,2.2,0.5,4.1,44.5,$10500,4.24
Isaiah Thomas,PG,37.62,30.3,3.1,6.9,1.0,0.2,2.9,43.9,$10400,4.22
Marc Gasol,C,37.68,23.0,7.5,4.5,1.1,1.8,2.4,42.2,$8600,4.9
Stephen Curry,PG,33.73,26.1,4.4,6.5,1.8,0.2,3.0,42.1,$9900,4.26
Karl-Anthony Towns,C,36.24,22.2,11.4,2.8,0.6,1.6,2.5,42.0,$10800,3.89
Kawhi Leonard,SF,33.48,25.0,6.2,3.9,1.7,0.9,2.1,41.4,$9600,4.31
Blake Griffin,PF,33.59,22.3,8.4,4.9,1.2,0.5,2.5,40.6,$9400,4.32
Kevin Love,PF,34.36,22.0,12,2.3,1.0,0.4,2.3,40.4,$8200,4.92
Kyle Lowry,PG,37.51,22.6,4.7,7.1,1.5,0.3,2.7,39.8,$8900,4.47
DeMar DeRozan,SG,35.39,26.6,5.1,3.9,1.1,0.2,2.3,38.9,$8900,4.37
Andre Drummond,C,30.89,15.4,13.9,1.3,1.7,1.3,2.0,38.0,$8300,4.58
Nikola Jokic,PF,28.58,17.8,9.2,4.2,1.0,1.0,2.2,36.9,$9800,3.77
Paul George,SF,35.68,22.8,6.2,3.5,1.8,0.3,2.9,36.8,$8600,4.28
Kyrie Irving,PG,35.26,23.4,3.5,5.8,1.3,0.2,2.8,36.5,$8400,4.35
Carmelo Anthony,SF,35.31,23.7,6.2,2.9,1.0,0.4,2.1,36.2,$8000,4.52
Hassan Whiteside,C,32.93,16.2,13,0.7,0.7,2.0,2.1,36.2,$9100,3.97
Eric Bledsoe,PG,33.56,21.1,4.7,6.1,1.4,0.4,3.4,36.1,$8600,4.2
Draymond Green,PF,33.45,11.4,8.4,7.1,1.8,1.4,2.5,36.0,$7800,4.62
Al Horford,C,33.14,16.0,7.7,4.9,0.8,1.6,1.7,35.7,$7600,4.7
Jrue Holiday,PG,35.41,17.5,4.2,8.0,1.5,0.7,3.3,35.6,$8200,4.35
Jeff Teague,PG,34.43,16.7,4.2,8.4,1.6,0.4,3.0,35.3,$7400,4.78
Paul Millsap,PF,33.86,17.8,8,3.5,1.4,1.0,2.2,35.3,$7700,4.58
Mike Conley,PG,32.59,19.2,3.8,6.3,1.4,0.3,2.3,34.3,$7500,4.57
Gordon Hayward,SF,34.52,21.5,5.4,3.6,1.0,0.3,1.9,34.1,$8000,4.26
Goran Dragic,PG,34.23,19.9,3.9,6.6,1.0,0.2,3.1,33.8,$8200,4.12
Rudy Gobert,C,33.60,12.7,12.2,1.0,0.7,2.5,1.8,33.4,$7800,4.29
LaMarcus Aldridge,PF,32.32,18.1,8,2.3,0.6,1.1,1.5,33.1,$7600,4.35
Brook Lopez,C,29.41,20.1,5.8,2.4,0.6,1.7,2.5,32.8,$7200,4.55
Wilson Chandler,SF,37.05,18.8,7.8,2.5,1.0,0.4,2.1,32.6,$6000,5.44
Kristaps Porzingis,PF,33.14,18.4,7.5,1.2,0.7,1.9,1.8,32.6,$6600,4.94
Dwight Howard,C,29.28,12.9,12.3,1.4,0.8,1.4,1.9,32.3,$7100,4.54
Bradley Beal,SG,34.56,22.0,3,3.8,1.1,0.3,2.0,32.1,$7400,4.34
DeAndre Jordan,C,31.30,11.7,13,1.1,0.5,1.8,1.5,32.1,$7400,4.33
Dwyane Wade,SG,30.68,18.7,4.3,4.0,1.6,0.6,2.4,31.9,$8000,3.98
Jabari Parker,PF,34.10,19.4,5.9,2.6,1.0,0.5,1.8,31.6,$7600,4.16
Tyler Johnson,PG,35.94,17.5,4.8,3.5,1.4,0.7,1.4,31.3,$5600,5.59
George Hill,PG,33.63,19.0,3.8,4.3,1.1,0.3,1.7,31.1,$6100,5.1
Andrew Wiggins,SF,37.14,21.8,4,2.5,0.8,0.4,2.3,30.5,$7300,4.17
D'Angelo Russell,PG,29.91,16.3,4.5,5.5,1.4,0.3,3.0,30.4,$6200,4.9
Myles Turner,C,30.60,15.0,7.4,1.1,0.8,2.3,1.4,30.3,$6500,4.67
Willie Cauley-Stein,PF,29.38,14.1,8.4,1.1,1.5,1.5,1.5,30.3,$4600,6.59
Klay Thompson,SG,34.24,21.6,3.9,2.0,0.8,0.5,1.8,30.1,$6700,4.49
Ricky Rubio,PG,34.97,9.9,4.2,8.8,1.9,0.1,2.4,29.7,$6700,4.44
Devin Booker,SG,35.18,21.0,3.1,3.6,1.0,0.3,3.0,29.7,$7000,4.25
Guillermo Hernangomez,C,28.20,12.3,10.7,1.8,0.9,1.1,2.2,29.6,$6000,4.94
Marcin Gortat,C,34.16,11.8,11.3,1.5,0.5,1.3,1.6,29.6,$6900,4.29
Markieff Morris,PF,34.30,15.7,7.5,1.9,1.3,0.7,2.0,29.6,$6900,4.28
Will Barton,SG,34.19,16.0,5.4,3.9,1.0,0.4,2.1,29.0,$5500,5.28
Dennis Schroder,PG,30.54,16.7,2.8,6.3,0.9,0.2,2.9,28.8,$6200,4.65
Brandan Wright,C,22.78,13.4,8.8,0.2,1.0,1.7,1.0,28.7,$3500,8.19
Dewayne Dedmon,C,26.04,9.8,10.3,1.1,1.1,1.7,1.3,28.1,$3800,7.4
Otto Porter,SF,33.49,14.6,6.2,1.7,1.6,0.6,0.9,28.1,$6600,4.26
JaMychal Green,PF,35.34,11.8,9.6,1.4,1.0,0.9,1.4,27.8,$4500,6.18
Derrick Rose,PG,32.23,17.4,3.7,4.2,0.7,0.3,2.4,27.7,$6000,4.62
Michael Carter-Williams,PG,32.20,12.9,6.4,4.0,1.3,0.4,2.4,27.6,$5000,5.52
Louis Williams,SG,25.17,18.6,2.7,3.5,1.0,0.2,2.3,27.2,$6300,4.32
Julius Randle,PF,28.87,12.5,7.9,3.4,0.7,0.6,2.5,27.2,$5800,4.69
Jonas Valanciunas,C,27.25,12.0,10.1,0.8,0.5,1.0,1.4,26.9,$6000,4.49
