Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Kevin Durant,SF,35.83,30.1,8.3,4.4,1.5,1.1,3.0,48.9,$10500,4.65
Stephen Curry,PG,32.95,27.5,4.6,6.4,1.8,0.2,3.2,43.4,$9500,4.57
Giannis Antetokounmpo,SG,36.09,20.3,8,5.6,1.6,2.1,3.0,42.7,$10400,4.11
Jimmy Butler,SF,37.53,23.5,5.7,4.8,1.7,0.4,2.2,39.5,$8800,4.49
Damian Lillard,PG,35.94,24.8,4.2,6.4,1.0,0.2,3.0,38.8,$9600,4.05
Karl-Anthony Towns,C,34.65,20.2,10.3,2.3,0.8,1.7,2.2,38.8,$9400,4.13
Draymond Green,PF,33.96,13.1,9.3,7.1,1.8,1.5,2.8,38.7,$8000,4.84
Kyle Lowry,PG,37.48,20.4,5.4,7.2,1.7,0.4,3.4,38.5,$8400,4.58
Kemba Walker,PG,35.03,23.2,4.4,5.2,1.5,0.3,2.1,37.8,$8300,4.55
Marc Gasol,C,34.29,18.2,7.7,4.0,1.0,1.9,2.2,37.0,$7100,5.22
Isaiah Thomas,PG,34.00,22.2,2.8,7.2,1.2,0.1,2.5,36.5,$8100,4.5
DeMar DeRozan,SG,36.96,23.4,4.9,4.3,1.2,0.2,2.5,36.0,$8900,4.05
Hassan Whiteside,C,32.08,15.4,12.5,0.8,0.6,2.5,2.5,35.3,$8600,4.1
Gordon Hayward,SF,36.06,21.6,5.4,3.9,1.1,0.3,2.0,34.7,$7900,4.4
Al Horford,C,31.12,15.3,7.2,3.6,0.8,2.3,1.6,33.9,$7300,4.65
Brook Lopez,C,31.52,20.1,6.9,2.0,0.8,1.6,2.3,33.9,$7200,4.71
C.J. McCollum,SG,35.96,21.4,3.5,4.4,1.1,0.4,2.2,33.0,$7500,4.4
Eric Bledsoe,PG,33.75,17.4,5,5.8,1.6,0.4,3.2,32.9,$8100,4.06
Nicolas Batum,SG,34.70,14.9,5.8,5.5,0.9,0.5,2.6,30.3,$6700,4.52
Dennis Schroder,PG,33.14,16.5,3.5,6.3,1.1,0.2,2.9,29.9,$5900,5.06
Rajon Rondo,PG,32.54,9.0,6.6,7.9,1.5,0.3,2.9,29.5,$5900,4.99
Dwight Howard,C,29.81,12.4,10.4,1.2,0.9,1.4,2.2,29.1,$7800,3.73
Rudy Gobert,C,30.20,9.8,10.8,1.1,0.6,2.4,1.6,28.8,$7000,4.12
Goran Dragic,PG,32.86,14.8,3.6,6.3,1.1,0.2,2.4,28.8,$7100,4.05
Andrew Wiggins,SF,36.36,20.8,3.5,2.2,0.9,0.4,2.3,28.6,$6000,4.77
Klay Thompson,SG,33.10,20.5,3.5,2.2,0.8,0.4,1.9,28.5,$6000,4.75
Jabari Parker,PF,33.12,17.3,5.6,1.9,1.1,0.3,1.7,28.0,$6400,4.37
Avery Bradley,SG,34.76,15.1,5.9,2.3,1.3,0.3,1.4,27.4,$6500,4.22
Julius Randle,PF,28.51,12.3,9.5,2.4,0.6,0.5,2.4,27.1,$6600,4.11
Mason Plumlee,C,27.56,9.6,8,3.7,0.9,0.9,1.7,26.7,$6000,4.44
Kenneth Faried,PF,27.96,11.2,9.3,1.1,0.8,1.2,1.4,26.6,$5900,4.51
Ricky Rubio,PG,31.29,8.6,4.2,7.5,1.9,0.1,2.4,26.5,$5600,4.73
Jae Crowder,SF,29.97,13.8,5,2.0,1.6,0.5,1.3,25.7,$5300,4.85
