Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.61,31.4,10.2,10.6,1.9,0.4,5.2,58.9,$13000,4.53
LeBron James,SF,37.63,25.8,8.1,8.7,1.5,0.6,4.1,48.7,$11100,4.38
Giannis Antetokounmpo,SG,36.28,23.4,8.6,5.4,1.8,1.7,2.9,45.9,$10000,4.59
John Wall,PG,36.71,22.5,4.6,10.2,1.9,0.5,4.1,44.0,$10000,4.4
Jimmy Butler,SF,38.32,24.6,6.3,5.7,1.8,0.4,2.4,42.7,$8900,4.8
Nikola Jokic,PF,32.27,20.0,11.1,5.0,0.8,1.1,2.6,42.0,$10300,4.08
Isaiah Thomas,PG,34.15,27.3,2.8,6.3,1.0,0.1,2.7,39.6,$8600,4.61
Kyrie Irving,PG,35.23,24.8,3.5,6.0,1.2,0.3,2.7,38.3,$9000,4.26
Rudy Gobert,C,36.57,14.4,13.5,1.3,0.7,2.9,2.1,37.7,$8800,4.28
Paul George,SF,36.17,23.4,6.6,3.4,1.5,0.4,3.3,36.9,$8300,4.45
Andre Drummond,C,30.70,15.1,14,1.0,1.6,1.2,2.1,36.9,$7800,4.73
Kemba Walker,PG,34.73,22.9,4.1,5.4,1.2,0.3,2.3,36.6,$7700,4.76
Nikola Vucevic,C,31.89,16.7,11.1,2.6,1.0,1.1,1.9,36.2,$8000,4.53
Bradley Beal,SG,35.29,24.3,3.5,3.7,1.1,0.3,2.1,34.8,$7800,4.46
Gordon Hayward,SF,35.32,21.8,5.2,3.7,1.0,0.2,2.0,34.0,$8500,4
Dwight Howard,C,31.49,13.1,13,1.4,0.9,1.5,2.2,33.4,$6800,4.91
Kevin Love,PF,27.61,18.0,9.7,1.9,0.8,0.4,1.9,33.0,$7800,4.23
Nicolas Batum,SG,34.69,15.6,6.3,6.0,1.1,0.4,2.6,32.6,$7000,4.65
Dennis Schroder,PG,32.77,18.4,3.2,6.6,1.1,0.2,3.2,31.5,$7200,4.38
Jeff Teague,PG,31.59,14.9,4.2,7.2,1.2,0.4,2.7,31.2,$6700,4.66
George Hill,PG,35.05,18.7,4,4.5,1.1,0.2,1.9,31.0,$6500,4.76
Willie Cauley-Stein,PF,33.75,15.2,7.9,2.0,1.2,1.2,1.9,30.6,$6200,4.93
Al Horford,C,32.53,13.9,6.8,4.0,0.6,1.4,1.6,30.5,$6700,4.55
Myles Turner,C,31.11,14.6,7.3,1.2,0.9,2.2,1.3,30.1,$6200,4.85
Robert Covington,SF,34.72,13.8,7.5,1.9,2.1,1.1,2.3,29.8,$7400,4.02
Gary Harris,SG,35.44,18.7,3.8,3.0,1.5,0.2,1.6,29.6,$6100,4.85
Avery Bradley,SG,34.55,17.5,5.9,2.4,1.3,0.2,1.7,29.5,$6500,4.54
Dario Saric,PF,33.38,15.6,8.1,2.7,0.9,0.4,2.6,29.4,$7600,3.86
Rajon Rondo,PG,33.07,9.7,5.8,7.7,1.8,0.2,2.9,29.3,$5400,5.43
Khris Middleton,SF,32.81,17.2,4.5,3.9,1.3,0.3,2.4,29.3,$6400,4.57
Kristaps Porzingis,PF,32.54,15.8,6.5,1.3,0.7,1.7,1.5,28.9,$6500,4.44
Mason Plumlee,C,27.65,11.0,7.8,3.6,0.8,1.1,1.7,27.9,$5900,4.72
Elfrid Payton,PG,29.32,12.7,4.2,6.0,1.2,0.5,2.3,27.8,$7100,3.92
Wilson Chandler,SF,31.18,16.2,6.4,2.0,0.8,0.4,1.8,27.5,$6700,4.1
Otto Porter,SF,33.52,13.8,6.2,1.6,1.6,0.5,0.7,27.1,$6000,4.52
Tobias Harris,PF,33.50,17.0,5.2,1.6,0.7,0.5,1.2,26.8,$5400,4.97
Tim Hardaway Jr.,SG,32.27,17.3,3.2,3.2,1.0,0.2,1.7,26.6,$5400,4.93
Greg Monroe,C,23.03,13.0,6.8,2.3,1.2,0.6,1.7,26.5,$6400,4.14
Ersan Ilyasova,PF,29.06,15.1,6.2,1.8,0.8,0.4,1.5,26.1,$4500,5.81
Marvin Williams,PF,33.11,12.8,6.9,1.7,0.8,0.9,0.9,26.1,$6700,3.9
Jae Crowder,SF,33.18,14.4,5.7,2.0,1.1,0.3,1.0,26.0,$6000,4.34
Markieff Morris,PF,31.56,13.7,6.6,1.8,1.0,0.6,1.8,25.7,$6000,4.29
Richaun Holmes,PF,24.00,11.8,6.6,1.3,1.2,1.4,1.3,25.6,$6100,4.19
Evan Fournier,SG,33.39,17.3,3.3,3.0,0.9,0.1,2.2,25.6,$5500,4.65
Victor Oladipo,SG,32.20,15.5,4.1,2.4,1.2,0.3,1.5,25.5,$6100,4.18
Will Barton,SG,29.03,14.1,4.4,3.4,0.8,0.5,1.6,25.5,$6500,3.92
Cody Zeller,C,29.00,11.2,7,1.6,0.9,1.2,1.2,25.0,$5000,5
Thaddeus Young,PF,32.29,11.7,6.1,1.8,1.7,0.4,1.6,24.3,$4600,5.29
Marcus Morris,SF,33.90,14.2,4.7,2.3,0.7,0.3,1.1,24.2,$5300,4.56
Steven Adams,C,29.78,11.1,7.4,1.1,1.1,1.0,1.7,24.1,$4900,4.92
Tristan Thompson,C,30.25,8.6,9.6,0.9,0.5,1.2,0.9,24.0,$5100,4.7
Carmelo Anthony,SF,25.16,15.4,4.1,2.1,0.6,0.4,1.5,24.0,$6900,3.47
Nikola Mirotic,PF,28.57,11.8,6.6,1.2,0.9,1.0,1.4,23.9,$4400,5.44
Enes Kanter,PF,20.03,13.8,6.6,1.0,0.4,0.7,1.7,23.7,$5500,4.31
Reggie Jackson,PG,27.06,13.9,2.3,4.9,0.8,0.1,2.1,23.7,$5000,4.74
T.J. McConnell,PG,29.18,7.6,3.5,6.8,1.6,0.1,2.1,23.3,$5600,4.16
Jameer Nelson,PG,31.76,10.7,2.9,6.1,0.9,0.1,2.1,23.2,$5200,4.47
Kentavious Caldwell-Pope,SG,33.93,13.8,3.3,2.4,1.2,0.2,1.1,23.1,$4700,4.91
Aaron Gordon,PF,29.25,13.0,5,1.9,0.7,0.5,1.3,23.0,$5400,4.25
Tyreke Evans,SG,20.23,12.0,3.7,3.7,1.0,0.3,1.7,22.9,$5600,4.09
Malcolm Brogdon,PG,29.03,11.1,3.1,4.5,1.3,0.2,1.7,22.9,$5000,4.57
Guillermo Hernangomez,C,22.37,9.0,8.4,1.2,0.8,0.8,1.5,22.6,$5100,4.43
Taurean Prince,SF,30.28,10.4,5.8,1.6,1.3,1.1,2.0,22.6,$3900,5.78
Frank Kaminsky,PF,28.15,12.4,4.6,2.2,0.8,0.4,1.2,22.4,$5700,3.93
Marcus Smart,SG,28.73,10.0,3.6,4.2,1.4,0.4,1.9,22.3,$6100,3.66
Michael Kidd-Gilchrist,SF,26.48,9.2,6.8,1.2,0.8,0.9,0.6,22.0,$5100,4.31
Derrick Rose,PG,25.28,13.5,2.8,3.5,0.5,0.2,1.9,21.6,$6000,3.6
