Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,36.99,26.5,7.2,10.7,1.5,0.3,5.1,49.7,$11500,4.32
DeMarcus Cousins,C,34.25,27.1,10.3,3.6,1.5,1.4,3.0,47.7,$10800,4.41
LeBron James,SF,36.62,26.0,7.6,8.0,1.4,0.6,3.7,47.4,$10100,4.7
Kevin Durant,SF,34.97,26.1,8.5,4.6,1.2,1.5,2.5,46.1,$10200,4.52
Stephen Curry,PG,33.25,25.6,4.5,6.4,1.8,0.2,2.9,41.7,$9000,4.63
John Wall,PG,34.74,21.5,4,9.4,2.0,0.5,4.0,41.4,$9800,4.22
Chris Paul,PG,32.13,17.9,4.9,9.6,2.2,0.2,2.4,40.6,$9100,4.46
Damian Lillard,PG,36.22,26.1,4.4,6.4,0.9,0.2,2.7,40.5,$9100,4.45
DeMar DeRozan,SG,36.07,26.7,5.3,4.4,1.3,0.2,2.4,40.3,$8600,4.68
Kyle Lowry,PG,37.28,21.9,5,7.2,1.7,0.3,2.8,39.9,$8600,4.64
Kevin Love,PF,32.47,21.3,11.1,2.2,1.1,0.4,2.2,38.7,$8200,4.72
Draymond Green,PF,33.49,12.3,8.8,7.5,1.9,1.3,2.6,37.9,$8000,4.74
Kyrie Irving,PG,33.88,23.5,3.8,6.0,1.2,0.2,2.4,37.5,$8900,4.21
Andre Drummond,C,31.17,15.6,13.8,1.1,1.5,1.2,1.9,37.3,$7800,4.78
Marc Gasol,C,34.08,19.4,7.1,3.8,1.0,1.4,2.0,36.4,$8100,4.5
C.J. McCollum,SG,35.72,23.9,3.9,4.1,1.0,0.5,2.4,35.3,$8000,4.42
Brook Lopez,C,30.82,20.7,6.6,2.4,0.6,1.8,2.6,34.4,$7000,4.92
Eric Bledsoe,PG,32.97,19.5,4.7,5.7,1.5,0.4,3.2,34.3,$7800,4.4
Gordon Hayward,SF,35.34,21.1,5.3,3.7,1.0,0.3,2.2,33.4,$7200,4.64
Joel Embiid,C,27.20,18.6,7.6,1.9,0.7,2.2,3.4,33.0,$7300,4.52
Rudy Gay,SF,34.24,18.8,6.6,2.9,1.5,0.6,2.4,32.9,$7100,4.63
