Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
DeMarcus Cousins,FC,33.45,25.7,11.2,3.4,1.5,1.4,3.3,46.7,$9500,4.92
Stephen Curry,G,33.87,28.2,5.3,7.1,2.0,0.3,3.3,46.5,$8900,5.23
Anthony Davis,FC,36.86,23.1,11.1,2.3,1.1,2.1,2.1,44.2,$10900,4.05
Kevin Durant,F,34.59,25.2,7.8,4.4,1.1,0.9,2.9,42.3,$9600,4.4
Draymond Green,F,34.39,14.2,9.5,7.5,1.6,1.6,2.9,40.4,$8400,4.8
Hassan Whiteside,C,32.29,15.7,13.1,0.6,0.7,3.7,2.3,38.8,$8200,4.73
Giannis Antetokounmpo,SF,35.45,18.5,7.8,5.0,1.4,1.7,2.8,38.8,$9600,4.04
Jimmy Butler,GF,36.66,20.4,4.9,4.6,1.4,0.5,2.2,34.8,$7600,4.58
Rudy Gay,F,34.34,18.9,5.9,2.4,1.4,1.0,2.0,32.4,$7600,4.26
Klay Thompson,GF,33.46,21.2,3.7,2.4,0.7,0.7,1.9,30.1,$5900,5.11
Goran Dragic,G,34.19,16.1,4.3,6.0,0.9,0.3,2.6,30.1,$6800,4.42
Emmanuel Mudiay,PG,34.88,15.5,4,6.2,1.8,0.2,3.8,29.8,$5900,5.05
Kenneth Faried,FC,27.12,12.4,9.9,1.3,0.9,1.3,1.3,29.3,$5100,5.75
Dwyane Wade,G,32.67,17.7,3.4,4.6,1.3,0.3,2.7,29.2,$6700,4.36
Danilo Gallinari,SF,35.87,19.1,4.7,2.3,0.9,0.4,1.9,28.9,$6300,4.59
Julius Randle,PF,28.78,13.6,9.8,2.1,0.8,0.4,2.1,28.8,$6200,4.65
Jabari Parker,F,34.05,16.1,5.9,2.0,1.1,0.5,1.8,27.6,$6100,4.52
Nikola Jokic,C,27.81,11.4,8.9,2.7,0.9,0.8,2.1,27.4,$5400,5.08
Tim Frazier,PG,32.42,11.6,3.9,7.4,1.2,0.2,2.9,27.3,$5500,4.96
Jusuf Nurkic,C,27.63,12.5,7.8,1.5,0.9,1.7,2.3,27.0,$5700,4.74
Rajon Rondo,PG,31.54,9.1,5.2,7.0,1.3,0.2,2.7,26.1,$5500,4.75
D'Angelo Russell,PG,30.16,14.6,3.5,4.7,1.2,0.2,2.7,26.0,$6000,4.33
Greg Monroe,FC,22.47,12.4,7.2,1.9,0.8,0.7,1.4,25.5,$5800,4.39
Darren Collison,PG,32.02,14.0,2.4,5.4,1.2,0.0,2.2,25.2,$6300,4
Taj Gibson,FC,28.03,8.7,7.4,1.3,0.6,1.1,1.2,21.7,$5800,3.75
Louis Williams,SG,24.28,14.1,2.2,2.6,1.0,0.2,1.5,21.5,$4900,4.4
Gary Harris,SG,31.75,12.4,3.4,1.7,1.5,0.3,1.3,21.3,$4600,4.64
Justise Winslow,F,35.12,8.8,6.1,2.2,1.2,0.4,1.4,21.2,$4800,4.42
Tyler Johnson,G,29.75,12.4,3.8,2.2,1.0,0.3,1.7,21.2,$4900,4.32
Jordan Clarkson,G,27.47,13.4,3,2.0,0.9,0.1,1.4,20.6,$5100,4.04
Matt Barnes,GF,23.86,9.2,6,1.7,0.8,0.7,1.5,20.5,$4000,5.11
Matthew Dellavedova,G,28.91,8.8,2.8,5.5,0.9,0.0,2.0,20.2,$4400,4.59
Brandon Ingram,SF,26.46,10.3,4.8,1.5,1.1,0.4,1.3,20.0,$3600,5.56
Robin Lopez,C,25.31,8.6,6.8,0.8,0.4,1.2,1.3,19.9,$4500,4.41
Terrence Jones,F,24.40,9.2,4.8,1.5,0.8,1.0,1.4,19.4,$4500,4.31
Mirza Teletovic,F,22.62,12.6,3.6,1.5,0.3,0.2,0.9,19.3,$3700,5.21
Kosta Koufos,FC,21.54,7.9,7.1,0.5,0.5,1.1,1.1,19.3,$3500,5.51
Larry Nance Jr.,PF,23.33,7.8,6,1.1,1.2,0.5,0.8,19.3,$3900,4.94
E'Twaun Moore,G,30.74,10.0,3.2,2.7,0.8,0.3,1.4,18.7,$4400,4.25
Andre Iguodala,GF,26.38,6.8,3.8,3.7,1.1,0.3,1.1,18.6,$3900,4.77
Zaza Pachulia,C,20.66,6.5,6.2,1.7,0.4,1.0,1.0,18.3,$3700,4.94
Tony Snell,GF,29.18,10.3,4.6,1.2,0.5,0.4,1.2,18.2,$3500,5.21
Arron Afflalo,GF,28.79,11.4,3,1.6,0.4,0.2,0.7,17.9,$3700,4.84
Malcolm Brogdon,SG,22.22,9.2,4.2,1.9,0.7,0.3,1.2,17.9,$3700,4.84
Dion Waiters,GF,26.28,8.9,3.5,2.2,1.1,0.2,1.4,17.6,$4400,4
Nick Young,GF,24.50,11.2,3.2,1.1,0.5,0.3,0.8,17.5,$4100,4.27
