Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,36.55,28.0,7.4,10.6,1.5,0.5,5.3,51.5,$11800,4.36
Giannis Antetokounmpo,SG,37.63,24.5,9.8,5.6,1.9,2.1,3.0,49.7,$11100,4.47
Karl-Anthony Towns,C,37.41,24.6,12.8,2.9,0.7,1.6,2.8,46.1,$10600,4.35
John Wall,PG,37.34,22.3,4.8,10.7,2.0,0.6,4.2,45.1,$10700,4.22
Jimmy Butler,SF,38.19,25.5,6.4,5.7,2.0,0.4,2.4,44.1,$9100,4.85
Stephen Curry,PG,34.47,26.1,4.7,6.7,1.7,0.2,3.1,42.5,$10200,4.17
Isaiah Thomas,PG,34.46,28.2,2.8,6.4,1.0,0.1,2.7,40.7,$9200,4.42
DeMar DeRozan,SG,37.12,26.8,5.2,3.8,1.1,0.2,2.4,38.9,$9700,4.01
Kemba Walker,PG,36.51,23.7,4.3,5.7,1.3,0.3,2.4,38.2,$8400,4.55
Draymond Green,PF,34.10,12.1,8.7,7.3,2.1,1.5,2.6,38.1,$8100,4.7
Paul Millsap,PF,37.49,19.6,8.4,3.7,1.5,1.1,2.4,38.0,$7900,4.81
Paul George,SF,36.12,21.6,6.2,3.4,1.4,0.3,3.1,34.4,$7900,4.36
Bradley Beal,SG,36.51,23.5,3.2,3.8,1.1,0.2,2.1,33.5,$7600,4.41
Nicolas Batum,SG,35.50,16.1,6.5,6.1,1.1,0.4,2.7,33.4,$7200,4.63
Nikola Vucevic,C,29.53,14.9,10.2,2.5,0.9,1.1,1.8,33.1,$7400,4.47
Serge Ibaka,PF,35.22,17.2,8.3,1.2,0.7,1.9,1.5,32.7,$6800,4.8
Jeff Teague,PG,32.49,15.2,4.1,7.7,1.3,0.4,2.6,32.5,$7000,4.64
Andrew Wiggins,SF,37.01,22.5,4.2,2.7,1.1,0.3,2.3,32.1,$7700,4.17
Greg Monroe,C,27.68,15.6,8.2,2.8,1.4,0.8,2.0,32.0,$6300,5.09
Dwyane Wade,SG,30.20,18.7,4.4,4.1,1.5,0.6,2.3,32.0,$7700,4.16
Cody Zeller,C,36.17,14.6,9.1,2.1,1.1,1.3,1.5,32.0,$5100,6.27
Dennis Schroder,PG,33.34,19.0,3.1,6.9,0.8,0.2,3.1,32.0,$7100,4.5
Dwight Howard,C,29.43,12.9,12,1.3,0.9,1.4,2.2,31.7,$7100,4.46
Khris Middleton,SF,33.31,17.6,4.5,4.8,1.5,0.3,2.4,31.4,$6800,4.62
Myles Turner,C,32.12,15.3,7.6,1.1,0.9,2.2,1.4,30.9,$6300,4.9
Klay Thompson,SG,34.21,22.2,3.7,2.2,0.8,0.5,1.7,30.8,$6900,4.47
Wilson Chandler,SF,34.68,17.8,7.2,2.1,0.9,0.4,2.0,30.2,$7000,4.31
Dirk Nowitzki,PF,30.21,15.8,7.6,1.8,0.8,1.0,1.2,30.0,$6200,4.84
Al Horford,C,32.46,13.2,6.6,4.1,0.6,1.4,1.5,29.8,$6000,4.96
Ricky Rubio,PG,33.38,10.2,4.3,8.8,1.8,0.1,2.7,29.7,$7100,4.18
