Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.57,27.6,7.6,10.7,1.4,0.5,5.5,51.1,$12200,4.19
Giannis Antetokounmpo,SG,37.11,23.4,9.4,5.5,1.9,2.2,2.9,48.2,$11100,4.35
DeMarcus Cousins,C,35.59,26.9,10.7,4.2,1.4,1.4,3.5,48.1,$10600,4.54
LeBron James,SF,37.11,25.5,7.4,8.1,1.5,0.6,3.9,46.8,$10500,4.46
John Wall,PG,37.11,22.7,4.6,10.1,2.2,0.5,4.3,44.5,$9900,4.49
Jimmy Butler,SF,37.30,26.0,6.7,5.2,1.8,0.5,2.4,44.0,$9800,4.49
Isaiah Thomas,PG,34.21,27.6,2.9,6.4,0.9,0.1,2.4,40.3,$9200,4.38
Kawhi Leonard,SF,33.66,24.5,6,3.5,1.8,0.7,1.9,40.1,$9600,4.17
Andre Drummond,C,33.32,16.3,14.7,1.2,1.6,1.4,2.1,39.6,$8000,4.96
Damian Lillard,PG,36.03,25.2,4.6,6.1,0.8,0.3,2.7,39.4,$8400,4.69
Kemba Walker,PG,35.19,23.9,4.6,5.8,1.4,0.2,2.4,38.9,$7900,4.93
Marc Gasol,C,35.08,20.3,7.4,4.2,1.0,1.4,2.1,38.2,$8200,4.66
Nikola Jokic,PF,32.23,18.0,10.1,4.3,0.8,1.0,2.2,38.0,$9900,3.84
Eric Bledsoe,PG,35.35,21.3,5.3,6.4,1.6,0.4,3.5,37.8,$8300,4.55
Rudy Gobert,C,36.58,13.9,13.8,1.1,0.8,2.9,1.9,37.6,$7800,4.82
Carmelo Anthony,SF,35.23,23.6,6.4,3.4,0.9,0.5,1.9,37.3,$7900,4.72
Hassan Whiteside,C,33.40,16.5,13.2,0.7,0.7,2.1,2.0,37.0,$8500,4.35
Mike Conley,PG,35.94,20.5,4.1,6.9,1.4,0.3,2.5,36.7,$7700,4.76
Kevin Love,PF,32.32,20.6,10.6,1.9,0.8,0.4,2.0,36.6,$7600,4.81
Paul Millsap,PF,34.00,18.0,8.1,3.7,1.6,1.2,2.3,36.6,$8200,4.46
Paul George,SF,36.03,22.4,6.2,3.5,1.8,0.3,2.9,36.4,$7100,5.13
Al Horford,C,33.48,16.3,7.8,4.8,0.7,1.8,1.7,36.2,$7300,4.95
Kyrie Irving,PG,35.53,23.1,3.5,5.5,1.2,0.1,2.7,35.5,$7900,4.49
DeAndre Jordan,C,33.19,13.0,14.3,1.0,0.6,2.0,1.6,35.3,$9100,3.87
Brook Lopez,C,31.30,21.1,6.1,2.6,0.6,1.8,2.6,34.5,$7400,4.66
Gordon Hayward,SF,35.53,21.5,5.5,3.8,1.0,0.3,2.2,34.2,$7400,4.62
C.J. McCollum,SG,34.33,22.8,3.7,3.8,1.2,0.6,2.4,34.1,$8100,4.21
