Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
John Wall,PG,37.26,23.0,4.7,10.1,2.2,0.5,4.1,45.1,$10700,4.21
Jimmy Butler,SF,38.68,26.5,6.8,5.6,1.8,0.4,2.4,45.1,$9600,4.69
Karl-Anthony Towns,C,38.00,22.9,12.5,3.0,0.6,1.7,2.8,44.2,$10500,4.21
Isaiah Thomas,PG,36.36,28.6,3.1,6.4,0.9,0.1,2.7,41.2,$9300,4.43
Kawhi Leonard,SF,34.08,25.1,6,3.6,1.8,0.8,2.0,40.9,$10100,4.05
Eric Bledsoe,PG,36.69,22.4,5.4,6.9,1.7,0.4,3.4,40.0,$9300,4.3
Kyle Lowry,PG,37.75,22.3,4.9,7.0,1.6,0.4,2.9,39.8,$8400,4.74
Nikola Jokic,PF,32.42,18.9,10.3,4.5,1.0,1.0,2.3,39.7,$9800,4.05
Rudy Gobert,C,36.87,14.2,13.9,1.1,0.8,2.8,2.1,37.6,$8100,4.65
Al Horford,C,34.36,16.2,7.9,4.6,0.7,1.9,1.8,36.0,$7300,4.93
DeAndre Jordan,C,33.29,12.9,14.1,1.1,0.6,1.9,1.6,34.9,$8400,4.15
Gordon Hayward,SF,35.48,21.9,5.5,3.8,1.0,0.3,2.1,34.7,$7400,4.69
Elfrid Payton,PG,36.24,15.4,4.3,7.4,1.4,0.7,2.6,33.3,$6700,4.96
Dwyane Wade,SG,31.94,19.5,4.3,4.3,1.5,0.7,2.4,33.1,$7000,4.73
Bradley Beal,SG,36.20,22.3,3,3.9,1.1,0.2,2.1,32.3,$6700,4.81
LaMarcus Aldridge,PF,32.85,18.3,7.4,2.1,0.6,1.1,1.5,32.2,$7600,4.24
Nikola Vucevic,C,28.69,14.3,9.4,2.5,0.9,1.0,1.6,31.5,$6600,4.78
Andrew Wiggins,SF,37.33,21.8,4.4,2.7,0.7,0.5,2.3,31.2,$7100,4.4
George Hill,PG,33.45,19.0,3.7,4.5,1.1,0.2,1.8,31.0,$6300,4.92
Ricky Rubio,PG,35.53,9.5,4.7,9.3,2.1,0.1,2.7,30.8,$6500,4.74
Serge Ibaka,PF,30.57,15.5,7.5,1.1,0.6,1.7,1.2,29.6,$5900,5.01
Devin Booker,SG,36.85,21.5,3.1,3.3,1.0,0.2,3.1,29.5,$6500,4.53
Zach LaVine,SG,37.67,20.0,3.6,3.3,0.8,0.2,1.9,29.4,$6200,4.74
Blake Griffin,PF,24.33,15.4,6.3,3.5,0.8,0.4,1.8,28.8,$7400,3.89
Marcin Gortat,C,32.41,10.6,11,1.4,0.5,1.2,1.5,27.8,$5700,4.88
Markieff Morris,PF,34.05,14.4,6.8,1.8,1.2,0.6,1.9,27.0,$6400,4.21
Wilson Chandler,SF,30.31,15.7,6.6,1.8,0.7,0.3,1.5,26.8,$5400,4.97
Tyson Chandler,C,31.44,9.3,12.4,0.8,0.7,0.8,1.7,26.7,$6200,4.3
Otto Porter,SF,33.46,13.7,6.1,1.6,1.4,0.6,0.8,26.6,$6300,4.23
Jahlil Okafor,C,28.48,14.2,6.6,1.4,0.6,1.4,2.0,26.2,$4600,5.7
Jae Crowder,SF,34.02,14.2,5.4,2.2,1.2,0.3,1.1,25.9,$5600,4.62
Robert Covington,SF,32.31,11.6,6.4,1.8,1.8,1.0,2.1,25.5,$5400,4.72
Ersan Ilyasova,PF,28.20,15.0,6.1,1.7,0.6,0.4,1.4,25.5,$6000,4.25
Gorgui Dieng,PF,30.87,11.1,7.2,1.9,1.0,1.2,1.6,25.4,$5400,4.7
Marcus Smart,PG,34.23,11.2,4.2,4.9,1.6,0.4,2.2,25.4,$5600,4.53
T.J. McConnell,PG,30.35,7.4,4.2,7.4,1.9,0.2,2.4,25.3,$5500,4.61
