Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Giannis Antetokounmpo,SG,36.94,24.0,9.9,5.5,1.9,2.0,2.8,49.1,$10000,4.91
Jimmy Butler,SF,38.73,26.2,6.6,5.9,2.1,0.5,2.4,45.8,$9900,4.62
John Wall,PG,36.29,23.3,4.6,10.2,2.0,0.6,4.0,45.3,$10500,4.32
Karl-Anthony Towns,C,38.33,24.9,12.1,2.7,0.7,1.5,2.6,45.3,$10200,4.44
Damian Lillard,PG,36.66,27.2,4.8,6.1,1.0,0.3,2.7,42.0,$9100,4.62
Isaiah Thomas,PG,34.34,27.5,2.9,6.0,1.1,0.2,2.8,39.8,$8500,4.68
Paul George,SF,37.44,23.9,6.8,3.6,1.7,0.4,3.3,38.4,$9100,4.22
Ricky Rubio,PG,36.31,14.4,4.6,11.2,2.3,0.2,3.5,38.2,$7900,4.84
Nikola Vucevic,C,29.37,15.4,10.5,2.6,1.0,1.0,1.6,34.3,$8100,4.23
Carmelo Anthony,SF,34.53,22.3,5.8,2.8,0.9,0.4,2.1,34.0,$6700,5.07
Brook Lopez,C,29.86,20.6,6.2,2.3,0.6,1.8,2.6,33.7,$7100,4.75
Bradley Beal,SG,35.61,23.4,3.4,3.7,1.1,0.2,2.0,33.6,$7500,4.48
Jeff Teague,PG,34.53,16.1,4.2,8.1,1.2,0.3,2.8,33.5,$7000,4.78
Dennis Schroder,PG,34.01,19.5,3.6,6.8,1.2,0.2,3.4,33.4,$7300,4.58
C.J. McCollum,SG,34.89,22.8,3.5,3.7,0.9,0.5,2.1,33.3,$7100,4.68
Kristaps Porzingis,PF,33.85,18.2,7.4,1.4,0.7,2.0,1.8,32.8,$7200,4.55
Elfrid Payton,PG,34.37,14.4,5,7.2,1.3,0.6,2.4,32.6,$7400,4.41
Khris Middleton,SF,34.89,18.5,4.9,4.1,1.7,0.3,2.6,31.9,$6000,5.32
Myles Turner,C,35.28,14.9,7.8,1.3,0.9,2.4,1.3,31.5,$6200,5.08
Dwight Howard,C,30.53,12.6,12.3,1.3,0.8,1.3,2.2,31.3,$7500,4.17
Andrew Wiggins,SF,37.05,22.5,4,2.3,0.9,0.4,2.2,31.2,$7400,4.21
Jeremy Lin,PG,28.74,16.3,4,6.1,1.3,0.4,3.0,30.7,$6000,5.11
T.J. McConnell,PG,35.11,9.6,4.3,8.4,2.2,0.1,2.5,29.5,$5600,5.26
Al Horford,C,31.99,13.2,6.5,4.2,0.6,1.2,1.7,29.2,$7100,4.11
Gorgui Dieng,PF,36.65,11.7,8.9,2.1,1.2,1.3,1.5,29.0,$5600,5.18
Richaun Holmes,PF,28.52,14.0,7.5,1.4,1.2,1.5,1.5,29.0,$6100,4.75
Avery Bradley,SG,33.42,15.9,5.9,2.2,1.4,0.2,1.7,27.8,$6200,4.48
Al-Farouq Aminu,PF,34.73,11.1,9,2.1,1.3,1.1,2.1,27.8,$4800,5.78
Nikola Mirotic,PF,30.08,13.9,7.2,1.4,1.0,1.1,1.5,27.3,$5700,4.8
Tim Hardaway Jr.,SG,34.21,17.8,3.4,2.9,0.9,0.2,1.8,26.6,$5600,4.76
Aaron Gordon,PF,34.39,15.0,5.7,2.1,0.9,0.6,1.4,26.6,$5700,4.66
Greg Monroe,C,23.37,12.5,7.1,2.4,1.1,0.6,1.8,26.2,$5700,4.6
Jae Crowder,SF,34.04,14.5,5.6,2.2,1.1,0.3,1.2,26.1,$5900,4.43
Paul Millsap,PF,25.50,13.3,5.7,2.7,1.0,0.6,1.6,25.8,$7300,3.53
Rondae Hollis-Jefferson,SF,26.48,10.9,7.2,2.3,1.3,0.7,1.8,25.2,$4700,5.36
Robin Lopez,C,33.21,12.5,7.2,1.3,0.3,1.4,1.4,25.1,$4700,5.34
Guillermo Hernangomez,C,24.10,10.7,8.8,1.5,0.7,0.8,1.9,24.6,$5100,4.83
Thaddeus Young,PF,30.31,11.4,5.8,1.8,1.5,0.4,1.3,23.6,$4700,5.01
Otto Porter,SF,27.98,11.8,5.2,1.3,1.2,0.5,0.6,22.8,$5200,4.38
Markieff Morris,PF,27.44,11.9,5.5,1.4,1.0,0.5,1.4,22.2,$5400,4.11
Justin Anderson,SF,27.46,11.9,5.6,1.5,0.7,0.7,1.6,22.1,$4100,5.38
Noah Vonleh,PF,30.53,7.2,9.3,0.9,0.9,0.9,1.5,21.8,$3500,6.23
Marcus Smart,SG,28.27,9.5,3.4,4.3,1.4,0.3,2.0,21.4,$5900,3.63
Malcolm Brogdon,PG,26.71,10.3,2.9,4.1,1.1,0.2,1.5,21.0,$5900,3.56
Ron Baker,PG,35.67,8.6,3.8,4.1,1.6,0.4,2.3,21.0,$3600,5.84
Dario Saric,PF,23.77,11.4,5.6,1.8,0.6,0.4,2.0,20.8,$6900,3.02
Timothe Luwawu,SG,34.44,12.5,4.6,1.9,0.9,0.2,2.3,20.8,$4800,4.33
Maurice Harkless,SF,30.06,10.1,4.9,1.3,1.1,0.8,1.1,20.6,$3700,5.58
