Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.63,30.0,7.9,10.9,1.6,0.4,5.6,54.2,$12400,4.37
LeBron James,SF,38.26,26.3,8.2,8.7,1.3,0.6,4.3,48.7,$10700,4.55
Karl-Anthony Towns,C,38.60,26.1,12.6,2.9,0.6,1.7,2.7,47.5,$10600,4.48
Jimmy Butler,SF,38.38,25.2,6.5,6.1,2.0,0.5,2.3,44.9,$10000,4.49
Damian Lillard,PG,36.08,26.9,4.8,6.0,1.0,0.3,2.7,41.6,$9300,4.47
Blake Griffin,PF,33.91,21.9,8.2,4.9,1.0,0.5,2.5,39.6,$8600,4.6
Chris Paul,PG,31.62,18.0,4.8,9.0,2.0,0.1,2.6,38.9,$8800,4.42
Kyrie Irving,PG,35.07,24.8,3.6,6.1,1.2,0.3,2.6,38.7,$8800,4.39
Andre Drummond,C,30.34,15.2,13.9,1.2,1.6,1.2,2.0,37.3,$7500,4.97
Ricky Rubio,PG,34.43,13.0,4.7,10.8,2.1,0.1,3.1,36.1,$7700,4.69
Kevin Love,PF,31.49,19.5,10.8,2.1,0.9,0.3,2.1,35.9,$7400,4.85
C.J. McCollum,SG,35.20,23.9,3.8,3.7,1.0,0.5,2.4,34.6,$7200,4.81
D'Angelo Russell,PG,36.56,19.6,4.5,5.9,1.5,0.3,3.3,34.2,$6800,5.02
Jusuf Nurkic,C,30.63,15.4,10.5,2.4,1.1,1.5,3.2,33.6,$7500,4.48
DeAndre Jordan,C,31.41,12.3,13.3,1.1,0.6,1.8,1.4,33.3,$7900,4.22
Devin Booker,SG,36.82,23.7,3.8,3.5,0.9,0.3,3.3,32.6,$7600,4.29
Brook Lopez,C,29.77,19.9,6,2.2,0.6,1.7,2.5,32.5,$7100,4.58
Rajon Rondo,PG,32.06,10.7,6.4,8.7,1.9,0.2,3.2,32.4,$6500,4.99
Andrew Wiggins,SF,37.11,22.4,4,2.5,0.9,0.4,2.3,31.3,$7000,4.46
Julius Randle,PF,32.23,13.9,9,3.7,0.8,0.7,2.3,31.0,$6700,4.62
Jordan Clarkson,PG,37.26,19.2,4.2,3.7,1.5,0.1,2.5,30.5,$5900,5.17
Clint Capela,C,28.17,14.2,9.3,1.1,0.6,1.8,1.5,30.3,$5600,5.41
Jeremy Lin,PG,29.35,16.6,3.8,5.6,1.4,0.4,3.0,30.2,$5900,5.11
