Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.27,28.8,7.6,10.6,1.5,0.4,5.3,52.3,$12700,4.12
Damian Lillard,PG,35.79,25.1,4.6,5.9,0.7,0.3,2.6,38.9,$8600,4.52
Kemba Walker,PG,34.02,22.7,4.2,5.7,1.3,0.3,2.4,37.1,$8900,4.17
Nikola Vucevic,C,32.18,16.0,10.7,3.0,1.0,1.1,2.0,35.5,$6900,5.15
Brook Lopez,C,31.33,21.5,6.2,2.7,0.6,1.8,2.7,35.1,$7600,4.62
C.J. McCollum,SG,34.75,23.5,3.7,3.7,1.1,0.6,2.3,34.6,$8200,4.22
Nicolas Batum,SG,34.53,15.1,6.8,6.3,1.1,0.4,2.7,33.0,$7400,4.46
Serge Ibaka,PF,34.28,17.4,8.2,1.2,0.7,1.7,1.5,32.3,$5900,5.48
Clint Capela,C,28.67,14.7,9.5,1.0,0.7,2.0,1.5,31.5,$5100,6.18
Mason Plumlee,C,30.04,12.0,8.3,3.9,1.0,1.3,1.8,30.6,$6400,4.78
Harrison Barnes,SF,36.47,19.9,5.5,1.7,0.9,0.3,1.3,30.2,$6900,4.37
Elfrid Payton,PG,31.43,14.1,4.1,6.6,1.3,0.5,2.4,30.1,$6600,4.56
Cody Zeller,C,30.40,12.6,7.6,1.7,0.9,1.3,1.4,27.3,$5400,5.05
Patrick Beverley,PG,32.30,10.3,5.8,4.5,1.7,0.4,1.6,26.6,$5600,4.75
Dirk Nowitzki,PF,28.11,14.4,6.5,1.5,0.7,0.9,1.1,26.6,$5400,4.92
Trevor Ariza,SF,36.05,12.8,5.3,2.4,2.1,0.3,1.1,26.5,$5600,4.73
Evan Fournier,SG,34.01,17.3,3.3,3.3,1.0,0.1,2.3,26.1,$5600,4.66
Eric Gordon,SG,30.32,17.3,2.8,3.0,0.7,0.4,1.7,25.7,$5500,4.67
Marvin Williams,PF,30.61,12.9,6.3,1.4,0.9,0.6,0.9,24.7,$5400,4.57
Deron Williams,PG,27.41,13.1,2.7,6.2,0.5,0.1,2.2,24.6,$6200,3.97
Sean Kilpatrick,SG,29.49,15.7,4.3,2.8,0.9,0.1,2.5,24.6,$4000,6.14
Aaron Gordon,SF,32.27,13.3,5.3,2.2,0.9,0.4,1.2,24.4,$4600,5.3
Wesley Matthews,SG,35.12,15.0,3.6,2.2,1.1,0.2,1.4,23.8,$5800,4.11
Al-Farouq Aminu,PF,32.30,8.5,7.6,2.3,1.1,0.8,1.5,23.4,$5300,4.41
Ryan Anderson,PF,31.96,14.6,5,1.3,0.6,0.2,0.9,23.3,$5400,4.31
Trevor Booker,PF,23.87,9.2,7.7,2.0,1.3,0.5,1.8,23.2,$5200,4.47
Michael Kidd-Gilchrist,SF,27.77,9.0,7,1.1,0.8,0.9,0.8,21.7,$5200,4.16
Evan Turner,SF,28.83,10.7,4.1,3.6,0.9,0.3,1.8,21.6,$4800,4.5
Seth Curry,SG,29.11,12.3,2.6,3.2,1.2,0.1,1.4,21.4,$6100,3.51
Bojan Bogdanovic,SF,28.22,14.3,3.4,1.7,0.4,0.1,1.6,20.3,$4200,4.84
Rondae Hollis-Jefferson,SF,23.01,8.9,5.2,2.1,0.9,0.5,1.7,19.4,$4200,4.62
Frank Kaminsky,PF,23.86,10.3,4.2,1.9,0.7,0.4,1.1,19.3,$4500,4.29
Marco Belinelli,SF,24.57,11.1,2.6,1.7,0.7,0.1,1.0,17.4,$4000,4.34
D.J. Augustin,PG,22.73,9.8,1.7,3.5,0.6,0.0,1.2,17.1,$3500,4.88
Maurice Harkless,SF,24.44,8.4,3.9,1.0,1.1,0.7,1.1,17.1,$3800,4.49
Randy Foye,SG,24.05,7.2,3.1,3.2,0.8,0.2,1.9,15.8,$3500,4.52
Spencer Dinwiddie,PG,22.76,7.4,2.9,3.0,0.6,0.3,1.4,15.8,$3700,4.26
C.J. Watson,SG,23.66,7.6,2.2,2.8,1.2,0.0,1.1,15.7,$3800,4.14
Allen Crabbe,SG,25.70,9.9,2.6,1.2,0.6,0.2,0.7,15.7,$3500,4.49
Joe Harris,SG,23.44,9.1,3.3,1.4,0.6,0.2,1.2,15.6,$3500,4.45
Nene Hilario,C,15.70,7.6,3.8,0.9,0.8,0.7,1.1,15.4,$4400,3.5
Bismack Biyombo,C,19.30,5.1,6.2,0.7,0.3,1.1,1.0,15.4,$3500,4.4
Justin Hamilton,C,17.39,6.2,4.4,0.9,0.5,0.7,0.7,14.5,$3600,4.04
Sam Dekker,SF,18.38,7.1,3.7,1.0,0.6,0.4,0.6,14.4,$3500,4.13
Yogi Ferrell,PG,21.09,8.5,1.5,2.7,0.4,0.1,1.3,14.1,$6100,2.3
Isaiah Whitehead,PG,18.72,6.0,2.5,2.6,0.6,0.4,1.6,13.3,$3500,3.8
Noah Vonleh,PF,17.02,5.2,6,0.2,0.3,0.3,1.3,12.6,$3500,3.6
Miles Plumlee,C,13.64,4.8,3.9,0.9,0.7,0.7,1.2,12.4,$4200,2.96
Devin Harris,PG,14.73,6.0,1.8,1.8,0.6,0.1,0.8,11.5,$3600,3.18
Jeremy Lamb,SG,11.17,6.1,3,0.7,0.2,0.3,0.5,11.3,$4500,2.5
Dwight Powell,PF,11.38,4.8,2.9,0.6,0.6,0.5,0.4,11.0,$3700,2.97
Ed Davis,PF,15.11,3.8,4.7,0.4,0.3,0.5,0.7,10.9,$3500,3.13
Brian Roberts,PG,13.75,4.8,1.6,2.0,0.2,0.0,1.0,9.1,$3500,2.61
Dorian Finney-Smith,SF,16.57,4.0,2.1,0.7,0.5,0.2,0.5,8.5,$3500,2.42
Mario Hezonja,SG,9.25,3.8,1.6,1.0,0.5,0.3,0.8,8.0,$3500,2.29
Corey Brewer,SF,12.93,3.6,1.8,0.9,0.5,0.2,0.6,7.9,$3500,2.26
Justin Anderson,SF,5.65,2.7,1.3,0.3,0.3,0.2,0.3,5.4,$3500,1.55
Salah Mejri,C,3.34,1.6,1.9,0.1,0.2,0.4,0.3,4.9,$4000,1.23
Pierre Jackson,PG,1.61,1.6,0.4,0.6,0.2,0.0,0.3,3.1,$3500,0.88
Damjan Rudez,SF,4.15,2.3,0.3,0.2,0.1,0.0,0.2,3.0,$3500,0.85
Luis Scola,PF,0.13,1.1,0.9,0.1,0.1,0.1,0.2,2.5,$3500,0.72
Shabazz Napier,PG,1.76,1.2,0.4,0.5,0.2,0.0,0.3,2.5,$3500,0.72
A.J. Hammons,C,0.05,0.8,0.8,0.1,0.1,0.1,0.2,2.1,$3500,0.6
Treveon Graham,SF,0.06,1.2,0.4,0.2,0.1,0.0,0.1,2.1,$3500,0.59
Christian Wood,FC,0.06,0.7,0.7,0.1,0.1,0.1,0.2,1.9,N/A,N/A
Montrezl Harrell,PF,1.86,1.0,0.5,0.1,0.0,0.1,0.1,1.9,$4300,0.43
Pat Connaughton,SG,0.50,1.0,0.5,0.1,0.1,0.0,0.1,1.9,$3500,0.53
K.J. McDaniels,SG,0.73,1.0,0.4,0.1,0.1,0.1,0.2,1.8,$3500,0.52
Tyler Ennis,PG,0.51,0.8,0.3,0.4,0.1,0.0,0.2,1.8,$3500,0.5
C.J. Wilcox,SG,0.29,0.9,0.3,0.3,0.1,0.0,0.2,1.7,$3500,0.49
Bobby Brown,PG,0.04,0.9,0.3,0.2,0.1,0.0,0.1,1.7,$3500,0.47
Meyers Leonard,PF,1.40,0.5,0.4,0.1,0.0,0.0,0.1,1.0,$3500,0.29
Caris LeVert,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4400,0
Jeff Green,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Chris McCullough,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Quincy Acy,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Ramon Sessions,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Chinanu Onuaku,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Stephen Zimmerman Jr.,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Jake Layman,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Jose Juan Barea,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4700,0
Andrew Bogut,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4000,0
Kyle Wiltjer,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Tim Quarterman,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
