Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.42,30.8,9.8,10.1,1.8,0.3,5.4,56.5,$13300,4.25
LeBron James,SF,37.64,26.1,7.9,8.5,1.4,0.6,4.0,48.3,$11200,4.32
Kawhi Leonard,SF,34.62,26.5,6.4,3.7,1.9,0.7,2.1,42.8,$9600,4.46
Blake Griffin,PF,35.13,23.0,8.6,5.0,1.0,0.5,2.7,41.1,$9000,4.57
Chris Paul,PG,32.70,18.3,5.1,9.3,2.3,0.2,2.5,40.9,$8800,4.64
Damian Lillard,PG,36.58,26.0,4.7,6.3,0.8,0.3,2.7,40.6,$8800,4.61
Marc Gasol,C,36.31,21.4,7.3,4.6,0.8,1.6,2.3,39.6,$8000,4.95
Mike Conley,PG,36.38,22.2,3.9,7.3,1.5,0.3,2.4,39.0,$8000,4.88
Kyrie Irving,PG,35.20,23.9,3.5,6.0,1.3,0.3,2.5,37.8,$9400,4.02
Eric Bledsoe,PG,33.24,21.2,4.8,6.5,1.4,0.4,3.3,37.0,$8900,4.16
Andre Drummond,C,30.64,15.4,13.5,1.1,1.6,1.2,2.0,36.9,$7900,4.66
C.J. McCollum,SG,36.33,24.7,4,3.8,1.0,0.5,2.5,35.7,$7000,5.1
D'Angelo Russell,PG,33.74,18.4,4.6,6.5,1.7,0.3,3.4,34.3,$6700,5.11
LaMarcus Aldridge,PF,34.48,19.0,8.3,2.1,0.6,1.3,1.7,34.2,$7000,4.89
Jusuf Nurkic,C,34.11,15.6,10.3,2.5,1.1,1.5,3.2,33.7,$6500,5.19
DeAndre Jordan,C,31.45,11.9,13,1.0,0.6,1.7,1.4,32.2,$7200,4.47
Julius Randle,PF,30.86,13.8,9.4,3.5,0.8,0.6,2.5,30.6,$6900,4.44
Alan Williams,C,27.25,13.0,9.9,0.9,0.9,1.8,1.6,30.0,$5900,5.09
Pau Gasol,C,26.56,13.8,8.3,2.6,0.4,1.4,1.5,29.8,$6000,4.96
Devin Booker,SG,34.06,20.9,3.2,3.3,0.9,0.3,2.8,29.3,$6400,4.58
Dario Saric,PF,33.81,14.9,8.4,2.6,0.9,0.3,2.6,28.7,$7400,3.88
Robert Covington,SF,33.43,13.3,6.8,1.8,1.9,1.2,2.1,28.3,$7000,4.04
Enes Kanter,PF,24.73,16.4,8.1,1.1,0.4,0.8,2.0,28.2,$5400,5.22
Tristan Thompson,C,34.04,9.3,10.7,1.0,0.6,1.2,1.0,26.2,$5800,4.52
Victor Oladipo,SG,33.41,15.7,4.1,2.5,1.2,0.3,1.5,25.9,$5500,4.7
Maurice Harkless,SF,34.08,12.9,5.8,1.4,1.4,1.1,1.3,25.7,$4800,5.35
Steven Adams,C,30.63,11.5,8.1,1.1,1.1,1.1,1.8,25.5,$5200,4.9
Kentavious Caldwell-Pope,SG,35.36,15.1,3.4,2.9,1.3,0.2,1.2,25.3,$5100,4.97
T.J. McConnell,PG,29.33,8.3,3.6,7.1,1.9,0.1,2.2,25.1,$5500,4.56
Jordan Clarkson,PG,30.66,16.0,3.3,3.0,1.3,0.1,2.3,25.0,$5300,4.71
Reggie Jackson,PG,27.80,14.3,2.3,5.0,0.7,0.1,2.1,24.1,$5200,4.63
Al-Farouq Aminu,PF,31.39,9.8,7.6,2.0,1.1,0.8,1.7,24.0,$5400,4.45
Marcus Morris,SF,32.96,14.3,4.5,2.2,0.7,0.3,1.2,23.8,$6100,3.9
Richaun Holmes,PF,24.52,10.7,6.8,1.0,0.9,1.4,1.2,23.8,$4800,4.95
T.J. Warren,SF,30.14,13.7,4.7,1.2,1.0,0.4,0.8,23.1,$5900,3.92
Zach Randolph,PF,20.62,12.5,6.9,1.5,0.5,0.1,1.2,23.0,$6200,3.71
Patrick Mills,PG,28.69,12.1,2.4,4.4,1.1,0.0,1.5,22.3,$3700,6.02
Tobias Harris,PF,28.50,13.9,4.4,1.4,0.5,0.4,1.2,21.9,$5400,4.05
Justin Anderson,SF,23.84,12.9,5.6,1.4,0.4,0.2,1.5,21.4,$3900,5.49
Jahlil Okafor,C,23.11,11.4,5.4,1.2,0.2,1.2,1.6,20.9,$5600,3.73
Jon Leuer,PF,27.17,11.0,5.6,1.6,0.5,0.4,1.1,20.8,$4700,4.43
JaMychal Green,PF,26.26,8.8,7.2,1.1,0.7,0.8,1.3,20.8,$3900,5.33
J.J. Redick,SG,30.04,15.1,2.4,1.6,0.7,0.2,1.4,20.8,$4100,5.07
Ivica Zubac,C,22.34,9.4,6.4,1.1,0.3,1.3,1.3,20.6,$3600,5.73
Brandon Ingram,SF,34.56,10.3,5.3,2.2,0.7,0.4,1.7,20.5,$4000,5.12
Marquese Chriss,PF,26.13,10.4,4.7,1.0,1.0,1.0,1.2,20.3,$4400,4.62
David Lee,PF,20.81,8.7,6.7,1.5,0.4,0.7,1.2,20.0,$4500,4.44
Danny Green,SG,31.96,8.9,3.9,2.1,1.3,0.9,1.2,19.9,$3900,5.11
Taj Gibson,PF,24.46,9.9,6.1,1.0,0.5,0.7,1.3,19.8,$4100,4.83
Dewayne Dedmon,C,20.05,6.4,7.9,0.8,0.4,1.1,1.0,19.1,$3900,4.89
Larry Nance Jr.,PF,21.56,6.7,5.9,1.4,1.2,0.7,1.0,18.7,$4000,4.67
