Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.41,31.3,10.2,10.4,1.7,0.4,5.3,58.0,$12700,4.57
Giannis Antetokounmpo,SG,37.02,24.1,9.3,5.2,1.8,2.0,3.0,47.7,$10400,4.58
John Wall,PG,37.43,22.9,4.8,10.5,2.1,0.5,4.2,45.4,$10300,4.41
Jimmy Butler,SF,38.25,26.2,6.5,5.7,2.0,0.4,2.4,45.0,$9300,4.83
Karl-Anthony Towns,C,38.33,23.7,11.9,3.0,0.7,1.6,2.7,44.4,$10400,4.27
Blake Griffin,PF,35.55,23.2,9.7,5.3,1.2,0.7,2.6,44.0,$9700,4.54
Kawhi Leonard,SF,34.46,26.0,6.3,3.8,1.8,0.8,2.1,42.4,$9600,4.41
Isaiah Thomas,PG,36.30,28.2,2.8,6.8,0.8,0.1,2.7,40.9,$9800,4.17
Nikola Jokic,PF,31.69,19.4,10.5,4.6,1.0,1.1,2.4,40.7,$10900,3.73
Marc Gasol,C,36.27,21.4,7.3,4.5,0.9,1.7,2.4,39.7,$8500,4.67
DeMar DeRozan,SG,36.47,26.9,5.2,4.1,1.2,0.2,2.4,39.7,$8100,4.9
Kyle Lowry,PG,37.76,22.9,4.9,6.6,1.5,0.3,2.9,39.4,$8300,4.74
Eric Bledsoe,PG,34.90,21.2,5,6.4,1.4,0.4,3.5,36.9,$9000,4.1
Paul Millsap,PF,35.60,18.8,8.1,3.7,1.5,1.0,2.2,36.9,$7700,4.79
Hassan Whiteside,C,31.89,16.0,12.9,0.8,0.7,2.0,2.2,35.9,$9000,3.99
Mike Conley,PG,34.42,20.3,3.8,6.5,1.5,0.3,2.4,35.8,$7500,4.77
Paul George,SF,36.42,22.0,6.2,3.3,1.5,0.3,2.9,35.1,$8100,4.33
Al Horford,C,33.61,15.7,7.5,4.6,0.8,1.5,1.8,34.4,$6300,5.46
Rudy Gobert,C,35.02,13.0,12.7,1.1,0.6,2.5,2.0,34.1,$7600,4.49
Brook Lopez,C,29.95,20.9,6,2.4,0.5,1.8,2.4,33.9,$7700,4.4
Jeff Teague,PG,33.47,15.9,4.1,7.9,1.5,0.4,2.9,33.6,$6900,4.87
Bradley Beal,SG,36.26,23.1,3.2,4.0,1.1,0.2,2.2,33.3,$7100,4.7
Goran Dragic,PG,34.33,19.6,3.8,6.3,1.1,0.2,3.1,33.1,$7800,4.24
Dwyane Wade,SG,30.47,19.1,4.4,4.1,1.6,0.7,2.2,32.9,$7900,4.17
Gordon Hayward,SF,34.48,20.9,5.2,3.5,0.9,0.3,1.9,32.9,$7800,4.22
Greg Monroe,C,28.18,15.8,8.7,2.7,1.5,0.8,2.1,32.8,$6700,4.89
LaMarcus Aldridge,PF,32.63,18.2,7.7,2.1,0.5,1.1,1.5,32.3,$7300,4.42
