Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.69,31.8,10.3,10.8,1.8,0.3,5.4,59.2,$13300,4.45
James Harden,SG,37.47,29.1,7.6,10.4,1.7,0.4,5.5,52.5,$12400,4.24
Giannis Antetokounmpo,SG,38.66,26.1,9.2,5.5,1.9,2.1,3.3,50.1,$10100,4.96
Anthony Davis,PF,37.29,26.5,11.4,2.3,1.2,2.3,2.4,48.2,$11200,4.31
DeMarcus Cousins,C,35.73,25.9,10.7,4.3,1.4,1.5,3.5,47.5,$9600,4.95
John Wall,PG,36.57,23.8,4.9,9.8,2.0,0.6,4.1,45.5,$9900,4.59
LeBron James,SF,35.00,24.2,7.6,7.9,1.3,0.6,3.8,45.2,$10900,4.14
Nikola Jokic,PF,33.02,20.5,11.2,5.0,0.9,1.1,2.7,42.7,$10000,4.27
Kawhi Leonard,SF,34.01,25.7,6.5,3.7,1.8,0.7,2.2,41.9,$9400,4.45
Mike Conley,PG,38.20,24.0,4.5,7.5,1.8,0.2,2.9,41.8,$8300,5.03
Stephen Curry,PG,34.71,25.8,4.6,6.4,1.8,0.2,3.2,41.7,$10200,4.09
Paul George,SF,37.33,24.9,7.1,3.8,1.8,0.4,3.5,40.0,$8900,4.5
Isaiah Thomas,PG,34.37,27.4,2.7,6.3,1.0,0.1,2.7,39.6,$8500,4.66
Rudy Gobert,C,36.88,16.1,13.5,1.3,0.7,2.8,2.1,39.2,$9000,4.35
Kemba Walker,PG,36.56,24.3,4.3,6.0,1.1,0.3,2.2,39.1,$7600,5.14
DeMar DeRozan,SG,35.58,26.4,5.2,3.9,1.0,0.2,2.3,38.6,$9200,4.19
Draymond Green,PF,34.40,12.0,8.9,7.2,2.1,1.6,2.5,38.4,$7900,4.86
Kyrie Irving,PG,34.00,23.6,3.3,5.7,1.2,0.3,2.7,36.4,$9000,4.05
Dario Saric,PF,37.21,19.6,9.9,3.1,1.1,0.4,3.3,35.8,$7200,4.98
Hassan Whiteside,C,31.49,16.0,12.4,0.8,0.7,2.0,1.9,35.6,$8400,4.24
Nikola Vucevic,C,30.58,15.5,10.7,2.7,0.9,1.0,1.6,34.6,$8100,4.27
Andre Drummond,C,30.30,13.9,13.3,1.0,1.4,1.1,1.8,34.6,$7500,4.61
Kevin Love,PF,31.23,18.1,10.5,2.1,0.9,0.4,2.0,34.5,$7400,4.66
Jeff Teague,PG,34.22,16.5,4.2,8.1,1.4,0.4,3.0,34.3,$7000,4.9
Kristaps Porzingis,PF,34.31,18.6,7.9,1.5,0.7,2.1,1.9,34.0,$7200,4.73
Jrue Holiday,PG,36.55,16.4,4,7.5,1.6,0.7,3.1,34.0,$7300,4.65
Gordon Hayward,SF,34.59,21.8,5.2,3.6,0.9,0.2,2.1,33.5,$7700,4.36
LaMarcus Aldridge,PF,32.75,18.3,8,2.0,0.6,1.2,1.5,33.0,$7200,4.58
Goran Dragic,PG,33.43,19.2,3.8,6.0,1.3,0.2,2.8,33.0,$7800,4.23
Bradley Beal,SG,35.10,22.6,3.3,3.7,1.0,0.2,2.0,32.5,$7200,4.52
Zach Randolph,PF,29.50,17.3,9.7,2.0,0.7,0.2,1.7,32.0,$5600,5.72
Richaun Holmes,PF,31.43,14.9,8.6,1.5,1.3,1.6,1.5,31.8,$5800,5.48
Klay Thompson,SG,34.31,22.6,3.8,2.1,0.9,0.5,1.7,31.4,$7500,4.19
Myles Turner,C,34.45,15.0,7.8,1.3,0.9,2.2,1.4,31.1,$6500,4.79
James Johnson,PF,30.14,14.5,6.3,4.0,1.1,1.4,2.4,30.7,$6300,4.87
T.J. McConnell,PG,36.29,10.1,4.2,9.0,2.1,0.1,2.7,30.3,$5600,5.42
Ishmael Smith,PG,32.67,12.7,4.3,7.2,1.4,0.4,2.2,30.1,$5300,5.67
Al Horford,C,31.92,13.4,6.6,4.2,0.7,1.3,1.6,30.0,$7100,4.23
Greg Monroe,C,26.21,14.5,7.9,2.5,1.3,0.6,2.0,29.5,$6000,4.92
Khris Middleton,SF,34.16,17.0,4.4,3.9,1.6,0.3,2.5,29.4,$6200,4.75
Nicolas Batum,SG,32.50,14.3,5.6,5.6,1.0,0.3,2.6,29.4,$6300,4.67
Clint Capela,C,27.56,13.5,9.1,1.0,0.6,1.5,1.4,28.7,$5600,5.13
Willie Cauley-Stein,PF,32.29,13.6,7.7,1.8,1.2,1.1,1.5,28.6,$5900,4.85
