Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.38,31.5,10.3,10.6,1.9,0.4,5.3,59.1,$13100,4.51
Giannis Antetokounmpo,SG,36.28,24.8,10,5.8,1.8,2.1,2.9,50.4,$10300,4.89
Anthony Davis,PF,37.43,26.7,11.4,2.3,1.0,2.3,2.5,47.9,$11700,4.1
DeMarcus Cousins,C,34.00,25.5,10.6,4.2,1.4,1.3,3.5,46.4,$9400,4.94
John Wall,PG,35.79,23.0,4.6,9.8,1.9,0.6,3.9,44.3,$9600,4.62
Kawhi Leonard,SF,34.11,25.8,6.7,4.0,1.9,0.8,2.3,42.9,$9800,4.38
Blake Griffin,PF,34.13,22.3,8.5,5.0,1.0,0.4,2.6,40.2,$8600,4.67
Stephen Curry,PG,32.76,24.5,4.5,6.3,1.7,0.2,3.1,40.1,$9900,4.05
Chris Paul,PG,31.55,18.4,4.7,9.4,2.0,0.1,2.4,39.9,$8800,4.54
Mike Conley,PG,36.26,22.5,4.2,7.4,1.7,0.3,2.7,39.9,$8000,4.99
Isaiah Thomas,PG,34.29,27.2,2.7,6.3,1.0,0.1,2.8,39.3,$8400,4.68
DeMar DeRozan,SG,35.70,26.7,5.2,3.8,1.1,0.2,2.4,38.8,$9200,4.22
Paul George,SF,36.04,24.3,7,3.6,1.7,0.3,3.4,38.7,$8600,4.5
Rudy Gobert,C,36.50,15.2,13.7,1.2,0.6,3.0,2.1,38.5,$9100,4.24
Kemba Walker,PG,36.07,23.0,4,5.7,1.2,0.3,2.4,37.0,$7800,4.74
Hassan Whiteside,C,32.54,16.2,12.9,0.8,0.8,2.1,2.1,36.6,$8800,4.16
Dennis Schroder,PG,34.55,20.3,4,7.7,1.2,0.2,3.8,35.7,$7200,4.95
Kristaps Porzingis,PF,35.03,19.6,8.1,1.5,0.7,2.0,1.8,35.2,$7200,4.88
Draymond Green,PF,33.00,11.0,8.3,6.8,1.9,1.3,2.4,35.2,$7700,4.57
Dwight Howard,C,32.14,14.2,13.5,1.4,1.0,1.5,2.4,35.1,$7200,4.88
Jeff Teague,PG,34.34,16.5,4.5,8.1,1.4,0.4,2.9,34.8,$7300,4.76
Nikola Vucevic,C,30.32,15.6,10.5,2.6,0.8,1.1,1.8,34.1,$8100,4.21
DeAndre Jordan,C,31.51,12.5,13.7,1.1,0.6,1.7,1.3,33.9,$7900,4.29
Zach Randolph,PF,30.31,17.8,10.1,2.2,0.7,0.2,1.5,33.5,$5600,5.99
LaMarcus Aldridge,PF,32.97,18.6,8.1,2.1,0.6,1.2,1.6,33.5,$7200,4.65
Bradley Beal,SG,35.98,23.5,3.3,3.6,1.0,0.2,2.1,33.2,$7800,4.25
Goran Dragic,PG,33.48,19.1,3.8,6.1,1.3,0.2,2.8,33.0,$7500,4.4
Jrue Holiday,PG,35.00,15.9,4,7.1,1.6,0.6,3.0,32.8,$7200,4.55
Gordon Hayward,SF,34.29,20.8,4.9,3.3,1.0,0.2,1.8,32.2,$7800,4.13
Myles Turner,C,34.48,15.7,7.8,1.3,0.9,2.1,1.4,31.6,$6700,4.72
Greg Monroe,C,27.33,14.4,8.3,2.7,1.4,0.6,2.1,30.3,$6000,5.05
Carmelo Anthony,SF,30.74,19.5,5.1,2.4,0.8,0.4,1.7,29.9,$7000,4.27
Nicolas Batum,SG,33.08,14.4,5.6,5.6,1.1,0.3,2.6,29.7,$6700,4.44
