Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.97,30.1,9.8,10.1,1.7,0.4,5.2,56.0,$13600,4.12
James Harden,SG,36.37,28.5,7.7,10.4,1.6,0.4,5.2,52.1,$12100,4.31
Anthony Davis,PF,36.49,27.1,11.9,2.2,1.2,2.2,2.5,49.0,$11200,4.37
LeBron James,SF,37.41,26.4,8,8.4,1.3,0.6,4.0,48.4,$10700,4.52
DeMarcus Cousins,C,34.20,25.6,10.9,4.2,1.5,1.4,3.5,47.3,$9600,4.93
Kawhi Leonard,SF,37.46,28.0,7,4.1,2.0,0.7,2.5,45.5,$9400,4.84
Giannis Antetokounmpo,SG,35.64,22.9,8.8,5.0,1.7,1.9,2.8,45.4,$10100,4.49
Nikola Jokic,PF,34.44,21.7,11.5,5.5,1.1,1.1,2.9,45.3,$10000,4.53
John Wall,PG,36.55,23.8,4.5,10.0,2.0,0.5,4.0,45.2,$10400,4.35
Jimmy Butler,SF,37.36,24.5,6.2,5.7,2.0,0.4,2.4,42.9,$9900,4.33
Stephen Curry,PG,33.59,26.1,4.7,6.6,1.8,0.2,3.1,42.5,$10000,4.25
Isaiah Thomas,PG,34.18,27.2,2.8,6.2,1.0,0.1,2.6,39.5,$8500,4.64
DeMar DeRozan,SG,35.30,26.3,5.2,4.0,1.0,0.2,2.3,38.6,$9200,4.2
Kyrie Irving,PG,35.00,24.4,3.5,5.9,1.1,0.3,2.6,37.7,$8600,4.38
Louis Williams,SG,34.48,25.0,4.2,4.6,1.4,0.2,2.7,37.4,$4600,8.14
Dwight Howard,C,33.10,14.9,14,1.5,1.0,1.7,2.4,37.0,$7600,4.86
Kemba Walker,PG,35.10,22.8,3.9,5.9,1.1,0.3,2.2,36.9,$7600,4.86
Kevin Love,PF,31.37,19.9,10.9,2.2,0.9,0.4,2.1,36.8,$7300,5.04
Hassan Whiteside,C,32.63,16.5,13.2,0.8,0.7,2.0,2.2,36.7,$8400,4.37
Zach Randolph,PF,32.74,19.7,11.1,2.3,0.8,0.2,1.9,36.6,$5600,6.53
Kristaps Porzingis,PF,36.20,20.0,8.4,1.5,0.8,2.2,2.0,36.3,$7200,5.05
Paul George,SF,35.69,23.1,6.3,3.3,1.5,0.3,3.0,36.2,$8900,4.07
Mike Conley,PG,33.66,20.1,3.7,6.7,1.6,0.3,2.2,36.2,$8300,4.36
Draymond Green,PF,33.14,11.3,8.4,6.9,1.9,1.5,2.4,36.1,$7400,4.88
Paul Millsap,PF,34.06,17.9,7.8,3.7,1.4,1.0,2.3,35.3,$7300,4.84
Dennis Schroder,PG,34.76,19.4,3.9,7.4,1.2,0.2,3.6,34.4,$7000,4.91
Al Horford,C,32.67,15.0,7.5,4.9,0.9,1.4,1.8,34.2,$7100,4.81
Goran Dragic,PG,33.62,20.1,4,6.2,1.2,0.2,2.9,34.1,$7800,4.37
Jeff Teague,PG,32.66,16.2,4.3,8.0,1.3,0.4,2.8,34.0,$7000,4.85
Rudy Gobert,C,33.79,13.4,12.2,1.0,0.6,2.4,1.8,33.7,$9000,3.75
Gordon Hayward,SF,34.74,21.1,5,3.5,1.0,0.3,2.0,33.0,$7700,4.28
Jrue Holiday,PG,33.08,15.9,4,7.1,1.6,0.6,3.1,32.7,$7300,4.47
D'Angelo Russell,PG,34.94,18.4,4.4,5.7,1.5,0.3,3.5,32.3,$6700,4.83
Bradley Beal,SG,34.76,22.4,3.2,3.6,1.0,0.3,2.1,32.1,$7500,4.29
Brook Lopez,C,29.69,19.8,5.9,2.2,0.6,1.6,2.5,32.1,$7000,4.58
Jeremy Lin,PG,29.65,16.8,4.3,6.3,1.4,0.4,3.2,31.8,$5900,5.39
Tyler Ulis,PG,35.82,15.0,3.6,7.4,1.8,0.2,2.8,31.6,$6400,4.94
Klay Thompson,SG,34.15,22.9,3.8,2.1,0.8,0.5,1.7,31.5,$7000,4.5
Nicolas Batum,SG,34.34,15.3,6,5.8,1.1,0.4,2.7,31.5,$6300,5
Devin Booker,SG,35.21,21.7,3.3,3.4,0.9,0.3,3.0,30.2,$8000,3.77
Richaun Holmes,PF,29.25,14.3,8.2,1.4,1.2,1.5,1.5,30.1,$5800,5.2
Eric Gordon,SG,37.74,20.5,3.2,3.4,0.9,0.4,2.0,30.0,$4600,6.53
Myles Turner,C,31.19,14.7,7.4,1.3,0.8,2.1,1.3,30.0,$6500,4.62
Ersan Ilyasova,PF,32.30,16.8,7.5,2.1,1.0,0.4,1.9,29.9,$5000,5.97
David Lee,PF,30.61,13.0,9.6,2.3,0.4,1.2,1.7,29.5,$4200,7.02
Khris Middleton,SF,34.51,17.0,4.7,3.4,1.6,0.3,2.5,29.0,$6200,4.68
Guillermo Hernangomez,C,28.69,11.9,10.2,1.7,1.1,1.1,2.1,29.0,$5100,5.68
Julius Randle,PF,30.40,12.9,8.7,3.3,0.7,0.6,2.2,28.7,$6600,4.35
Serge Ibaka,PF,30.82,15.3,7.3,1.1,0.5,1.7,1.5,28.6,$5600,5.11
Pau Gasol,C,26.05,13.5,8,2.4,0.4,1.2,1.5,28.4,$5700,4.98
James Johnson,PF,27.49,13.7,5.7,3.5,1.2,1.2,2.3,28.3,$6300,4.49
Tim Hardaway Jr.,SG,35.79,18.5,3.9,2.9,1.0,0.2,1.7,28.2,$5500,5.13
Patrick Beverley,PG,34.07,11.2,5.8,4.8,1.9,0.4,1.8,28.2,$4800,5.87
Clint Capela,C,25.03,13.2,8.7,1.0,0.6,1.6,1.4,28.1,$5500,5.12
Wilson Chandler,SF,31.45,16.6,6.4,2.0,0.7,0.5,1.7,28.0,$6700,4.18
Montrezl Harrell,PF,27.68,14.4,6.9,1.5,0.4,1.7,1.3,27.8,$3900,7.14
Dario Saric,PF,31.89,14.9,7.7,2.4,0.8,0.4,2.5,27.6,$7200,3.84
Harrison Barnes,SF,35.54,18.2,5,1.6,0.9,0.2,1.3,27.5,$5500,5
Jordan Clarkson,PG,35.62,17.7,3.8,3.2,1.3,0.1,2.4,27.5,$5900,4.65
Danilo Gallinari,SF,33.75,17.8,4.9,2.1,0.7,0.3,1.4,27.4,$6600,4.16
Nikola Mirotic,PF,32.08,13.6,7.5,1.4,1.0,1.0,1.5,27.2,$5500,4.95
Nerlens Noel,C,25.17,11.9,7.6,1.3,1.3,1.3,1.3,26.9,$5900,4.55
Dirk Nowitzki,PF,27.22,15.0,6.9,1.5,0.5,0.7,1.2,26.7,$6100,4.38
Greg Monroe,C,23.20,12.8,7,2.3,1.2,0.6,1.7,26.6,$6000,4.43
Mason Plumlee,C,26.71,10.2,7.7,3.4,0.8,1.0,1.6,26.5,$5400,4.91
Tyler Johnson,PG,29.96,14.5,4,3.3,1.2,0.5,1.4,26.3,$5600,4.69
Sam Dekker,SF,33.35,13.1,7.1,1.9,1.2,0.3,1.3,26.2,$3500,7.48
Victor Oladipo,SG,33.50,16.1,4.1,2.5,1.2,0.3,1.7,26.1,$5900,4.42
Sasha Vujacic,SG,30.23,13.0,4.5,4.5,1.2,0.3,2.1,26.1,$3500,7.44
Gary Harris,SG,31.31,16.4,3.5,2.7,1.2,0.2,1.5,26.0,$6100,4.25
