Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Jimmy Butler,SF,38.80,26.7,6.8,5.9,1.9,0.4,2.5,45.8,$9700,4.72
John Wall,PG,37.66,23.4,4.8,10.4,2.1,0.5,4.3,45.7,$10400,4.39
Isaiah Thomas,PG,37.61,30.8,3.2,6.7,1.0,0.1,3.0,43.9,$10000,4.39
Paul George,SF,36.61,23.6,6.4,3.5,1.5,0.4,3.2,37.1,$8600,4.32
Al Horford,C,34.50,16.0,7.7,4.7,0.8,1.6,1.9,35.2,$7000,5.03
Bradley Beal,SG,36.44,23.4,3.2,4.0,1.2,0.2,2.2,33.8,$7600,4.45
Jeff Teague,PG,32.77,15.8,4,7.9,1.3,0.4,2.7,33.2,$7200,4.6
Myles Turner,C,31.09,15.5,7.6,1.1,0.8,2.3,1.4,31.1,$6500,4.78
Otto Porter,SF,33.75,14.6,6.3,1.6,1.5,0.5,0.8,27.8,$6600,4.21
Marcin Gortat,C,32.42,11.1,10.5,1.3,0.5,1.1,1.3,27.6,$7300,3.77
Jae Crowder,SF,34.55,14.9,5.6,2.2,1.3,0.3,1.2,26.9,$6100,4.41
Marcus Smart,SG,35.08,11.7,4,5.3,1.8,0.5,2.3,26.8,$5800,4.61
Markieff Morris,PF,32.46,14.5,6.7,1.8,1.1,0.6,1.9,26.7,$7400,3.61
Kelly Olynyk,C,26.53,11.8,6.1,2.3,0.8,0.5,1.7,23.5,$4600,5.1
Taj Gibson,PF,27.40,11.7,7.1,1.1,0.5,1.0,1.4,23.5,$4600,5.1
Robin Lopez,C,28.15,9.9,7.1,1.0,0.2,1.6,1.2,22.3,$4700,4.75
Monta Ellis,SG,27.26,8.7,2.9,3.8,1.0,0.4,2.1,18.6,$4200,4.42
Amir Johnson,PF,19.22,6.5,5,1.5,0.5,0.8,0.9,16.5,$3700,4.45
Rajon Rondo,PG,20.02,5.1,3.5,4.4,0.9,0.1,1.7,16.2,$4700,3.45
Cristiano Felicio,C,20.13,6.4,6.2,0.9,0.4,0.3,0.8,15.8,$3600,4.39
C.J. Miles,SF,21.34,9.8,2.8,0.7,0.6,0.4,0.6,15.6,$3900,4
Al Jefferson,C,13.52,8.5,4.1,0.9,0.3,0.3,0.6,15.4,$3500,4.39
Lavoy Allen,PF,21.58,4.9,5.3,1.5,0.8,0.6,1.0,15.3,$4100,3.73
Terry Rozier,PG,20.17,6.3,3.2,2.0,0.9,0.1,0.8,14.3,$3500,4.1
Glenn Robinson III,SF,23.25,6.9,4,0.8,0.7,0.3,0.8,14.1,$3500,4.03
Kevin Seraphin,PF,15.16,6.2,4.5,0.7,0.2,0.9,0.9,14.0,$4300,3.24
Jerian Grant,PG,19.60,7.4,1.9,2.1,1.0,0.1,1.2,13.8,$3500,3.95
Rodney Stuckey,SG,17.47,8.3,2.4,2.1,0.4,0.0,1.4,13.7,$3600,3.81
Kelly Oubre,SF,20.48,6.9,3.4,0.9,0.8,0.2,0.7,13.6,$3500,3.89
Nikola Mirotic,PF,15.37,6.1,3.6,0.6,0.5,0.5,0.8,12.5,$3700,3.38
Doug McDermott,SF,19.54,8.2,2.4,0.9,0.2,0.1,0.6,12.4,$4400,2.83
Gerald Green,SG,13.88,6.5,2.1,0.9,0.3,0.1,0.7,10.5,$3500,2.99
Jason Smith,PF,10.44,4.5,3.1,0.3,0.2,0.7,0.7,9.8,$3600,2.71
Jonas Jerebko,PF,14.22,3.8,3,0.7,0.5,0.3,0.5,9.6,$3500,2.73
Ian Mahinmi,C,13.18,2.6,3,0.2,0.8,0.9,1.0,8.9,$3500,2.54
Denzel Valentine,SG,13.76,4.1,2.2,1.0,0.4,0.1,0.9,8.3,$3500,2.38
Tomas Satoransky,SG,11.48,3.1,1.5,1.7,0.4,0.1,0.7,7.8,$3500,2.21
Trey Burke,PG,9.30,4.2,0.8,1.5,0.2,0.1,0.7,7.3,$3500,2.09
Michael Carter-Williams,SG,8.62,3.4,1.7,1.1,0.3,0.1,0.7,7.2,$4900,1.47
James Young,SF,3.44,2.4,1,0.4,0.2,0.2,0.2,4.8,$3500,1.37
Bobby Portis,PF,4.03,1.7,1.4,0.3,0.1,0.1,0.3,3.9,$3500,1.12
Andrew Nicholson,PF,0.93,1.2,0.9,0.1,0.1,0.1,0.2,2.6,$3500,0.75
Joseph Young,SG,0.30,1.2,0.4,0.3,0.1,0.0,0.1,2.2,$3500,0.64
Jordan Mickey,PF,0.66,0.8,0.8,0.1,0.1,0.1,0.2,2.1,$3500,0.6
Daniel Ochefu,PF,0.04,0.8,0.8,0.1,0.1,0.1,0.2,2.1,$3500,0.6
Georges Niang,SF,0.23,0.7,0.8,0.1,0.1,0.1,0.2,2.0,$3500,0.57
Tyler Zeller,C,1.73,0.7,0.5,0.1,0.0,0.1,0.1,1.6,$3500,0.44
Aaron Brooks,PG,1.15,0.5,0.1,0.2,0.0,0.0,0.1,0.8,$3500,0.23
