Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,36.46,27.7,7.2,10.3,1.5,0.4,5.3,50.3,$11600,4.34
DeMarcus Cousins,C,36.08,26.9,11.1,4.6,1.5,1.4,3.8,49.1,$9500,5.17
Anthony Davis,PF,36.55,26.9,11.4,2.2,1.2,2.2,2.5,48.2,$11200,4.3
Giannis Antetokounmpo,SG,36.59,23.3,9.2,5.5,1.6,1.9,2.9,46.7,$10800,4.32
Jimmy Butler,SF,38.48,25.9,6.4,5.9,2.1,0.5,2.5,45.1,$9200,4.91
John Wall,PG,37.13,22.1,5,10.5,1.9,0.6,4.1,44.8,$10200,4.39
Stephen Curry,PG,34.62,26.6,4.6,6.7,1.9,0.2,3.1,43.3,$10400,4.16
Karl-Anthony Towns,C,37.12,23.4,11.8,2.7,0.6,1.5,2.7,43.1,$10900,3.96
Blake Griffin,PF,35.46,23.7,8.7,5.3,1.0,0.5,2.5,42.6,$9500,4.48
Isaiah Thomas,PG,35.51,28.3,3.1,6.8,0.9,0.1,2.7,41.5,$9400,4.42
Chris Paul,PG,32.49,18.5,5.1,9.5,2.2,0.1,2.5,41.0,$9000,4.55
DeMar DeRozan,SG,37.54,27.2,5.3,3.9,1.1,0.2,2.3,39.7,$10000,3.97
Jrue Holiday,PG,36.20,18.3,4.6,8.4,1.7,0.7,3.7,37.5,$7600,4.94
Kemba Walker,PG,36.17,23.3,4.1,5.7,1.2,0.3,2.3,37.5,$8300,4.51
Draymond Green,PF,34.12,11.4,8.8,7.4,2.0,1.4,2.5,37.4,$8200,4.56
Hassan Whiteside,C,33.14,15.7,13.3,0.7,0.8,2.1,2.1,36.4,$8500,4.28
Andre Drummond,C,30.09,14.6,13.8,1.0,1.6,1.2,2.0,36.3,$7900,4.59
Paul George,SF,36.22,23.1,6,3.5,1.6,0.3,3.1,36.3,$8000,4.53
Paul Millsap,PF,34.03,18.5,8.1,3.6,1.4,1.0,2.3,36.1,$7900,4.57
Carmelo Anthony,SF,35.82,23.6,6.2,2.9,0.9,0.5,2.2,36.0,$7900,4.56
Rudy Gobert,C,33.59,12.9,12.6,1.1,0.7,2.4,1.8,34.1,$7800,4.37
Bradley Beal,SG,35.86,23.5,3.2,3.8,1.1,0.3,2.1,33.7,$7700,4.38
Gordon Hayward,SF,34.72,21.5,5,3.7,1.0,0.2,1.9,33.6,$7700,4.36
Dwight Howard,C,29.43,13.5,12.6,1.3,1.0,1.5,2.1,33.5,$7100,4.71
Goran Dragic,PG,34.36,20.0,3.8,6.2,1.1,0.2,3.0,33.5,$7400,4.52
Brook Lopez,C,30.41,20.4,5.9,2.3,0.6,1.7,2.6,32.9,$6900,4.77
DeAndre Jordan,C,31.48,11.9,13.2,1.1,0.7,1.8,1.5,32.9,$7500,4.39
Wilson Chandler,SF,36.97,19.2,7.7,2.4,1.1,0.4,2.2,32.8,$6800,4.83
Jeff Teague,PG,32.65,15.5,4.1,7.6,1.4,0.4,2.8,32.6,$7200,4.53
Serge Ibaka,PF,36.60,17.4,8,1.1,0.6,1.9,1.5,32.2,$6800,4.73
Andrew Wiggins,SF,37.11,22.8,4.2,2.5,1.0,0.4,2.3,32.1,$7900,4.06
Kristaps Porzingis,PF,32.87,17.0,7.6,1.3,0.7,1.8,1.7,31.4,$6400,4.9
Nicolas Batum,SG,35.38,14.8,6.5,5.8,1.0,0.4,2.8,31.3,$7200,4.35
Klay Thompson,SG,34.19,22.8,3.7,2.1,0.8,0.4,1.7,31.1,$6700,4.64
Pau Gasol,C,28.68,14.4,8.7,2.6,0.4,1.4,1.4,30.9,$6000,5.16
Mason Plumlee,C,30.21,11.8,8.9,4.0,1.0,1.2,2.0,30.9,$5400,5.72
Khris Middleton,SF,33.59,17.3,4.6,4.7,1.5,0.2,2.5,30.8,$5700,5.4
George Hill,PG,32.99,18.9,3.3,4.6,1.1,0.2,1.8,30.6,$6100,5.01
Dennis Schroder,PG,30.88,17.3,3.2,6.5,1.0,0.2,3.0,30.3,$6900,4.39
Ricky Rubio,PG,33.45,10.0,4.3,8.8,1.8,0.1,2.4,29.8,$6900,4.31
Myles Turner,C,31.59,15.1,6.9,1.2,0.9,2.0,1.4,29.6,$6300,4.7
Cody Zeller,C,33.62,13.5,8.6,1.8,1.0,1.2,1.4,29.5,$5800,5.09
Derrick Rose,PG,34.17,18.2,3.9,4.7,0.7,0.3,2.5,29.4,$6400,4.6
Louis Williams,SG,26.72,19.8,2.7,3.7,1.2,0.2,2.2,29.2,$4900,5.96
Clint Capela,C,27.28,13.8,8.9,0.9,0.6,1.8,1.5,29.1,$5100,5.71
Bismack Biyombo,C,34.32,10.8,11.3,1.5,0.3,1.9,1.9,29.1,$4600,6.33
Al Horford,C,32.46,12.8,6.5,3.7,0.6,1.4,1.6,28.6,$6000,4.76
Ty Lawson,PG,31.68,13.1,3.9,6.7,1.4,0.1,2.6,28.2,$5700,4.95
Greg Monroe,C,24.05,13.7,7.3,2.3,1.3,0.6,1.7,28.0,$6300,4.45
James Johnson,PF,29.07,13.1,5.9,3.5,1.1,1.3,2.4,27.8,$6200,4.49
Danilo Gallinari,SF,33.39,18.1,4.9,2.2,0.8,0.2,1.5,27.8,$6600,4.21
Otto Porter,SF,34.32,14.3,6.3,1.6,1.5,0.6,0.8,27.7,$6100,4.53
Gary Harris,SG,34.44,16.9,3.7,2.9,1.4,0.1,1.6,27.1,$5400,5.02
