Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.62,30.5,10.2,10.6,1.8,0.3,5.4,57.4,$13600,4.22
James Harden,SG,37.80,29.7,7.8,10.7,1.5,0.4,5.5,53.4,$12100,4.41
LeBron James,SF,37.61,26.4,8.2,8.7,1.3,0.6,4.2,48.9,$10700,4.57
Nikola Jokic,PF,34.13,21.0,11.6,5.5,0.8,1.2,2.7,44.5,$10000,4.45
Kawhi Leonard,SF,34.76,25.8,6.6,3.9,1.9,0.8,2.1,42.9,$9200,4.66
Stephen Curry,PG,33.41,25.3,4.6,6.8,2.0,0.2,3.0,42.4,$10000,4.24
Chris Paul,PG,31.96,18.9,5,9.1,1.9,0.1,2.5,40.1,$9500,4.22
Isaiah Thomas,PG,34.31,27.7,2.8,6.1,1.0,0.2,2.6,40.0,$8500,4.71
DeMar DeRozan,SG,36.92,26.7,5.3,4.0,1.1,0.2,2.4,39.3,$9200,4.27
Kyrie Irving,PG,35.53,25.3,3.6,5.9,1.2,0.3,2.7,38.8,$8600,4.51
Blake Griffin,PF,34.14,21.5,8.1,4.6,1.0,0.4,2.4,38.5,$9100,4.23
Kemba Walker,PG,36.06,23.8,4.2,5.6,1.1,0.3,2.3,37.7,$7600,4.97
Mike Conley,PG,36.10,21.0,3.9,7.3,1.5,0.3,2.5,37.7,$8000,4.72
Devin Booker,SG,38.42,26.3,4.1,4.1,1.1,0.3,3.6,36.6,$8100,4.51
Hassan Whiteside,C,32.55,15.8,13.3,0.7,0.7,2.1,2.0,36.4,$8400,4.33
Kevin Love,PF,31.42,19.4,10.9,2.2,0.9,0.4,2.1,36.3,$7300,4.97
Andre Drummond,C,30.28,14.5,13.5,1.1,1.5,1.2,2.0,35.8,$7300,4.9
Goran Dragic,PG,33.70,19.8,4,6.0,1.3,0.2,2.9,33.7,$7800,4.32
D'Angelo Russell,PG,36.19,19.0,4.4,5.9,1.6,0.3,3.4,33.5,$6400,5.24
LaMarcus Aldridge,PF,32.86,18.1,7.7,2.1,0.6,1.3,1.5,32.8,$7000,4.68
DeAndre Jordan,C,31.51,12.0,12.9,1.0,0.6,1.7,1.4,32.2,$8100,3.97
