Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.72,27.3,8.7,10.2,1.6,0.3,4.6,52.2,$12500,4.18
James Harden,SG,37.09,27.2,6.8,9.4,1.6,0.4,4.8,48.7,$11800,4.12
LeBron James,SF,36.38,26.3,7.3,7.9,1.3,0.6,3.7,47.0,$10200,4.61
Kevin Durant,SF,35.85,27.3,8,4.6,1.2,1.3,2.8,46.0,$9900,4.65
Stephen Curry,PG,33.28,27.2,4.8,6.8,1.8,0.2,3.0,44.2,$9200,4.8
Damian Lillard,PG,37.19,27.1,4.3,6.3,1.0,0.4,2.9,41.6,$9700,4.29
Draymond Green,PF,34.30,13.2,8.9,7.1,1.9,1.5,2.5,38.8,$8200,4.74
Karl-Anthony Towns,C,35.21,20.5,10.8,2.1,0.7,1.5,2.5,38.5,$8900,4.33
Paul George,SF,36.37,22.3,7.2,3.6,1.9,0.4,3.0,37.9,$8000,4.74
Andre Drummond,C,31.65,15.1,13.8,1.1,1.5,1.3,1.9,37.0,$8100,4.57
Kevin Love,PF,32.09,20.8,9.7,2.2,1.0,0.5,2.1,36.6,$8400,4.36
Paul Millsap,PF,33.43,17.1,8.5,3.3,1.7,1.4,2.4,36.1,$8300,4.34
Eric Bledsoe,PG,34.23,20.2,5,5.7,1.7,0.4,3.3,35.7,$8300,4.3
Kristaps Porzingis,PF,34.38,19.5,8.9,1.4,0.7,1.8,1.7,35.6,$8000,4.45
Kemba Walker,PG,34.48,21.5,3.9,5.4,1.4,0.4,2.4,35.5,$7400,4.79
Carmelo Anthony,SF,34.81,21.8,6.5,3.5,0.9,0.5,2.2,35.5,$7800,4.54
Kyrie Irving,PG,34.06,23.5,3.8,5.1,0.9,0.2,2.6,35.3,$7300,4.84
C.J. McCollum,SG,35.83,22.8,3.9,4.6,1.2,0.4,2.4,35.2,$7400,4.75
Myles Turner,C,31.62,16.3,8.1,1.1,0.7,2.2,1.7,31.8,$6500,4.89
Klay Thompson,SG,34.10,23.4,3.6,2.2,0.7,0.4,1.9,31.3,$6600,4.75
Jeff Teague,PG,32.59,15.6,3.3,6.9,1.6,0.4,2.8,31.1,$7100,4.38
Dennis Schroder,PG,30.89,16.9,3.4,6.7,1.1,0.3,3.3,30.5,$7000,4.36
Andrew Wiggins,SF,36.49,21.7,4.2,2.6,0.8,0.3,2.4,30.4,$6400,4.76
Nicolas Batum,SG,33.94,14.1,6.5,5.4,1.0,0.5,2.7,30.3,$7300,4.15
Zach LaVine,SG,37.43,20.1,3.4,3.7,0.9,0.2,2.2,29.7,$6500,4.57
Dwight Howard,C,28.90,11.7,11,1.2,0.9,1.4,2.1,29.2,$7600,3.84
Louis Williams,SG,29.94,18.8,2.9,3.7,1.4,0.2,2.4,28.6,$5700,5.02
Derrick Rose,PG,31.76,16.3,3.9,4.9,0.8,0.3,2.5,28.0,$6300,4.45
Wilson Chandler,SF,30.76,16.1,6.7,1.9,0.9,0.3,1.5,27.9,$6000,4.65
Nikola Jokic,PF,25.22,11.7,7.7,2.9,0.8,0.8,1.4,27.1,$5900,4.59
Mason Plumlee,C,27.08,10.2,7.9,3.7,0.8,1.1,2.0,27.0,$6300,4.29
Reggie Jackson,PG,30.57,17.1,2.7,5.0,0.6,0.2,2.5,26.9,$5600,4.81
Julius Randle,PF,28.71,12.4,9.3,2.2,0.8,0.4,2.5,26.8,$6200,4.32
Enes Kanter,PF,24.18,15.4,7.1,1.1,0.5,0.9,1.7,26.7,$5200,5.13
Steven Adams,C,29.40,12.1,8.8,0.8,1.1,1.2,1.8,26.7,$5400,4.94
Danilo Gallinari,SF,34.17,16.3,4.8,2.1,0.8,0.4,1.3,26.3,$5900,4.46
Gorgui Dieng,PF,30.01,11.1,7.9,2.0,0.9,1.3,1.9,26.1,$5800,4.5
Tobias Harris,PF,34.02,15.3,5.4,1.9,0.8,0.6,1.5,25.9,$5700,4.55
Marquese Chriss,PF,29.83,13.1,7,1.5,1.0,1.0,1.9,25.9,$3800,6.8
Clint Capela,C,25.94,11.3,8.3,0.9,0.6,1.5,1.1,25.7,$5800,4.43
Kenneth Faried,PF,24.40,10.9,8.9,0.9,0.8,1.1,1.2,25.5,$4800,5.32
D'Angelo Russell,PG,27.86,14.5,3.2,4.5,1.2,0.3,2.9,25.2,$5800,4.34
T.J. Warren,SF,31.06,15.6,4.4,1.2,1.5,0.3,1.2,25.1,$5500,4.56
Kentavious Caldwell-Pope,SG,34.74,15.1,3.6,2.7,1.3,0.2,1.4,25.1,$5500,4.56
Trevor Ariza,SF,32.48,12.2,4.7,2.3,2.0,0.3,1.1,24.8,$5700,4.35
Will Barton,SG,30.65,14.5,5.1,2.3,0.8,0.4,1.7,24.8,$5100,4.86
Ricky Rubio,PG,30.07,8.1,4,7.2,1.5,0.1,2.2,24.7,$5600,4.41
Patrick Beverley,PG,30.28,9.6,5,4.5,1.4,0.4,1.6,24.4,$5400,4.51
Jon Leuer,PF,28.24,11.8,7.1,1.7,0.5,0.8,1.2,24.3,$4600,5.28
Tristan Thompson,C,29.82,8.2,10.1,1.0,0.5,1.1,0.8,24.2,$4900,4.94
Marcus Morris,SF,33.29,14.2,4.4,2.2,0.8,0.4,1.3,23.9,$5200,4.59
Eric Gordon,SG,30.38,16.1,2.6,2.8,0.7,0.4,1.9,23.7,$5300,4.48
Ryan Anderson,PF,30.42,14.1,5.5,1.4,0.6,0.3,1.1,23.5,$5300,4.43
Tyson Chandler,C,27.62,7.5,10.6,0.7,0.8,1.0,1.6,23.3,$5400,4.31
Devin Booker,SG,31.73,16.1,2.6,2.8,0.8,0.3,2.4,23.2,$5800,4
Thaddeus Young,PF,30.97,10.9,6.6,1.7,1.2,0.5,1.7,23.1,$4700,4.91
Cody Zeller,C,26.13,10.1,7.1,1.3,0.6,1.2,1.3,22.9,$4900,4.67
