Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
DeMarcus Cousins,FC,34.32,26.3,11.7,3.2,1.6,1.7,3.6,48.1,$9500,5.07
LeBron James,F,38.08,27.1,8,7.0,1.5,0.7,3.6,48.0,$9900,4.85
Anthony Davis,FC,36.39,20.5,11.6,1.9,1.0,2.2,2.0,41.7,$10800,3.86
Damian Lillard,PG,35.27,24.2,4.2,7.1,1.1,0.3,3.0,39.7,$9800,4.05
Eric Bledsoe,G,36.91,19.0,5.4,7.0,1.6,0.6,3.2,37.2,$7300,5.09
Karl-Anthony Towns,C,32.15,18.3,9.9,2.2,0.8,2.0,2.1,37.0,$8700,4.25
Marc Gasol,C,34.96,17.1,8.6,3.9,1.1,2.0,2.7,36.8,$7100,5.18
Paul Millsap,FC,33.95,16.9,9.1,3.0,1.7,1.3,2.3,36.0,$8000,4.5
Kyrie Irving,G,36.35,22.9,4.3,4.4,1.1,0.3,2.7,34.8,$7300,4.76
C.J. McCollum,G,35.10,22.2,3.9,4.7,1.3,0.3,2.6,34.5,$7100,4.86
Brook Lopez,C,31.48,18.6,7.3,1.6,0.8,1.6,2.3,32.3,$6900,4.68
Kevin Love,FC,31.20,16.4,9.2,2.0,0.7,0.7,1.8,31.4,$7300,4.31
Rudy Gay,F,33.95,17.7,6.2,2.2,1.5,1.0,2.1,31.3,$7400,4.24
Mike Conley,PG,34.26,16.5,3.3,6.4,1.3,0.2,2.1,31.0,$7100,4.36
Andrew Wiggins,GF,34.56,21.0,3.8,2.2,0.7,0.7,1.8,29.9,$6000,4.98
Dennis Schroder,PG,31.50,15.9,3.3,6.3,1.1,0.2,2.7,29.2,$6000,4.87
Tim Frazier,PG,33.10,12.3,4,7.3,1.8,0.2,3.0,29.1,$5400,5.38
Zach Randolph,FC,29.06,16.1,8.2,2.1,0.6,0.2,1.8,28.9,$5400,5.35
Brandon Knight,G,34.24,16.6,3.8,4.6,1.2,0.4,3.2,28.1,$4600,6.1
Dwight Howard,FC,28.91,12.5,9.1,1.2,0.9,1.2,1.8,27.6,$8200,3.37
Julius Randle,PF,27.97,12.7,9.5,1.7,0.6,0.5,1.8,27.1,$6300,4.29
Trevor Booker,PF,29.84,9.9,9.4,1.5,1.4,0.9,1.3,26.7,$5300,5.04
Mason Plumlee,FC,27.28,10.5,7.9,2.9,0.9,1.2,1.9,26.6,$5200,5.12
Gorgui Dieng,FC,29.11,10.6,8.1,1.8,1.1,1.6,1.8,26.6,$6000,4.44
Jose Juan Barea,PG,30.17,14.4,3,5.6,0.6,0.1,1.6,26.2,$5700,4.6
Harrison Barnes,F,34.42,15.3,5.1,2.1,0.8,0.5,1.0,26.2,$5700,4.59
Kenneth Faried,FC,26.98,11.8,9.2,1.2,0.7,0.9,1.7,26.1,$5100,5.13
Danilo Gallinari,SF,35.59,18.0,4.1,1.9,0.7,0.2,1.5,26.1,$6100,4.27
Emmanuel Mudiay,PG,31.68,12.9,3.8,5.8,1.0,0.4,3.0,26.0,$5800,4.48
Deron Williams,PG,32.09,12.7,3.3,6.1,0.8,0.3,2.3,25.7,$6300,4.08
T.J. Warren,SF,31.38,14.2,5.3,1.6,1.2,0.4,1.0,25.2,$6400,3.93
Louis Williams,SG,29.46,16.8,2.5,2.7,0.9,0.2,1.7,24.4,$4800,5.07
Nikola Jokic,C,23.57,11.0,7.2,2.1,0.9,0.7,1.7,24.3,$5400,4.5
Zach LaVine,G,30.45,15.1,2.9,3.4,0.9,0.2,1.8,24.1,$5900,4.08
Jordan Clarkson,G,30.03,15.3,3.6,2.2,1.1,0.2,1.6,23.9,$5000,4.78
JaMychal Green,PF,27.84,10.5,6.4,1.4,1.0,1.3,1.1,23.8,$4400,5.4
D'Angelo Russell,PG,28.89,14.0,3.4,3.7,1.1,0.2,2.7,23.5,$6000,3.92
Tyson Chandler,C,27.05,7.5,10,0.9,0.5,1.4,1.5,23.2,$4800,4.82
Al-Farouq Aminu,F,28.82,10.8,6.6,1.7,1.0,0.7,1.8,22.9,$4800,4.76
Jameer Nelson,PG,29.70,10.1,3.2,5.5,1.0,0.2,2.2,22.4,$4200,5.33
Tristan Thompson,FC,28.77,7.8,9.1,0.9,0.6,0.9,0.8,22.3,$4800,4.64
Kent Bazemore,GF,27.92,11.1,4.9,2.2,1.3,0.5,1.8,22.1,$4700,4.7
Wilson Chandler,GF,28.49,11.3,6,1.6,0.8,0.4,1.3,22.0,$5200,4.23
Solomon Hill,GF,29.31,8.8,6,2.1,1.4,0.5,1.1,21.9,$3900,5.6
Devin Booker,SG,30.17,14.8,2.5,2.8,0.6,0.4,2.2,21.8,$6700,3.25
Alex Len,FC,21.04,8.9,8,1.1,0.6,1.0,1.6,21.8,$4800,4.53
Maurice Harkless,SF,27.88,11.1,6.2,1.5,0.8,0.4,1.5,21.7,$4700,4.61
Buddy Hield,SG,26.57,11.5,5,1.7,1.1,0.3,1.5,21.4,$4000,5.34
Justin Hamilton,FC,28.77,10.3,5.3,2.2,0.8,0.5,1.3,21.3,$4500,4.72
Jusuf Nurkic,C,21.84,9.2,6.1,1.0,0.7,1.5,1.4,21.0,$5800,3.62
Matt Barnes,GF,24.71,9.9,5.2,1.9,1.0,0.7,1.4,21.0,$4000,5.25
Evan Turner,GF,25.36,9.2,4.2,3.8,1.0,0.4,1.8,20.9,$4100,5.11
Sean Kilpatrick,SG,27.93,14.4,2.7,1.9,0.6,0.3,1.5,20.8,$4900,4.24
Andrew Bogut,C,24.98,6.2,8.9,1.0,0.3,1.4,1.4,20.4,$4500,4.53
Wesley Matthews,GF,33.42,12.2,3,1.8,1.1,0.2,1.0,20.1,$4600,4.37
Timofey Mozgov,C,22.57,10.2,6.1,1.0,0.4,0.9,1.6,20.0,$3900,5.13
Terrence Jones,F,22.29,9.7,5.1,1.2,0.8,1.0,1.2,20.0,$4700,4.26
Luol Deng,F,26.90,10.6,5.1,1.4,0.8,0.2,0.9,19.9,$4700,4.24
Kris Dunn,PG,26.85,9.6,4.3,2.4,0.9,0.5,1.3,19.9,$4800,4.14
Allen Crabbe,G,28.19,11.2,3.5,1.7,1.0,0.2,0.9,19.5,$3900,4.99
J.R. Smith,GF,31.76,11.9,2.6,1.5,1.1,0.3,0.7,19.4,$4300,4.5
Bojan Bogdanovic,GF,28.39,13.5,3.3,1.6,0.4,0.1,1.5,19.4,$4200,4.61
Luis Scola,FC,21.84,10.7,5.4,1.1,0.7,0.2,1.3,19.3,$3800,5.09
Wade Baldwin IV,PG,21.27,8.9,4.2,2.0,1.0,0.6,1.3,18.8,$3600,5.23
Rondae Hollis-Jefferson,GF,27.53,7.1,5.7,2.1,1.0,0.4,1.1,18.8,$3900,4.82
James Ennis,GF,26.00,10.2,4,1.5,1.1,0.3,1.3,18.8,$4400,4.26
