Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
DeMarcus Cousins,FC,36.16,26.0,12.1,3.5,1.4,1.2,3.9,47.1,$9800,4.8
Chris Paul,PG,32.95,20.6,4.5,9.1,2.1,0.3,2.5,42.0,$9500,4.42
Kawhi Leonard,GF,33.42,23.0,6.5,4.1,1.9,1.2,1.9,41.3,$8200,5.03
Damian Lillard,PG,36.84,26.6,4.4,6.5,0.9,0.4,3.3,40.9,$9100,4.5
Pau Gasol,FC,30.26,19.4,10.5,3.6,0.7,1.9,2.3,40.3,$7100,5.68
Paul Millsap,FC,33.68,17.9,9.3,3.4,1.8,2.3,2.4,40.0,$8000,5
DeAndre Jordan,C,35.27,13.6,15.1,1.1,0.8,2.5,1.3,38.7,$8000,4.83
John Wall,PG,34.31,17.2,4.1,9.2,1.9,0.7,4.2,36.9,$9400,3.93
Blake Griffin,FC,35.12,21.3,6.7,4.5,0.9,0.6,2.4,36.7,$8600,4.27
Jimmy Butler,GF,36.27,20.7,5.6,4.2,1.5,0.5,2.1,35.6,$8200,4.34
LaMarcus Aldridge,FC,33.34,19.7,9.1,1.5,0.5,1.4,1.6,35.1,$7800,4.5
Rajon Rondo,PG,33.14,12.6,5.9,8.7,1.9,0.4,3.3,34.0,$7500,4.54
Isaiah Thomas,PG,32.68,21.3,3,6.3,1.1,0.2,3.0,34.0,$8000,4.24
Dennis Schroder,PG,31.78,18.4,3.5,7.1,1.4,0.1,3.7,32.6,$6500,5.01
Dwyane Wade,G,30.41,17.7,3.8,5.9,1.3,0.6,2.9,32.0,$7000,4.57
Al Horford,FC,32.13,14.9,6.6,3.2,0.7,1.7,1.3,31.1,$7000,4.45
Dwight Howard,FC,32.57,12.6,11.5,1.1,0.7,1.8,2.2,30.9,$7500,4.11
C.J. McCollum,G,35.09,20.3,3.3,4.1,1.0,0.3,2.4,30.6,$6900,4.44
Marcin Gortat,C,30.98,12.4,9.7,1.5,0.8,1.7,1.9,29.4,$6500,4.52
Rudy Gay,F,33.84,16.9,6,1.6,1.3,0.7,1.8,28.7,$6900,4.16
Markieff Morris,FC,31.63,13.8,6.7,2.4,1.1,0.8,2.5,26.7,$5600,4.78
Ty Lawson,PG,35.11,10.4,4.1,6.5,1.4,0.1,2.5,25.6,$5100,5.01
Bradley Beal,SG,32.59,16.5,3.2,2.9,1.2,0.3,2.4,25.3,$6200,4.08
Robin Lopez,C,27.72,9.6,9.2,1.4,0.3,2.0,2.1,25.2,$5700,4.43
Jae Crowder,F,31.32,12.5,5.2,1.6,1.5,0.5,1.0,24.1,$5500,4.39
Kent Bazemore,GF,27.67,12.3,5.3,2.1,1.2,0.6,1.8,23.6,$5100,4.63
Al-Farouq Aminu,F,29.71,11.1,6.3,1.9,0.9,0.7,1.3,23.4,$4600,5.09
Evan Turner,GF,28.17,12.6,3.2,4.4,1.0,0.2,2.1,23.3,$5500,4.24
Avery Bradley,G,33.27,14.4,3,2.1,1.5,0.2,1.4,23.2,$5600,4.13
