Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
LeBron James,F,36.18,25.7,7.6,7.2,1.6,0.6,3.5,46.5,$9900,4.7
Stephen Curry,G,34.02,27.9,4.9,7.2,1.9,0.2,3.1,45.7,$8700,5.25
DeMarcus Cousins,FC,35.02,24.5,12.1,3.2,1.6,1.2,4.1,45.3,$9900,4.58
Anthony Davis,FC,35.43,23.7,11.3,2.1,1.0,2.1,1.8,44.8,$11000,4.07
James Harden,GF,38.33,26.1,5.8,7.5,1.6,0.6,4.4,44.3,$11200,3.96
Kevin Durant,F,36.82,26.9,7.3,4.2,1.2,1.1,3.3,43.3,$9800,4.41
Kawhi Leonard,GF,34.27,24.3,6.9,4.3,1.8,0.8,1.9,42.3,$8300,5.1
Draymond Green,F,35.54,14.2,9.5,7.3,1.6,1.5,3.0,39.8,$8300,4.79
Damian Lillard,PG,37.41,25.3,4.3,6.1,1.1,0.4,2.9,39.7,$9900,4.01
Andre Drummond,FC,32.88,16.9,14.6,0.7,1.3,1.4,1.6,39.3,$8400,4.68
Karl-Anthony Towns,C,35.51,19.2,10,2.6,0.8,2.0,2.3,38.4,$8800,4.36
Carmelo Anthony,F,35.93,21.7,7.4,4.4,0.9,0.5,2.6,37.4,$7500,4.98
Giannis Antetokounmpo,SF,35.52,17.3,8.2,4.9,1.2,1.4,2.6,37.1,$9600,3.86
Hassan Whiteside,C,32.21,16.4,12,0.6,0.5,3.2,2.1,37.0,$8600,4.3
Kyrie Irving,G,34.21,22.3,5.1,5.6,1.4,0.1,3.0,36.8,$7800,4.72
Paul George,F,34.14,21.7,6.2,4.3,1.7,0.3,3.2,36.4,$9200,3.96
LaMarcus Aldridge,FC,32.06,18.8,9.4,1.5,0.5,1.4,1.5,34.6,$7200,4.81
Marc Gasol,C,32.59,16.0,8,4.2,1.0,1.5,2.4,34.5,$6900,5
C.J. McCollum,G,36.39,22.4,3.7,4.3,1.3,0.4,2.3,34.4,$7300,4.71
Kevin Love,FC,31.65,17.5,9.5,2.3,1.0,0.6,1.8,33.8,$7400,4.56
Thaddeus Young,F,32.87,16.1,8.6,2.4,1.6,0.9,1.6,33.4,$6100,5.48
Klay Thompson,GF,34.57,23.8,3.9,2.5,0.8,0.5,1.9,32.9,$5800,5.68
Myles Turner,FC,31.52,15.3,9.3,1.3,0.6,2.6,2.0,32.8,$7100,4.62
Jeff Teague,PG,32.95,14.9,3.4,8.4,1.8,0.4,3.2,32.8,$6300,5.2
Nikola Vucevic,FC,28.00,16.3,8.4,2.4,0.8,1.1,1.6,32.2,$7400,4.35
Andrew Wiggins,GF,37.54,22.3,4.2,2.1,0.9,0.7,2.3,31.4,$6400,4.9
Kristaps Porzingis,FC,33.09,15.8,7.8,1.4,0.7,2.1,1.9,31.0,$6600,4.69
Ricky Rubio,PG,31.46,10.0,4.3,9.2,1.8,0.1,2.3,30.5,$6100,4.99
Mike Conley,PG,34.14,16.4,4,5.4,1.2,0.2,1.7,30.4,$6800,4.47
Goran Dragic,G,34.08,16.4,4.3,5.7,1.1,0.3,2.7,30.2,$6900,4.38
Gorgui Dieng,FC,33.94,12.4,8.9,2.1,1.4,1.5,2.0,30.0,$5900,5.09
Rudy Gay,F,34.10,17.5,6.4,1.6,1.3,0.7,1.9,29.7,$7300,4.07
Tim Frazier,PG,35.47,13.1,3.5,7.9,1.4,0.1,2.6,29.6,$5500,5.37
Serge Ibaka,FC,30.47,12.8,8.6,1.1,0.5,2.3,1.3,29.1,$5500,5.29
Elfrid Payton,PG,32.72,12.8,4,7.5,1.1,0.3,2.7,29.0,$6000,4.83
Aaron Gordon,F,31.32,12.6,8.3,2.1,1.3,0.9,1.3,28.8,$5900,4.88
Ishmael Smith,PG,30.12,12.9,3.9,6.5,1.0,0.3,2.4,27.5,$5900,4.67
JaMychal Green,PF,30.77,13.7,8.7,1.3,1.0,0.7,2.0,27.5,$4700,5.85
Monta Ellis,G,33.67,13.2,3.7,5.4,1.7,0.5,2.9,27.2,$5900,4.62
Jabari Parker,F,35.42,15.6,5.9,2.2,1.1,0.4,1.8,27.2,$5900,4.61
Mason Plumlee,FC,26.50,10.1,9,3.3,0.7,1.1,2.3,27.2,$4900,5.54
Pau Gasol,FC,24.60,13.0,8.1,1.6,0.5,1.1,1.6,26.7,$6500,4.11
D'Angelo Russell,PG,33.38,14.8,4.9,4.2,1.3,0.2,3.4,26.6,$6100,4.36
Derrick Favors,FC,27.32,13.3,6.8,1.3,1.0,1.3,1.5,26.5,$6600,4.02
Ryan Anderson,FC,32.65,16.3,6.5,1.3,0.5,0.3,1.2,26.5,$5300,4.99
Tobias Harris,F,32.93,14.0,6.5,1.7,1.0,0.6,1.2,26.4,$6200,4.25
Zach LaVine,G,34.67,16.3,4.1,3.6,0.8,0.2,2.3,26.3,$5900,4.46
Julius Randle,PF,28.33,11.8,9.6,1.5,0.7,0.4,1.7,26.1,$6400,4.07
Rudy Gobert,C,31.86,9.7,10.3,0.8,0.6,1.6,1.8,25.9,$6900,3.75
Derrick Rose,PG,32.61,16.5,3.4,4.3,0.6,0.2,2.8,25.8,$5700,4.53
Evan Fournier,GF,34.53,16.4,3.4,3.1,1.1,0.0,1.6,25.7,$6000,4.29
Robert Covington,F,30.22,12.8,6.6,1.5,1.8,0.7,2.3,25.7,$4700,5.46
Kris Dunn,PG,31.83,14.1,5.3,2.0,1.1,0.4,1.8,24.7,$4000,6.17
Ty Lawson,PG,35.10,9.9,4.2,6.3,1.2,0.1,2.7,24.3,$5100,4.76
Greg Monroe,FC,22.22,11.6,6.8,1.7,0.7,0.8,1.2,24.1,$5600,4.31
Rodney Hood,GF,34.22,15.3,3.4,3.0,0.9,0.1,1.9,24.0,$5300,4.52
Joakim Noah,FC,26.23,5.3,9.5,3.6,0.6,1.1,1.6,23.9,$4200,5.69
Zach Randolph,FC,24.14,12.8,7,1.9,0.4,0.1,1.5,23.6,$5900,3.99
Maurice Harkless,SF,28.46,11.9,6.2,1.0,1.3,0.6,1.3,23.3,$4800,4.86
Sergio Rodriguez,PG,30.49,12.3,4.6,2.1,1.1,0.8,1.5,23.3,$5100,4.56
Chandler Parsons,F,28.95,13.2,4.3,3.0,0.6,0.3,1.4,23.3,$6400,3.63
Clint Capela,FC,24.63,8.0,8.4,0.9,1.0,1.4,1.1,23.1,$4600,5.03
George Hill,G,35.94,13.1,3.5,3.4,0.9,0.1,1.4,23.0,$5600,4.11
Jon Leuer,FC,26.73,9.4,7.9,1.3,0.8,0.9,1.4,22.8,$4000,5.71
James Ennis,GF,29.75,12.6,4.6,2.0,1.1,0.5,1.5,22.8,$4400,5.19
Luol Deng,F,29.95,11.8,6.1,1.7,0.8,0.4,1.3,22.8,$4900,4.65
Tristan Thompson,FC,30.70,7.9,9.5,0.8,0.6,1.0,1.0,22.7,$4300,5.28
Matthew Dellavedova,G,31.38,10.1,2.8,6.0,0.9,0.1,2.0,22.5,$4600,4.88
Kentavious Caldwell-Pope,SG,34.85,13.1,3.5,1.8,1.5,0.2,1.1,22.3,$4500,4.96
Dario Saric,PF,27.46,10.9,6.4,1.8,0.8,0.4,1.5,22.2,$3900,5.69
Richaun Holmes,PF,22.70,9.7,7.1,1.1,0.7,1.0,1.1,22.2,$3800,5.83
Dion Waiters,GF,33.91,11.3,4.8,2.7,1.2,0.3,2.0,22.1,$4500,4.91
Trevor Ariza,GF,34.84,10.7,4.3,2.1,1.9,0.3,1.3,22.1,$5200,4.25
J.R. Smith,GF,30.73,13.4,2.9,1.7,1.4,0.2,0.6,22.0,$4400,5.01
Evan Turner,GF,26.93,10.2,3.5,4.7,1.0,0.3,2.1,22.0,$4500,4.88
Kyle O'Quinn,FC,15.13,8.9,7.1,1.7,0.3,1.4,1.7,21.7,$3700,5.86
Eric Gordon,SG,33.64,13.1,3.1,3.3,0.7,0.2,1.9,21.7,$5200,4.17
Marcus Morris,F,32.25,12.9,4.2,2.2,0.7,0.3,1.7,21.5,$5800,3.71
Dante Exum,PG,17.83,10.0,5.3,2.4,1.0,0.2,1.4,21.0,$3500,5.99
Al-Farouq Aminu,F,26.15,10.0,5.9,1.6,0.8,0.6,1.4,20.9,$4500,4.64
Justise Winslow,F,33.98,9.2,6.1,2.1,1.1,0.4,2.0,20.7,$5000,4.13
Kyle Anderson,SF,24.53,8.4,4.8,2.4,1.2,0.8,1.1,20.7,$3500,5.9
Dante Cunningham,F,17.68,10.6,5.6,1.4,0.4,0.8,1.2,20.6,$3700,5.57
Joel Embiid,C,23.75,10.5,5.8,1.4,0.6,0.6,1.4,20.6,$4500,4.57
Jerami Grant,F,24.57,9.2,4.3,1.5,0.7,1.8,1.4,20.2,$4200,4.81
Tyler Johnson,G,28.92,11.4,3,2.7,0.9,0.3,1.6,19.9,$4400,4.51
Vince Carter,GF,26.80,10.3,4.4,1.7,0.9,0.4,0.9,19.8,$3900,5.08
Bismack Biyombo,C,22.90,6.8,7.7,0.5,0.4,1.6,1.0,19.8,$4500,4.4
Andre Iguodala,GF,28.31,7.6,3.7,3.9,1.2,0.3,1.1,19.8,$4100,4.83
