Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.58,25.6,6.2,8.3,1.6,0.5,4.1,45.6,$11700,3.9
Kevin Durant,SF,36.86,26.2,8.2,4.6,1.3,1.2,2.9,45.0,$9700,4.64
Blake Griffin,PF,36.92,23.9,9.2,4.5,1.3,1.1,2.9,43.6,$8800,4.95
Stephen Curry,PG,34.28,25.4,4.8,6.7,1.9,0.4,3.2,42.6,$9100,4.68
Anthony Davis,PF,34.88,21.2,9.9,2.3,1.1,2.1,2.3,40.6,$11400,3.56
Giannis Antetokounmpo,SG,36.19,20.2,9.2,4.5,1.3,1.5,3.0,40.6,$9600,4.23
Kemba Walker,PG,35.99,23.0,4.7,5.4,1.7,0.4,2.1,38.8,$8500,4.57
Draymond Green,PF,34.20,13.6,9.2,7.1,1.5,1.6,2.9,38.6,$8200,4.71
Chris Paul,PG,33.72,18.3,4.9,7.9,2.2,0.3,2.5,38.5,$9300,4.14
Andre Drummond,C,32.40,15.5,14.8,1.0,1.4,1.5,2.1,38.5,$8000,4.81
Marc Gasol,C,35.51,17.6,9,4.5,1.1,1.6,2.4,38.2,$7100,5.37
Karl-Anthony Towns,C,34.76,19.5,9.9,2.5,0.7,1.7,2.2,37.7,$8300,4.55
John Wall,PG,33.42,19.1,4,8.4,1.7,0.6,3.7,37.4,$8900,4.2
Hassan Whiteside,C,30.68,14.9,13.2,0.6,0.7,2.9,1.8,37.0,$9000,4.12
Jimmy Butler,SF,37.52,21.9,5.3,4.4,1.6,0.4,2.3,36.6,$8500,4.3
Jrue Holiday,PG,31.38,19.5,3.9,6.1,1.4,0.5,2.5,34.6,$7900,4.38
Isaiah Thomas,PG,34.74,21.4,2.7,6.7,1.1,0.2,2.9,34.4,$8300,4.14
Eric Bledsoe,PG,34.23,17.2,5.2,6.8,1.5,0.3,3.2,34.0,$7200,4.73
Gordon Hayward,SF,35.78,19.8,5.5,4.0,1.3,0.2,2.4,33.0,$7300,4.52
Nicolas Batum,SG,35.22,15.5,5.9,5.9,1.0,0.5,2.7,31.7,$6700,4.74
DeAndre Jordan,C,30.84,11.0,11.8,0.9,0.7,2.1,1.3,30.8,$6800,4.53
Mike Conley,PG,33.84,16.2,3.7,6.1,1.3,0.2,2.0,30.8,$7200,4.28
Nikola Vucevic,C,28.33,15.3,8.1,2.5,0.8,0.8,1.6,30.4,$6500,4.67
Rajon Rondo,PG,32.91,10.2,6.2,7.9,1.4,0.3,3.0,29.9,$5500,5.43
Markieff Morris,PF,32.84,15.2,7.7,2.1,1.3,0.8,2.5,29.3,$5700,5.14
Andrew Wiggins,SF,35.27,21.0,3.8,2.1,0.7,0.5,2.3,28.8,$7300,3.95
