Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.64,26.8,9,11.0,1.8,0.3,5.0,53.3,$11600,4.59
LeBron James,SF,36.95,25.9,7.5,7.5,1.3,0.7,3.4,46.8,$9800,4.77
Kevin Durant,SF,35.42,27.7,8.2,4.5,1.2,1.2,2.9,46.2,$9900,4.67
Stephen Curry,PG,34.34,27.6,4.7,7.0,2.1,0.2,3.0,45.3,$8800,5.15
Anthony Davis,PF,37.02,23.8,10.8,2.8,1.2,2.1,2.3,45.3,$11600,3.9
DeMarcus Cousins,C,34.57,25.2,10.8,3.1,1.5,1.4,3.4,45.2,$10000,4.52
James Harden,SG,37.62,26.2,6.3,8.0,1.3,0.5,4.3,45.1,$11600,3.88
Blake Griffin,PF,34.66,23.5,8.3,4.3,1.2,0.7,2.3,41.4,$9500,4.36
Kawhi Leonard,SF,33.32,23.9,6.7,4.2,1.8,0.7,2.3,40.9,$8500,4.82
Draymond Green,PF,34.02,14.4,9.5,7.3,1.7,1.6,2.9,40.5,$8000,5.06
Karl-Anthony Towns,C,35.42,20.6,10.6,2.5,0.8,1.9,2.3,40.2,$8700,4.62
Paul George,SF,34.71,22.8,6.6,4.4,1.8,0.6,3.2,38.9,$8600,4.53
DeMar DeRozan,SG,37.15,24.5,5.3,5.3,1.3,0.0,2.6,38.8,$9400,4.13
Kemba Walker,PG,35.99,23.8,4.5,5.1,1.6,0.4,2.5,38.4,$7800,4.92
Kyrie Irving,PG,34.31,25.5,4.9,4.8,1.2,0.1,3.0,38.2,$7600,5.02
Hassan Whiteside,C,34.77,15.4,13.8,0.6,0.8,2.9,2.1,38.2,$9200,4.15
Andre Drummond,C,32.67,16.0,14.2,0.9,1.3,1.3,1.9,37.7,$8100,4.65
Kevin Love,PF,33.16,19.3,11.2,2.3,0.8,0.9,2.2,37.4,$7800,4.79
Damian Lillard,PG,37.15,23.9,4.4,5.9,1.1,0.2,3.5,37.1,$9000,4.13
Paul Millsap,PF,33.79,16.9,9,3.3,1.8,1.5,2.5,36.8,$7800,4.71
Chris Paul,PG,31.42,17.0,4,8.3,2.1,0.2,2.5,36.4,$9300,3.91
Kyle Lowry,PG,37.57,19.1,5.1,6.6,1.6,0.3,3.0,35.9,$8600,4.18
Marc Gasol,C,33.46,16.4,8.1,4.0,1.1,2.0,2.5,35.8,$6800,5.27
Isaiah Thomas,PG,32.21,22.3,2.9,6.4,1.2,0.2,2.4,35.8,$8200,4.36
Jrue Holiday,PG,31.37,19.9,3.2,6.4,1.4,0.4,2.8,34.1,$7900,4.32
Al Horford,C,31.77,15.6,7.1,3.5,0.9,2.1,1.3,34.1,$7200,4.73
Gordon Hayward,SF,36.26,20.2,5.6,3.9,1.1,0.3,2.3,33.3,$7100,4.69
Brook Lopez,C,29.04,19.4,7.3,1.6,0.7,1.6,2.3,32.9,$7300,4.5
Nikola Vucevic,C,27.92,15.9,8.8,2.3,0.8,0.9,1.5,31.8,$6300,5.05
DeAndre Jordan,C,32.88,11.3,12.4,0.8,0.7,2.2,1.4,31.8,$6600,4.82
Eric Bledsoe,PG,33.37,18.1,4.4,5.4,1.3,0.2,3.1,31.4,$7500,4.18
Rudy Gay,SF,34.49,18.6,6.7,2.0,1.3,0.7,2.3,31.3,$7200,4.35
LaMarcus Aldridge,PF,33.01,17.7,8,1.5,0.8,0.8,1.6,31.2,$6900,4.51
Mike Conley,PG,33.28,15.4,3.8,6.5,1.4,0.3,2.1,31.0,$7100,4.37
Pau Gasol,C,30.24,14.1,8.9,2.5,0.5,1.3,1.4,30.7,$6100,5.04
Andrew Wiggins,SF,36.05,22.1,4.2,2.2,0.6,0.7,2.4,30.6,$6700,4.57
C.J. McCollum,SG,35.80,19.1,3.5,4.4,1.2,0.3,2.5,30.4,$7500,4.05
Klay Thompson,SG,34.53,21.8,3.5,2.3,0.7,0.7,2.0,30.3,$6000,5.04
Dwight Howard,C,29.94,11.1,11.2,1.3,1.1,1.7,2.1,30.0,$8100,3.7
Elfrid Payton,PG,31.95,13.8,3.9,6.6,1.4,0.5,2.3,29.9,$5700,5.24
Ricky Rubio,PG,31.44,9.8,4.6,8.7,1.8,0.1,2.4,29.8,$6200,4.8
Rudy Gobert,C,31.53,9.7,11.2,1.3,0.6,2.5,1.7,29.6,$6700,4.42
Tim Frazier,PG,32.53,13.3,3.8,7.4,1.2,0.2,2.6,29.2,$5400,5.4
Jeff Teague,PG,31.95,15.4,3,6.3,1.6,0.3,3.1,29.2,$7000,4.16
Dennis Schroder,PG,31.75,16.3,3.4,6.4,1.1,0.1,3.3,29.1,$5500,5.29
Alex Len,C,29.83,11.9,10.8,1.4,0.5,1.6,2.1,29.1,$5200,5.59
Goran Dragic,PG,34.46,15.9,4.4,5.5,0.9,0.2,2.8,28.8,$6700,4.3
Zach LaVine,SG,34.98,18.4,3.7,3.3,1.1,0.3,2.2,28.4,$5800,4.89
Evan Fournier,SG,34.31,18.6,3.6,3.3,1.2,0.1,2.1,28.4,$5300,5.35
Gorgui Dieng,PF,31.87,11.3,8.6,2.4,1.0,1.4,2.0,28.0,$5700,4.92
Nicolas Batum,SG,34.42,14.0,5.4,5.1,0.9,0.3,2.6,27.9,$6400,4.36
Myles Turner,C,29.48,13.6,7.5,1.0,0.8,1.9,1.8,27.7,$6200,4.47
Jonas Valanciunas,C,29.77,13.9,8.8,1.0,0.4,1.3,1.7,27.7,$6200,4.46
Jusuf Nurkic,C,26.76,13.4,8.2,2.0,0.7,1.2,2.4,27.6,$4900,5.64
Avery Bradley,SG,34.43,15.8,4.9,2.4,1.4,0.4,1.5,27.4,$6700,4.09
Victor Oladipo,SG,33.23,15.6,4.6,3.6,1.2,0.2,2.1,27.2,$5900,4.61
Thaddeus Young,PF,31.60,12.4,7.8,2.0,1.4,0.6,1.6,27.2,$5700,4.76
Clint Capela,C,29.55,11.6,9.1,1.2,0.7,1.3,1.3,27.0,$5700,4.74
Steven Adams,C,31.70,10.0,9.7,0.9,0.9,1.9,1.7,26.9,$4900,5.49
Mason Plumlee,C,28.36,10.1,8.1,3.5,0.9,0.9,1.9,26.8,$5300,5.05
Serge Ibaka,PF,29.51,12.9,8,0.9,0.5,1.7,1.5,26.8,$6000,4.46
Emmanuel Mudiay,PG,32.64,13.4,4.2,5.7,1.1,0.3,3.2,26.6,$6100,4.36
Wilson Chandler,SF,33.52,14.6,7,1.7,0.9,0.6,2.0,26.6,$5900,4.5
JaMychal Green,PF,31.37,12.3,8.2,1.3,0.9,1.1,1.8,26.3,$4300,6.11
Ishmael Smith,PG,30.56,12.5,3.9,5.8,1.1,0.3,2.6,26.1,$5400,4.83
Tobias Harris,PF,34.57,15.3,5.4,1.9,0.9,0.6,1.6,26.0,$5500,4.73
Dirk Nowitzki,PF,28.32,14.5,6.8,1.2,0.6,0.8,1.4,25.9,$6500,3.98
Rodney Hood,SG,34.02,16.3,4,2.6,0.9,0.3,1.6,25.8,$5600,4.61
George Hill,PG,30.34,15.6,3.2,3.4,0.9,0.3,1.4,25.5,$6300,4.05
Devin Booker,SG,32.89,18.2,2.8,2.8,0.7,0.3,2.3,25.5,$6100,4.17
Ryan Anderson,PF,31.63,14.9,7,1.3,0.5,0.3,1.4,25.5,$4700,5.41
Darren Collison,PG,30.37,15.2,2.3,4.7,1.1,0.1,2.0,25.4,$6100,4.17
