Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.89,30.1,7.8,10.5,1.7,0.4,5.7,53.7,$12500,4.3
Giannis Antetokounmpo,SG,36.77,23.7,9.4,5.4,1.8,1.9,2.9,47.6,$10300,4.62
Nikola Jokic,PF,33.33,21.8,11.4,5.4,0.9,1.1,2.7,44.9,$10300,4.36
Karl-Anthony Towns,C,38.33,24.0,12.3,2.7,0.7,1.6,2.6,44.8,$10500,4.27
John Wall,PG,35.60,22.5,4.6,10.1,2.0,0.6,4.0,44.4,$10200,4.35
Stephen Curry,PG,33.67,25.5,4.6,6.4,1.8,0.2,3.2,41.4,$9900,4.18
Damian Lillard,PG,35.81,25.7,4.6,5.7,1.0,0.3,2.6,39.8,$9400,4.23
Paul George,SF,35.25,24.8,6.9,3.8,1.7,0.3,3.4,39.4,$8600,4.58
Ricky Rubio,PG,34.38,13.4,5.3,11.0,2.3,0.1,3.2,37.9,$7700,4.92
Kemba Walker,PG,36.65,23.2,3.8,5.7,1.1,0.3,2.4,36.7,$7800,4.71
Andre Drummond,C,30.37,14.9,14,1.0,1.5,1.2,1.9,36.7,$7600,4.83
Draymond Green,PF,33.07,11.3,8.5,6.9,2.0,1.5,2.3,36.6,$7700,4.75
Hassan Whiteside,C,32.64,16.0,13.1,0.8,0.7,2.0,2.1,36.2,$8800,4.12
T.J. Warren,SF,40.39,20.8,7.1,1.9,1.7,0.9,1.3,36.1,$6400,5.64
D'Angelo Russell,PG,36.29,20.3,4.5,6.1,1.8,0.3,3.5,35.6,$6500,5.47
Tyler Ulis,PG,39.68,16.5,3.9,8.4,2.2,0.1,3.5,34.9,$6000,5.81
Dennis Schroder,PG,34.49,19.6,3.7,7.4,1.2,0.2,3.4,34.5,$7200,4.8
Brook Lopez,C,29.97,20.8,6.3,2.2,0.6,1.8,2.6,33.9,$6700,5.05
Dwight Howard,C,32.14,13.6,12.9,1.3,0.9,1.5,2.2,33.6,$7200,4.67
Bradley Beal,SG,34.65,23.4,3.2,3.5,1.1,0.2,2.0,33.1,$7800,4.24
Jeff Teague,PG,34.21,15.7,4.2,7.8,1.3,0.4,2.8,33.0,$7300,4.53
C.J. McCollum,SG,35.47,23.0,3.4,3.4,1.0,0.5,2.2,33.0,$6900,4.78
Goran Dragic,PG,33.39,19.0,3.7,6.0,1.2,0.2,2.9,32.3,$7500,4.31
Myles Turner,C,32.44,15.4,7.9,1.4,0.9,2.3,1.4,32.0,$6700,4.77
Robert Covington,SF,35.85,14.8,7.9,2.1,2.1,1.2,2.3,31.7,$6700,4.74
Julius Randle,PF,32.76,14.4,9.5,3.7,0.8,0.6,2.6,31.6,$6900,4.57
Nicolas Batum,SG,34.38,14.9,6.1,5.9,1.1,0.4,2.7,31.4,$6700,4.68
Andrew Wiggins,SF,37.15,22.5,4,2.2,0.9,0.4,2.2,31.0,$7200,4.31
Klay Thompson,SG,34.27,22.3,3.8,2.1,0.9,0.4,1.7,30.9,$7000,4.42
James Johnson,PF,30.11,13.9,6.1,3.9,1.1,1.5,2.4,29.9,$6200,4.82
Clint Capela,C,28.44,14.0,9.4,1.1,0.7,1.5,1.5,29.8,$5500,5.42
Alan Williams,C,25.41,12.5,10.6,1.0,1.0,1.5,1.9,29.8,$5400,5.52
Khris Middleton,SF,33.69,17.2,4.3,3.9,1.6,0.3,2.6,29.4,$6300,4.67
Tim Hardaway Jr.,SG,36.45,19.6,3.7,2.9,1.1,0.2,2.0,29.0,$5900,4.91
Dario Saric,PF,32.28,15.6,8.3,2.4,0.8,0.4,2.6,29.0,$7300,3.97
Jordan Clarkson,PG,36.29,18.5,3.8,3.4,1.4,0.1,2.5,28.7,$5900,4.86
Greg Monroe,C,26.32,14.0,7.6,2.4,1.3,0.6,1.9,28.6,$6000,4.77
Jusuf Nurkic,C,28.60,12.5,8.7,2.3,0.9,1.3,2.6,28.2,$6700,4.21
Wilson Chandler,SF,33.23,16.3,6.5,2.0,0.8,0.5,1.6,28.1,$6300,4.46
Ishmael Smith,PG,33.23,11.8,4.1,6.9,1.2,0.3,2.3,27.8,$4500,6.17
Danilo Gallinari,SF,33.54,18.0,4.9,2.1,0.7,0.3,1.4,27.6,$6500,4.25
Jeremy Lin,PG,27.27,15.1,3.5,5.2,1.1,0.4,2.5,27.6,$5800,4.76
Richaun Holmes,PF,26.16,12.6,7.6,1.3,1.2,1.4,1.3,27.6,$5700,4.84
Otto Porter,SF,33.12,14.5,6.1,1.5,1.5,0.5,0.8,27.3,$5600,4.87
Ersan Ilyasova,PF,31.37,15.5,6.8,1.9,0.8,0.4,1.7,27.2,$4800,5.67
Ivica Zubac,C,27.21,13.1,7.6,1.3,0.5,1.5,1.6,26.6,$4400,6.04
Gary Harris,SG,34.34,16.2,3.5,3.0,1.3,0.2,1.4,26.5,$6100,4.34
