Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.80,28.9,9.6,10.2,1.7,0.3,5.2,54.5,$12600,4.33
James Harden,SG,36.74,28.9,8,10.7,1.5,0.5,5.4,53.2,$12500,4.25
Kevin Durant,SF,36.85,28.1,8.9,4.9,1.2,1.7,2.4,49.5,$10600,4.67
Anthony Davis,PF,35.95,26.7,11.5,2.2,1.2,2.3,2.5,48.3,$10800,4.47
LeBron James,SF,37.65,26.2,7.9,8.1,1.5,0.6,4.1,47.9,$10700,4.48
Jimmy Butler,SF,36.93,24.8,6.5,5.1,1.8,0.4,2.3,42.4,$9700,4.37
John Wall,PG,35.70,21.5,4.4,9.6,2.0,0.4,4.1,41.9,$10200,4.11
Kawhi Leonard,SF,33.77,25.5,6.2,3.6,1.8,0.8,2.0,41.5,$9800,4.24
Draymond Green,PF,36.65,12.8,9.6,8.3,2.1,1.5,2.8,41.2,$7900,5.21
Kyle Lowry,PG,36.93,22.3,4.9,7.1,1.6,0.3,2.8,39.8,$8800,4.53
DeMar DeRozan,SG,35.29,26.8,5,3.9,1.2,0.2,2.3,39.2,$9000,4.35
Damian Lillard,PG,35.79,25.4,4.5,5.9,0.8,0.3,2.7,39.2,$8800,4.45
Kyrie Irving,PG,35.34,24.0,3.3,5.8,1.2,0.3,2.6,37.1,$8600,4.31
Kevin Love,PF,32.22,19.9,11,2.1,0.8,0.4,2.1,36.6,$8000,4.57
Paul George,SF,35.68,22.8,5.8,3.5,1.8,0.3,2.8,36.4,$8300,4.39
Paul Millsap,PF,33.72,18.0,8.3,3.5,1.5,1.1,2.2,36.2,$8000,4.53
Jeff Teague,PG,32.73,16.1,4.3,8.1,1.5,0.5,2.9,34.5,$7900,4.37
Myles Turner,C,33.42,17.3,8.5,1.2,0.8,2.5,1.5,34.4,$6800,5.06
C.J. McCollum,SG,34.98,23.4,3.7,3.8,1.1,0.5,2.4,34.3,$8000,4.29
Mason Plumlee,C,32.17,13.3,9.2,4.6,1.0,1.3,2.1,33.7,$7000,4.82
Carmelo Anthony,SF,33.67,21.4,6,3.0,0.9,0.4,2.0,33.7,$8000,4.21
Dwyane Wade,SG,30.94,19.4,4.2,4.0,1.7,0.7,2.4,32.8,$7800,4.21
Kristaps Porzingis,PF,33.38,18.4,7.2,1.3,0.7,1.9,1.8,32.4,$6600,4.91
LaMarcus Aldridge,PF,32.42,18.0,7.4,2.1,0.7,1.1,1.3,32.3,$7900,4.09
Jrue Holiday,PG,31.40,15.2,3.7,7.3,1.5,0.5,2.7,31.9,$7600,4.2
Bradley Beal,SG,34.50,22.0,3,3.7,1.0,0.3,2.0,31.8,$7200,4.41
Dwight Howard,C,29.15,12.6,11.8,1.3,0.9,1.3,2.0,31.1,$7300,4.26
Klay Thompson,SG,35.02,22.2,3.7,2.2,0.8,0.5,2.0,30.5,$6400,4.77
Elfrid Payton,PG,32.57,14.5,4.1,6.6,1.3,0.4,2.4,30.3,$6800,4.46
Steven Adams,C,34.02,13.9,8.6,1.5,1.3,1.3,2.1,29.6,$6000,4.93
Dennis Schroder,PG,30.57,17.4,2.9,6.3,0.9,0.2,3.0,29.5,$6800,4.34
Marcin Gortat,C,34.32,11.2,11.6,1.5,0.5,1.4,1.7,29.5,$6400,4.6
Harrison Barnes,SF,35.63,19.0,5.1,1.6,0.8,0.3,1.4,28.3,$6200,4.57
Nikola Vucevic,C,25.39,12.7,8.5,2.2,0.8,0.9,1.4,28.2,$6800,4.15
Otto Porter,SF,33.72,14.7,6.1,1.7,1.4,0.5,0.8,27.6,$6700,4.11
Robert Covington,SF,35.44,12.0,7.1,1.8,2.0,1.3,2.4,27.4,$5600,4.9
Victor Oladipo,SG,34.59,16.4,4.1,2.7,1.2,0.4,1.6,27.0,$6100,4.42
Brandon Jennings,PG,33.02,12.2,3.6,6.7,1.3,0.1,2.8,26.6,$4600,5.78
Aaron Gordon,SF,33.84,14.4,6.2,2.3,0.9,0.4,1.4,26.5,$5200,5.09
Markieff Morris,PF,31.51,14.1,6.6,1.8,1.1,0.6,1.9,26.2,$6900,3.8
Jonas Valanciunas,C,27.16,11.3,10,0.7,0.5,0.9,1.4,25.8,$5800,4.44
Kent Bazemore,SF,31.38,13.4,3.8,3.8,1.4,0.7,2.2,25.7,$4800,5.35
David Lee,PF,26.10,10.8,8.6,2.1,0.4,0.9,1.4,25.5,$5800,4.39
Norman Powell,SG,32.12,14.3,4.4,2.2,1.5,0.4,1.3,25.4,$4900,5.18
Serge Ibaka,PF,27.26,13.6,6.4,1.0,0.5,1.4,1.2,25.4,$5700,4.45
Patrick Beverley,PG,31.19,9.8,5.3,4.3,1.5,0.4,1.5,24.9,$5600,4.45
Tyreke Evans,SG,20.85,12.5,3.7,4.8,1.1,0.2,1.9,24.8,$5700,4.36
Trevor Ariza,SF,34.43,12.2,5,2.2,1.9,0.3,1.1,24.8,$5300,4.68
Eric Gordon,SG,30.35,16.9,2.9,2.8,0.6,0.4,1.8,24.8,$5800,4.27
Taj Gibson,PF,27.99,12.2,7.2,1.2,0.6,1.1,1.5,24.5,$4900,5.01
Nerlens Noel,PF,23.38,10.3,6.8,1.2,1.3,1.3,1.2,24.3,$4700,5.16
Terrence Jones,PF,24.83,12.1,6.3,1.2,0.7,1.2,1.1,24.2,$6000,4.03
Thaddeus Young,PF,31.19,11.5,6,1.7,1.6,0.5,1.5,24.0,$5600,4.28
Clint Capela,C,22.46,11.0,7.2,0.8,0.4,1.6,1.2,23.6,$5000,4.73
Dirk Nowitzki,PF,25.16,13.1,5.9,1.4,0.5,0.6,0.9,23.6,$5500,4.29
Shaun Livingston,PG,33.46,10.8,4.2,4.2,1.0,0.6,1.8,23.5,$4200,5.6
T.J. McConnell,PG,29.37,7.0,3.7,7.0,1.8,0.1,2.3,23.4,$5900,3.97
Wesley Matthews,SG,35.23,14.6,3.2,2.1,1.2,0.3,1.3,23.3,$5000,4.66
Seth Curry,SG,32.71,13.3,2.7,3.3,1.3,0.2,1.5,23.0,$4000,5.75
Al-Farouq Aminu,PF,30.55,8.5,7.2,2.2,1.1,0.8,1.7,22.5,$5300,4.25
Tristan Thompson,C,28.72,7.6,9.3,0.7,0.5,1.3,0.9,22.5,$4900,4.59
Ryan Anderson,PF,31.01,13.6,5,1.2,0.6,0.3,0.9,22.3,$4900,4.55
Ersan Ilyasova,PF,24.68,13.1,5.3,1.5,0.5,0.4,1.4,22.1,$5700,3.88
Robin Lopez,C,27.79,9.4,7.1,0.9,0.2,1.7,1.1,22.0,$4300,5.11
Tim Hardaway Jr.,SG,27.57,14.2,2.6,2.2,0.8,0.2,1.2,21.4,$4600,4.66
Lucas Nogueira,C,24.90,6.7,6.6,1.0,1.0,2.1,1.1,21.2,$4000,5.31
C.J. Miles,SF,29.27,13.8,3.6,1.0,0.9,0.3,0.9,21.1,$4000,5.28
Maurice Harkless,SF,29.72,11.1,4.8,1.0,1.1,0.8,1.3,20.9,$4000,5.22
Tony Parker,PG,25.65,11.6,2.1,4.6,0.4,0.1,1.5,20.5,$4600,4.46
Courtney Lee,SG,33.81,11.2,3.3,2.1,1.0,0.3,0.9,20.0,$4500,4.45
Donatas Motiejunas,PF,19.20,8.7,4.6,1.9,1.1,0.9,1.3,19.8,$3700,5.34
Danny Green,SG,31.74,8.8,3.7,2.1,1.2,0.9,1.2,19.4,$3600,5.39
Cory Joseph,PG,25.31,10.3,2.9,3.2,0.9,0.1,1.2,19.4,$4000,4.85
DeMarre Carroll,SF,26.66,10.6,3.8,1.0,1.3,0.4,0.7,19.4,$4200,4.61
Iman Shumpert,SG,29.91,9.4,3.6,2.2,1.3,0.3,1.3,18.9,$4300,4.4
Dario Saric,PF,24.01,9.8,5.7,1.6,0.5,0.3,1.8,18.8,$4600,4.1
Zaza Pachulia,C,19.22,5.9,6.3,2.2,0.9,0.7,1.3,18.7,$4200,4.44
Dewayne Dedmon,C,17.64,6.1,7,0.8,0.7,1.2,0.9,18.6,$3500,5.31
Patrick Mills,PG,22.27,10.5,1.8,3.4,0.9,0.0,1.4,18.2,$3900,4.66
Justin Holiday,SG,24.44,9.4,4.1,1.4,1.1,0.3,1.1,18.1,$3600,5.03
C.J. Watson,SG,30.07,7.5,2.7,3.9,1.4,0.2,1.7,18.1,$4000,4.52
Patrick Patterson,PF,27.53,7.6,5.3,1.5,0.8,0.4,0.6,18.0,$3800,4.74
Evan Turner,SF,23.78,8.8,3.4,3.0,0.8,0.2,1.5,17.9,$4600,3.89
Montrezl Harrell,PF,18.91,9.3,4.3,1.0,0.4,1.0,0.9,17.9,$4500,3.97
Andre Iguodala,SF,25.08,6.2,3.9,3.4,1.0,0.3,0.8,17.8,$4200,4.23
Terrence Ross,SF,24.13,10.9,2.7,0.9,1.0,0.4,0.6,17.7,$3600,4.91
E'Twaun Moore,SG,24.61,10.1,2.4,2.2,0.7,0.5,1.0,17.7,$3900,4.53
Andre Roberson,SF,29.86,7.0,4.6,1.2,1.1,0.8,0.7,17.4,$3800,4.58
Solomon Hill,SF,30.15,7.5,4.1,2.0,1.0,0.4,1.0,17.2,$4200,4.1
Bismack Biyombo,C,23.07,5.8,6.8,0.8,0.3,1.3,1.2,17.2,$4200,4.09
Jahlil Okafor,C,19.20,9.4,4.2,0.9,0.3,1.0,1.3,17.1,$4700,3.64
Allen Crabbe,SG,28.31,10.3,3,1.4,0.6,0.2,0.8,16.8,$3700,4.54
Domantas Sabonis,PF,26.41,8.0,4.5,1.4,0.8,0.4,1.2,16.7,$3500,4.77
Kyle O'Quinn,C,15.34,6.1,5.5,1.0,0.4,1.2,1.0,16.4,$4000,4.1
Dante Cunningham,SF,28.02,7.4,4.6,0.8,0.7,0.7,0.7,16.2,$3600,4.51
Dwight Powell,PF,18.73,7.0,4.7,0.7,0.9,0.6,0.5,16.2,$3500,4.63
Mike Muscala,PF,19.67,7.5,4,1.4,0.5,0.7,0.8,16.0,$3500,4.57
Joffrey Lauvergne,C,18.99,8.3,5.1,1.3,0.3,0.1,1.2,16.0,$3500,4.56
Doug McDermott,SF,25.03,10.0,3.2,1.2,0.3,0.1,0.7,15.7,$3500,4.5
Sam Dekker,SF,19.20,7.8,4.1,1.1,0.7,0.3,0.7,15.7,$4100,3.82
Nene Hilario,C,16.22,7.9,4,1.0,0.7,0.6,1.2,15.6,$4100,3.8
Monta Ellis,SG,22.28,7.3,2.5,2.8,0.9,0.4,1.6,15.5,$3500,4.43
Jeff Green,SF,23.65,9.6,3.2,1.2,0.5,0.2,1.2,15.4,$3900,3.96
Jerami Grant,SF,25.09,7.0,3.9,0.7,0.4,1.3,0.8,15.3,$3500,4.38
Manu Ginobili,SG,17.63,7.4,2.2,2.4,1.1,0.3,1.2,15.2,$3600,4.23
Devin Harris,PG,21.03,8.1,2.5,2.1,0.9,0.1,1.1,15.2,$3500,4.33
Nikola Mirotic,PF,18.08,7.2,4.4,0.6,0.5,0.7,0.9,14.9,$3600,4.13
Rajon Rondo,PG,18.36,4.3,3.2,4.1,0.9,0.1,1.5,14.8,$3800,3.89
Al Jefferson,C,12.81,8.0,3.9,0.8,0.3,0.4,0.5,14.8,$3700,3.99
Andrew Bogut,C,18.88,3.0,6.8,1.4,0.5,0.9,1.3,14.8,$3500,4.22
Nik Stauskas,SG,26.04,8.3,2.5,2.1,0.5,0.4,1.5,14.8,$3500,4.21
Gerald Henderson,SG,22.18,8.8,2.5,1.4,0.5,0.3,0.8,14.7,$3800,3.87
Kyle Korver,SG,24.58,8.3,2.6,1.6,0.5,0.4,1.0,14.6,$3600,4.06
D.J. Augustin,PG,19.57,8.3,1.5,3.0,0.4,0.0,1.1,14.3,$3500,4.09
