Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.34,29.3,9.4,10.2,1.4,0.3,4.9,54.4,$12200,4.46
Anthony Davis,PF,36.89,26.3,11.4,2.2,1.3,2.4,2.6,48.1,$10800,4.45
Jimmy Butler,SF,37.79,25.7,6.5,4.8,1.8,0.4,2.2,42.9,$9300,4.61
Kawhi Leonard,SF,34.04,24.8,6.2,3.4,1.9,0.7,2.0,40.5,$8500,4.77
Damian Lillard,PG,36.18,26.1,4.4,6.3,1.0,0.2,2.7,40.5,$9100,4.45
Isaiah Thomas,PG,34.93,26.5,3,6.4,1.0,0.2,2.6,39.5,$9300,4.25
Karl-Anthony Towns,C,35.08,20.5,10.8,2.5,0.6,1.4,2.4,38.8,$9000,4.31
DeMar DeRozan,SG,35.81,25.3,5,4.0,1.2,0.2,2.4,37.7,$8300,4.54
Kyle Lowry,PG,36.40,21.2,4.5,6.7,1.5,0.3,2.6,37.7,$8700,4.33
Andre Drummond,C,31.20,15.6,13.9,1.1,1.5,1.2,1.9,37.4,$7900,4.74
Kemba Walker,PG,34.61,22.7,4.2,5.6,1.3,0.3,2.2,37.1,$7600,4.89
Paul George,SF,35.54,22.8,6.4,3.5,1.8,0.3,3.1,36.8,$7900,4.66
Al Horford,C,33.07,16.5,7.7,4.4,0.8,2.1,1.9,36.2,$7400,4.9
Kristaps Porzingis,PF,34.38,19.5,8.4,1.4,0.8,2.0,1.8,35.5,$7900,4.49
C.J. McCollum,SG,35.78,23.9,3.9,4.1,1.0,0.5,2.4,35.3,$8000,4.42
Paul Millsap,PF,33.37,17.3,8.1,3.5,1.6,1.0,2.2,35.3,$8100,4.35
Carmelo Anthony,SF,34.08,21.2,6,3.3,1.0,0.3,2.0,34.0,$7900,4.3
Gordon Hayward,SF,35.00,21.3,5.3,3.6,1.0,0.3,2.1,33.6,$7500,4.47
Jeff Teague,PG,32.25,15.8,3.6,7.8,1.7,0.5,2.9,33.3,$8100,4.11
LaMarcus Aldridge,PF,34.40,18.9,8,2.0,0.7,0.9,1.6,33.1,$7900,4.19
Rudy Gobert,C,32.76,12.5,11.8,0.9,0.5,2.5,1.9,32.1,$7700,4.17
Myles Turner,C,30.41,16.1,7.8,1.1,0.7,2.4,1.4,31.9,$7100,4.49
Dwight Howard,C,30.50,13.5,12.3,1.1,0.8,1.4,2.4,31.9,$7500,4.25
Pau Gasol,C,30.37,14.2,9,2.9,0.5,1.5,1.5,31.9,$6600,4.83
Avery Bradley,SG,35.47,18.2,6.3,2.5,1.4,0.2,1.8,30.9,$6300,4.91
Dwyane Wade,SG,30.03,18.5,3.9,3.8,1.3,0.5,2.3,30.2,$6500,4.64
Dennis Schroder,PG,31.22,16.8,3.2,6.4,1.0,0.2,2.9,29.7,$7300,4.07
Jrue Holiday,PG,31.07,14.8,3.5,6.6,1.2,0.3,2.5,29.4,$7000,4.2
Harrison Barnes,SF,35.34,19.5,5.2,1.6,0.8,0.3,1.5,28.8,$6900,4.18
Andrew Wiggins,SF,36.19,20.6,3.9,2.2,0.8,0.3,2.2,28.6,$6200,4.61
Mason Plumlee,C,28.25,11.2,7.8,3.6,0.9,1.0,1.6,28.2,$6500,4.33
Reggie Jackson,PG,28.57,16.1,2.7,6.0,0.8,0.1,2.3,27.8,$7100,3.92
Danilo Gallinari,SF,34.88,17.8,5.2,2.2,0.7,0.3,1.6,27.7,$6000,4.62
Zach LaVine,SG,36.54,19.5,3.2,3.0,0.8,0.2,2.2,27.6,$6100,4.53
Nikola Jokic,PF,25.18,12.3,7.7,3.3,0.7,0.7,1.7,27.6,$7800,3.54
Derrick Rose,PG,32.06,16.5,3.8,4.4,0.7,0.4,2.6,27.3,$6200,4.4
