Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.71,27.7,7.4,10.4,1.5,0.4,5.1,50.9,$11800,4.31
Giannis Antetokounmpo,SG,37.49,24.4,10.1,5.6,1.9,1.8,2.9,49.4,$10700,4.62
DeMarcus Cousins,C,35.73,28.1,10.9,3.7,1.4,1.4,3.3,49.0,$11000,4.46
LeBron James,SF,36.82,26.4,7.5,8.1,1.4,0.6,3.5,48.1,$10000,4.81
Kevin Durant,SF,35.54,26.9,8.4,4.4,1.2,1.4,2.6,46.2,$9600,4.81
John Wall,PG,37.51,23.1,4.5,10.3,2.1,0.5,4.4,44.8,$9700,4.61
Stephen Curry,PG,34.40,25.9,4.4,6.2,2.0,0.2,3.0,41.9,$8100,5.17
Karl-Anthony Towns,C,36.00,21.4,11.7,2.6,0.6,1.6,2.5,41.2,$9400,4.39
Chris Paul,PG,32.48,18.5,5,9.6,2.2,0.1,2.4,41.1,$9100,4.52
Isaiah Thomas,PG,35.05,26.2,3,6.7,1.1,0.2,2.4,40.1,$9200,4.35
Kevin Love,PF,32.71,21.6,10.6,2.2,1.1,0.5,2.2,38.6,$8300,4.65
Kyrie Irving,PG,35.11,23.8,4.1,6.1,1.2,0.2,2.6,38.1,$8600,4.43
Marc Gasol,C,34.65,19.4,7.5,4.2,0.9,1.5,2.1,37.4,$8500,4.4
Brook Lopez,C,32.24,21.7,7,2.8,0.7,1.9,2.5,37.0,$7500,4.93
Draymond Green,PF,33.30,11.8,8.6,7.2,1.8,1.2,2.5,36.4,$7800,4.67
Al Horford,C,32.53,16.7,7.4,4.2,0.8,2.0,1.9,35.6,$7400,4.81
Carmelo Anthony,SF,35.80,22.2,6.4,3.2,1.0,0.3,2.1,35.2,$7900,4.45
DeAndre Jordan,C,33.34,12.7,14,1.1,0.6,2.1,1.8,34.8,$7500,4.63
Joel Embiid,C,28.36,19.0,7.8,2.0,0.8,2.2,3.6,33.8,$7200,4.69
Bradley Beal,SG,37.12,23.2,3.3,3.9,0.9,0.3,2.1,33.3,$7000,4.76
Nikola Vucevic,C,30.86,14.5,10.4,2.6,0.8,1.1,1.7,33.0,$6900,4.78
Jabari Parker,PF,36.57,20.7,5.8,2.4,1.2,0.4,1.8,32.7,$7000,4.67
Julius Randle,PF,33.99,14.6,9.7,3.8,1.0,0.7,3.0,32.3,$7100,4.55
Goran Dragic,PG,34.32,18.0,3.9,6.6,1.1,0.3,3.1,32.3,$7100,4.55
Mike Conley,PG,32.14,17.8,3.5,5.7,1.3,0.4,2.1,31.9,$6900,4.62
Marcin Gortat,C,37.28,12.7,12.2,1.8,0.6,1.2,1.8,31.8,$6500,4.9
Rudy Gay,SF,34.17,18.1,6.3,2.8,1.4,0.6,2.3,31.6,$7200,4.38
Greg Monroe,C,28.17,14.8,8.4,2.8,1.3,0.7,1.8,31.3,$5500,5.69
Andrew Wiggins,SF,38.31,22.7,4.2,2.5,0.8,0.3,2.5,31.2,$6400,4.87
