Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,38.11,26.0,6.8,9.4,2.1,0.4,4.2,49.1,$12200,4.02
DeMarcus Cousins,FC,34.82,26.9,11.6,3.3,1.5,1.4,3.9,47.7,$9600,4.97
LeBron James,F,35.30,24.7,8.4,7.1,1.8,1.0,3.6,47.4,$9500,4.99
Kevin Durant,F,35.24,27.2,7.2,4.6,1.4,1.2,3.2,44.7,$9700,4.61
Stephen Curry,G,35.34,29.5,5,5.9,1.5,0.2,3.5,44.3,$8600,5.15
Karl-Anthony Towns,C,36.00,20.4,11.3,2.6,0.9,2.1,2.4,41.5,$8600,4.82
Draymond Green,F,34.38,13.2,9.5,7.0,1.6,1.5,2.3,39.0,$8300,4.7
Giannis Antetokounmpo,SF,35.26,17.4,7.7,4.3,1.2,1.5,2.7,35.8,$9700,3.69
Paul George,F,34.11,19.8,6.7,4.2,1.7,0.3,3.8,34.3,$9200,3.73
Kyrie Irving,G,35.37,21.9,3.6,5.2,1.1,0.3,2.5,34.3,$7800,4.4
Andrew Wiggins,GF,37.75,23.4,4.2,2.2,0.7,0.7,2.3,32.2,$6300,5.12
Myles Turner,FC,32.27,15.6,8.6,1.5,0.7,2.3,2.0,32.2,$6900,4.66
Klay Thompson,GF,34.69,23.0,3.8,2.3,0.9,0.4,1.7,31.9,$5700,5.6
Kevin Love,FC,31.50,16.3,9.4,2.2,0.8,0.5,1.7,31.8,$7400,4.29
Nikola Jokic,C,29.62,14.1,9.3,2.9,1.2,0.9,2.1,31.7,$5900,5.37
Nikola Vucevic,FC,27.94,16.4,8.6,2.2,0.8,0.8,1.8,31.4,$7700,4.08
Thaddeus Young,F,32.43,15.4,7.7,2.3,1.6,0.9,1.7,31.4,$6200,5.06
Jeff Teague,PG,31.79,15.5,3.2,7.6,1.4,0.3,2.8,31.3,$6200,5.05
Emmanuel Mudiay,PG,34.05,15.9,4.2,6.6,1.3,0.6,3.5,31.1,$5900,5.28
