Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.83,28.2,7.7,10.8,1.5,0.5,5.6,52.0,$12300,4.23
Jimmy Butler,SF,37.20,25.3,6.6,4.8,1.8,0.4,2.3,42.5,$9500,4.48
Karl-Anthony Towns,C,37.36,21.8,11.9,2.8,0.6,1.5,2.6,41.9,$9400,4.46
Kawhi Leonard,SF,33.52,24.5,6,3.2,1.8,0.8,1.7,40.0,$8800,4.55
DeMar DeRozan,SG,35.03,26.6,5.3,4.0,1.3,0.2,2.4,39.6,$9400,4.21
Kyle Lowry,PG,35.62,20.8,4.9,7.3,1.7,0.3,2.8,38.8,$9000,4.31
Nikola Jokic,PF,31.63,16.5,10,4.5,1.0,0.9,2.1,37.0,$8500,4.35
Hassan Whiteside,C,33.05,16.4,13.1,0.8,0.7,1.9,2.1,36.4,$8900,4.09
Brook Lopez,C,31.15,21.0,6.1,2.7,0.6,1.7,2.4,34.6,$7000,4.94
Julius Randle,PF,33.02,15.0,9.5,4.1,0.9,0.6,2.6,33.0,$6200,5.31
Goran Dragic,PG,34.60,18.6,3.8,6.3,0.9,0.2,3.1,31.7,$6700,4.73
LaMarcus Aldridge,PF,32.13,17.9,7.4,1.9,0.6,1.1,1.4,31.6,$7100,4.45
Dwyane Wade,SG,30.68,18.7,4,3.9,1.4,0.5,2.2,31.0,$7000,4.42
D'Angelo Russell,PG,31.89,17.3,4.3,5.4,1.4,0.3,3.1,30.9,$6000,5.14
Andrew Wiggins,SF,37.55,21.0,4.4,2.5,0.7,0.3,2.4,29.6,$6500,4.56
Harrison Barnes,SF,36.26,19.6,5.4,1.4,0.9,0.3,1.3,29.3,$6800,4.31
Pau Gasol,C,26.84,13.0,8.2,2.6,0.4,1.5,1.5,29.0,$6400,4.54
Wilson Chandler,SF,31.45,16.8,7,2.1,0.8,0.3,1.6,29.0,$5800,4.99
Zach LaVine,SG,37.15,20.0,3.5,3.1,0.8,0.2,2.1,28.8,$6000,4.79
Trevor Ariza,SF,36.98,14.0,5.7,2.4,2.0,0.3,1.0,28.0,$5800,4.83
Ricky Rubio,PG,33.99,8.5,4.4,8.3,1.9,0.1,2.3,27.9,$6000,4.66
Will Barton,SG,33.68,15.7,5.5,3.0,1.1,0.4,1.9,27.9,$4800,5.81
James Johnson,PF,30.20,13.7,6.2,3.2,0.9,1.3,2.5,27.8,$5900,4.72
