Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.58,31.3,10.1,10.5,1.8,0.4,5.3,58.3,$13400,4.35
DeMarcus Cousins,C,35.76,27.0,11.6,4.6,1.4,1.6,3.7,50.1,$9000,5.57
LeBron James,SF,38.48,26.9,8.1,8.8,1.4,0.6,4.1,49.7,$11200,4.44
Anthony Davis,PF,36.29,26.9,11.6,2.4,1.1,2.4,2.5,48.9,$11600,4.22
Stephen Curry,PG,34.27,26.5,4.7,6.5,1.8,0.2,3.2,42.7,$10100,4.23
Damian Lillard,PG,37.41,26.4,4.8,6.3,0.7,0.3,2.9,40.7,$8800,4.63
Kyrie Irving,PG,36.37,25.0,3.7,6.3,1.2,0.3,2.7,39.2,$9300,4.21
Andre Drummond,C,30.73,15.7,13.5,1.2,1.6,1.2,2.0,37.3,$8000,4.66
Draymond Green,PF,34.17,11.2,8.6,7.0,2.1,1.5,2.6,36.6,$7900,4.64
C.J. McCollum,SG,37.07,24.6,4,3.8,1.0,0.5,2.6,35.5,$7300,4.86
Carmelo Anthony,SF,35.87,23.4,6,3.0,0.8,0.5,2.2,35.5,$7700,4.61
Jrue Holiday,PG,34.28,17.6,4.3,7.8,1.6,0.6,3.5,35.4,$7700,4.59
Paul George,SF,35.28,21.8,6.1,3.4,1.5,0.3,2.9,34.9,$8100,4.31
Brook Lopez,C,29.73,20.7,5.8,2.3,0.6,1.8,2.5,33.4,$7000,4.77
Kristaps Porzingis,PF,33.16,18.1,7.5,1.5,0.7,2.0,1.7,33.1,$6600,5.01
Jusuf Nurkic,C,31.25,14.8,10.1,2.4,1.2,1.5,3.0,32.9,$6600,4.99
Jeff Teague,PG,31.49,14.8,3.8,7.3,1.4,0.4,2.7,31.2,$6800,4.59
Myles Turner,C,31.01,15.1,7.4,1.3,0.9,2.2,1.4,30.7,$6200,4.96
