Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.58,27.7,8.6,10.0,2.0,0.3,5.0,52.6,$12600,4.18
James Harden,SG,38.18,28.9,6.8,9.0,1.5,0.5,4.9,49.7,$11400,4.36
Anthony Davis,PF,37.93,26.2,10.1,2.4,1.4,2.3,2.4,46.9,$11900,3.94
Kevin Durant,SF,34.12,26.5,7.8,4.3,1.1,1.4,2.9,44.4,$10400,4.27
Stephen Curry,PG,33.36,28.1,4.6,6.3,1.9,0.3,3.3,44.2,$9100,4.85
Jimmy Butler,SF,38.25,26.3,6.9,5.4,1.6,0.5,2.8,44.1,$9000,4.9
LeBron James,SF,36.48,22.7,7.5,7.3,1.3,0.5,3.4,42.9,$9400,4.56
John Wall,PG,36.82,20.3,5,10.0,1.8,0.7,4.5,41.8,$9300,4.49
Kawhi Leonard,SF,34.13,23.5,6.3,3.5,1.8,1.0,1.8,40.1,$8100,4.95
Giannis Antetokounmpo,SG,36.16,19.1,8.3,4.4,1.6,1.9,2.9,39.8,$10100,3.94
Damian Lillard,PG,36.64,25.1,4.6,6.5,1.0,0.2,3.1,39.7,$9400,4.22
Kyle Lowry,PG,36.78,20.4,4.6,7.2,1.7,0.3,2.8,37.9,$8400,4.51
Paul George,SF,35.68,21.4,6.7,4.3,2.0,0.5,3.0,37.9,$8300,4.57
Draymond Green,PF,33.05,11.8,8.8,6.8,1.7,1.4,2.5,36.3,$8000,4.53
Kevin Love,PF,33.27,19.5,10.1,2.2,0.9,0.7,1.9,36.2,$7800,4.64
Isaiah Thomas,PG,33.82,24.0,2.9,6.0,1.0,0.1,2.5,36.2,$8400,4.31
Marc Gasol,C,34.20,17.8,7.2,3.9,1.1,1.7,2.3,35.6,$7300,4.88
Paul Millsap,PF,33.43,17.1,8.6,3.3,1.4,1.4,2.5,35.5,$7500,4.73
DeMar DeRozan,SG,37.02,23.1,4.5,4.3,1.1,0.1,2.4,35.0,$8600,4.06
Gordon Hayward,SF,35.83,21.6,4.8,4.1,1.2,0.3,2.3,34.2,$7900,4.33
Kemba Walker,PG,32.76,20.5,3.9,4.8,1.5,0.4,2.0,34.2,$7800,4.38
Al Horford,C,32.27,16.3,7.6,3.2,0.5,2.0,1.7,33.5,$7500,4.47
LaMarcus Aldridge,PF,32.30,18.4,7.8,1.7,0.6,1.3,1.4,32.7,$6500,5.03
Rudy Gobert,C,33.27,11.6,11.7,1.1,0.7,2.7,1.5,32.6,$6900,4.72
C.J. McCollum,SG,35.33,21.3,3.5,4.3,1.1,0.4,2.4,32.6,$7400,4.4
Bradley Beal,SG,36.20,22.0,3.5,3.4,1.1,0.3,2.0,32.1,$6900,4.65
Kyrie Irving,PG,35.43,21.3,3.5,4.3,0.9,0.2,2.4,31.8,$7400,4.29
Brook Lopez,C,29.47,19.0,6.6,1.8,0.7,1.4,2.1,31.7,$7200,4.41
Pau Gasol,C,29.07,14.8,8.5,2.7,0.4,1.7,1.7,31.6,$6100,5.17
Dwyane Wade,SG,31.74,18.5,3.9,4.6,1.5,0.4,2.4,31.5,$7000,4.5
Marcin Gortat,C,33.79,13.2,11,1.4,0.5,1.5,1.3,31.2,$6400,4.88
