Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Hassan Whiteside,C,35.19,18.1,14.1,0.6,0.7,3.0,2.2,41.1,$9100,4.52
John Wall,PG,36.00,20.4,4.1,9.7,1.7,0.6,4.1,40.4,$9500,4.25
Jimmy Butler,SF,38.79,23.9,5.7,4.8,1.7,0.4,2.2,39.9,$9200,4.34
Kawhi Leonard,SF,33.56,22.2,6.5,3.3,1.8,0.9,1.7,38.7,$8300,4.66
Karl-Anthony Towns,C,35.01,20.8,9.8,2.2,0.9,1.5,2.1,38.6,$9300,4.15
Andre Drummond,C,31.62,14.9,14.2,1.1,1.5,1.2,1.9,37.1,$7800,4.76
Marc Gasol,C,32.92,17.3,7.7,4.2,1.0,2.1,2.3,36.7,$7500,4.9
Rudy Gobert,C,35.22,12.9,12.4,1.4,0.8,2.9,1.9,35.4,$6900,5.13
Gordon Hayward,SF,35.43,21.4,5.4,3.9,1.1,0.4,1.9,34.8,$8100,4.3
Carmelo Anthony,SF,35.09,21.4,6,3.2,1.1,0.4,1.9,34.5,$7600,4.54
Kristaps Porzingis,PF,35.14,19.0,8.7,1.5,0.7,1.6,2.0,34.3,$7600,4.51
LaMarcus Aldridge,PF,33.21,18.0,8.1,1.9,0.5,1.4,1.4,33.0,$6500,5.07
Pau Gasol,C,29.45,14.8,9,2.7,0.5,1.8,1.8,32.5,$6100,5.32
Bradley Beal,SG,37.20,21.2,3.9,4.1,1.0,0.2,2.2,32.2,$7100,4.54
Nikola Vucevic,C,28.70,14.7,10,2.4,0.7,1.0,1.5,32.2,$7400,4.35
Eric Bledsoe,PG,32.62,16.9,4.9,5.3,1.4,0.3,3.1,31.0,$8100,3.83
Richaun Holmes,PF,33.96,13.4,9.6,1.6,0.8,2.0,2.0,30.9,$3500,8.83
Goran Dragic,PG,35.35,16.3,3.8,6.2,1.1,0.2,2.7,30.1,$7000,4.29
Dwyane Wade,SG,31.73,17.8,3.8,4.0,1.3,0.5,2.4,29.6,$7000,4.22
Andrew Wiggins,SF,37.52,21.2,3.9,2.2,0.8,0.4,2.4,29.2,$5900,4.95
Rajon Rondo,PG,33.33,9.1,6.6,7.7,1.5,0.2,2.9,29.1,$6200,4.69
Marcin Gortat,C,31.45,12.1,10.3,1.4,0.5,1.2,1.3,28.7,$6400,4.48
Tobias Harris,PF,33.94,16.3,5.9,1.9,0.8,0.6,1.5,27.5,$5600,4.92
Zach LaVine,SG,37.44,18.0,3.4,3.3,0.9,0.2,1.9,27.3,$6000,4.56
Otto Porter,SF,35.10,12.9,7,1.8,1.6,0.5,1.1,27.1,$6300,4.3
Gorgui Dieng,PF,31.68,10.8,8.7,2.2,1.1,1.2,2.1,27.0,$5500,4.92
Bismack Biyombo,C,32.36,8.0,10.8,1.1,0.3,2.4,1.5,26.5,$4300,6.17
Derrick Rose,PG,33.85,16.2,3.4,4.6,0.7,0.3,2.9,26.3,$6600,3.98
Markieff Morris,PF,31.37,14.5,5.5,2.1,1.1,1.0,2.3,26.2,$4700,5.56
Ersan Ilyasova,PF,33.01,14.8,6.7,1.6,0.6,0.4,1.4,25.8,$4600,5.62
Serge Ibaka,PF,30.62,12.5,7.3,1.2,0.6,1.5,1.5,25.8,$6500,3.96
Ricky Rubio,PG,31.01,8.8,3.7,7.3,1.7,0.1,2.3,25.5,$5600,4.55
Rodney Hood,SG,31.22,16.3,3.8,2.3,0.9,0.3,1.5,25.2,$5500,4.58
Reggie Jackson,PG,26.43,16.7,2.4,4.6,0.5,0.1,2.6,25.1,$6500,3.86
Devin Booker,SG,33.48,17.1,3.1,3.0,0.8,0.2,2.3,25.0,$5900,4.24
Robin Lopez,C,29.22,10.6,8.2,1.1,0.3,1.7,1.1,25.0,$5100,4.9
Dario Saric,PF,33.45,13.0,7,2.0,0.8,0.4,2.1,24.7,$4100,6.02
Taj Gibson,PF,29.94,10.7,7.7,1.6,0.6,1.2,1.4,24.5,$5900,4.16
Evan Fournier,SG,33.39,15.8,3,3.2,1.1,0.1,2.1,24.5,$5600,4.38
Zach Randolph,PF,22.70,13.5,7,1.4,0.5,0.2,1.4,24.0,$5400,4.44
Jon Leuer,PF,28.08,11.0,7.4,1.5,0.5,0.7,1.4,23.1,$4600,5.03
Patrick Mills,PG,29.36,12.5,2.8,4.6,0.9,0.2,1.9,23.1,$4300,5.36
JaMychal Green,PF,28.36,10.1,7.7,0.9,0.7,1.0,1.1,23.0,$5200,4.42
Kentavious Caldwell-Pope,SG,34.95,14.1,3.6,2.0,1.2,0.1,1.1,22.9,$5700,4.02
Tyler Johnson,PG,30.36,11.6,4.3,3.0,1.2,0.3,1.5,22.8,$5200,4.38
Marcus Morris,SF,32.16,13.9,4,2.1,0.8,0.3,1.3,22.8,$5000,4.55
Shelvin Mack,PG,28.85,10.6,3.1,4.7,1.5,0.1,2.2,22.4,$3600,6.21
Troy Daniels,SG,33.76,15.6,2.9,1.8,0.6,0.2,1.3,22.1,$4200,5.26
Alex Len,PF,24.34,8.6,8.5,1.0,0.5,1.2,1.7,22.0,$4700,4.68
Tyson Chandler,C,25.45,7.0,9.4,0.7,0.6,1.5,1.6,21.9,$4700,4.67
Tony Allen,SG,28.40,9.5,5.4,1.3,1.9,0.4,1.4,21.1,$4400,4.8
Andrew Harrison,PG,30.61,9.6,3.9,3.7,1.2,0.4,2.0,21.0,$4300,4.89
Brandon Knight,SG,25.80,12.9,2.9,3.1,0.8,0.2,2.2,20.8,$4200,4.96
Gerald Henderson,SG,31.20,12.1,3.9,1.5,0.9,0.2,1.1,20.1,$3700,5.44
Elfrid Payton,PG,24.66,8.9,2.9,4.6,1.0,0.3,2.2,19.7,$5100,3.86
P.J. Tucker,SF,30.12,8.0,6,1.6,1.3,0.3,1.2,19.6,$4200,4.67
Nik Stauskas,SG,32.87,11.9,3.2,2.5,0.5,0.5,2.0,19.5,$3700,5.27
Aaron Gordon,SF,24.76,9.7,5.1,1.4,0.7,0.5,0.9,19.4,$4000,4.86
Danny Green,SG,29.64,8.7,3.9,2.1,1.0,0.9,1.0,19.3,$3600,5.37
Ishmael Smith,PG,21.60,9.6,2.5,4.0,0.7,0.3,1.3,19.3,$4800,4.02
Joakim Noah,C,22.31,4.2,7.2,2.7,0.7,0.9,1.1,19.0,$4100,4.63
Jeff Green,SF,25.88,10.1,4,1.6,0.6,0.5,1.2,18.3,$3800,4.82
Troy Williams,SF,24.52,9.0,4,1.7,1.0,0.5,1.3,18.1,$4200,4.3
Trey Lyles,PF,23.59,9.2,4.6,1.4,0.5,0.6,1.3,17.7,$4200,4.22
Rodney McGruder,SG,26.51,9.2,4.1,1.4,0.9,0.3,1.1,17.5,$3800,4.61
Nikola Mirotic,PF,21.90,8.5,5.1,1.0,0.7,0.6,1.2,17.5,$4000,4.38
Josh Richardson,SG,28.47,10.3,2.7,1.7,0.8,0.3,1.0,17.3,$4600,3.76
Josh McRoberts,PF,23.35,7.5,4.2,2.6,0.8,0.2,1.5,16.9,$3600,4.71
Cole Aldrich,C,16.94,5.5,6,0.4,1.0,1.2,0.8,16.9,$4000,4.23
Wayne Ellington,SG,26.36,10.9,2.1,1.4,0.8,0.1,0.6,16.7,$4300,3.89
D.J. Augustin,PG,22.19,9.3,1.9,3.6,0.7,0.0,1.8,16.6,$3900,4.25
Isaiah Canaan,PG,28.10,9.9,2.5,1.8,0.8,0.1,1.2,16.2,$3500,4.63
Courtney Lee,SG,30.48,8.6,2.8,1.6,0.9,0.3,0.8,16.0,$3900,4.09
Brandon Jennings,PG,19.36,6.3,2.1,4.1,0.8,0.1,1.2,15.6,$4000,3.89
Jodie Meeks,SG,18.14,9.2,1.8,1.5,1.3,0.1,0.9,15.5,$3500,4.43
Manu Ginobili,SG,18.82,7.5,2.6,2.6,0.9,0.3,1.5,15.4,$4100,3.76
Hollis Thompson,SG,22.38,7.6,3.4,1.0,0.7,0.2,0.7,14.3,$3500,4.08
Dewayne Dedmon,C,14.59,4.7,5.8,0.2,0.4,1.2,0.9,14.3,$3600,3.96
Jared Dudley,PF,24.94,7.1,3.1,1.7,0.7,0.2,1.1,14.1,$3600,3.91
Kyle O'Quinn,C,15.29,5.1,4.6,0.7,0.4,1.3,1.1,14.0,$4000,3.49
Aron Baynes,C,15.72,5.7,5,0.5,0.4,0.7,0.8,13.9,$3500,3.96
David Lee,PF,14.65,6.4,4.4,0.9,0.3,0.4,0.8,13.6,$3600,3.79
Sergio Rodriguez,PG,17.68,6.8,2.2,2.6,0.6,0.1,1.4,13.3,$4600,2.9
Boris Diaw,PF,20.58,5.5,3.2,2.1,0.4,0.6,1.2,13.3,$3500,3.8
Marquese Chriss,PF,16.15,6.7,3.6,0.9,0.4,0.6,1.2,13.2,$3500,3.76
Nemanja Bjelica,PF,16.75,6.3,3.6,1.1,0.6,0.3,1.0,13.1,$3800,3.44
Dante Exum,PG,18.13,7.0,3.1,1.2,0.4,0.2,1.0,12.7,$3500,3.63
Nicolas Laprovittola,PG,17.44,6.8,2.4,2.1,0.4,0.1,1.3,12.5,$3500,3.58
Jarell Martin,PF,14.36,5.5,4.4,0.4,0.4,0.5,0.7,12.5,$3500,3.57
Joe Johnson,SF,18.70,7.0,2.3,1.5,0.4,0.1,0.8,12.2,$3600,3.39
Darrun Hilliard,SG,14.99,5.9,2.2,2.2,0.5,0.1,1.0,12.0,$3500,3.44
Shabazz Muhammad,SF,15.96,7.3,2.7,0.6,0.3,0.1,0.6,11.6,$3600,3.23
Marcus Thornton,SG,15.06,6.2,1.8,1.2,0.7,0.2,0.6,11.4,$3500,3.25
Guillermo Hernangomez,C,13.07,4.9,3.9,0.9,0.4,0.4,1.3,11.2,$3500,3.21
Justin Holiday,SG,16.90,5.2,2.7,0.9,0.7,0.2,0.8,10.8,$4100,2.63
Joe Ingles,SF,14.79,5.4,1.7,1.7,0.7,0.1,0.8,10.8,$3700,2.92
Luke Babbitt,PF,17.18,6.6,2,0.9,0.4,0.1,0.6,10.8,$3500,3.07
Kelly Oubre,SF,14.87,5.5,3,0.8,0.4,0.2,0.8,10.7,$3600,2.97
Wade Baldwin IV,PG,14.06,4.4,2.3,1.8,0.6,0.2,0.9,10.6,$4300,2.46
Jeff Withey,C,9.22,3.4,3.5,0.2,0.4,1.0,0.6,10.1,$3500,2.89
Jason Smith,PF,11.01,4.4,3.2,0.5,0.2,0.7,0.8,10.0,$3500,2.85
Willie Reed,C,10.35,4.4,3.4,0.4,0.1,0.5,0.5,9.8,$3500,2.79
Jonathon Simmons,SF,14.62,5.0,1.9,1.3,0.5,0.2,0.9,9.7,$3500,2.78
Denzel Valentine,SG,14.30,4.8,2.7,0.6,0.5,0.2,0.8,9.5,$3500,2.73
Bobby Portis,PF,10.23,3.9,3.3,0.6,0.3,0.3,0.5,9.5,$3500,2.7
Stanley Johnson,SF,13.23,4.0,2.4,0.8,0.6,0.2,0.6,9.1,$3500,2.59
Derrick Williams,PF,10.86,5.4,1.9,0.5,0.2,0.2,0.2,9.0,$4000,2.26
Tyler Ulis,PG,11.72,3.7,1.7,1.5,0.8,0.1,0.8,9.0,$3500,2.57
Kris Dunn,PG,13.52,3.6,1.8,1.7,0.6,0.2,1.0,8.9,$3600,2.48
Dragan Bender,PF,10.52,4.0,2.2,0.5,0.3,0.6,0.5,8.7,$3500,2.48
Lance Thomas,SF,15.91,4.5,2.1,0.7,0.5,0.1,0.8,8.5,$3500,2.42
Boban Marjanovic,C,1.13,3.9,2.6,0.3,0.3,0.3,0.4,8.3,$3500,2.36
Leandro Barbosa,SG,11.24,4.6,1.5,1.0,0.3,0.1,0.6,8.1,$3500,2.31
Jerian Grant,PG,9.95,3.2,1.2,1.4,0.6,0.1,0.6,7.5,$3500,2.15
T.J. McConnell,PG,8.21,2.1,1.3,2.1,0.5,0.1,0.7,7.3,$3500,2.09
Toney Douglas,G,9.28,4.1,1.1,1.1,0.3,0.0,0.8,6.9,N/A,N/A
Udonis Haslem,PF,1.86,2.8,2.3,0.3,0.2,0.2,0.2,6.6,$3500,1.89
Jordan Hill,PF,0.10,3.3,2.2,0.3,0.1,0.2,0.5,6.5,$3500,1.85
Mario Hezonja,SG,2.76,3.5,1.3,0.9,0.2,0.0,0.7,6.1,$3500,1.75
Trey Burke,PG,7.40,3.3,0.8,0.8,0.2,0.1,0.5,5.6,$3500,1.59
Deyonta Davis,PF,5.16,2.5,1.8,0.4,0.1,0.3,0.5,5.6,$3500,1.59
Adreian Payne,PF,0.12,1.9,1.9,0.3,0.2,0.3,0.4,5.2,$3500,1.49
Bryn Forbes,SG,0.10,2.5,1.2,0.6,0.2,0.1,0.3,5.1,$3500,1.47
Sasha Vujacic,SG,2.15,2.6,0.9,0.8,0.4,0.0,0.6,5.1,$3500,1.45
Mindaugas Kuzminskas,SF,6.30,2.6,1,0.4,0.2,0.2,0.3,4.9,$3500,1.4
Arinze Onuaku,PF,0.71,1.9,1.5,0.2,0.3,0.2,0.3,4.7,$3500,1.34
Ron Baker,PG,1.59,2.4,0.9,0.6,0.2,0.2,0.5,4.7,$3500,1.34
Joel Bolomboy,PF,0.07,2.0,1.7,0.2,0.2,0.2,0.5,4.6,$3500,1.33
Brandon Rush,SG,3.30,2.5,1.2,0.4,0.1,0.1,0.3,4.6,$3500,1.33
Derrick Jones Jr.,SF,0.79,2.4,1,0.4,0.2,0.1,0.3,4.5,$3500,1.29
Paul Zipser,SF,0.90,2.4,1.1,0.5,0.1,0.1,0.4,4.5,$3500,1.28
C.J. Wilcox,SG,3.76,2.4,1,0.7,0.2,0.0,0.6,4.5,$3500,1.27
Daniel Ochefu,PF,0.07,2.0,1.3,0.2,0.2,0.2,0.3,4.4,$3500,1.25
Damjan Rudez,SF,1.96,2.4,1,0.3,0.2,0.1,0.3,4.4,$3500,1.24
Henry Ellenson,PF,0.42,1.9,1.4,0.2,0.1,0.1,0.3,4.0,$3500,1.14
Davis Bertans,SF,6.08,2.3,0.8,0.4,0.1,0.1,0.3,4.0,$3500,1.13
Raul Neto,PG,0.06,1.8,0.5,0.9,0.3,0.0,0.4,4.0,$3500,1.13
