Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.93,28.7,6.9,9.5,1.7,0.3,4.7,50.5,$11400,4.43
DeMarcus Cousins,C,35.35,27.7,11.3,3.4,1.3,1.5,3.1,48.9,$11000,4.44
Chris Paul,PG,33.71,20.0,5,9.1,2.4,0.2,2.5,42.4,$9500,4.46
John Wall,PG,37.10,21.3,4.1,9.6,1.8,0.6,3.8,41.6,$9600,4.34
Giannis Antetokounmpo,SG,37.22,19.8,8.7,4.9,1.8,1.9,3.5,41.5,$9800,4.23
Blake Griffin,PF,34.42,22.4,9.2,4.5,1.0,0.9,2.5,41.5,$9000,4.61
Damian Lillard,PG,37.03,26.6,4.5,6.1,1.2,0.3,2.8,41.4,$9600,4.31
Kyle Lowry,PG,37.09,21.7,5.2,7.3,1.7,0.4,2.5,40.6,$8900,4.56
Paul George,SF,35.94,23.7,7.4,3.7,1.9,0.4,3.0,39.7,$8500,4.67
DeMar DeRozan,SG,36.57,25.4,4.8,4.3,1.1,0.2,2.4,37.8,$8500,4.45
Hassan Whiteside,C,33.57,16.3,13.1,0.7,0.7,2.5,1.9,37.6,$8700,4.32
Kemba Walker,PG,33.64,21.2,4,5.1,1.5,0.4,2.1,35.4,$7600,4.65
DeAndre Jordan,C,33.77,12.8,14.4,0.8,0.6,2.1,1.6,35.1,$6900,5.08
Brook Lopez,C,29.46,18.8,7.1,2.2,0.7,1.8,2.1,33.5,$7200,4.66
C.J. McCollum,SG,35.60,21.0,3.6,4.3,1.1,0.4,2.3,32.5,$7500,4.33
Rudy Gay,SF,34.57,18.3,6,2.7,1.6,0.9,2.3,32.3,$7000,4.61
Goran Dragic,PG,34.22,17.1,4.2,6.3,1.1,0.3,2.9,31.5,$7200,4.37
Marcin Gortat,C,34.88,12.6,11.3,1.4,0.6,1.7,1.6,31.3,$6100,5.12
Bradley Beal,SG,36.35,22.1,3.1,3.7,0.9,0.2,2.4,31.2,$6800,4.58
Julius Randle,PF,31.28,14.1,10.3,3.0,0.7,0.6,2.6,31.0,$6400,4.84
Myles Turner,C,31.16,15.2,8.2,1.2,0.7,1.9,1.7,30.3,$6000,5.06
Nicolas Batum,SG,33.86,13.8,6.6,5.6,0.9,0.4,2.6,30.1,$6900,4.37
Clint Capela,C,28.18,11.9,9.8,0.9,0.7,2.3,1.3,29.7,$5700,5.21
Jeff Teague,PG,31.38,15.4,3.1,6.2,1.5,0.4,2.7,29.5,$6700,4.41
Jabari Parker,PF,34.81,17.6,6.3,2.1,1.0,0.3,1.8,29.1,$6200,4.7
Mason Plumlee,C,28.17,10.2,8.5,4.0,0.8,0.9,1.9,27.9,$5900,4.73
Wilson Chandler,SF,31.89,15.9,7.4,1.8,0.7,0.2,1.5,27.8,$6300,4.41
Markieff Morris,PF,33.87,14.5,6.2,2.1,1.3,1.0,2.4,27.3,$5100,5.35
Otto Porter,SF,35.73,13.4,6.7,1.8,1.6,0.5,1.1,27.2,$5700,4.78
Harrison Barnes,SF,36.33,17.7,5.4,1.6,0.6,0.2,1.4,26.8,$6400,4.18
Trevor Booker,PF,28.47,11.2,8,2.0,1.5,0.7,1.8,26.4,$5800,4.55
Will Barton,SG,32.38,14.9,5.9,2.2,0.9,0.4,1.8,26.1,$5500,4.74
Nikola Jokic,PF,26.08,10.9,7.7,2.6,0.9,0.8,1.5,25.9,$5600,4.63
Trevor Ariza,SF,32.84,13.5,4.5,2.2,2.0,0.3,1.2,25.6,$5500,4.65
Darren Collison,PG,30.52,14.8,2.6,4.7,1.1,0.2,2.2,25.4,$5500,4.61
Jonas Valanciunas,C,28.03,11.5,9.4,0.6,0.3,1.1,1.2,25.3,$5200,4.86
Deron Williams,PG,30.87,12.7,2.7,6.2,0.7,0.2,2.1,24.9,$6200,4.02
Louis Williams,SG,26.94,16.4,2.7,3.1,1.2,0.2,2.2,24.9,$6300,3.95
Eric Gordon,SG,30.25,15.6,3.3,2.9,0.7,0.4,1.6,24.5,$5300,4.62
Danilo Gallinari,SF,33.52,15.7,4.3,1.9,0.8,0.3,1.5,24.4,$5800,4.21
Dwight Powell,PF,25.82,11.0,6.5,1.4,1.2,0.8,0.8,24.1,$4500,5.36
Michael Kidd-Gilchrist,SF,31.35,11.4,6.9,1.3,0.7,0.9,0.8,24.0,$4700,5.11
Patrick Beverley,PG,28.53,8.9,4.5,4.5,1.6,0.5,1.5,23.8,$5100,4.66
Jordan Clarkson,PG,31.21,15.1,3.6,2.4,1.2,0.1,1.9,23.7,$4900,4.84
Cody Zeller,C,26.99,11.0,7.1,1.3,0.6,1.1,1.2,23.7,$4700,5.04
Tyler Johnson,PG,31.19,12.2,4.4,3.2,1.0,0.4,1.5,23.6,$5400,4.37
Thaddeus Young,PF,29.40,11.4,6.6,1.6,1.1,0.5,1.5,23.4,$5000,4.68
Greg Monroe,C,22.09,10.6,6.7,1.9,0.9,0.5,1.4,22.9,$5000,4.58
Sean Kilpatrick,SG,28.28,15.0,3.4,2.5,0.8,0.1,2.0,22.6,$5400,4.19
John Henson,C,25.81,9.2,7.3,1.1,0.4,1.8,1.5,22.5,$4700,4.79
Maurice Harkless,SF,31.40,11.0,5.9,1.4,1.2,0.6,1.3,22.5,$4900,4.59
Jusuf Nurkic,C,22.77,10.1,7.3,1.5,0.6,1.1,2.1,22.4,$4500,4.98
Ryan Anderson,PF,28.81,14.1,4.8,1.4,0.5,0.2,1.0,22.4,$4500,4.97
Wesley Matthews,SG,34.97,14.0,3.5,2.0,1.0,0.1,1.4,22.0,$5700,3.86
Salah Mejri,C,22.46,6.6,7.7,0.7,0.9,1.8,1.3,21.0,$3700,5.67
Jamal Crawford,SG,27.38,14.5,1.6,2.2,0.8,0.1,1.1,20.4,$4100,4.98
J.J. Redick,SG,28.27,16.0,2,1.3,0.6,0.1,1.4,20.4,$4100,4.96
Omri Casspi,PF,26.18,9.8,5.6,1.6,0.8,0.3,1.2,19.9,$3700,5.38
Jeremy Lin,PG,20.30,10.3,2.5,3.9,0.8,0.3,1.5,19.9,$6300,3.15
James Johnson,SF,24.33,9.5,4.6,1.9,0.8,0.9,1.6,19.7,$4900,4.01
Marvin Williams,PF,27.42,9.7,5.9,1.1,0.4,0.6,0.9,19.5,$4300,4.54
Emmanuel Mudiay,PG,24.46,9.8,3.1,4.1,0.7,0.3,2.2,19.5,$4800,4.06
D'Angelo Russell,PG,22.02,11.0,2.5,3.6,0.9,0.2,2.4,19.2,$6100,3.15
Matthew Dellavedova,PG,28.16,8.3,2.6,5.3,0.8,0.1,2.0,19.2,$4100,4.68
Luol Deng,SF,25.76,9.1,5.1,1.4,1.2,0.2,1.0,19.1,$3700,5.17
Brandon Ingram,SF,29.05,9.5,4.3,2.1,0.7,0.6,1.5,18.9,$4200,4.5
DeMarre Carroll,SF,28.39,10.3,3.7,1.3,1.0,0.4,0.6,18.9,$4200,4.5
Josh Richardson,SG,29.43,11.2,2.8,1.9,0.9,0.4,1.2,18.8,$4600,4.09
Frank Kaminsky,PF,24.48,9.3,4.7,2.1,0.4,0.4,0.9,18.8,$4500,4.18
Cory Joseph,PG,24.32,10.0,2.9,3.1,0.8,0.1,1.2,18.7,$3800,4.93
C.J. Miles,SF,23.44,11.0,3,1.3,0.9,0.5,0.8,18.6,$4200,4.42
Jameer Nelson,PG,25.27,8.6,2.8,4.5,0.7,0.1,1.9,18.4,$4700,3.92
Bojan Bogdanovic,SF,27.39,12.6,3.3,1.4,0.4,0.1,1.3,18.4,$4600,3.99
Al-Farouq Aminu,PF,23.58,7.2,5.6,1.5,1.0,0.6,1.3,18.1,$4200,4.3
Larry Nance Jr.,PF,22.45,7.2,5.6,1.0,1.0,0.5,0.7,17.7,$4200,4.22
Glenn Robinson III,SF,26.40,9.6,4.3,1.2,0.7,0.2,0.7,17.7,$3600,4.91
Patrick Patterson,PF,28.18,7.8,5.2,1.4,0.7,0.4,0.7,17.6,$4400,4.01
Malcolm Brogdon,PG,24.24,9.5,3.1,2.5,0.9,0.1,1.4,17.6,$3700,4.75
Evan Turner,SF,23.51,8.4,3.2,2.8,0.8,0.3,1.3,17.3,$4500,3.85
Sam Dekker,SF,22.13,8.3,4.3,1.5,0.9,0.4,1.1,17.2,$3700,4.65
Rondae Hollis-Jefferson,SF,24.72,7.0,4.4,2.3,1.0,0.4,1.4,17.1,$3900,4.39
Marco Belinelli,SF,24.81,10.9,2.4,1.9,0.6,0.2,1.2,17.0,$3900,4.37
Timofey Mozgov,C,21.08,8.4,5.2,0.7,0.4,0.9,1.3,17.0,$3600,4.72
Kelly Oubre,SF,25.72,8.2,4.8,1.1,0.9,0.1,0.9,16.7,$4000,4.18
Lucas Nogueira,C,18.68,5.8,5.2,0.8,0.7,1.5,1.0,16.6,$3800,4.38
Rodney Stuckey,SG,24.31,9.2,3,2.3,0.9,0.1,1.7,16.6,$3800,4.36
Seth Curry,SG,24.38,9.5,2.2,2.5,0.8,0.1,1.3,16.4,$4300,3.81
Dorian Finney-Smith,SF,27.18,8.1,3.8,1.5,0.8,0.4,1.0,16.3,$3700,4.41
Al Jefferson,C,15.94,8.2,4.5,1.0,0.4,0.5,0.7,16.2,$3700,4.38
Marreese Speights,PF,14.32,8.7,4.4,1.0,0.3,0.5,0.9,16.2,$3900,4.15
Garrett Temple,PG,24.15,7.5,2.9,2.0,1.1,0.4,0.9,16.1,$3500,4.59
Nick Young,SG,21.82,10.2,2.5,1.1,0.4,0.3,0.7,15.6,$4000,3.89
Thomas Robinson,PF,12.30,5.2,6.3,0.9,0.5,0.7,1.0,15.5,$3500,4.43
Raymond Felton,PG,21.33,7.9,2,2.3,1.0,0.2,1.0,15.2,$3500,4.33
Ben McLemore,SG,23.62,9.5,2.5,1.4,0.7,0.3,1.5,15.1,$3500,4.31
Allen Crabbe,SG,25.25,9.0,2.8,1.2,0.5,0.3,0.7,15.1,$3800,3.96
Jonathan Gibson,PG,19.40,8.6,2.4,2.1,0.8,0.1,1.4,15.0,$3500,4.29
Jamal Murray,PG,21.02,8.5,3,1.7,0.5,0.3,1.3,15.0,$3700,4.04
Tony Snell,SF,28.91,8.2,3.7,1.2,0.5,0.2,0.9,14.9,$3500,4.27
Ed Davis,PF,19.13,5.1,6.1,0.7,0.4,0.7,0.8,14.9,$3800,3.91
Isaiah Whitehead,PG,21.59,7.1,2.5,2.7,0.8,0.3,1.6,14.8,$3700,3.99
Jeremy Lamb,SG,14.46,7.7,3.9,1.0,0.4,0.4,0.8,14.7,$4000,3.67
Pascal Siakam,PF,18.23,6.7,4,0.8,0.7,0.6,0.7,14.6,$3500,4.17
Roy Hibbert,C,16.77,5.9,4.7,0.7,0.2,1.1,0.9,14.3,$3500,4.08
Darrell Arthur,PF,20.68,7.5,3.5,1.5,0.3,0.4,1.2,14.2,$3500,4.04
Joe Harris,SG,19.86,7.3,2.3,2.2,0.8,0.1,1.4,13.8,$3900,3.53
Kosta Koufos,C,15.74,5.0,5,0.5,0.3,0.9,0.8,13.4,$3500,3.81
Meyers Leonard,PF,16.72,6.8,4.1,0.9,0.2,0.3,0.9,13.2,$3500,3.76
Spencer Hawes,C,14.51,5.8,3.7,1.4,0.4,0.5,1.0,13.1,$3500,3.75
Montrezl Harrell,PF,11.98,5.9,3.6,0.6,0.4,0.9,0.8,12.9,$3500,3.69
Matt Barnes,SF,16.59,5.7,3,1.7,0.6,0.4,1.0,12.9,$3700,3.47
Luc Mbah a Moute,SF,24.32,5.9,2.7,0.9,1.2,0.4,0.9,12.8,$3500,3.65
Wayne Ellington,SG,20.25,8.4,1.6,1.1,0.5,0.1,0.5,12.7,$4500,2.82
Kevin Seraphin,PF,11.00,5.4,4.2,0.8,0.3,0.5,0.9,12.3,$3600,3.43
Willie Cauley-Stein,PF,15.16,5.6,3.5,0.4,0.5,0.6,0.5,12.1,$3500,3.46
Willie Reed,C,11.49,5.8,4,0.3,0.2,0.4,0.4,11.9,$3700,3.2
Ty Lawson,PG,16.17,4.6,1.9,2.9,0.7,0.1,1.1,11.7,$3600,3.26
Michael Beasley,SF,13.10,7.1,2.8,0.7,0.4,0.1,0.8,11.7,$3500,3.35
Terrence Ross,SF,16.73,7.4,1.7,0.6,0.6,0.2,0.3,11.6,$3500,3.33
Ramon Sessions,PG,14.03,5.8,1.4,2.4,0.5,0.1,0.9,11.4,$3500,3.25
Devin Harris,PG,15.68,5.5,1.9,1.8,0.8,0.1,1.0,11.3,$3500,3.22
Luke Babbitt,PF,19.97,6.8,2.4,0.7,0.5,0.1,0.7,11.2,$3700,3.04
Nene Hilario,C,12.22,5.6,2.8,0.7,0.5,0.5,1.0,11.0,$3700,2.98
Rodney McGruder,SG,16.53,5.1,2.4,1.2,0.6,0.3,0.8,10.8,$4000,2.7
Luis Scola,PF,11.98,5.1,3.5,0.8,0.4,0.2,1.0,10.7,$3700,2.89
Josh McRoberts,PF,14.22,4.2,2.4,1.8,0.6,0.2,0.9,10.5,$3900,2.69
Justin Anderson,SF,13.21,5.0,3,0.6,0.5,0.3,0.7,10.4,$3500,2.97
Corey Brewer,SF,13.47,5.2,2.1,1.1,0.5,0.2,0.6,10.2,$3500,2.91
Anthony Bennett,PF,11.26,5.2,3.2,0.6,0.3,0.1,0.7,10.0,$3500,2.87
Randy Foye,SG,15.34,4.7,1.9,1.8,0.5,0.2,1.3,9.8,$3500,2.79
Aaron Brooks,PG,10.71,5.2,1,1.7,0.4,0.1,0.8,9.2,$3500,2.61
Lavoy Allen,PF,13.19,2.9,3.2,0.9,0.3,0.4,0.5,9.0,$3500,2.57
Jason Terry,PG,16.60,4.0,2,1.0,0.4,0.2,0.6,8.5,$3500,2.43
Trey Burke,PG,11.18,5.0,0.9,1.4,0.4,0.1,0.7,8.5,$3500,2.42
Wesley Johnson,SF,11.61,3.8,2.4,0.3,0.5,0.3,0.5,8.2,$3600,2.29
Mirza Teletovic,SF,10.65,4.9,1.7,0.5,0.2,0.1,0.4,7.9,$3700,2.13
Caris LeVert,SF,9.07,2.9,1.9,0.9,0.9,0.1,0.7,7.8,$3500,2.24
Marcus Thornton,SG,11.45,4.3,1.6,0.8,0.4,0.1,0.6,7.8,$3500,2.23
Noah Vonleh,PF,9.17,2.8,3.2,0.3,0.2,0.4,0.6,7.7,$3500,2.2
Andrew Nicholson,PF,9.09,3.8,2.1,0.3,0.3,0.3,0.5,7.5,$3500,2.13
Jason Smith,PF,8.47,3.6,2.4,0.4,0.1,0.4,0.7,7.4,$3500,2.11
Yogi Ferrell,PG,5.22,4.3,1.5,0.9,0.2,0.1,0.8,7.3,$3500,2.07
A.J. Hammons,C,5.95,3.0,2.1,0.6,0.3,0.3,0.6,7.0,$3500,2.01
Juan Hernangomez,PF,8.25,2.9,2,0.6,0.4,0.2,0.4,7.0,$3600,1.94
Derrick Williams,PF,8.99,4.1,1.3,0.4,0.2,0.1,0.4,6.5,$3800,1.7
Jakob Poeltl,C,2.82,2.9,2.1,0.3,0.2,0.2,0.3,6.4,$3500,1.82
Nicolas Brussino,SG,9.30,2.7,1.2,0.6,0.3,0.1,0.4,5.4,$3500,1.55
Norman Powell,SG,6.06,2.3,1,0.5,0.4,0.1,0.2,5.1,$3800,1.33
Thon Maker,PF,0.08,2.6,1.6,0.2,0.2,0.1,0.4,5.0,$3500,1.43
Udonis Haslem,PF,1.13,1.8,1.8,0.2,0.2,0.2,0.2,4.9,$3500,1.39
Shabazz Napier,PG,0.96,2.3,0.7,1.0,0.2,0.1,0.5,4.7,$3500,1.35
Alan Anderson,SG,10.93,2.4,1,0.6,0.1,0.1,0.3,4.6,$3500,1.31
Pat Connaughton,SG,0.61,1.9,1.1,0.3,0.2,0.2,0.2,4.3,$3500,1.22
Diamond Stone,C,0.54,1.9,1.3,0.2,0.2,0.1,0.3,4.1,$3500,1.16
Brian Roberts,PG,0.73,2.5,0.7,0.5,0.1,0.0,0.3,4.0,$3500,1.14
Daniel Ochefu,PF,0.07,1.9,1.1,0.2,0.1,0.2,0.2,3.9,$3500,1.12
Fred VanVleet,PG,0.07,1.7,0.7,0.6,0.2,0.0,0.4,3.4,$3500,0.98
Mike Miller,SF,0.04,1.6,0.7,0.3,0.2,0.0,0.3,3.0,$3500,0.85
Kenneth Faried,PF,2.39,1.0,0.8,0.1,0.1,0.1,0.1,2.4,$5100,0.47
Metta World Peace,SF,2.18,0.8,0.6,0.1,0.1,0.1,0.1,2.0,$3500,0.56
Arron Afflalo,SG,2.59,1.0,0.2,0.1,0.0,0.0,0.1,1.3,$3500,0.37
Miles Plumlee,C,1.56,0.4,0.3,0.1,0.1,0.1,0.1,1.2,$3500,0.35
Alonzo Gee,SF,1.26,0.4,0.3,0.1,0.1,0.0,0.1,1.0,$3500,0.29
Brandon Bass,PF,0.81,0.5,0.3,0.0,0.0,0.0,0.0,0.9,$3500,0.25
Marcelo Huertas,PG,0.46,0.3,0.1,0.3,0.0,0.0,0.1,0.8,$3700,0.21
Tyler Ennis,PG,0.68,0.4,0.1,0.2,0.0,0.0,0.1,0.7,$3500,0.21
Anthony Tolliver,PF,1.15,0.3,0.3,0.1,0.0,0.0,0.1,0.7,$3500,0.2
Ivica Zubac,C,0.87,0.4,0.3,0.0,0.0,0.0,0.1,0.7,$3500,0.19
K.J. McDaniels,SG,0.82,0.4,0.2,0.0,0.0,0.0,0.0,0.6,$3500,0.18
Treveon Graham,SF,0.79,0.3,0.1,0.1,0.0,0.0,0.0,0.6,$3500,0.16
Paul Pierce,SF,0.91,0.4,0.1,0.1,0.0,0.0,0.1,0.6,$3500,0.16
Joseph Young,SG,0.62,0.4,0.1,0.1,0.0,0.0,0.1,0.6,$3700,0.15
Jake Layman,PF,0.65,0.4,0.1,0.0,0.0,0.0,0.0,0.5,$3500,0.15
Rashad Vaughn,SG,1.12,0.4,0.1,0.0,0.0,0.0,0.0,0.5,$3500,0.15
Tomas Satoransky,SG,0.60,0.2,0.1,0.1,0.0,0.0,0.0,0.5,$3500,0.13
Dion Waiters,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$5500,0
