Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Kawhi Leonard,SF,34.80,26.6,6.5,3.8,1.9,0.8,2.2,43.3,$9300,4.66
Blake Griffin,PF,35.57,23.0,8.8,5.1,1.1,0.4,2.5,41.7,$9000,4.63
Damian Lillard,PG,36.05,26.6,4.6,6.1,0.9,0.3,2.6,41.1,$9900,4.15
Chris Paul,PG,32.13,18.6,4.9,9.3,2.0,0.1,2.4,40.2,$9300,4.33
DeMar DeRozan,SG,36.48,26.5,5.4,4.0,1.1,0.2,2.3,39.3,$9000,4.36
Marc Gasol,C,36.51,20.8,7.6,4.4,0.9,1.5,2.3,39.0,$7700,5.07
Mike Conley,PG,36.02,21.1,3.9,7.4,1.5,0.2,2.5,37.8,$7600,4.97
Hassan Whiteside,C,33.35,16.2,13.3,0.7,0.8,2.1,1.9,37.1,$8900,4.17
DeAndre Jordan,C,34.17,13.0,13.9,1.2,0.6,1.7,1.5,34.6,$7700,4.49
C.J. McCollum,SG,36.21,23.8,3.6,3.7,0.9,0.5,2.3,34.2,$7800,4.38
Brook Lopez,C,30.22,21.2,6.1,2.3,0.6,1.8,2.6,34.2,$7200,4.75
LaMarcus Aldridge,PF,33.73,18.8,8,2.2,0.6,1.2,1.5,33.8,$7100,4.76
Goran Dragic,PG,34.52,20.1,3.8,5.8,1.1,0.2,2.9,33.1,$8000,4.13
Devin Booker,SG,36.69,22.7,3.5,3.5,0.9,0.3,3.0,31.6,$6900,4.57
Jusuf Nurkic,C,31.32,14.5,9.3,2.3,1.1,1.5,2.8,31.5,$7600,4.15
Tyler Ulis,PG,36.50,14.4,3.4,7.1,2.1,0.3,2.9,31.0,$6800,4.56
Alan Williams,C,25.52,13.1,9.8,1.1,1.1,1.7,1.4,30.7,$5700,5.39
Kristaps Porzingis,PF,31.07,16.3,7,1.2,0.7,1.7,1.5,29.8,$7000,4.26
James Johnson,PF,31.25,13.9,6.1,3.8,1.1,1.4,2.5,29.4,$6100,4.82
Jeremy Lin,PG,26.21,16.0,3.6,5.5,1.2,0.3,2.9,28.7,$6000,4.78
T.J. Warren,SF,36.06,16.1,5.9,1.4,1.3,0.7,1.0,28.3,$6600,4.28
Harrison Barnes,SF,36.45,19.5,4.8,1.5,0.8,0.2,1.5,28.0,$5600,5
Tyler Johnson,PG,31.01,14.9,4.3,3.4,1.3,0.5,1.3,27.5,$6300,4.36
Pau Gasol,C,24.53,13.1,7.8,2.1,0.4,1.2,1.5,27.3,$5800,4.71
Dirk Nowitzki,PF,26.88,14.9,6.7,1.4,0.6,0.7,1.0,26.6,$6000,4.44
Zach Randolph,PF,23.01,13.9,7.5,1.6,0.5,0.2,1.4,25.3,$5300,4.77
Carmelo Anthony,SF,25.47,16.2,4.2,2.1,0.6,0.4,1.6,24.8,$6500,3.81
Jonas Valanciunas,C,26.15,11.4,9.2,0.6,0.4,0.8,1.3,24.4,$5300,4.61
Cory Joseph,PG,33.43,12.0,3.5,4.1,1.1,0.1,1.5,23.3,$5000,4.65
Wesley Matthews,SG,33.19,13.7,3.3,2.4,1.0,0.2,1.4,22.3,$4500,4.95
Derrick Rose,PG,25.62,13.7,3,3.5,0.6,0.2,1.9,22.3,$6000,3.71
Seth Curry,SG,31.08,13.5,2.8,2.8,1.2,0.1,1.5,22.2,$5200,4.26
Rondae Hollis-Jefferson,SF,27.10,10.0,6,2.1,1.2,0.6,1.8,22.2,$4300,5.15
Jose Juan Barea,PG,23.07,11.9,2.6,5.0,0.5,0.0,1.7,21.8,$4100,5.32
Guillermo Hernangomez,C,21.01,8.6,8.1,1.2,0.7,0.7,1.7,21.2,$5100,4.16
Tony Allen,SG,27.82,9.6,5.6,1.5,1.6,0.4,1.5,21.1,$4100,5.14
Josh Richardson,SG,31.50,10.7,3.8,2.6,1.0,0.6,1.3,21.1,$4600,4.58
Maurice Harkless,SF,29.16,10.4,4.9,1.3,1.1,0.9,1.2,21.0,$3800,5.53
J.J. Redick,SG,28.12,15.0,2.5,1.6,0.7,0.2,1.3,20.9,$4400,4.75
Alex Len,C,21.32,8.9,7.4,0.6,0.4,1.4,1.4,20.9,$5100,4.09
P.J. Tucker,SF,32.08,7.8,6.1,1.8,1.6,0.2,1.1,20.3,$3800,5.35
Marquese Chriss,PF,27.02,10.5,4.7,1.0,1.0,1.0,1.4,20.2,$5100,3.97
Noah Vonleh,PF,28.42,7.6,8.6,0.8,0.6,0.6,1.6,19.9,$3800,5.24
Jamal Crawford,SG,28.15,13.1,1.8,2.9,0.9,0.2,1.9,19.9,$3800,5.24
Yogi Ferrell,PG,26.06,10.5,2.4,3.7,0.9,0.2,1.6,19.5,$4700,4.16
Quincy Acy,PF,22.70,10.4,5.4,0.9,0.5,0.7,1.1,19.5,$3600,5.43
David Lee,PF,19.49,8.5,6.4,1.5,0.4,0.7,1.1,19.5,$4600,4.25
Nerlens Noel,C,21.15,8.5,5.3,1.0,1.1,0.9,1.0,19.4,$5800,3.34
JaMychal Green,PF,25.31,8.4,7.1,0.9,0.6,0.5,1.2,19.3,$4200,4.59
Vince Carter,SF,28.80,9.4,3.7,2.1,1.0,0.4,0.8,19.0,$3700,5.13
Austin Rivers,PG,27.74,12.4,2.2,2.8,0.6,0.1,1.7,18.9,$4200,4.51
Tony Parker,PG,24.18,10.0,1.8,4.5,0.5,0.1,1.5,18.6,$4000,4.65
Caris LeVert,SG,24.06,8.9,3.9,2.3,1.3,0.1,1.3,18.5,$4300,4.31
Dewayne Dedmon,C,19.64,6.5,7.3,0.8,0.4,1.0,1.1,18.2,$3500,5.19
Patrick Mills,PG,21.73,9.9,1.8,3.3,0.8,0.1,1.2,17.6,$4300,4.1
Patrick Patterson,PF,27.93,7.6,5.5,1.4,0.6,0.4,0.7,17.6,$3600,4.89
Spencer Dinwiddie,PG,24.39,8.0,2.8,3.5,0.8,0.3,1.3,17.5,$4600,3.81
Norman Powell,SG,23.74,10.5,2.9,1.4,1.0,0.2,1.1,17.4,$3800,4.57
Allen Crabbe,SG,29.00,10.8,2.9,1.3,0.7,0.2,0.9,17.1,$4300,3.98
Danny Green,SG,27.01,7.4,3.4,1.8,1.1,0.7,1.0,16.8,$3800,4.42
Evan Turner,SF,22.39,8.1,3,2.9,0.7,0.3,1.4,16.7,$4100,4.06
DeMarre Carroll,SF,23.90,8.3,3.8,1.0,1.0,0.4,0.7,16.5,$4100,4.01
Lance Thomas,SF,28.55,8.4,4.3,1.1,0.9,0.2,1.0,16.4,$4100,4
Trevor Booker,PF,16.34,6.9,5.3,1.4,0.7,0.4,1.3,16.3,$4800,3.39
Justin Holiday,SG,22.07,8.5,3.5,1.3,0.9,0.4,1.0,16.3,$4400,3.69
Manu Ginobili,SG,18.34,7.6,2.2,2.5,1.2,0.3,1.4,15.6,$3800,4.1
Courtney Lee,SG,25.50,8.6,2.6,1.7,0.8,0.2,0.7,15.6,$4700,3.31
Ron Baker,PG,20.30,6.1,2.9,3.2,1.1,0.0,1.4,15.2,$3700,4.1
Fred VanVleet,PG,15.62,6.8,2.4,2.8,1.2,0.0,1.2,15.1,$3500,4.31
Al-Farouq Aminu,PF,20.08,5.9,5,1.1,0.6,0.6,1.1,14.9,$4400,3.38
Marreese Speights,PF,13.93,8.0,4.1,0.7,0.3,0.5,0.8,14.8,$3500,4.22
Wayne Ellington,SG,23.18,9.6,1.9,1.0,0.5,0.1,0.5,14.1,$3900,3.61
Isaiah Whitehead,PG,20.27,7.2,2.5,2.4,0.6,0.4,1.8,14.0,$3500,4
Randy Foye,SG,20.42,6.9,2.7,2.5,0.6,0.1,1.4,13.9,$3600,3.86
Willie Reed,C,14.11,5.7,4.8,0.3,0.2,0.8,0.4,13.5,$3600,3.75
Devin Harris,PG,16.62,7.0,1.9,2.2,0.7,0.1,1.0,13.2,$3500,3.77
K.J. McDaniels,SG,17.09,6.3,2.9,0.6,0.6,0.3,0.9,11.6,$3500,3.31
Troy Daniels,SG,19.15,8.1,1.5,0.7,0.4,0.2,0.7,11.5,$3500,3.27
Archie Goodwin,PG,14.01,6.9,1.5,1.4,0.1,0.4,0.4,11.4,$3600,3.17
Delon Wright,PG,14.51,5.7,1.7,1.5,0.7,0.4,0.8,11.4,$3500,3.25
Mindaugas Kuzminskas,SF,17.83,6.8,2.2,1.2,0.4,0.1,0.9,11.3,$3500,3.24
Brandan Wright,C,13.22,6.2,2.7,0.4,0.3,0.4,0.3,11.1,$3500,3.18
Luke Babbitt,SF,17.78,6.2,2.6,0.8,0.3,0.2,0.4,11.1,$3500,3.18
James Ennis,SF,18.48,5.4,3.1,0.7,0.5,0.3,0.7,11.1,$3500,3.16
Rodney McGruder,SF,20.61,5.0,2.6,1.2,0.5,0.2,0.5,10.8,$3500,3.09
Raymond Felton,PG,14.76,5.1,1.9,1.6,0.6,0.2,0.7,10.7,$3500,3.05
Leandro Barbosa,SG,15.32,6.6,1.5,1.3,0.4,0.1,0.8,10.6,$3500,3.01
Dorian Finney-Smith,SF,19.51,4.4,2.6,0.9,0.6,0.3,0.6,10.1,$3500,2.88
Luc Mbah a Moute,SF,18.43,4.7,2,0.5,0.8,0.4,0.5,9.8,$3500,2.79
Kyle O'Quinn,C,7.76,3.5,3,0.7,0.2,0.7,0.5,9.5,$4500,2.1
Jared Dudley,PF,14.73,4.6,2.4,1.1,0.3,0.1,0.8,9.1,$3500,2.61
Jonathon Simmons,SF,12.72,4.6,1.6,1.1,0.5,0.3,0.7,9.1,$3500,2.59
