Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.66,28.6,9.6,10.4,1.6,0.3,5.0,54.5,$12500,4.36
James Harden,SG,36.33,27.6,7.5,10.8,1.5,0.4,5.2,51.4,$11800,4.36
DeMarcus Cousins,C,34.12,27.1,10.3,3.8,1.4,1.3,3.3,47.3,$10400,4.54
Giannis Antetokounmpo,SG,35.47,22.2,8.9,5.4,1.8,1.8,2.9,45.3,$10300,4.4
Jimmy Butler,SF,37.59,25.2,6.4,5.1,1.7,0.4,2.3,42.4,$9400,4.51
Karl-Anthony Towns,C,35.46,21.0,11.4,2.8,0.6,1.7,2.5,41.0,$10100,4.06
Kyle Lowry,PG,37.06,21.9,5.1,7.2,1.7,0.3,2.8,40.0,$8900,4.5
DeMar DeRozan,SG,35.53,27.2,5,3.9,1.2,0.2,2.2,39.7,$9100,4.36
Andre Drummond,C,31.52,15.4,13.7,1.2,1.6,1.3,1.9,37.5,$7900,4.75
Marc Gasol,C,34.13,19.6,7,3.9,0.9,1.5,2.0,36.7,$8000,4.58
Paul Millsap,PF,34.09,17.8,8.2,3.5,1.6,1.0,2.2,35.9,$8100,4.43
Carmelo Anthony,SF,34.34,21.9,6,3.1,0.9,0.4,1.7,34.7,$8100,4.28
Rudy Gay,SF,34.33,19.3,6.2,2.8,1.4,0.8,2.5,32.8,$7200,4.56
Dwight Howard,C,29.98,13.6,12.5,1.1,0.8,1.5,2.2,32.7,$7300,4.47
Mike Conley,PG,31.71,17.8,3.4,5.9,1.3,0.4,2.2,31.9,$7600,4.2
Jabari Parker,PF,33.85,19.7,5.5,2.5,1.1,0.4,1.7,31.4,$7400,4.24
Greg Monroe,C,26.68,13.5,8.4,2.7,1.4,0.8,1.9,30.1,$6300,4.78
Dennis Schroder,PG,30.74,17.4,3,6.3,1.0,0.2,2.9,30.0,$6600,4.54
Harrison Barnes,SF,35.51,19.7,5.3,1.6,0.9,0.3,1.4,29.5,$7000,4.21
Andrew Wiggins,SF,36.47,20.9,4,2.2,0.8,0.4,2.3,29.1,$6900,4.22
Julius Randle,PF,30.33,13.2,8.4,3.5,0.8,0.6,2.5,28.8,$6700,4.3
Trevor Booker,PF,29.94,11.2,9.5,2.5,1.4,0.6,2.1,28.3,$5400,5.23
Zach LaVine,SG,36.78,19.3,3.3,3.2,0.8,0.2,1.9,28.2,$6200,4.54
Ricky Rubio,PG,31.67,8.2,4,8.1,1.9,0.1,2.1,27.1,$6500,4.16
Derrick Rose,PG,31.36,16.6,3.6,4.3,0.7,0.3,2.4,27.0,$6200,4.35
D'Angelo Russell,PG,28.60,14.7,3.9,4.7,1.3,0.3,2.7,26.9,$6200,4.34
Eric Gordon,SG,30.82,17.5,3.2,3.0,0.7,0.5,1.7,26.5,$5700,4.66
Deron Williams,PG,30.79,14.2,2.7,6.7,0.6,0.1,2.5,26.4,$6300,4.19
Tobias Harris,PF,32.42,16.3,5,1.7,0.8,0.5,1.3,26.2,$5800,4.51
Jonas Valanciunas,C,27.19,12.2,9.7,0.6,0.5,0.9,1.4,26.1,$5600,4.67
Reggie Jackson,PG,29.06,16.2,2.2,5.3,0.8,0.1,2.5,26.1,$6400,4.08
Steven Adams,C,29.89,12.2,7.6,1.1,1.2,1.2,1.8,26.0,$5800,4.48
Patrick Beverley,PG,30.86,9.5,5.8,4.4,1.6,0.5,1.5,25.8,$5100,5.05
Taj Gibson,PF,29.88,12.5,7.9,1.2,0.6,1.1,1.5,25.7,$4800,5.35
Victor Oladipo,SG,33.79,15.9,4.2,2.6,0.9,0.3,1.7,25.5,$5700,4.48
Zach Randolph,PF,23.95,13.6,7.8,1.7,0.5,0.2,1.4,25.5,$6000,4.25
Enes Kanter,PF,22.62,14.5,7.1,1.0,0.4,0.8,1.5,25.4,$6200,4.1
Gorgui Dieng,PF,32.04,10.5,7.7,2.0,0.9,1.2,1.6,25.3,$5100,4.97
