Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.47,29.7,9.3,10.5,1.6,0.3,5.3,55.1,$13000,4.24
James Harden,SG,37.30,26.1,6.9,10.3,1.6,0.4,5.0,48.8,$11400,4.28
Hassan Whiteside,C,34.06,16.9,13.4,0.6,0.8,2.6,2.0,38.7,$9200,4.2
Marc Gasol,C,34.00,19.0,7.3,4.0,0.8,1.6,2.2,36.4,$7800,4.66
Rudy Gobert,C,35.52,13.7,13,1.1,0.6,3.0,1.8,36.4,$7900,4.6
Isaiah Thomas,PG,33.60,23.5,2.8,5.9,0.9,0.2,2.3,35.6,$7900,4.51
Al Horford,C,33.35,16.5,7.3,4.1,0.8,2.1,1.8,35.4,$7800,4.54
Gordon Hayward,SF,35.52,21.8,5.3,4.1,1.1,0.4,2.3,35.0,$7800,4.49
Goran Dragic,PG,34.54,18.1,4.2,6.1,0.9,0.3,3.0,31.7,$7300,4.34
Mike Conley,PG,30.46,16.7,3.2,5.8,1.3,0.4,2.2,30.4,$6800,4.48
Harrison Barnes,SF,36.30,19.5,5.5,1.6,0.9,0.2,1.5,29.2,$6700,4.36
Julius Randle,PF,32.16,13.3,9,2.9,0.8,0.7,2.4,29.1,$6100,4.76
Avery Bradley,SG,35.21,16.8,6.1,2.4,1.3,0.2,1.7,29.0,$6200,4.68
D'Angelo Russell,PG,31.08,16.0,3.8,4.7,1.2,0.3,3.2,27.4,$5600,4.89
Deron Williams,PG,31.82,14.8,2.5,6.4,0.7,0.1,2.4,26.6,$6700,3.97
Trevor Ariza,SF,34.65,13.4,5.1,2.0,2.1,0.3,1.0,26.3,$5400,4.87
Montrezl Harrell,C,27.70,13.2,7,1.2,0.6,1.6,2.0,25.8,$4300,6
Jae Crowder,SF,34.46,14.5,5.2,2.3,1.2,0.3,1.4,25.8,$5100,5.06
Patrick Beverley,PG,33.26,10.0,5.7,4.2,1.5,0.4,1.6,25.3,$5800,4.37
Rodney Hood,SG,31.92,16.0,3.9,2.4,0.8,0.3,1.3,25.2,$4800,5.25
Ryan Anderson,PF,33.18,15.3,5.8,1.5,0.6,0.3,1.2,25.1,$6200,4.05
Shelvin Mack,PG,34.34,12.3,3.5,5.3,1.7,0.0,2.9,25.0,$4700,5.31
Louis Williams,SG,25.07,16.5,2.6,3.0,1.1,0.2,1.9,24.8,$5500,4.51
Wesley Matthews,SG,36.27,15.6,3.5,2.2,1.4,0.2,1.5,24.8,$6000,4.13
Eric Gordon,SG,31.87,16.3,2.9,2.8,0.9,0.4,2.0,24.6,$5700,4.31
Justise Winslow,SF,35.11,11.4,5.7,2.8,1.5,0.3,1.5,24.5,$5200,4.72
Steven Adams,C,29.46,11.3,7.4,1.0,1.2,1.0,1.7,24.4,$5700,4.28
Enes Kanter,PF,22.64,13.7,6.7,0.8,0.5,1.0,1.7,24.2,$5500,4.41
Tyler Johnson,PG,29.57,12.5,4.2,3.0,1.1,0.4,1.5,23.5,$5600,4.2
Zach Randolph,PF,22.13,12.2,7.2,1.5,0.5,0.2,1.2,23.3,$5400,4.31
Luol Deng,SF,32.62,10.5,6.5,2.0,1.2,0.3,1.2,23.1,$5000,4.62
Tony Allen,SG,29.09,10.1,5.5,1.3,1.8,0.5,1.4,21.9,$4400,4.97
Marcus Smart,SG,27.25,9.5,3.6,3.9,1.2,0.3,1.8,20.9,$4800,4.35
Andre Roberson,SF,34.34,8.5,5.4,1.3,1.4,0.9,1.0,20.5,$3900,5.26
JaMychal Green,PF,27.80,8.2,7.1,1.0,0.7,0.8,1.3,19.9,$4900,4.07
Dirk Nowitzki,PF,20.53,11.3,4.8,1.4,0.4,0.4,0.9,19.9,$5200,3.82
Nick Young,SG,27.65,13.5,2.8,1.3,0.6,0.3,0.8,19.8,$4500,4.4
Jordan Clarkson,PG,26.27,12.5,2.9,2.0,1.2,0.1,1.8,19.8,$4100,4.82
Josh Richardson,SG,32.30,11.0,3.6,2.3,0.8,0.4,1.5,19.7,$4100,4.8
Jerami Grant,SF,28.02,9.1,4.5,0.9,0.9,1.2,1.0,19.1,$3500,5.44
James Johnson,SF,21.83,8.9,4.4,1.6,0.6,0.7,1.4,17.8,$5000,3.56
Amir Johnson,PF,22.51,7.2,5.1,1.7,0.6,0.7,0.9,17.6,$4300,4.09
Andrew Bogut,C,20.75,4.2,7.9,1.3,0.5,1.0,1.2,17.4,$4300,4.05
Derrick Favors,PF,18.28,8.2,4.7,0.6,0.6,1.0,0.8,17.1,$4700,3.65
Timofey Mozgov,C,22.19,8.8,5.3,0.7,0.3,0.7,1.3,16.9,$3600,4.7
Seth Curry,SG,23.83,9.9,2.2,2.6,0.8,0.1,1.4,16.8,$4500,3.74
Dwight Powell,PF,19.94,7.3,4.7,0.8,1.0,0.5,0.6,16.5,$4100,4.03
Brandon Ingram,PF,26.45,7.7,3.9,1.8,0.5,0.5,1.2,15.9,$3700,4.29
Nene Hilario,C,18.81,7.9,4,1.1,0.8,0.6,1.4,15.8,$3500,4.5
Trey Lyles,PF,19.40,8.3,4,1.2,0.5,0.4,1.1,15.6,$3800,4.11
Kelly Olynyk,C,17.97,7.7,3.5,1.4,0.7,0.5,1.1,15.3,$3600,4.25
James Ennis,SF,21.76,7.3,3.9,1.1,0.7,0.1,0.8,14.4,$3600,4.01
Andrew Harrison,PG,21.39,6.2,2,2.9,1.0,0.3,1.2,14.4,$3700,3.88
Dorian Finney-Smith,SF,25.67,7.2,3.5,1.2,0.7,0.3,0.9,14.3,$3800,3.76
Joffrey Lauvergne,C,15.16,6.4,4,1.1,0.7,0.2,0.8,13.9,$3600,3.85
Joe Ingles,SF,19.61,6.7,2.1,2.2,1.0,0.1,1.0,13.7,$4600,2.98
Sam Dekker,SF,18.33,6.6,3.5,1.0,0.5,0.3,0.7,13.2,$3500,3.77
Domantas Sabonis,PF,20.93,6.5,3.2,1.1,0.7,0.4,1.1,13.1,$3500,3.74
Joe Johnson,SF,19.26,7.8,2.5,1.3,0.4,0.1,0.7,13.1,$3500,3.73
Semaj Christon,PG,21.56,5.8,2.1,2.8,0.4,0.1,1.2,12.3,$3500,3.52
Jonas Jerebko,PF,17.55,5.0,3.8,0.9,0.6,0.3,0.6,12.1,$3500,3.46
Vince Carter,SF,17.49,6.0,2.5,1.1,0.6,0.3,0.6,11.9,$3500,3.39
Justin Anderson,SF,15.08,6.1,3.2,0.6,0.5,0.4,0.9,11.7,$3500,3.35
Troy Williams,SF,16.48,5.5,1.9,1.1,0.9,0.3,1.0,10.8,$3500,3.09
