Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,35.31,28.0,7.4,10.2,1.6,0.4,5.0,51.2,$12000,4.27
Anthony Davis,PF,37.46,27.4,12,2.3,1.1,2.3,2.6,49.5,$11400,4.34
Giannis Antetokounmpo,SG,36.80,23.8,9.1,5.6,1.8,1.9,3.2,47.3,$10400,4.55
DeMarcus Cousins,C,35.94,24.7,11,4.5,1.5,1.4,3.7,46.8,$9000,5.19
Karl-Anthony Towns,C,38.35,24.9,12.3,2.8,0.7,1.7,2.7,46.0,$10800,4.26
John Wall,PG,37.46,23.3,4.8,10.4,1.9,0.6,4.2,45.5,$10400,4.37
Kawhi Leonard,SF,34.17,27.0,6.7,3.8,1.8,0.8,2.1,43.8,$9400,4.66
Jimmy Butler,SF,38.07,24.4,6.4,5.6,1.9,0.5,2.3,43.0,$9400,4.57
Chris Paul,PG,32.37,19.2,5,9.2,2.0,0.2,2.4,41.0,$8900,4.61
Blake Griffin,PF,35.17,22.5,8.4,5.0,1.0,0.5,2.7,40.4,$8800,4.59
Damian Lillard,PG,37.20,25.8,4.9,5.9,0.8,0.3,2.8,39.9,$8800,4.54
Isaiah Thomas,PG,34.30,27.5,2.8,6.2,1.0,0.1,2.7,39.7,$8800,4.51
Marc Gasol,C,36.16,21.2,7.3,4.4,0.8,1.6,2.3,39.1,$7700,5.07
Hassan Whiteside,C,34.44,17.3,13.9,0.7,0.7,2.3,2.3,38.7,$8700,4.45
Kemba Walker,PG,36.58,23.4,4.3,6.0,1.2,0.3,2.5,38.1,$8400,4.53
Mike Conley,PG,36.24,21.2,3.7,7.0,1.6,0.3,2.4,37.5,$8000,4.69
Paul George,SF,36.57,23.0,6.6,3.3,1.5,0.4,3.3,36.4,$8100,4.49
Eric Bledsoe,PG,32.44,20.6,4.7,6.3,1.5,0.4,3.3,36.2,$8000,4.52
Andre Drummond,C,30.82,14.8,13.5,1.0,1.5,1.2,2.0,35.9,$8000,4.49
DeAndre Jordan,C,34.64,13.1,14,1.2,0.7,1.8,1.7,35.0,$7200,4.86
C.J. McCollum,SG,36.94,23.8,3.7,3.7,0.9,0.5,2.3,34.3,$7300,4.7
Rudy Gobert,C,34.68,13.0,12.8,1.0,0.7,2.5,2.0,34.3,$7700,4.45
Ricky Rubio,PG,34.73,11.9,4.8,10.2,2.0,0.1,3.0,34.2,$7600,4.49
Bradley Beal,SG,36.17,23.8,3.3,3.9,1.1,0.2,2.1,34.1,$8100,4.21
Jrue Holiday,PG,34.02,16.6,4.2,7.3,1.8,0.6,3.5,33.9,$7700,4.4
Gordon Hayward,SF,35.13,21.4,5.1,3.6,0.9,0.2,1.9,33.2,$7800,4.26
Goran Dragic,PG,34.40,20.0,3.7,6.1,1.0,0.1,3.0,32.8,$7500,4.37
Dwyane Wade,SG,30.74,19.2,4.2,4.2,1.5,0.6,2.3,32.4,$7300,4.44
Julius Randle,PF,32.20,14.6,9.9,3.6,0.8,0.7,2.5,32.4,$6500,4.98
Jusuf Nurkic,C,31.02,14.4,10,2.6,1.1,1.5,3.2,32.3,$6600,4.89
Andrew Wiggins,SF,37.84,22.8,4.2,2.5,1.0,0.4,2.3,32.1,$7100,4.52
LaMarcus Aldridge,PF,32.86,17.4,7.4,2.0,0.6,1.2,1.4,31.5,$6900,4.56
Jeff Teague,PG,31.48,14.6,4.2,7.4,1.2,0.4,2.7,31.2,$6800,4.59
D'Angelo Russell,PG,31.01,16.6,4.4,5.7,1.5,0.3,3.1,30.9,$6500,4.76
Myles Turner,C,31.55,15.4,7.3,1.2,0.9,2.2,1.4,30.8,$6200,4.96
Greg Monroe,C,27.38,14.7,8.1,2.5,1.4,0.7,2.0,30.4,$6000,5.06
Devin Booker,SG,35.31,21.6,3.4,3.3,0.9,0.3,2.9,30.1,$6600,4.57
Khris Middleton,SF,33.78,16.7,4.7,4.4,1.4,0.3,2.5,29.8,$6300,4.74
Alan Williams,C,25.34,13.0,10.2,0.4,1.2,1.5,1.4,29.8,$5600,5.33
George Hill,PG,32.29,17.9,3.4,4.4,1.0,0.2,1.8,29.2,$6300,4.63
James Johnson,PF,29.10,13.1,6.2,3.7,1.2,1.4,2.3,29.0,$6000,4.83
