Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Jimmy Butler,SF,37.37,25.0,6.2,5.8,2.0,0.4,2.4,43.5,$9900,4.4
Karl-Anthony Towns,C,36.63,23.7,11.6,2.6,0.7,1.4,2.5,43.2,$10600,4.08
Damian Lillard,PG,35.76,25.8,4.6,6.2,1.0,0.3,2.7,40.5,$9500,4.27
Chris Paul,PG,31.75,18.3,4.9,9.5,2.1,0.1,2.5,40.3,$9400,4.29
Blake Griffin,PF,33.96,22.0,8.1,4.8,1.0,0.5,2.4,39.5,$8900,4.44
D'Angelo Russell,PG,36.81,20.6,4.9,6.2,1.8,0.3,3.6,36.4,$6700,5.43
Dwight Howard,C,33.24,14.9,13.8,1.4,1.0,1.5,2.4,36.2,$7600,4.76
C.J. McCollum,SG,35.03,23.4,3.7,3.9,1.0,0.5,2.2,34.5,$6900,5
Jeremy Lin,PG,29.77,18.4,4.1,6.4,1.4,0.7,3.1,34.0,$5900,5.77
Nikola Vucevic,C,29.16,15.0,10.5,2.5,1.0,1.1,1.7,33.9,$8300,4.08
Tyler Ulis,PG,38.32,15.4,3.8,8.1,2.0,0.2,3.1,33.4,$6400,5.22
Brook Lopez,C,29.89,20.3,6.1,2.3,0.6,1.8,2.5,33.4,$7000,4.77
Dennis Schroder,PG,34.51,19.6,3.5,6.8,1.2,0.2,3.5,33.3,$7000,4.76
DeAndre Jordan,C,31.52,12.5,13.5,1.2,0.5,1.6,1.5,33.2,$8200,4.05
Devin Booker,SG,35.35,22.0,3.4,3.5,0.9,0.3,2.9,30.8,$8000,3.85
Andrew Wiggins,SF,36.99,22.1,4,2.3,0.9,0.4,2.2,30.8,$7300,4.21
Ricky Rubio,PG,32.46,11.0,4,8.9,1.8,0.1,2.4,30.6,$8100,3.77
Nikola Mirotic,PF,35.23,15.6,7.8,1.5,1.1,1.2,1.7,30.1,$5500,5.47
Ersan Ilyasova,PF,32.20,16.7,7.6,2.2,0.9,0.3,1.7,29.8,$5000,5.96
Rajon Rondo,PG,32.54,9.7,5.7,7.9,1.9,0.2,3.1,29.5,$6900,4.27
Elfrid Payton,PG,29.77,13.1,4.5,6.5,1.2,0.5,2.3,29.4,$7300,4.02
Jordan Clarkson,PG,37.22,18.5,3.8,3.5,1.4,0.1,2.5,28.8,$5900,4.88
Tim Hardaway Jr.,SG,36.03,19.0,3.9,2.9,1.0,0.2,1.7,28.7,$5500,5.22
Willie Cauley-Stein,PF,33.34,13.7,7.9,1.8,1.1,1.1,1.8,28.5,$6200,4.59
Julius Randle,PF,29.02,12.5,8.5,3.3,0.7,0.6,2.3,28.0,$6600,4.23
Skal Labissiere,PF,30.26,14.6,9.4,1.5,0.4,0.4,2.3,27.4,$4300,6.38
Evan Fournier,SG,33.25,18.0,3.4,3.2,1.0,0.1,2.1,27.0,$5600,4.82
Taurean Prince,SF,34.66,12.4,6.6,2.0,1.4,1.2,2.5,26.0,$4200,6.2
Gorgui Dieng,PF,31.76,10.1,7.8,1.7,1.1,1.2,1.3,25.3,$6000,4.22
Rondae Hollis-Jefferson,SF,25.59,11.0,7.4,2.3,1.2,0.7,1.9,25.2,$5000,5.05
T.J. Warren,SF,30.94,14.2,5.2,1.3,1.2,0.6,1.0,25.0,$6600,3.79
Al-Farouq Aminu,PF,32.84,10.2,8.2,1.8,1.0,1.0,1.9,24.8,$4800,5.18
Maurice Harkless,SF,32.97,12.4,5.7,1.6,1.2,1.0,1.2,24.8,$4000,6.21
Alan Williams,C,20.33,10.1,8.6,0.8,0.8,1.1,1.3,24.1,$4700,5.13
J.J. Redick,SG,31.31,17.8,2.5,1.8,0.8,0.1,1.3,24.0,$4500,5.33
Terrence Ross,SF,33.33,14.7,3.8,1.4,1.4,0.4,1.2,23.8,$4400,5.4
Tyler Ennis,PG,19.44,11.6,3.2,5.2,1.6,0.0,2.8,23.6,$3600,6.57
Buddy Hield,SG,33.26,14.7,4.4,2.3,0.9,0.1,1.9,23.5,$5400,4.36
Alex Len,PF,23.88,9.2,8.3,0.8,0.7,1.4,1.5,23.1,$4500,5.12
Robin Lopez,C,27.98,10.3,6.7,1.1,0.3,1.6,1.2,22.6,$4900,4.61
Larry Nance Jr.,PF,28.36,8.5,6.8,1.7,1.4,0.8,1.1,22.5,$3900,5.77
Marquese Chriss,PF,25.99,11.7,5.1,1.1,1.1,1.1,1.5,22.4,$5000,4.47
Aaron Gordon,PF,28.32,12.6,4.7,1.8,0.8,0.5,1.2,22.3,$5400,4.14
Darren Collison,PG,28.37,12.7,2.2,4.1,0.9,0.1,1.7,21.8,$5700,3.82
Tarik Black,C,23.23,8.5,8.2,1.1,0.4,1.1,1.3,21.7,$3700,5.86
Sean Kilpatrick,SG,25.26,13.7,3.6,2.3,0.6,0.1,2.0,20.9,$3700,5.64
Meyers Leonard,PF,26.04,10.5,5.7,1.6,0.2,0.8,0.9,20.8,$3500,5.95
Evan Turner,SF,25.75,9.6,3.7,3.5,0.9,0.3,1.6,20.1,$3800,5.29
Kris Dunn,PG,27.12,6.8,3.6,4.1,1.5,0.7,1.9,19.8,$4300,4.6
Trevor Booker,PF,20.35,8.3,6.6,1.5,0.9,0.5,1.6,19.7,$4000,4.92
Denzel Valentine,SG,29.32,9.7,4.8,2.1,1.0,0.2,1.7,19.3,$4000,4.83
Jamal Crawford,SG,26.33,12.8,1.7,2.7,0.8,0.2,1.7,19.2,$3900,4.92
Caris LeVert,SG,25.48,9.2,4.1,2.5,1.2,0.1,1.3,19.2,$4000,4.79
Georgios Papagiannis,C,20.24,7.8,5.8,1.0,0.2,1.4,1.0,18.5,$3900,4.73
Thomas Robinson,PF,14.22,7.0,7.2,0.8,0.8,0.4,1.2,18.0,$3500,5.15
Kent Bazemore,SF,22.58,9.5,2.7,2.3,1.1,0.5,1.5,17.9,$4600,3.89
Ben McLemore,SG,27.68,11.6,2.8,1.4,1.0,0.1,1.4,17.9,$3700,4.83
Jared Dudley,PF,24.38,8.4,4.6,2.2,0.6,0.4,1.4,17.8,$3800,4.69
Allen Crabbe,SG,28.35,10.9,3.2,1.2,0.7,0.2,0.9,17.4,$4100,4.25
Bismack Biyombo,C,20.29,5.9,6.7,0.8,0.3,1.2,1.1,17.0,$4300,3.96
Brandon Ingram,SF,28.60,9.0,3.9,1.8,0.6,0.4,1.4,17.0,$4500,3.77
Derrick Jones Jr.,SF,25.27,9.2,4.7,1.2,0.3,0.4,1.2,16.8,$3500,4.81
Ty Lawson,PG,20.47,7.9,2.1,3.8,0.8,0.1,1.5,16.4,$5000,3.28
Jodie Meeks,SG,20.45,9.0,2.5,1.5,1.1,0.1,1.0,15.7,$3500,4.47
Bobby Portis,PF,17.39,7.6,5.2,0.8,0.3,0.2,0.8,15.2,$4000,3.81
Luc Mbah a Moute,SF,26.29,7.0,3,0.9,1.3,0.7,0.8,15.2,$3500,4.33
Marreese Speights,PF,13.94,8.2,4.3,0.7,0.3,0.5,0.9,15.1,$3500,4.32
Spencer Dinwiddie,PG,19.96,6.8,2.6,3.0,0.5,0.3,1.1,14.9,$3600,4.14
Justin Hamilton,C,17.84,7.0,4.3,0.8,0.4,0.7,0.7,14.9,$3500,4.25
Noah Vonleh,PF,21.37,5.7,6.6,0.4,0.4,0.4,1.2,14.6,$3500,4.18
Arron Afflalo,SG,25.76,8.9,2.3,1.2,0.4,0.1,0.7,13.8,$3500,3.93
Paul Zipser,SF,24.64,7.5,3.6,1.1,0.3,0.4,1.4,13.5,$3700,3.64
Raymond Felton,PG,16.97,5.9,2.2,1.9,0.7,0.3,0.9,12.5,$3500,3.57
Michael Carter-Williams,PG,14.20,5.3,2.7,2.0,0.6,0.5,1.3,12.4,$3500,3.55
Randy Foye,SG,18.48,6.1,2.4,2.3,0.5,0.2,1.4,12.4,$3500,3.55
Isaiah Whitehead,PG,17.79,6.1,2.3,2.2,0.5,0.4,1.7,12.3,$3500,3.5
D.J. Augustin,PG,15.48,6.5,1.5,2.3,0.4,0.0,0.9,11.7,$3500,3.33
David Nwaba,SG,17.05,4.9,2.9,0.7,0.5,0.4,0.4,10.8,$3600,3.01
Shabazz Muhammad,SF,13.57,7.1,2,0.5,0.3,0.1,0.5,10.6,$3500,3.01
Malcolm Delaney,PG,15.21,4.9,1.6,2.3,0.5,0.1,1.3,10.2,$3500,2.91
Joffrey Lauvergne,C,11.82,4.8,3.2,0.8,0.3,0.1,0.7,9.9,$3500,2.84
Corey Brewer,SF,14.45,4.7,2.1,1.0,0.7,0.2,0.7,9.8,$3500,2.81
Archie Goodwin,PG,8.00,5.9,1.2,1.3,0.2,0.2,0.3,9.8,$3600,2.72
C.J. Watson,SG,14.84,4.4,1.4,1.9,0.7,0.1,0.9,9.6,$3500,2.75
Anthony Tolliver,PF,14.63,4.8,2.2,0.7,0.5,0.2,0.5,9.4,$3500,2.68
Omri Casspi,PF,13.28,4.5,2.5,0.9,0.5,0.1,0.7,9.4,$3500,2.67
Brandon Rush,SG,18.20,3.7,2,0.9,0.5,0.5,0.5,9.0,$3500,2.56
Tyus Jones,PG,9.81,3.1,1,2.4,0.7,0.1,0.7,8.8,$3500,2.51
Langston Galloway,SG,10.81,4.9,1.2,0.8,0.2,0.1,0.2,7.9,$3500,2.27
Mario Hezonja,SG,10.88,3.7,1.8,0.8,0.4,0.2,0.7,7.6,$3500,2.16
Wesley Johnson,SF,8.64,2.9,2.1,0.4,0.4,0.4,0.3,7.3,$3500,2.09
Mike Muscala,PF,6.71,2.7,1.5,0.6,0.2,0.3,0.4,6.0,$3500,1.71
Cole Aldrich,C,4.51,1.7,2.2,0.3,0.4,0.3,0.2,6.0,$3500,1.71
K.J. McDaniels,SG,5.34,2.8,1.3,0.2,0.3,0.2,0.4,5.3,$3500,1.5
Jerian Grant,PG,5.24,2.6,0.7,0.7,0.4,0.0,0.3,5.0,$3500,1.43
Mike Dunleavy,SF,5.91,2.8,1.1,0.5,0.1,0.1,0.3,5.0,$3500,1.42
Brandon Bass,PF,2.18,2.5,1.4,0.2,0.1,0.2,0.3,4.8,$3500,1.37
Isaiah Canaan,PG,5.04,2.3,0.6,0.5,0.2,0.0,0.3,3.9,$3500,1.11
Anthony Morrow,SG,4.45,2.3,0.5,0.3,0.2,0.0,0.1,3.7,$3500,1.04
Ronnie Price,PG,3.82,1.2,0.7,0.6,0.4,0.0,0.2,3.5,$3500,1.01
Adreian Payne,PF,0.08,1.4,1,0.2,0.2,0.2,0.2,3.5,$3500,1
Kris Humphries,PF,2.25,1.5,1.3,0.1,0.1,0.1,0.2,3.4,$3500,0.97
Jake Layman,PF,2.04,1.7,0.6,0.2,0.2,0.1,0.2,3.1,$3500,0.89
Jordan Hill,PF,0.08,1.0,1,0.2,0.1,0.2,0.2,2.9,$3500,0.83
Jose Calderon,PG,2.57,1.3,0.5,0.7,0.1,0.0,0.4,2.8,$3500,0.79
DeAndre Bembry,SF,1.25,1.5,0.6,0.2,0.1,0.1,0.2,2.7,$3500,0.78
Stephen Zimmerman Jr.,C,0.38,1.0,0.9,0.1,0.1,0.1,0.1,2.5,$3500,0.72
Shabazz Napier,PG,1.07,1.2,0.3,0.5,0.2,0.0,0.3,2.4,$3500,0.69
Lamar Patterson,SG,0.84,1.3,0.5,0.4,0.1,0.0,0.3,2.4,$3500,0.69
Pat Connaughton,SG,0.60,1.1,0.7,0.2,0.1,0.0,0.1,2.3,$3500,0.67
Luis Scola,PF,0.13,1.0,0.8,0.1,0.1,0.1,0.2,2.3,$3500,0.66
Paul Pierce,SF,2.15,1.1,0.7,0.1,0.1,0.1,0.2,2.3,$3500,0.65
Diamond Stone,C,0.18,1.0,0.7,0.1,0.1,0.1,0.1,2.3,$3500,0.65
Damjan Rudez,SF,0.75,1.2,0.5,0.2,0.1,0.0,0.2,2.1,$3500,0.6
Metta World Peace,SF,0.05,1.0,0.5,0.2,0.1,0.0,0.1,2.0,$3500,0.57
C.J. Wilcox,SG,0.34,0.9,0.4,0.4,0.1,0.0,0.2,2.0,$3500,0.57
Tim Quarterman,PG,0.17,1.0,0.3,0.4,0.1,0.0,0.2,2.0,$3500,0.56
Alan Anderson,SG,0.11,1.2,0.3,0.2,0.1,0.0,0.1,2.0,$3500,0.56
Leandro Barbosa,SG,1.23,0.6,0.1,0.1,0.1,0.0,0.1,1.0,$3600,0.27
Nick Young,SG,0.26,0.1,0,0.0,0.0,0.0,0.0,0.1,$3700,0.03
Paul Millsap,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$7300,0
Thabo Sefolosha,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3800,0
Cameron Payne,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Cristiano Felicio,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Ivica Zubac,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4100,0
Jeff Green,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Luol Deng,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Austin Rivers,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3900,0
Brice Johnson,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Timofey Mozgov,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,N/A,N/A
Garrett Temple,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4000,0
Tyson Chandler,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4000,0
Jusuf Nurkic,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$7500,0
Dragan Bender,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Brandon Knight,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3600,0
Tyreke Evans,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$5200,0
Quincy Acy,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Joe Harris,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
