Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,35.06,28.9,9.4,10.1,1.8,0.3,5.0,54.5,$12500,4.36
James Harden,SG,36.55,28.7,7.8,10.8,1.6,0.4,5.3,53.0,$12500,4.24
Giannis Antetokounmpo,SG,38.37,24.6,9.5,5.6,1.8,2.1,3.3,48.9,$11200,4.37
LeBron James,SF,37.64,25.3,7.7,8.5,1.5,0.6,4.1,47.4,$11100,4.27
Kevin Durant,SF,34.76,26.7,8.5,4.7,1.2,1.7,2.6,47.2,$10700,4.41
Isaiah Thomas,PG,38.27,31.0,3.1,7.0,1.1,0.1,2.9,44.7,$9800,4.56
Nikola Jokic,PF,34.41,21.0,11.1,5.0,1.0,1.2,2.7,43.5,$9900,4.4
Stephen Curry,PG,33.75,26.3,4.5,6.5,1.8,0.2,3.1,42.4,$9500,4.46
Blake Griffin,PF,33.73,22.3,8.8,4.8,1.2,0.5,2.6,40.9,$9700,4.21
Kevin Love,PF,32.04,20.8,10.9,2.0,1.0,0.3,2.2,37.3,$8200,4.55
Hassan Whiteside,C,32.78,16.5,12.9,0.9,0.8,2.2,2.2,37.1,$9100,4.08
Kyrie Irving,PG,35.09,23.5,3.4,6.2,1.2,0.2,2.8,36.9,$8300,4.44
Draymond Green,PF,33.64,10.9,8.8,7.0,2.0,1.5,2.5,36.5,$8000,4.56
Kemba Walker,PG,34.39,22.9,4,5.7,1.1,0.2,2.5,36.4,$7300,4.98
Nikola Vucevic,C,31.80,16.2,10.6,2.9,1.0,1.2,1.9,35.8,$7300,4.9
Paul George,SF,35.47,21.8,6.1,3.4,1.6,0.3,3.0,35.0,$8700,4.03
Al Horford,C,33.35,15.4,7.8,4.4,0.7,1.7,1.7,34.5,$7100,4.85
Goran Dragic,PG,35.71,20.1,4.1,6.7,1.1,0.1,3.2,34.3,$8100,4.23
Gordon Hayward,SF,34.64,21.7,5.3,3.6,1.0,0.2,2.1,33.8,$8100,4.17
Jeff Teague,PG,32.71,15.7,4,8.0,1.4,0.4,2.8,33.3,$7700,4.32
George Hill,PG,35.24,20.6,4.1,4.6,1.1,0.2,1.9,33.1,$6100,5.43
Serge Ibaka,PF,35.35,17.5,8.3,1.1,0.7,1.9,1.4,32.9,$6000,5.49
Rudy Gobert,C,33.38,12.3,11.8,1.1,0.7,2.5,1.7,32.8,$7800,4.21
DeAndre Jordan,C,31.22,11.5,13,1.1,0.5,1.8,1.4,32.0,$7700,4.15
Nicolas Batum,SG,34.65,14.9,6.5,6.1,1.1,0.3,2.7,32.0,$7500,4.26
James Johnson,PF,33.84,15.2,6.8,4.1,1.1,1.3,2.8,31.5,$6000,5.25
