Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.30,29.2,10.1,10.5,1.8,0.3,5.3,56.0,$12600,4.44
Anthony Davis,PF,36.22,26.4,11.9,2.3,1.2,2.3,2.4,48.7,$11200,4.35
Giannis Antetokounmpo,SG,37.09,24.3,9.2,5.4,1.8,2.1,3.0,48.2,$9900,4.87
Kevin Durant,SF,35.45,27.8,8.6,4.8,1.1,1.6,2.8,47.9,$10700,4.48
LeBron James,SF,36.43,25.2,7.4,8.1,1.5,0.5,4.0,46.2,$11000,4.2
Jimmy Butler,SF,38.31,26.2,6.8,5.2,1.8,0.4,2.4,44.2,$9500,4.65
Karl-Anthony Towns,C,38.41,23.2,12.2,2.9,0.6,1.5,2.8,43.6,$10900,4
Isaiah Thomas,PG,36.59,28.9,3.1,6.8,0.9,0.1,2.6,42.2,$10600,3.98
Stephen Curry,PG,33.70,26.0,4.4,6.5,1.7,0.2,3.1,41.7,$9300,4.49
Andre Drummond,C,34.12,16.7,15.3,1.2,1.8,1.4,2.2,41.1,$8700,4.72
Marc Gasol,C,36.39,22.1,7.2,4.4,1.0,1.6,2.4,40.1,$8800,4.56
Kyle Lowry,PG,38.32,22.7,4.9,7.1,1.6,0.3,3.0,40.0,$8700,4.6
Eric Bledsoe,PG,36.22,22.6,5.3,6.7,1.5,0.4,3.4,39.4,$9400,4.19
Carmelo Anthony,SF,36.37,24.7,6.4,3.3,0.8,0.5,2.0,37.9,$8500,4.46
Mike Conley,PG,34.59,20.8,4.2,7.0,1.5,0.3,2.4,37.5,$7900,4.75
Paul Millsap,PF,35.47,18.6,8.7,3.7,1.5,1.1,2.5,37.3,$8400,4.44
Rudy Gobert,C,38.17,14.3,13.7,1.1,0.6,2.9,2.1,37.3,$7700,4.84
Kyrie Irving,PG,35.20,24.1,3.4,6.0,1.2,0.2,2.7,37.3,$8600,4.33
Kemba Walker,PG,34.40,23.0,4.3,5.6,1.1,0.3,2.4,37.0,$8300,4.45
Paul George,SF,35.80,23.0,6.1,3.4,1.8,0.4,2.9,36.9,$9500,3.89
Draymond Green,PF,33.62,11.2,8.7,7.3,1.9,1.4,2.5,36.7,$7300,5.03
Blake Griffin,PF,30.50,19.7,8,4.1,1.1,0.6,2.3,36.6,$8900,4.11
Al Horford,C,34.25,16.5,7.7,4.8,0.8,1.8,1.9,36.2,$7600,4.77
Brook Lopez,C,31.65,21.8,6.3,2.7,0.6,1.8,2.6,35.6,$7400,4.81
Nikola Vucevic,C,31.43,16.2,10.5,2.9,0.9,1.1,1.8,35.4,$7000,5.05
Jeff Teague,PG,34.72,16.3,4.1,8.3,1.6,0.4,3.2,34.5,$7800,4.42
Gordon Hayward,SF,36.40,22.2,5.5,3.6,0.9,0.3,2.2,34.4,$7400,4.65
Hassan Whiteside,C,31.21,15.0,12.2,0.8,0.8,1.9,2.0,34.2,$8700,3.94
Myles Turner,C,32.41,16.8,8.4,1.2,0.9,2.6,1.6,34.1,$6800,5.01
