Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,38.00,30.0,7.7,10.7,1.7,0.4,5.6,53.9,$12500,4.31
Anthony Davis,PF,37.10,28.2,12.2,2.2,1.1,2.1,2.6,49.9,$10600,4.71
LeBron James,SF,38.27,26.3,8.3,8.6,1.3,0.6,4.2,48.8,$10700,4.56
DeMarcus Cousins,C,35.03,26.5,11.3,4.2,1.4,1.3,3.6,48.2,$9300,5.18
Giannis Antetokounmpo,SG,36.51,23.0,9,5.4,1.8,1.9,2.9,46.4,$10300,4.5
Karl-Anthony Towns,C,38.67,24.8,12.5,2.9,0.7,1.6,2.7,46.1,$10400,4.43
John Wall,PG,36.54,22.8,4.6,10.6,2.0,0.6,4.0,45.4,$10000,4.54
Jimmy Butler,SF,38.46,25.4,6.6,5.7,2.1,0.5,2.4,44.7,$9500,4.7
Nikola Jokic,PF,32.12,19.8,10.8,4.9,0.9,1.1,2.6,41.5,$10100,4.11
Isaiah Thomas,PG,34.19,27.7,2.8,6.4,1.2,0.2,2.7,40.8,$8500,4.8
Stephen Curry,PG,32.30,24.7,4.4,6.3,1.7,0.2,2.9,40.3,$9600,4.2
Kyrie Irving,PG,35.65,24.9,3.7,6.0,1.2,0.3,2.7,38.6,$9100,4.25
Kemba Walker,PG,34.94,23.8,4.2,5.7,1.1,0.3,2.3,37.9,$7700,4.92
Devin Booker,SG,40.12,26.4,4.4,4.5,1.1,0.3,4.0,37.2,$6500,5.73
Paul George,SF,36.68,23.6,6.3,3.6,1.5,0.4,3.2,37.2,$8600,4.32
Andre Drummond,C,30.52,15.0,14.2,1.0,1.6,1.1,2.0,36.9,$7800,4.74
Julius Randle,PF,35.57,16.8,10.6,4.3,0.8,0.6,2.7,36.1,$6700,5.38
Draymond Green,PF,32.75,11.5,8.3,7.0,1.9,1.4,2.5,36.1,$7600,4.74
Nikola Vucevic,C,32.18,16.6,10.7,2.8,1.0,1.2,2.0,36.0,$8200,4.4
D'Angelo Russell,PG,35.60,20.2,4.7,6.1,1.8,0.3,3.4,35.8,$6500,5.51
Dwight Howard,C,32.62,13.5,13.3,1.4,1.0,1.5,2.3,34.3,$7200,4.76
Tyler Ulis,PG,42.55,16.2,3.6,8.2,2.1,0.2,3.3,34.1,$6200,5.5
Jeff Teague,PG,33.77,16.1,4.4,8.0,1.4,0.4,2.9,34.1,$6800,5.01
Jrue Holiday,PG,34.06,16.4,4.2,7.6,1.6,0.6,3.2,34.0,$7100,4.79
Al Horford,C,32.28,15.1,7.3,4.6,0.7,1.6,1.7,33.7,$6800,4.95
Bradley Beal,SG,34.02,22.7,3.4,3.4,1.1,0.3,2.0,32.7,$8000,4.09
Brook Lopez,C,29.68,20.2,5.8,2.3,0.5,1.7,2.5,32.5,$7200,4.52
Dennis Schroder,PG,33.11,19.1,3.1,6.9,1.1,0.2,3.3,32.5,$7000,4.64
Andrew Wiggins,SF,38.23,22.9,4.2,2.6,0.9,0.4,2.4,32.0,$7000,4.58
Nicolas Batum,SG,34.58,15.5,5.9,6.0,1.1,0.4,2.7,31.9,$6800,4.69
Ricky Rubio,PG,34.33,11.1,4.1,9.4,1.9,0.1,2.7,31.4,$7400,4.25
Myles Turner,C,31.22,15.4,7.7,1.3,0.8,2.1,1.4,31.0,$6300,4.92
Rajon Rondo,PG,33.29,10.3,5.7,8.2,2.0,0.2,3.0,30.8,$6300,4.9
Willie Cauley-Stein,PF,33.18,15.0,7.5,1.8,1.3,1.4,1.8,30.3,$6200,4.89
Klay Thompson,SG,32.67,21.8,3.6,2.0,0.8,0.5,1.6,30.1,$7300,4.13
