Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,33.37,24.3,8,9.7,2.1,0.3,4.2,49.1,$12000,4.09
DeMarcus Cousins,FC,32.81,25.5,11.3,3.3,1.5,1.3,3.8,45.8,$10000,4.58
James Harden,GF,36.02,26.9,6.3,6.6,1.8,0.6,3.6,45.6,$11200,4.07
Anthony Davis,FC,35.41,24.6,10.1,1.8,1.3,2.1,2.0,44.2,$10200,4.34
Paul George,F,35.12,24.7,7.1,4.3,1.7,0.3,3.5,40.2,$9500,4.23
Marc Gasol,C,36.17,19.0,9.1,4.7,1.2,1.6,2.8,39.8,$7300,5.45
Kyle Lowry,PG,37.58,21.4,5,6.7,2.1,0.4,3.0,39.5,$8000,4.93
Eric Bledsoe,G,36.70,19.8,5.2,7.8,1.9,0.5,3.8,38.7,$7600,5.1
Andre Drummond,FC,31.61,16.5,13.7,0.8,1.3,1.3,1.7,37.6,$8200,4.59
Isaiah Thomas,PG,31.77,23.1,3.1,6.5,1.3,0.2,2.3,37.3,$8000,4.66
Karl-Anthony Towns,C,33.01,18.5,9.7,2.3,0.8,2.0,2.2,37.0,$8800,4.2
Kemba Walker,PG,35.05,21.8,4.2,5.2,1.5,0.5,1.9,36.7,$8100,4.54
Brook Lopez,C,33.63,20.1,8.8,2.0,0.8,1.7,2.3,36.4,$8400,4.33
Giannis Antetokounmpo,SF,35.21,18.4,7.9,4.1,1.1,1.3,2.5,36.3,$9400,3.86
DeMar DeRozan,GF,36.91,24.8,4.6,3.8,0.8,0.3,2.1,36.1,$7500,4.82
Thaddeus Young,F,34.48,18.4,9.3,2.5,1.4,0.8,2.0,35.7,$6600,5.41
Hassan Whiteside,C,28.49,14.2,11.8,0.4,0.5,3.5,1.9,35.1,$8700,4.03
Al Horford,FC,31.34,17.2,7.1,3.0,0.9,1.9,1.2,34.6,$7000,4.95
Brandon Knight,G,35.07,17.9,4.5,6.6,1.8,0.4,3.3,34.3,$6000,5.72
Tyreke Evans,G,34.01,18.3,4.1,7.2,1.0,0.1,2.9,33.3,N/A,N/A
Nikola Vucevic,FC,28.76,18.3,7.8,2.4,0.8,0.9,1.9,32.8,$7700,4.25
Mike Conley,PG,35.17,18.3,4.1,5.4,1.3,0.1,1.7,32.4,$6800,4.77
Nicolas Batum,GF,34.45,16.0,5.7,5.6,0.8,0.5,2.7,31.1,$6200,5.02
Jrue Holiday,PG,29.03,18.6,2.8,5.7,1.2,0.3,2.4,31.1,$7900,3.94
Rudy Gay,F,32.92,16.8,6.2,2.2,1.7,1.0,1.9,31.0,$6900,4.5
Ricky Rubio,PG,30.63,10.4,4.5,9.0,1.9,0.1,2.3,31.0,$6500,4.77
Jeff Teague,PG,29.16,17.4,2.7,6.5,1.2,0.3,2.5,30.9,$6200,4.98
Dirk Nowitzki,FC,31.45,18.9,6.6,1.5,0.7,0.8,1.2,30.9,$6700,4.61
Will Barton,GF,33.69,17.4,7.1,2.6,1.0,0.4,1.9,30.7,$5100,6.02
Danilo Gallinari,SF,34.17,21.1,4.7,2.1,0.8,0.2,1.3,30.6,$7100,4.31
Greg Monroe,FC,28.75,15.2,8.7,2.2,0.9,0.7,1.7,30.4,$5800,5.25
Victor Oladipo,G,29.74,17.0,4.1,4.2,1.7,0.4,2.0,30.4,$7400,4.11
Al Jefferson,FC,26.58,16.3,7.7,1.7,0.7,1.0,1.1,30.4,$4500,6.75
Ryan Anderson,FC,30.56,19.0,7.1,1.5,0.6,0.4,1.5,30.3,$6800,4.45
Zach Randolph,FC,29.31,16.7,8.2,2.3,0.5,0.2,1.8,29.6,$5900,5.02
Goran Dragic,G,31.99,15.1,4.1,5.8,0.9,0.3,2.4,28.7,$6900,4.16
Monta Ellis,G,33.14,14.8,3.5,4.4,1.8,0.4,2.3,27.7,$5500,5.04
Serge Ibaka,FC,30.33,14.8,6.6,1.0,0.6,1.9,1.6,27.6,$4800,5.75
Julius Randle,PF,27.59,12.1,10.4,2.0,0.7,0.2,1.8,27.6,$6300,4.38
Andrew Wiggins,GF,33.05,19.8,3.8,1.8,0.8,0.5,2.1,27.6,$6600,4.18
Kenneth Faried,FC,25.40,12.6,9.2,1.2,0.5,1.0,1.5,26.9,$5500,4.9
Deron Williams,PG,30.02,13.2,3.8,5.4,1.1,0.3,2.2,26.5,$6000,4.41
Emmanuel Mudiay,PG,30.17,14.0,3.4,5.6,1.0,0.6,3.3,26.4,$5800,4.55
Louis Williams,SG,30.01,18.1,2.7,2.7,1.0,0.3,1.7,26.3,N/A,N/A
Chandler Parsons,F,30.06,15.6,4.5,3.0,0.7,0.4,1.5,26.2,$6400,4.09
Trevor Ariza,GF,33.03,13.9,4,2.4,2.1,0.4,1.4,25.9,$5500,4.71
Myles Turner,FC,27.00,12.7,7.2,1.0,0.4,1.8,1.5,25.7,$6400,4.02
Jae Crowder,F,29.46,14.4,4.1,2.1,1.6,0.5,1.2,25.5,$5500,4.63
Amir Johnson,FC,24.83,10.4,7.8,1.8,0.7,1.4,1.2,25.5,$5000,5.09
Kentavious Caldwell-Pope,SG,37.15,15.3,3.5,2.4,1.4,0.3,1.1,25.4,$5500,4.62
Robert Covington,F,28.27,13.1,6.4,1.5,1.5,0.7,2.1,25.3,$5900,4.29
Luol Deng,F,30.53,13.9,6.5,1.6,1.0,0.3,1.6,25.1,$5600,4.48
Ishmael Smith,PG,28.13,12.6,3.2,5.2,1.2,0.4,2.4,25.0,N/A,N/A
Matt Barnes,GF,29.16,12.7,5.8,1.8,1.1,1.0,1.7,24.9,$4300,5.78
