Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Anthony Davis,PF,38.82,26.0,10.9,2.4,1.3,2.3,2.4,47.5,$11900,3.99
James Harden,SG,36.95,26.0,6.5,9.3,1.7,0.5,4.9,47.3,$11500,4.11
DeMarcus Cousins,C,35.68,25.3,11.5,3.4,1.5,1.3,2.9,46.9,$11200,4.19
Kevin Durant,SF,36.52,27.0,8.4,4.7,1.4,1.3,2.9,46.6,$9900,4.71
LeBron James,SF,37.56,25.0,7.9,7.7,1.3,0.5,3.6,46.0,$9800,4.7
Blake Griffin,PF,35.56,23.9,9.5,4.4,1.1,1.1,2.4,43.9,$9000,4.88
Stephen Curry,PG,33.98,25.7,4.6,6.4,2.0,0.3,3.1,42.3,$9000,4.7
Kawhi Leonard,SF,33.26,23.1,7,3.4,1.8,0.9,1.7,40.3,$8200,4.91
Giannis Antetokounmpo,SG,35.04,18.5,8.1,4.7,1.7,2.1,3.2,39.7,$10300,3.85
John Wall,PG,33.77,20.6,3.8,8.9,1.8,0.6,3.8,39.5,$9600,4.12
Chris Paul,PG,31.95,18.1,4.7,9.0,2.0,0.2,2.4,39.2,$9000,4.36
Jimmy Butler,SF,37.36,23.1,5.5,4.9,1.6,0.5,2.1,39.2,$8600,4.55
Damian Lillard,PG,36.04,24.6,4.4,6.1,0.9,0.3,2.8,38.6,$9500,4.07
Draymond Green,PF,34.29,12.7,8.7,7.2,1.7,1.4,2.5,37.6,$8000,4.71
Paul George,SF,35.16,21.4,7.2,3.7,1.9,0.4,3.0,37.2,$8400,4.43
Kemba Walker,PG,34.97,22.7,3.9,5.0,1.5,0.4,2.4,36.3,$8000,4.54
Marc Gasol,C,33.69,18.4,7.5,3.9,0.8,1.5,2.2,35.7,$8400,4.24
Brook Lopez,C,32.32,20.7,7.3,2.2,0.7,1.7,2.2,35.4,$7300,4.84
Gordon Hayward,SF,36.43,22.3,5.3,3.9,1.2,0.2,2.0,35.3,$8100,4.36
Dwyane Wade,SG,35.43,21.1,4.6,4.7,1.4,0.5,2.7,34.8,$7200,4.83
Hassan Whiteside,C,32.28,14.4,12.7,0.5,0.6,2.3,1.9,34.3,$8800,3.9
Kyrie Irving,PG,35.20,22.8,3.7,4.8,0.9,0.1,2.4,34.0,$7300,4.66
LaMarcus Aldridge,PF,32.89,18.8,8.1,1.9,0.7,1.4,1.6,34.0,$6300,5.39
Kevin Love,PF,32.63,18.6,9.4,2.0,0.9,0.5,1.8,33.9,$7800,4.34
C.J. McCollum,SG,35.41,21.8,3.5,4.5,1.1,0.4,2.3,33.5,$7300,4.58
Myles Turner,C,31.36,15.9,8.3,1.3,0.7,2.3,1.6,32.2,$5900,5.46
Pau Gasol,C,28.81,14.5,8.7,2.8,0.5,1.8,1.8,31.9,$6000,5.32
DeAndre Jordan,C,31.16,11.9,12.5,0.9,0.5,2.0,1.5,31.8,$6900,4.6
Serge Ibaka,PF,36.06,15.8,8.5,1.3,0.6,1.9,1.6,31.4,$6200,5.06
Jeff Teague,PG,32.26,15.0,3.5,7.1,1.8,0.4,3.0,31.3,$7100,4.4
Mason Plumlee,C,31.08,11.3,9.4,4.4,0.9,1.1,2.1,31.1,$6100,5.1
Rudy Gobert,C,31.24,11.5,11.3,1.1,0.5,2.4,1.7,30.8,$7400,4.16
Rudy Gay,SF,34.91,17.1,6.2,2.4,1.5,0.7,2.4,30.1,$7200,4.19
Bradley Beal,SG,34.68,20.5,3.7,3.3,0.9,0.3,2.2,30.1,$6900,4.36
Jrue Holiday,PG,30.79,16.7,3.6,5.7,1.2,0.4,2.9,29.9,$7000,4.27
Goran Dragic,PG,33.10,16.2,4,5.8,1.0,0.3,2.7,29.6,$7300,4.05
Nicolas Batum,SG,34.04,13.6,6,5.5,1.0,0.4,2.5,29.4,$7100,4.13
Klay Thompson,SG,33.76,20.9,3.7,2.1,0.7,0.5,1.8,29.1,$6600,4.41
Marcin Gortat,C,31.58,12.6,10.3,1.5,0.5,1.1,1.4,29.0,$6100,4.76
Jabari Parker,PF,32.96,16.9,5.5,2.2,1.1,0.3,1.7,27.9,$6400,4.36
Will Barton,SG,33.61,15.0,5.9,2.6,1.0,0.7,2.0,27.4,$5600,4.89
Robin Lopez,C,31.14,11.3,9.1,0.9,0.3,2.0,1.2,27.0,$5100,5.29
Aaron Gordon,SF,33.08,12.4,7,2.1,1.0,0.9,1.3,26.5,$4000,6.61
Zach Randolph,PF,24.90,14.7,7.7,1.4,0.6,0.3,1.6,26.2,$5700,4.6
Otto Porter,SF,32.40,12.9,6.5,1.6,1.6,0.4,1.0,26.1,$5900,4.42
Taj Gibson,PF,30.79,10.9,8.1,1.6,0.6,1.4,1.4,25.6,$5600,4.58
Elfrid Payton,PG,28.34,11.5,3.3,5.9,1.2,0.5,2.2,25.5,$5400,4.72
Harrison Barnes,SF,34.40,16.5,5.1,1.5,0.6,0.3,1.3,25.4,$6400,3.96
Rajon Rondo,PG,30.48,8.5,5.3,6.4,1.4,0.3,2.5,25.4,$6200,4.09
Tim Frazier,PG,31.28,11.2,3.6,6.7,1.1,0.1,2.7,25.3,$4900,5.16
Trevor Booker,PF,28.08,10.2,8.1,1.9,1.4,0.7,1.8,25.2,$6000,4.2
Thaddeus Young,PF,30.41,12.1,7.1,1.8,1.1,0.6,1.6,25.1,$4800,5.23
Sean Kilpatrick,SG,30.77,16.0,4.1,2.8,0.7,0.2,2.1,24.8,$5800,4.28
Greg Monroe,C,22.75,11.4,7.3,2.0,1.0,0.5,1.4,24.8,$5000,4.95
Evan Fournier,SG,34.12,15.5,3.2,3.3,1.1,0.1,2.2,24.5,$5300,4.62
Clint Capela,C,25.61,10.3,7.9,0.8,0.5,1.9,1.3,24.5,$5900,4.15
Trevor Ariza,SF,33.28,12.5,4.8,2.1,1.8,0.2,1.0,24.4,$5500,4.44
Danilo Gallinari,SF,33.01,15.4,4.2,2.0,0.7,0.4,1.3,24.3,$5700,4.27
JaMychal Green,PF,29.34,11.1,7.9,1.3,0.8,0.7,1.3,24.2,$5400,4.49
Markieff Morris,PF,30.07,13.0,5.4,1.7,1.1,0.9,2.0,24.0,$4800,5.01
Nikola Jokic,PF,23.33,9.7,7,2.6,0.8,0.7,1.3,23.7,$5400,4.39
Ryan Anderson,PF,30.41,14.5,5.5,1.3,0.5,0.3,1.2,23.5,$4500,5.21
Deron Williams,PG,29.66,12.5,2.4,5.8,0.6,0.2,2.3,23.4,$6300,3.71
John Henson,C,24.86,8.6,7.4,1.0,0.4,2.2,1.2,23.0,$4700,4.89
Darren Collison,PG,30.37,12.1,2.4,4.6,1.3,0.1,1.7,23.0,$5600,4.1
Tyler Johnson,PG,30.49,12.0,4.4,2.9,1.1,0.3,1.6,22.8,$5500,4.15
Eric Gordon,SG,30.31,14.7,3,2.6,0.8,0.4,1.8,22.8,$5400,4.22
Wesley Matthews,SG,35.29,14.2,3.4,2.0,1.1,0.2,1.4,22.5,$5400,4.16
Patrick Beverley,PG,30.99,8.5,4.5,3.9,1.5,0.5,1.5,22.3,$4900,4.54
Jusuf Nurkic,C,21.86,9.8,6.7,1.5,0.5,1.4,2.0,21.9,$4400,4.98
Maurice Harkless,SF,29.54,11.3,5.9,1.2,0.9,0.7,1.5,21.9,$5200,4.21
Dwight Powell,PF,25.34,9.0,6.4,1.2,1.1,0.8,0.9,21.4,$4500,4.75
Cody Zeller,C,25.37,9.7,6,1.3,0.7,1.0,0.9,21.4,$4500,4.74
Kenneth Faried,PF,21.18,8.8,7.4,0.9,0.7,1.1,1.3,21.3,$5000,4.27
Patrick Mills,PG,25.11,12.3,2.2,3.8,0.9,0.1,1.4,21.2,$4300,4.94
Tristan Thompson,C,28.31,7.4,8.9,0.7,0.4,1.0,0.8,21.1,$5100,4.14
Bismack Biyombo,C,26.38,6.9,8.2,0.9,0.3,1.9,1.4,21.1,$4400,4.79
Emmanuel Mudiay,PG,24.84,10.9,3.2,3.9,0.8,0.5,2.3,20.9,$5000,4.18
Michael Kidd-Gilchrist,SF,28.87,9.5,6.3,1.4,0.6,0.7,1.0,20.8,$5000,4.15
