Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.54,28.0,8.9,10.4,1.7,0.3,5.0,53.3,$12700,4.2
DeMarcus Cousins,C,35.78,27.0,11.9,3.5,1.4,1.6,3.3,49.2,$11200,4.4
James Harden,SG,38.08,28.0,6.4,8.7,1.5,0.4,4.8,47.7,$11500,4.15
LeBron James,SF,35.96,24.3,7.2,6.7,1.3,0.6,3.5,43.3,$9800,4.42
Giannis Antetokounmpo,SG,36.32,19.7,8.6,4.9,1.6,2.1,3.1,41.7,$10300,4.05
Karl-Anthony Towns,C,35.48,20.9,10.4,2.1,0.8,1.8,2.3,39.4,$9200,4.29
Hassan Whiteside,C,37.53,16.1,14,0.7,0.8,2.7,2.0,39.0,$8800,4.43
Andre Drummond,C,31.75,16.3,13.9,1.2,1.6,1.3,1.8,38.8,$8200,4.73
Kristaps Porzingis,PF,36.28,20.9,9.6,1.3,0.9,2.1,1.8,38.6,$7400,5.21
Paul George,SF,35.32,22.3,7.1,3.8,1.9,0.3,3.4,37.5,$8400,4.47
DeMar DeRozan,SG,36.76,24.3,4.7,4.5,1.2,0.2,2.3,37.2,$8700,4.27
Paul Millsap,PF,33.47,17.4,9.1,3.4,1.7,1.2,2.4,36.8,$8000,4.6
Kyle Lowry,PG,38.09,20.0,4.5,6.8,1.7,0.3,3.0,36.6,$8600,4.26
Kemba Walker,PG,33.61,21.4,4.1,5.0,1.5,0.4,1.9,35.7,$8400,4.25
Carmelo Anthony,SF,35.02,22.3,6.3,3.3,0.9,0.4,2.3,35.1,$7300,4.81
Kyrie Irving,PG,34.33,22.9,3.7,4.7,0.9,0.2,2.3,34.3,$7300,4.7
Kevin Love,PF,32.10,18.6,9.4,2.0,0.7,0.5,1.7,33.6,$7800,4.31
Al Horford,C,32.95,15.4,7.2,4.1,0.5,1.9,1.5,33.5,$7900,4.24
Eric Bledsoe,PG,31.84,17.9,4.9,5.8,1.5,0.4,3.0,33.3,$8000,4.16
Louis Williams,SG,31.98,21.5,3,4.3,1.4,0.2,2.5,32.3,$6000,5.38
Nicolas Batum,SG,34.26,15.0,6.6,5.7,1.0,0.5,2.6,31.9,$7100,4.49
Goran Dragic,PG,37.38,17.3,4,6.7,1.1,0.2,3.1,31.7,$7300,4.34
Rudy Gay,SF,33.72,18.2,5.9,2.5,1.6,0.7,2.0,31.6,$7200,4.39
Nikola Vucevic,C,28.97,14.8,9.6,2.3,0.7,0.8,1.6,31.2,$7000,4.45
Victor Oladipo,SG,35.37,18.2,4.8,4.1,1.1,0.3,1.8,31.1,$6500,4.79
Dennis Schroder,PG,31.36,17.4,3.2,6.8,1.2,0.2,3.2,31.0,$6800,4.56
Myles Turner,C,30.43,15.1,8.2,1.0,0.7,2.3,1.7,30.7,$5900,5.21
Jeff Teague,PG,31.79,15.0,3.2,6.8,1.6,0.5,2.6,30.6,$7100,4.32
