Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Anthony Davis,PF,36.12,26.2,11.5,2.3,1.1,2.2,2.4,47.7,$11400,4.18
DeMarcus Cousins,C,34.13,25.7,10.7,4.4,1.5,1.3,3.6,47.1,$9400,5.01
Karl-Anthony Towns,C,36.37,23.3,11.6,2.7,0.7,1.4,2.6,42.9,$10500,4.08
Kawhi Leonard,SF,33.80,25.5,6.4,3.5,1.8,0.9,2.0,41.8,$9900,4.23
Damian Lillard,PG,35.90,25.2,4.7,5.8,0.8,0.3,2.7,39.0,$8700,4.49
DeMar DeRozan,SG,35.52,26.2,5.2,3.9,1.1,0.2,2.4,38.5,$8800,4.37
Hassan Whiteside,C,32.83,17.0,13.3,0.8,0.8,2.1,2.3,37.7,$8800,4.28
Andre Drummond,C,30.54,15.4,13.9,1.1,1.7,1.2,1.9,37.6,$7900,4.76
Paul George,SF,35.58,22.2,6.1,3.6,1.5,0.3,3.0,35.5,$8400,4.23
Jusuf Nurkic,C,32.54,15.4,10.6,2.9,1.3,1.6,3.4,34.9,$6300,5.53
Goran Dragic,PG,33.67,20.6,3.8,6.3,1.3,0.2,3.0,34.6,$7800,4.44
Jrue Holiday,PG,32.99,16.6,4.1,7.6,1.6,0.6,3.3,34.0,$7300,4.66
C.J. McCollum,SG,35.35,22.8,3.8,3.6,0.9,0.5,2.1,33.5,$7100,4.71
Brook Lopez,C,29.98,20.5,5.8,2.3,0.6,1.8,2.5,33.2,$7100,4.68
Tyler Ulis,PG,37.51,16.0,3.8,7.5,2.2,0.2,3.5,33.1,$6000,5.52
Al Horford,C,32.39,14.4,7.3,4.6,0.7,1.6,1.8,32.9,$6900,4.76
LaMarcus Aldridge,PF,32.61,17.8,7.7,2.0,0.6,1.2,1.4,32.2,$7000,4.61
Jeff Teague,PG,32.66,15.3,4.2,7.6,1.3,0.4,2.9,32.2,$6600,4.88
Andrew Wiggins,SF,37.08,22.2,4.1,2.3,1.0,0.4,2.2,31.2,$7100,4.39
Jeremy Lin,PG,27.30,16.9,3.8,5.7,1.3,0.4,2.9,30.5,$6000,5.09
Pau Gasol,C,26.37,13.9,8.4,2.5,0.4,1.4,1.5,29.8,$6000,4.97
Myles Turner,C,31.00,14.4,7.2,1.2,0.9,2.1,1.3,29.5,$6400,4.62
Jordan Clarkson,PG,35.66,18.5,4.1,3.4,1.5,0.2,2.6,29.3,$5700,5.14
Ricky Rubio,PG,32.19,10.2,4.1,8.6,1.8,0.1,2.6,29.2,$7500,3.9
Julius Randle,PF,28.88,13.0,8.6,3.4,0.7,0.6,2.4,28.6,$6700,4.27
Avery Bradley,SG,33.06,16.8,5.7,2.3,1.3,0.2,1.7,28.4,$6500,4.37
Serge Ibaka,PF,31.06,15.0,7.2,1.1,0.5,1.7,1.4,28.3,$5800,4.88
Dario Saric,PF,33.53,15.2,7.7,2.6,0.9,0.3,2.5,28.2,$7800,3.62
Harrison Barnes,SF,35.54,19.1,4.9,1.7,0.9,0.2,1.5,28.2,$5800,4.87
Tyler Johnson,PG,30.33,15.4,4.1,3.5,1.2,0.6,1.3,27.9,$5400,5.16
Dirk Nowitzki,PF,26.81,15.0,6.8,1.7,0.7,0.8,1.0,27.7,$6000,4.62
